username,date,rating,review,likes,dislikes
dami****,2007.12.09. 14:59,10,보는 내내 눈물이...,0,0
wlsg****,2007.12.06. 15:15,10,"최루성은 아니지만, 잔잔한 영화,",0,0
han7****,2007.11.09. 01:48,9,마지막장면은 한동안 잊혀지지않을것이다.특히 여배우 연기땜에 더 집중,0,0
1pim****,2007.10.23. 15:18,10,영화를 보는동안 참 안타까웠다..영화적 재미도 분명히 있다,0,0
boke****,2007.10.22. 20:39,7,가슴에 남는 여운이 있던 영화.. 괜찮았다,0,0
sirh****,2007.10.19. 16:05,9,마지막 사에키의 눈빛은 그 어떤 장면보다 더 슬프다.,0,0
do_x****,2007.10.09. 02:19,8,참... 기억이란..,0,0
gull****,2007.10.07. 19:14,8,"켄의 연기 乃, 그러나 너무 기대한 탓일까 반전의 아쉬움이 있었다.",0,0
rang****,2007.10.04. 01:53,8,그렇게 슬프지는않았다..하지만 켄을 자연스러움에 빠져들지않을수가없엇다,0,0
blut****,2007.09.30. 16:36,10,내가 영화본것중에 가장 잠 안왔던 영화=그만큼 봐도 후회안함,0,0
v292****,2007.09.28. 20:06,7,너무나도 여운이 남는 와타나베 켄의 연기,0,0
new2****,2007.09.28. 16:51,8,"수면을 유도 한다라고 볼 수도 있지만, 잔잔한 감동과 여운이 남는다.",0,0
haan****,2007.09.16. 03:16,10,보는 내내 울었다.,0,0
penz****,2007.09.13. 18:16,7,와타나베 켄 만큼은 만점.,0,0
quam****,2007.09.10. 19:31,10,드라마를 좋아하시는 분이라면 후회하지 않을 영화,0,0
wonh****,2007.09.06. 04:24,10,젊었던 아내의 모습이라도 잃지 않고 기억하는 모습이 정말 인상적이네여,0,0
yong****,2007.09.06. 02:54,10,마지막장면때 인상적 ㅜ.ㅜ,0,0
subi****,2007.08.26. 22:49,10,"차분히 그려나간 영화...,",0,0
amt3****,2007.08.25. 09:38,10,일본의 이상적 여성상... 그것도 관객의 눈물을 짜내는데 일조하였군요,0,0
tpsx****,2007.08.11. 13:17,4,2L 짜리 맹물에 아주 조금 섞인 달달한 설탕물,0,0
for7****,2007.08.04. 01:55,9,"꾹 참던 눈물이, 모닥불에 양파를 구워 술과 곁들이며 웃는 장면에서 왈칵",0,0
pola****,2007.07.31. 03:25,3,"내생에 극장에서 첨으로 잔..ㅡㅡ; 평점지나침. 지루,식상,겹치기,허무함",0,0
sann****,2007.07.31. 01:24,10,눈물과 감동뿐만 아니라 삶의 소중함까지 함께 찾을수 있는 좋은 영화,0,0
dltj****,2007.07.30. 12:57,10,슬퐁요~~~~~~~~~~~~~~~~~~~~~~,0,0
myle****,2007.07.30. 05:56,10,마지막 장면은 정말이지 가슴이 찡했다...ㅜㅡ,0,0
lks3****,2007.07.29. 23:03,6,이제부터 새롭게 만들어 가는 기억들...짠하네요.,0,0
rith****,2007.07.28. 23:53,10,우리 아버지를 보는것 같았다...나중에 저런 사랑을 할수 있었으면..,0,0
pil8****,2007.07.23. 18:20,10,멋지네요,0,0
topp****,2007.07.20. 09:31,8,내 머릿속의 지우개와는 다른 깊은 맛이 우러난다....,0,0
unit****,2007.07.19. 01:57,7,눈물은 따뜻하고 가슴은 아파온다. 스토리만이 영화의 전부는 아니다,0,0
tlvj****,2007.07.17. 17:49,10,차분하다,0,0
jhgo****,2007.07.17. 02:32,10,"당신의 흐느낌은 내 가슴 속 천둥으로, 당신의 눈물은 나의 오열로..",0,0
psyc****,2007.07.16. 10:13,10,잊지않으려 새겨놓은 에미코.. 내 마음에도 새겨져버렸다...,0,0
ivy4****,2007.07.13. 14:58,10,눈물이 났다. 일상을 잃어버린다는 것은 어떤 의미일까?,0,0
cafe****,2007.07.09. 21:26,8,지금만나러갑니다처럼 엉엉 우는 정도가 아닌 잔잔함..,0,0
all7****,2007.07.07. 01:43,10,마지막이 어이없다니..... 영화를 제대로 이해못한사람이다..,0,0
tjdd****,2007.07.05. 20:47,10,최고,0,0
haha****,2007.07.05. 19:43,6,일본영화... 끝이.......,0,0
flav****,2007.07.03. 05:11,9,보고나서 할말이 많은 영화,0,0
okjo****,2007.06.29. 22:37,6,작품 전체를 살려놓은 배우 와타나베 켄,0,0
ghrh****,2007.06.29. 15:44,10,"보는내내 눈물이,,, 와타나베 켄 에대해 관심을 갖게된영화",0,0
sill****,2007.06.26. 09:45,6,이게 바로 사랑이 아닐까..합니다..^^*,0,0
shh8****,2007.06.24. 13:50,6,분위기는 괜찮았는데... 지루하다;; 6점보다 더는 못주겠삼,0,0
ausw****,2007.06.19. 12:04,10,역시 와타나베 켄~ 연기도좋고 감동또한 굿...,0,0
lch7****,2007.06.18. 22:12,7,켄아저씨의 비참한 연기;; 왜이리 귀엽냐;;;;;;,0,0
love****,2007.06.16. 19:11,9,잔잔하고 슬픈영화! 기대이상입니다!,0,0
mi10****,2007.06.14. 10:20,8,처음에는 별루 기대없이 봤는데 잔잔하게 슬픈 꽤 좋은 영화였다.,0,0
oril****,2007.06.13. 12:32,9,진부할수도 있는 소재를 탄탄한 구성으로 커버,0,0
ekfr****,2007.06.10. 21:07,10,감동적이에요............후회안하고 많은걸 생각해보게하는 영화,0,0
o_ps****,2007.06.08. 16:52,9,"배우들의 연기, 소름끼칠 정도로 감동적이다.",0,0
refr****,2007.06.08. 15:37,1,평점 좋아서 봤건만... 이건 뭐... 내머릿속의 지우개가 더 잼있다.,0,0
ones****,2007.06.06. 23:23,9,첨으로 일본 영화보고 울어본 기억... 엔딩 장면의 아련함이 최고조!!,0,0
sjyk****,2007.06.06. 18:30,10,정말 정말... 정말....이라는 말밖에...,0,0
powe****,2007.06.04. 22:19,9,마지막이 좀 허무했지만 오랜만에 울며봤던 영화..,0,0
yags****,2007.06.04. 14:35,5,"감독의 머릿속에는 알츠하이머병뿐, 아무것도 없더라,",0,0
sehy****,2007.06.03. 14:35,6,전체적으로는 괜찮았는데 마무리가 안습...,0,0
hhn4****,2007.06.02. 13:46,5,마지막에개어이없이끝나요ㅡㅡ울라다말았음,0,0
snak****,2007.06.02. 12:45,10,아...슬프다...,0,0
ddr4****,2007.06.01. 02:02,10,가슴에 파고드는 연기!!!,0,0
sgfb****,2007.05.31. 14:36,10,각자의 견해가 있기 마련이겠지요..,0,0
lant****,2007.05.30. 09:07,10,두 배우분 감정연기떄문에 눈물이 절로 주룩주룩...ㅠㅠ,0,0
roue****,2007.05.28. 22:59,10,진짜재밋다.....슬퍼 ㅜ.ㅜ 건강이최고다진짜.. 아저씨 안됐어요,0,0
fore****,2007.05.28. 22:59,9,시간이 지나면 지날수록 더욱 짙어지는 그리움,0,0
abc5****,2007.05.28. 11:35,9,"간만에 많이 울었네요,슬프고 배우들 연기가 너무 좋아요",0,0
ljy4****,2007.05.28. 05:05,10,마지막에 에로할아버지와의 모습이 참기억에 남는군요,0,0
just****,2007.05.28. 02:19,5,참 지루하네요.,0,0
txta****,2007.05.28. 02:11,10,섬세한접근와주인공의주변인물들과의관계가아주예리하게접근한것같습니다.^^,0,0
zxt2****,2007.05.28. 00:11,2,뭘 말하는건가.. 느낀 것은 그냥 치매의 무서움..,0,0
j1j1****,2007.05.27. 11:57,6,멜로영화중에 그래도 이영화는 괸찮을듯 눈물이 주룩주룩은 대체뭔지..,0,0
zyh0****,2007.05.27. 01:09,8,기억을 잃어간다는것 사랑을 일어간다는것..,0,0
desp****,2007.05.27. 00:48,10,역시 한국게이버 쓰레기들은 영화보는 눈도 쓰레기네. 쓰레기들의 평가는 무효,0,0
arch****,2007.05.26. 18:23,3,망각자의 고통과 그 대상자의 고통의 연출+3 but원작의 힘이 너무컸다,0,0
kujy****,2007.05.26. 11:16,10,전율,0,0
