"writer","date","comment"
"무비산소","2019.11.11","나이먹는건 두렵지 않은데
그  무엇보다 무서운게 치매라는  할머니말씀이 현실감으로 느껴집니다"
"콰트로치즈와퍼","2019.11.11","떨어져 지내는 가족들이 생각나네요."
"nz**83","2019.11.11","엔딩크레딧까지 끝나자마자 가족들이 너무 보고싶어지는 영화- 나중은 늦어요! 가족들에게 지금 사랑한다고 말해요"
"테오필로스","2019.11.10","짠한 영화!정책과 제반시설이 잘 갖춰진 미국에서도 이런데...
모두에게 완벽한 사람은 없다.
부인에게 평생을 사랑으로 헌신한 
남편이지만 아들,딸에게는 고집,강요,
냉정한 아버지로 기억됨.
니키에게 가장 감정이입해서 봤다."
"cloud9gs","2019.11.10","좋았어요@★★★!!"
"ka**744","2019.11.10","사람마다 느낀 감정은 다르겠지만 저는 좋았어요~~"
"무빈스","2019.11.10","연기 내용 다 좋았어요."
"kk**774","2019.11.10","ㅇㅇㅇㄷㄷㄷㅈㅈㅈ밈"
"비어뱅크","2019.11.10","미래가 아닌 현실
누구나 겪어야되는  사회문제를
가정적인 문제로부터 풀어나가는
현실적해석!"
"Sallyes","2019.11.10","위트와 감동이 있었고
영화 스토리 속에서 자기 자신, 서로 간의 트러블이 드러나는 과정을 통해 나 자신을 돌아보게되는 좋은 영화였습니다."
"tgifll","2019.11.10","jsmsmbshaiekpeksksmdmd"
"Lie algebra","2019.11.10","재미있게 잘 봤습니다~~~"
"hr**20","2019.11.10","현재 그리고 가족의 소중함"
"뽕미짱","2019.11.10","온전히 나를 찾는 하나의 로드무비같다"
"wannabit","2019.11.10","생각보다 너무 별로..ㅠㅠ"
"나메잉","2019.11.10","어쩔 수 없는 세월의 흐름에 저항하다가도 받아들이는 순간의 아이러니함..."
"둥글레2","2019.11.10","미래의 나에모습을 봅니다"
"ww**sz44","2019.11.10","누구에게나  있을수 있는 일을~~
잘풀어니가는  가족얘기~~
넘~공감~~먹먹해지네요~추천♡"
"러블리벤","2019.11.10","먹먹하고... 여운 많이 남고요"
"여름 방랑자","2019.11.10","외국도   우리나라와 가족관계는비슷"
"하이쥬얼","2019.11.10","노년의 부모, 현실 남매, 20년만에 원하는 삶을 선택하는 베티... 모두 너무 현실적인 이여기"
"ea**i1992","2019.11.10","왓 데이 해드 왓 데이 해드"
"ly**79","2019.11.10","재밌어요. 눈물쏙뺐네요"
"Yvetteky","2019.11.10","전에 본 ‘스틸 앨리스’도 생각나고 보는 내내 가슴이 답답했던.. 치매보다 본질적으로 가족들에게도 문제가 있는 듯."
"wechjnk","2019.11.10","먹먹하네요 슬퍼요 ㅠㅠ"
"ke**102","2019.11.10","그냥저냥그냥저냥그냥저냥"
"이영201","2019.11.10","잔잔하지만 많이 와 닿는,그런 영화였어요"
"ja**yeemo","2019.11.10","그리 특별하지도 않은... 가족의 초상^^ 
문제는 어렵겠지만 해결하며... 살아가며되죠^^ 
마지막에 주인공의 얼굴이 밝아 보여서... 
뭔가 희망적이있어요^^"
"ji**cecil","2019.11.10","너를 위한다는 말로 서로 상처주지 말자"
"헤르메스02","2019.11.10","외면하고 싶지만 정직한 가족의 내면"
"도기루","2019.11.10","지금이 가장 좋은 때..."
"뚜과이","2019.11.10","제목이 상당히 여운이 남네요. 그들이 가졌던 것."
"박모귀","2019.11.10","가족이 생각나는 영화.. 지금 바로 이순간 사랑한다고 말하자"
"보통 한국남자","2019.11.10","가족이 갖는 의미는 무엇인가?"
"링고2019","2019.11.10","슬픈 내용이지만 왠지 가슴이 따뜻해지는 영화"
"나의 써니","2019.11.10","지금이 당신의 인생에서 가장 아름다운 때라고 말하고 있네요."
"cm**dw","2019.11.10","내 부모의 모습을 나에게서 보고 내 딸의 모습에서 나를 보고."
"DHJ","2019.11.10","가슴 따뜻한 영화가 필요할 때"
"쿠당이","2019.11.10","지금이 완벽한 때라고 ㅜㅜ 너무 감동이고 단 한순간도 지루하지도 않고 최고 영화에요 정말... ㅠㅠ"
"레드^썬^","2019.11.10","가족과 함께 보면 더 좋을듯."
"앙큼한 어피치","2019.11.10","he is a turkey.
미소나오는 감동적인 영화"
"홍혜림 님","2019.11.10","쪼아용~~ 쪼아용~~"
"iw**wwwi","2019.11.10","가족에 대해서 생각하게 되네요
 영화 잘 보았습니다."
"채채 ♥","2019.11.10","꼭 한 가지 주제에만 국한되어있는 것이 아니라 각자의 이야기도 들어있어서 좋았어요"
"슈델","2019.11.10","가족에 대해서 생각해 볼 수 있는 영화"
"pu**lewoods","2019.11.10","섀넌 연기가 너무 웃겼음"
"WNok2","2019.11.10","사랑과 애증이 넘쳐나는 지극히 현실적인 가족 관계를 생생히 보여주다"
"석성산산신령","2019.11.10","사랑은 헌신이다... 너무 일방적이네."
"아빠의 청춘","2019.11.10","괜찮은 영화네요 잘봤어요"
"삥이뿡이","2019.11.09","힐러리스웽크의 연기를 오랜만에 보면서 역시 연기잘한다는. 모든배우의 편안하게 실존의 삶같은 역기.  누구나 겪을 일을 위트있게 아름답게 펴놓았어요"
"God of movie","2019.11.09","사랑에 대해 생각해보게 하는 영화 부부간의 사랑과 아빠와 아들, 아빠와 딸, 엄마와 아들, 엄마와 딸의 사랑을 치매에 걸린 한 남자의 아내이자 어머니인 한 여자를 통해 잘 표현한 마음을 울리고 시리게 했던 영화"
"승기꼬","2019.11.09","날씨가 추워지는 계절에 가족끼리 혹은 연인끼리 함께 보기 좋은 영화인 거 같아요"
"KIMCHISANG","2019.11.09","중후반의 반전으로 잔잔하게 감정이 폭발하는 영화네요..."
"쓰ss","2019.11.09","여자는 힘들다... 미국이나~ 한국이나~"
"on**orepd","2019.11.09","힐러리 스웽크. 마이클 섀넌. 그걸로 이미 충분."
"yh**hris","2019.11.09","미국도 가족과 세대의 갈등, 치매환자가 생기면 풍비박산나는 현실은 우리와 많이 닮았다고 생각되다가도, 이를 봉합해가려는 노력과 가치관의 차이로 인한 선택의 결과를 보면 시사하는 바가 크다. 강요하거나 설교하지 않고, 담담하게 동등하게 드러내는 수작."
"유쿄","2019.11.09","굿굿굿굿쏘쏘쏘쏘굿굿"
"라온해나","2019.11.09","무엇을 이야기하는지 모르겠네요. 치매를 대하는 가족영화라  하기에는 너무 뻔한 클리쎄라..  마지막 칠면조에서 나도 모르게 실소(?)가   
아무튼 전 별로였어요."
"요시모토","2019.11.09","세상에 존재하는 가족관계는 비슷하다. 부모에게 의존하다가 독립하고 부모의 노환으로 형제, 남매, 자매들이 겪는 신경전... 죄책감없이 할 수 있는 만큼만 부모님께 해드리길..."
"Raul","2019.11.09","생각 없이 예매해 봤다가 보고 난 후 생각이 많아지는 영화"
"en**dml87","2019.11.09","좋은 배우들의 호연이 돋보이는 가족 영화"
"허중자","2019.11.09","딱 좋은 시점에 갔네...
보다 빨리 갔으면 너무 아쉽고 그리워할거고, 너무 늦게 갔으면 알아보지 못했을 때 가는거라 안타까울 거라고..."
"매너김","2019.11.09","스토라가맘에들어여굿굿"
"david h","2019.11.09","가족들의 이야기를 잘 그려낸 작품 배우들의 연기가 인상적인 영화"
"colluceo","2019.11.09","가족은 대체 뭘까요ㅡ 연출이 촘촘해서 좋았습니다."
"전두광","2019.11.09","지렸다 최고야 최고 추천"
"eiga","2019.11.09","어떤 선택이 옳은 선택인지 어떻게 알 수 있을까, 하는 생각이 들었습니다."
"Lily James","2019.11.09","""지금이 완벽한 때야"""
"LuCY lEe","2019.11.09","모두가 고민해 봐야할 우리 부모님의 모습과 막상 닥치면 현실에서 나는 어떤 결정을 해야할지 한번쯤 생각해봐야할 이야기"
"강남러블리짱","2019.11.09","간간히 유머를 섞어서 가족얘기를 풀다가 마지막에 가선 폭풍눈물이었네요 ~ 넘 좋았습니다 ^^"
"once at all","2019.11.09","스틸 앨리스는 치매 당사자 본인, 왓 데이 헤드는 치매 가족들의 내면적 변화를 곱씹어보게 한다."
"kj**718295","2019.11.09","엘리자베스촘코왓데이해드"
"kinjin","2019.11.09","언젠가 한번쯤 고민하게될 부분에대한 이야기  부모와 자녀가 같이보면 좋을거같아요"
"닉넴 뭐하지??","2019.11.09","가족에 관련된 소재를 뻔하고 지루하지 않게 다룬 영화라 상당히 만족함"
".♡.(경문)김상호.♡.뿌꾸.♡.","2019.11.09","재밌게 잘 봤습니다.~"
"아카시아나무","2019.11.09","즐거운 영화였어요~ 덕분에 꿀주말"
"hy**appy","2019.11.09","평범함과 특별함을 동시에 일깨워주네요."
"chomimu","2019.11.09","잔잔하고조아여ㅕㅕㅕㅕ"
"ab**e54321","2019.11.09","좋았어요재미잇엇어요"
"작은소리.","2019.11.09","가족간에 사건에 사건이  이어지면서
의견차이를  좁혀가는것이  좋았음"
"ks**wind7","2019.11.09","가족은 소중하다 라는 진리를 다시알려주는 스토리"
"you082","2019.11.09","마지막에
나오는
음악이 감동적이네요"
"ZuccDBB","2019.11.09","가장 보통의 가족. 이 표현이 제일 적당한거 같아요. 사람이면 겪었을, 겪고 있는, 겪을 이야기."
"CGV인간","2019.11.09","과연 나는 같은 상황에서 어떻게 해야하나 생각한 영화"
"barkhyesu","2019.11.09","영화를 통해 가족들과 소통하는 과정이 얼마나 중요한지 알게 된 것 같아요."
"ma**smile76","2019.11.09","가족과의 문제, 나의 내면의 문제"
"ni**84","2019.11.09","섬세한 연출이 돋보이는 영화 
가족의 힘이 전해주는 희망의 메세지"
"amyZzang","2019.11.09","설명하기 힘들정도로 영화 좋아요"
"ni**ei","2019.11.09","가족에 대해 다시금 생각해보게 되는.. 잔잔하고 부분 부분 울컥하게 만든 장면들이 잔상으로 남았던 영화.."
"django d는묵음","2019.11.09","치매환자가 나온 영화중 제일따뜻한영화"
"남궁공자","2019.11.09","너무 잔잔한 감이 있으나 좋은 영화입니다"
"pu**um11","2019.11.09","오랜만에 생각을많아지게 해요"
"Hide","2019.11.09","가졌던 것들 속에서의 올바른 선택을 해보기.."
"uh**i77","2019.11.09","배우들의 연기가 유독 돋보이는 영화"
"꼬소미","2019.11.09","감동적이고 유머코드가 곳곳에 있어 너무 무겁지만은 않아 좋았어요"
"꼬리엄모","2019.11.09","재밌습니다추천합니다"
"기록지향적생각아카이브","2019.11.09","뻔한 소재를 훌륭하게 포장하는 배우들의 연기. 결론도 뻔한 요양원 홍보물"
"cindy","2019.11.09","알츠하이머에 대해 깔끔하게 잘 이야기해주고 배우들 연기가 넘 좋아요!!!"
"노루를 숨겨준 나무꾼","2019.11.09","선댄스 영화제 수상작 느낌이 날 정도로 공감이 되는 보편적인 가족 드라마"
"al**kang71","2019.11.09","영화 재미있고 슬프고 생각해 볼 수 있눈 시간 이었어요. 가족이란 무엇인가"
"Boo","2019.11.09","좋았어요. 잘 봤습니다."
"그런거지","2019.11.09","의외로 빵 터지는 지점이 많아 더 좋았던 가족 이야기"
"씽씽호호","2019.11.09","너무 와닿는 가족이야기."
"fishwoo1","2019.11.09","사랑은 헌신이다.  사랑은 종소리다. 내게. 우리에게 사랑은 과연 무엇일까..가깝고도 먼 가족의 울타리를 온전히 뛰어넘어 삶에 도전하기.  기억을 잃어가는 슬픔보다 남은 기억을 간직하는 엄마의 완벽한 시간이. 한없이 따뜻하고 애닯은 순간"
"쥬디앤닉","2019.11.09","모두에게 일어날 수 있는 일"
"lena","2019.11.08","가족이란 무엇인가 다시금 생각해보게 된다"
"mani","2019.11.08","각자 자신의 입장에서만 최선을 다해 사랑하는  사람들.."
"ss**ui811","2019.11.08","아무 정보없이 보게되었는데  관계나 선택에 관해 생각해보는 좋은 시간이었어요. 영화속 짧은 유머들도 너무 마음에들고 슬프지만 안심도되는 복잡한 ㅎㅎ"
"호원김","2019.11.08","기대 없이 본 영화였는데 보길 참 잘했다는 생각이 든다. 전날 재키브라운에서 봤던 로버트 포스터가 우연히 30년 후의 모습으로 출연하여 반가웠다."
"in**eoul","2019.11.08","아버지의 사랑 방식을 존중해 더이상 고집으로만 느껴지지 않게 하면서도 딸이 성장해서 스스로 선택하는 걸 응원하는 겸손한 영화"
"나는야미래의SVIP","2019.11.08","일반적인 가족 영화로 볼 수 있지만 그 안에서 변화하고 성장하는 사람의 이야기를 담담하게 담은 작품."
"린다큐브","2019.11.08","가족을 파괴 하는것은 무엇일까
질병일까  희생일까"
"Nam_Y","2019.11.08","추천할 만한 좋은 영화였습니다."
"sa**i99","2019.11.08","조았어요 느끼는바가 크네요"
"au**bs42","2019.11.08","재미있어요 추천합니다"
"비엔나빈","2019.11.08","누구나 겪는 문제일거다...."
"wh**lbb","2019.11.08","왓데이해드(시네마톡)"
"soyo9","2019.11.08","뻔한 가족간의 갈등을 자연스럽게 풀어내는 각본이 끝내준다"
"mi**o6859","2019.11.08","이동진평론가님 이다혜작가님 감사해욥"
"mu**y244","2019.11.08","가진 것을 지키기 위해, 그리고 놓기 위해 하는 노력들에 관한 이야기"
"ju**hye1000","2019.11.08","가족이라는 지독한 굴레..."
"so**rset137","2019.11.08","좋아요좋아요좋아요~~"
"폴토마스앤더슨","2019.11.08","완벽한 캐스팅과 섬세한 연출의 조화"
"su**uk7870","2019.11.08","우리 주변에서 볼 수 있는 친근한 이야기를 풀어낸 영화"
"ri**l586","2019.11.08","맨해튼 잘하는 집 추천 받읍니다"
"내집에서","2019.11.08","섬세한 감정선이 훌륭했음"
"whtjdrkwhr","2019.11.08","마음속으로 와닿는 영화에요"
"조금은 괜찮은 날","2019.11.08","가족이라는 이름으로, 가족이라는 힘으로 <왓 데이 해드>"
"소승불교","2019.11.08","일반적인 가족이야기를 담백하게 담은 이야기네여. 또 한번 미우나 고우나 가족이라는 것을 일깨워 주는 영화에여."
"ju**onge","2019.11.08","가족의 의미를 다시금 깨어준 영화.
온 가족의 건강에 신경 써야겠어요.
재미있게 봤어요"
"노을공원","2019.11.08","인생...이야기... 돌아 볼 가족 이야기...좋으네요..."
"amer","2019.11.08","가족이란 시간의 더께를 함께 쌓아가는 것. 그럼에도 그 더께를 헤치고 앞으로 나아가야 하는 것."
"대너리스","2019.11.08","평범한 가족 이야기를 특별하게"
"co**life0121","2019.11.08","엄마와 딸과 내가 하나가 된 듯"
"le**weet7","2019.11.08","가장 특별한 사랑과 동시에 가장 평범한 사람들의 삶. 모두가 안타까워 눈물짓지만 너무도 아름다운게 삶이란걸 되새겨주었다."
"su**eme5678","2019.11.08","아버지 어머니 딸 아들
오빠 동생 손녀
가족의 얘기가 많이담긴"
"알아야겠어그기분","2019.11.08","뭔가 이성적으로 생각하면 안되는 내용.. 슬프당ㅜㅜ"
"CyclistHigh","2019.11.08","가족이란 무엇인가라는 묵직한 질문"
"초이박","2019.11.08","너무 공감됐던 두 딸들....(3)"
"61**sung","2019.11.08","인생-무상함이 느껴지네요~
인간은 누구나 늙고 병들고~~
그러니 가족의 정과 사랑으로  배려하고 보듬고~살아야~~♡♡♡"
"다볼래윤","2019.11.07","가족과 관계에 대해 생각해보게 되었습니다"
"sfc1952","2019.11.07","가족은 언제 만나도 어린시절 돌아간 듯 싸우고 화해하고 배려하고..."
"비방디뮤직","2019.11.07","가족의 관계에 대해서 다시금 생각하게 되네요!"
"잭잭♡♡","2019.11.07","ㅠㅠ 보는동안 우울바다입니다"
"so**ia9c","2019.11.07","좋았어요오오오오!!!"
"시오민","2019.11.07","우리가 가졌다고 생각한 것들"
"20**mgh","2019.11.07","소중한 나의 가족을 다시 한번 생각하게 만드는 영화. 집에가서 가족에게 사랑한다고 말하고싶다."
"아이스준","2019.11.07","조금더 늦었더라면 네아빠를 잊었을테고 조금더 빨랐더라면  너무 그리워했을테니까, 지금이 완벽한 때야. 가슴아픈 대사."
"mini7208","2019.11.07","치매는 역시 무서운 병이라는 걸...
가족은 서로를 좀 더 이해해줘야한다는 걸..."
"Total Eclipse","2019.11.07","실제 흔히 볼수있는 상황이라 더욱 공감이 간다. 때로는 가족이라는 이름으로 서로에게 더욱 상처를 주기도...스스로 원하는 선택을 할수있도록 지켜봐주는것이 좋지않을까."
"winteryoga","2019.11.07","일상에서 실제 볼 수 있는 삶의 이야기.
너무 평범해서 아쉬운"
"mi**5570","2019.11.07","진짜 가족같음 연기매우잘하고 불편한것도 없고 순한맛인데 재미있음 이런건 외국영화가좋은게 이야기진행에급급하지않고 인물위주여서너무좋다"
"j0**1h","2019.11.07","너무 공감되고 좋았어요"
"웅자씨","2019.11.07","싸우고 이해하고 ... 가족의 모습이 맞기는한데... 좀 지루했어요. 너를 위해서라는 말로 자식의 인생을 망치지 않았으면 해요. 내가 하고 싶은 걸 투영하는 것도 싫어요."
"올리브임","2019.11.07","가족과 사랑에 대해 생각해 본 시간"
"짭줄요정","2019.11.07","너무 너무 좋았어요!!"
"Rosa","2019.11.07","따뜻하고 잔잔한 이야기."
"영화광 수","2019.11.07","권위적인 아버지, 순종하는 딸, 반항하는 아들, 하지만 나중에 눈물 흘리는 아들, 20년 후에야 반항하며 자기 길을 찾는 딸, 모든 선택에 만족만 있지는 않다. 후회가 있어야 삶인것을...가슴 따뜻해지는 가족영화."
"와피피케","2019.11.07","제목 참 잘 지었다. 사랑에 대한 이야기"
"do**n5342","2019.11.07","왓데이해드힐러리스웽크마이클섀넌"
"병구주먹","2019.11.07","가족에게 좀 더 신경 쓰게 되는 영화."
"임마니엘","2019.11.07","너무 무겁지않고 편하게 보기 좋았어요"
"m2**42000","2019.11.07","치매 무서워요.
가정,사회의 큰 문제!!!"
"인경이","2019.11.07","영화 괜찮았어요 추젼해드려요"
"마영달","2019.10.31","전형적인 미국 가족영화지만 좋아요."
"tjsdlf23","2019.10.31","가족이 존재함의 의미."
"LaDy_R","2019.10.30","음..괜찮은 가족영화"
"breeze_v","2019.10.30","정말 좋은 영화였어요 더 많은 사람들이 봤으면..."
"do**tkdlek","2019.10.30","어느 가족에게도 일어날 수 있는 일. 그 치열한 말다툼과 상황에 대한 덤덤함...전부 가족이기에, 함께한 시간들이 있기에 가능한 모습이라 느껴져 더 울컥했습니다"
"ki**a84","2019.10.30","본의아니게 스틸 보다 스포당해서 예상한 결말이었지만.. 눈물이 핑 돌더군요. 배우들의 연기와 공감 가는 내용 모두 좋았습니다."
"Autumn","2019.10.30","좋았어요 좋았어요 좋았어요"
"Mr bear","2019.10.30","치매가족의 이야기인데 슬프거나 우울하게 풀지 않아요 어쩔땐 덤덤해서 갑자기 슬프게 느껴질때도 있지만 아프거나 아픈 가족을 돌보는 중에도 그 사람의 일상은 존재한다는 느낌입니다 좋은 영화였어요"
