"writer","date","comment"
"짜주이","2015.05.21","감동적이였습니다. 가족사이에 배려가 보기좋았어요."
"mi**ll88","2015.05.20","출연진들과 연기는 좋지만 결말이 예상되는 억지 감동ㅠ"
"홍성댁","2015.05.20","정말생각치못한 반전.. 가족애가 느껴지는 따듯힌가족영화"
"qbqbqbqbqb","2015.05.20","처음에는 웃기고 마지막엔 조금 감동적이었음"
"cgv홍블리","2015.05.20","아빠생각...흑..."
"md**1490","2015.05.20","감동도있고 반전도있고 연기가짱!!"
"feel","2015.05.20","어느 정도 반전은 예상했지만, 눈물 펑펑 흘림."
"제임스68","2015.05.20","후반부의 반전.기대보다는 임팩은 약함."
"mo**nwon7045","2015.05.20","반전이있네요~눈치채셨다는분들도많던데
전혀예상못했는데 정말재밌게잘봤습니다^^"
"ue**ru83","2015.05.20","못 보고 지나쳤으면 아쉬울뻔 했어요.."
"ls**0111","2015.05.20","너무너무 감동적이고 가족에 대한 아버지에 대한 마음을 다시한번생각하게되는 좋은 영화였어요"
"ge**ni2021","2015.05.20","재미, 감동, 반전까지!"
"ch**ssong","2015.05.20","그냥저냥 볼만했던 영화."
"ju**i2302","2015.05.20","재밌고 감동적입니다 반전이 있어서 더 즐거운 영화"
"yu**in0321","2015.05.19","나이들어감을 느끼며 서글퍼짐ㅜㅜ"
"dl**y91","2015.05.19","반전이 좀 뜬금없었달까.. 하지만 재밌었던 영화"
"희나쨩","2015.05.19","생각이 많아지는 작품이였던것 같아요."
"yo**j41","2015.05.19","간만에 스토리 있는 영화. 잔잔하니 재밌게 보고 왔습니다~"
"콩두부","2015.05.19","잔잔한 감동이 느껴지는 곳!

기억을 잃어도 같은 사람을 사랑할수있을까??"
"행블리","2015.05.19","중간에 반전을 눈치채긴 했지만 참을 수 없는 폭풍눈물"
"워미","2015.05.19","생각도 못한 가족관계에 당황하기도 했으나 재미있었고 감동코드가 진부하고 통상적이라고는 해도 감동적이었다."
"sw**92","2015.05.19","지루하지만 약간의 반전으로 살짝 눈물나는 영화!"
"학사a","2015.05.19","반전도 있고~
너무 아름다운 영화인듯 합니다~
부모님도 영화 잘 봤다고 하시네요~
영화 좋아요!! ^^"
"ek**ng1004","2015.05.19","반전을 생각하니 여운이 남은 영화~이런 스토리가 있는 영화가 좋을 때도 있다. 가슴 먹먹하고 영화가 끝난후에도 생각나게만드는 영화~한번쯤볼만함"
"현아","2015.05.19","할머니, 엄마랑 함께 보기 좋았어요."
"go**zy44","2015.05.19","감동이 있는 영화였어요 부모님생각에 엉엉 울고 왔네요"
"꼴통공쥬","2015.05.19","기대 안하고 봤는데 너무 감동적으로 봤습니다."
"sm**ewatson","2015.05.19","감동과가족에대해다시알게됨"
"윤아티스트","2015.05.19","생각없이 보러갔다가 눈물 콧물 다 짜고 나왔다."
"Linus","2015.05.19","스토리가 뻔히 보이지만 가족애가 느껴지는 영화"
"ph**kebi","2015.05.19","부모님 생각에 가슴이 뭉클..."
"Kathylove","2015.05.18","너무기대를안해서인지 나름 스토리가 탄탄햏다ㆍ요즘같은시대에 짠한감동이있는영화였다~"
"re**ay2k","2015.05.18","좀 늦게 본게 아쉽다. 괜찮았다"
"ma**duck","2015.05.18","아름답고 예쁜 영화였지만 허무함이 남는 영화였다. 반전이 가족의 감동을 담아내는 효과가 있었지만 급작스러운 느낌. 하지만 배우들의 연기 스토리 시간을 아깝게 만들지 않는 영화였다"
"권짱구","2015.05.18","남의 얘기가 아닌것 같네요."
"Movie Jinny","2015.05.18","이제는 우리가 다같이 해결해야할 숙제"
"Dawnie","2015.05.18","설정이 약간 비현실적이라는 느낌이 있었지만 훌륭한 배우들의 연기 그리고 비현실적이라해도 드라마틱한 설정에 감동받았습니다."
"sh**49","2015.05.18","오랫동안 행복하게 살자"
"byeol!","2015.05.18","영화보고원래안우는데 이거보고 울었어요ㅜㅜㅜ 외할머니생각나고ㅜㅜㅜㅜㅡ"
"귀여운원추리","2015.05.18","생각을 많이하게 하네요"
"유카린","2015.05.18","감동이였어요~한국영화를 잘 보는편은아니지만...
숨겨진 비밀이..ㅠㅠ가족들이 힘들었겠어요...."
"ay**im","2015.05.18","너무감동적이어요두번밨음"
"할라바라긔♡","2015.05.18","뻔하지만 슬픈 ㅜㅜ 제이름은 ...김성칠입니다"
"양샘","2015.05.18","감동과 재미 어느 것 하나도 놓치지 않은ㅎㅎ"
"아루야","2015.05.18","서로를 위해 살아가는 가족을 보았습니다."
"no**2627","2015.05.18","내가 늙었을때 저런 사랑을 할수있으면.. 하는 생각이들었다."
"호겅이","2015.05.18","최고입니다
재미와감동 모두 있네요"
"si**a23","2015.05.18","기대안하고봤다가펑펑운영화..가족의소중함을다시한번가슴속으로되내이게되는영화입니다"
"젠디","2015.05.18","솔직히 현실감 없는 영화"
"jo**17","2015.05.18","뻔한 이야기지만 그래도 감동인"
"영미이이이이","2015.05.18","두번 본 영화
부모님, 할아버지에 대해 많이 생각하게 된 영화"
"yh**ds","2015.05.17","기억에남을 가슴울리는 영화"
"까칠고양이","2015.05.17","오랜만에 보면서 실컷 운 영화네요."
"안치훈-안똘","2015.05.17","개인적으로는 어벤저스보다 더 재미있게 봤네요."
"모카??","2015.05.17","부모님이랑 봤는데 다들 실컷 웃고 눈물도 흘리고 재미있게 보고왔어요! 주인공분들 연기 짱!"
"mi**761","2015.05.17","내가 생각하고 봤던 내용이 아닌, 뻔한 내용이 아니였던 반전의 영화
너무 보고싶었는데 그 값을 해준 영화"
"다루니무","2015.05.17","엄마랑 데이트하면서 봤는데 감동과 코믹이 섞여서 딱이었어요. 
앞으로도 이런 가족영화 많이 나왔음 좋겠어요 :)"
"빠괠","2015.05.17","영화보며 절대 울지 않는데 진짜 펑펑 울었네요.. 런닝타임이 조금 긴 것 같은 느낌은 들었지만 꽤 좋았던 영화네요"
"떠용용","2015.05.17","여운남는 영화였어요. 그냥 영화보는 내내 휴지붙잡고 눈물을 흘려댔네요. 가슴 따뜻해집니다."
"sa**h7716","2015.05.17","따뜻한 영화. 가볍게 볼 수있는 영화."
"수려한겨울","2015.05.17","부모님과 보며 정말 즐거웠던 영화!
훈훈한 반전까지(너무 초반에 알아차려 아쉬웠지만)...
정말 아름다운 영화"
"happy nomad","2015.05.17","가족의 소중함을 새삼 느끼게해주는 마음 따뜻해지는 영화.. 눈물 펑펑 쏟고 잘 봤습니다~"
"wj**odls1","2015.05.17","반전있음ㅎㅎ분위기좋아요"
"qm**ld4","2015.05.17","역시 박근형님과 윤여정님의 연기는 bbb"
"Happy things♪","2015.05.17","끝에 10분 빼고는 쓰레기 같았어요.
제갈청수역이나 왕마담역은 정말 억지스럽고, 오글거리고, 싼티나고.. 좋은 배우로 중간을 망쳐놓고 기승전감동.."
"홍_이","2015.05.17","마음이 따듯해지는 영화! 세번을 봤지만 세번다 펑펑 울게 만든 감동적인 영화다."
"hy**2nzzang","2015.05.17","반전 ???? 너무 슬펐다"
"양공쥬쥬시크릿","2015.05.17","노인의 영화라는 점은 확실히 매력적이다."
"so**i1216","2015.05.17","코믹영화라 생각하고 봤는데  웃음과감동 있는 영화~마지막에 반전 있네요~ 눈물 많이 흘렸어요ㅜ"
"muse021","2015.05.17","그냥 한국영화, tv 드라마를 영화관에서,,,
so so"
"xp**dhqk","2015.05.17","간만에 시나리오, 연기, 연출의 삼박자가 맞아 들어간 휴먼 드라마...반전의 힌트가 과한(?) 면은 있지만 끝나고 부모님의 손을 꼭 잡아보다"
"아침햇살","2015.05.17","가족의 애정이 들어있는 반전영화"
"도차","2015.05.16","반전이 밝혀지는 순간 감동은 2배로..."
"ㅁㅣㅇ","2015.05.16","반전으로 더 재미났던 영화
감동과 재미를 함께 주는♥
올만에 만족하는 영화를 만났다"
"간지럼나무","2015.05.16","절망 끝에서 희망을 얻는 영화"
"세번째하늘","2015.05.16","치매에 걸린 노인들의 현실감정을 느낄수 이었다"
"l0**ija24","2015.05.16","마지막에 반전까지 너무 재미있고 웃고 울며 봤습니다!! 
너무 감동적이예요~ㅠㅠ"
"cgv매니아","2015.05.16","0~~재밋엇어여~~"
"파마오빠","2015.05.16","한국식 휴먼 반전 코믹 드라마"
"양은정","2015.05.16","감동적인영화 너무재밋어요ㅜ"
"미래","2015.05.16","재밋기도 하고 슬프기도 하고 좋앗엉ㅅ!"
"씨네베어","2015.05.16","영화결말까지참고보면눈물흘릴수있는영화"
"BAKI","2015.05.16","가벼운 마음으로 보러갔다가 눈물펑펑"
"Han hj","2015.05.16","부모님도 우리와 같은 시절이 있었다."
"제이star","2015.05.16","부모님과  함께 볼 만한 영화였습니다"
"zl**eevolz","2015.05.16","정말 너무 재밌었어요 대박반전 ㅋㅋㅋㅋ 
곧 막 내릴거 같아 혼자 또 보려고 예매했답니다♥ 부모님 보여드렷더니 너무 좋아하세요 ㅋㅋ"
"gh**816","2015.05.16","눈물콧물 다흘리며 봤어요 ㅠㅠ"
"al**0125","2015.05.16","눈물 쏙ㅠ_ㅠ 
가슴이 아팠어요"
"simple_k","2015.05.16","생각보다 괜찮았는데 홍보가 덜 되서인지 .. 그래도 강감독작품"
"썬0223","2015.05.16","부모님이 보기 딱 좋은!!!"
"sing000","2015.05.16","음악도 좋고 스토리구성도 좋았다~ 
 자칫 뻔한 감동요소들일 수 있지만.. 그래도 좋았다♥ 아름다웠다♥"
"yh**22","2015.05.16","영화라 가능한 이야기...
근데 끝에 가서 너무 펑펑 울었음ㅜㅜ"
"ks**ove1107","2015.05.15","미래의 나와 남편에 대해 생각해보게 한 감성영화"
"생쥐","2015.05.15","감동적이 영화였어용ㅎㅎ"
"유주:)","2015.05.15","상업영화치곤정말정말괜찮았던영화"
"반짝반짝지니","2015.05.15","ㅠㅠ 웃다가 울다가 넘넘 가슴 찡하게봤어용 엄마랑 봤는데 남의일 같지않다시며 눈물을"
"코히스끼","2015.05.15","마음편히 그냥 볼 수있는 영화.."
"mi**dii","2015.05.15","정말 재미있고 감동적이네요"
"okki","2015.05.15","엄마와 함께 관람했는데 나름 즐겁게 보셨다네요^^ 좀 유치하긴 했지만 잔잔한 감동이 있는 영화에요"
"윤헬레나","2015.05.15","감동적이고 좋았어요ㅠㅠ 짱!"
"yyyyjjjjjj","2015.05.15","에 쏘쏘 감동이지만 재미는 뭐 쏘쏘 그냥 볼만하네"
"하늘맘","2015.05.15","음..반전은 있으나 그닥.."
"무비광","2015.05.15","철저히 계산된영화일줄이야..."
"ro**miso","2015.05.15","엄마랑 같이 왔는데 재미있다고 하시네요"
"mona87","2015.05.15","아버지는 졸면서보심 어머니는 아버지깨우면서 보심"
"yw**0117","2015.05.15","대박 반전
정말 좋은 영화네요"
"소소으나","2015.05.15","아빠생각나....눈물나....울아빠두 백발되서까지 계셨으면  생각해 사랑해"
"tn**2945","2015.05.15","정말 재밌게 잘 봤습니다!!최고♡"
"polo2014","2015.05.15","감동적이고 애잔한 영화입니다
부모와 가족을 생각하게하는 영화...
인생이라고나할까요
보기를 잘했어요"
"호태왕비","2015.05.15","그대를 사랑합니다만큼의 눈물은 안 나옴 ㅋ"
"소삐소삐","2015.05.15","감동적이고 반전있는.영화"
"Byh","2015.05.15","2번보고 나왓는데 재밋고 감동적이고 좋앗습니다 ㅋㅋ"
"dn**2010","2015.05.15","너무너무 감동적이였어요ㅠㅠ!!!!!!추천합니다! 가슴이따뜻해지는 영화였어요~"
"wo**1101","2015.05.14","이거보고눈물펑펑울었어요ㅜㅜㅜㅜㅠ진짜다른영화에밀려서 볼수있는시간이많이없는데 그래도꼭한번쯤은봤으면좋겠어서추천합니다별5개!!!"
"ba**nae0225","2015.05.14","앞에는 조금 지루하지만 마지막에 반전과 엄청 슬픈영화
엄마한테 잘해야겟다고 생각드는영화"
"바람소리93","2015.05.14","가족과 함께 보면 감동이 두배 이상 될것 같습니다"
"아라스","2015.05.14","늦게 글을 올리지만...가족의 생계를 위해 펼쳐지는 감동적인 영화 였습니다~~^^"
"on**ange","2015.05.14","반전있는 가족 영화. 우리가족에게 이런 일이 일어난다면 우울한 상황을 영화 한 편에서 얻은 힌트로  유쾌함을 뽑아낼 수 있을까? 하는 생각을 해봄"
"lg**30b","2015.05.14","별생각없이 얘들과같이 봤는데 가슴이 찡한게 눈물이 나더라구요 보러 잘왔구나 합니다"
"ry**2808","2015.05.14","쏘쏘.. 그럭저럭.."
"도밍고","2015.05.14","가족의 사랑을 느끼게해준 영화."
"됴르륵","2015.05.14","마지막대박반전!!
진짜펑펑울었네요"
"위제트","2015.05.14","주말, 친구와 추리닝 바람으로 눈물 쏙.. 뻔한 스토리라고 생각했지만 반전 대박"
"spica80","2015.05.14","가족의 의미를 다시 한번 생각할수 있는 영화"
"밀리언7","2015.05.14","부모님과 같이 보면 좋아요"
"소소무스","2015.05.14","엄마보여드렸더니 재미잇고감동잇는영화라며좋아하시네요"
"제임스뷰캐넌반즈","2015.05.14","너무 슬퍼서 소매가 다 젖을 정도로 울었어요"
"다크은","2015.05.14","가족에 대해 생각할 수 있는 좋은 영화"
"NiLL TERU","2015.05.14","마지막 반전이 마음을 아프게 하네요"
"ai**irlmr","2015.05.14","가족의소중함을알게해주는영화"
"dp**3737","2015.05.14","생각했던것보다 훤씬 재밌네요~ 엄마랑 같이 봤는데 엄마도 재밌다고 아주 좋아하셨어요 ^^"
"띠네리","2015.05.14","가족끼리 보기 좋은영화 마음이 아팠어요"
"강곰탱","2015.05.14","증반부터는  내용이 보여서... 뻔했음"
"유이","2015.05.14","간만에 정말 눈물나고 감동인 가족영화봤어요
전, 그대를 사랑합니다 이후로...
잼있고, 조연배우들도연기좋고,
깨알같은 까메오까지  잘봤어요^^"
"sk**oonj","2015.05.14","완전 훈훈 나중에는 눈물 펑펑 뽑아내는 그런 영화"
"돌체라떼","2015.05.14","가슴아픈 영화네요ㅠㅠ
눈물이 계속 나서 혼났어요"
"11**oul","2015.05.14","반전도있고 배우가 다 연기를 잘해서 좋았음!"
"커플석에서멀리주세요","2015.05.14","아무리 힘들고 슬퍼도 사랑하는 사람이 곁에 있다는걸 꼭 기억하세요."
"Mark_","2015.05.14","사랑한다면 장수하세요!!!!"
"쪼알라","2015.05.14","좋은영화 잘봤습니다."
"ss**jung37","2015.05.13","가슴먹먹해지는영화????"
"허브바다","2015.05.13","가슴 찡했어요. 노년이 되어 도 행복하게 살 수 있도록 추억 많이 만들렵니다. 노운동도 많이 하구요"
"랜드로버","2015.05.13","나름 생각치못한 감동...우리의 노후에는..?"
"혁이라용","2015.05.13","감동을 주려 하지만 쉽게 알아챌수있는..."
"무비러블리","2015.05.13","부모님께서 재미있게 보셨다고 좋아하신 영화입니다."
"hi**ueeny","2015.05.13","다시 보고싶게 만드는 영화다. 매우 감동적이였다."
"Rebecca","2015.05.13","엄마가 재밌었다고 하심"
"dm**jd575","2015.05.13","부모님도 좋아하시네용..으어슬퍼ㅠㅠ"
"Alice1019","2015.05.13","간만의 감동적인 영화 ㅠㅠ"
"노르웨이펠레","2015.05.13","어리둥절한 급 반전.
인생은 생각보다 짧다!!"
"어?","2015.05.13","가족과 함께하니 좋았어요"
"들창코","2015.05.13","이제는 우리주위에 일어나는 보편적인 알츠하이머 치매를 보면서 연세 드신 엄마가 공감하며 보는 것을 보니 찡했어요"
"마니??","2015.05.13","나쁘게만 보였던 한 사람의 이야기가 김동적인 이야기로 바뀌면서 잔잔한 감동을 물쌀치듯이 줬던 영화"
"ke**y412","2015.05.13","억지스러운 감동포인트 일부러 울게 만드는 장면. 내가 보기엔 영 별로인 영화였다."
"이얍호","2015.05.13","기대안하고봤는데.. 가볍게 보기 괜찮던데요...? 잔잔한감동두잇구~ 중간에 쬐끔 지루하긴햇는데 그래두 전체적으로 갠찬앗어요~~"
"ch**8122","2015.05.13","오랫만에 편하게 즐길수있는 영화였어요! 배우들의 연기도 최고!"
"ae**o1024","2015.05.13","우리의 미래가 보인영화"
"nahwikyung","2015.05.13","돌아가신 아버지가 생각났다.스틸앨리스볼때는 이렇게 눈물나지 않았는데.."
"mi**loc71","2015.05.13","우선 강추.  배우들의 연기도,영화 내용도  너무 좋았던 영화이다. 보는 내내  웃고, 가슴 아리고,우리의  아버지를 다시  생각하게  하는 영화이다."
"진아찡","2015.05.13","여기저기훌쩍..나도훌쩍"
"황시러브S2","2015.05.13","예상할수있는 결말이지만.. 감동은 역시 기대이상입니다"
"임쏭","2015.05.13","올해 감성가족영화 1위!"
"hj2435","2015.05.13","잠깐의반전  슬프지만재미있었다"
"츄미츄","2015.05.13","가족영화로굿????"
"wiz","2015.05.13","기대없이 하루의 무료함을 달래려구 봣는데눈물 펑펑 흘림 ㅜㅜ"
"우나★","2015.05.13","잔잔한 가족애 그리고 배우들에 연기력 재밌습니다"
"in**ng0305","2015.05.13","감동감동 다시보고싶은영화입니다. 슬퍼서눈물찔끔~ 가족에대해생각하는시간이되엇어요"
"다케시타요시에","2015.05.12","따뜻한 영화 그걸로 충분하다"
"ae**84","2015.05.12","코믹하면서도 감동적인!"
"dh**kqqkd0","2015.05.12","의외로 가슴을 먹먹하게 하는 영화였네요"
"k9**25","2015.05.12","개인적으론 정말 만족스러웠던 영화에요 가족과 꼭 보셨으면좋겠어요"
"꽁기꽁기","2015.05.12","아...  꼭보세요.. ㅠㅡㅠ"
"GAZLEE","2015.05.12","미래를 돌이켜 볼수있는 상황이어서 뜻깊게 감상잘했읍니다"
"주영라희엄마♡","2015.05.12","너무 좋았어요 기대만큼 재밌었구요 중간중간 눈물 콧물 빼느라 힘들긴했지만 나를 또 가족을 생각하게 하는 영화랍니다"
"wl**lq6345","2015.05.12","영화를보면서 반전에 감동을받아 나도 모르게 울뻔했다.."
"so**hm0511","2015.05.12","정ㅁㄹㅎㄴㅎㄴ햇ㅅㅂㄴㄷ"
"까치76","2015.05.12","노인의 사랑 즐겁게 봐습니다"
"푸른달탁이","2015.05.12","오랜만에 훈훈한 영화 봐서 좋았어요!!"
"혜자종니","2015.05.12","감동도있고 재미도있고ㅠㅠㅠㅠ 짱이였어요bb"
"원근고무신","2015.05.12","너무나 감동적이였고 펑펑 울었던 영화"
"josh76","2015.05.12","반전도 있고 일단 재밌다"
"ki**jean","2015.05.12","언제나 따뜻한 그 이름 ''가족''"
"미친미모","2015.05.12","내곁에 있는 사람들의 소중함을 느끼게 해주는 영화!"
"so**hee9974","2015.05.12","가족이란 끝까지 함께 하는 존재"
"영화같은 하루 보내기","2015.05.12","알츠하이머병으로 막판 반전이 의아해스럽지만 박근형, 윤여정님의 로맨스는 나이를 거슬러 올라가는 감동을 주었다."
"pa**0912cj","2015.05.12","엄마랑 봤는데 잔잔하고 보기 편했어요. 마지막에 조금 슬퍼요."
"wn**k2002","2015.05.12","잘만든 영화같아요.. 아직도 가슴속에 진한 여운이 남는.."
"nanuoury","2015.05.12","연기는 그럭저럭...어차피 고수들이니...마지막 반전... 아빠..."
"제이63","2015.05.12","감동과 눈물이 함께 공존한 영화.
내내 많이도 울었네요-"
"gy**sman","2015.05.12","사랑에 대한 이상적인 가치관을 가진 남성의 이야기라고 평하고 싶음"
"ly**0121","2015.05.12","재미있게 잘봤어요...^^*"
"화련","2015.05.12","후반부터는 눈물이 멈추지 않아서 고생했습니다. 배우들의 연기도 좋았고 내용도 좋아서 정말 만족했습니다."
"김몬모","2015.05.11","슬프당..흑
(with 구ㄱㅁ)"
"mi**ioo83","2015.05.11","웃음과 감동이 있는 따뜻한 영화"
"동이","2015.05.11","엄마랑같이보길잘한것같다. 가족의소중함을한번더느끼게해준영화다"
"Amore","2015.05.11","우리 부모님생각이나는 영화네요.  휴지필수입니다~"
"ji**bin05","2015.05.11","노년의 사랑 그리고 감동"
"다은잉","2015.05.11","슬퍼요 ㅠ 보는내내 울엇어요"
"공포똥배","2015.05.11","가족들이 같이 보면 좋을 영화죠.^^!"
"ie**1972","2015.05.11","나이들어서 남편과 함께 잘 보내고 싶어졌어요. 지금은 건강하지만 정말 나도 어떻게 될 지 모르잖아요. 정말 잘 봤어요. 지금부터라도 사랑하자"
"wi**ans7","2015.05.11","감동적이었어요. 간만에 영화보면서 많이 울었네요.!!"
"dn**to","2015.05.11","엄마랑같이봤는데 감동적이었습니다.!!"
"혜리리링","2015.05.11","뻔한데 눈물 왈칵 ㅠㅜ 엄청 울엇네요"
"볼매은","2015.05.11","감동적ㅠㅠㅠ 그 속에 반전이 짱이였음ㅠㅠ"
"채은수","2015.05.11","잘만들어진 가족영화..."
"홍현댕","2015.05.11","가족애에 대해 다시 한번 생각하게 된 영화"
"선미찡","2015.05.11","기대안하고 봤는데 생각보다 괜찮았어요 감동도있고..부모님이랑 보고싶네요"
"뾰롱뿅","2015.05.11","어버이날에 엄마랑 함께 봤는데, 감동도 있고 반전도 있고 나름 괜찮은 듯 했어요^^"
"wl**k0666","2015.05.11","이해한돠는뷰분도있지만 재밋었음"
"아련짱","2015.05.11","결과가 예상된바로 진행했으나 결국은 울고 말았다ㅠㅠㅠㅠㅠ 너무 두 어르신의 사랑이 간절하고 예뻐보였고 두 자식의 답답함과 안쓰러움 안타까움 등이 잘 표현된듯"
"미니겨니","2015.05.11","세상에나 펑펑울었어요 ㅠ"
"찬별애","2015.05.11","자연스럽지 못한 감동코드"
"dl**us08","2015.05.11","진실에 도달할 때까지 두 노배우가 살린"
"co**5755","2015.05.11","결말이 좀 보이긴 하지만 그래도 이 정도면 훌륭함..갠적이지만 10배이상 관객차이나는 국제시장보다 10배이상 괜찮음!!!"
"영화광까진아니구..","2015.05.11","영화 줄거리를 알고본건 아니였고 보면서 뻔한내용으로 스토리전개를 뚫어낼수 있었지만...가슴이 아팠다..내부모는 늙고 또 오늘도 늙어가고 자꾸 내게 기대는 부모에게 이럴꺼면 좀 잘 좀 키우지...라고 했던 내말이 머리서 떠나질 않는다"
"귀염멋짐폭발","2015.05.11","예상하지못했던반전이다"
"ch**juju","2015.05.11","잼있어요. 딸과 같이 봤는데.. 잼있어하네요"
"vv**areyou","2015.05.11","재미와 감동아 동시에!"
"쪼마녀","2015.05.11","이 큰감동 어찌하리오.."
"hy**iace7","2015.05.11","간만에 보는 가슴이 먹먹해지는 영화 반전도 좋았음"
"마녀거울","2015.05.11","그런반전이잇을줄이야.너무슬프고 재밋게봣어여"
"sshappy","2015.05.11","나도이런사랑하고싶다"
"스티치","2015.05.11","두번봤는데 더 오열한ㅜㅜ"
"에레엘르","2015.05.11","생각못한반전과 눈물~!! 부모님과 함께 강추!!!"
"ab**min","2015.05.11","시간보내기는 좋은 이해 안되는 영화"
"Chloeoh","2015.05.11","''너무 슬퍼요....ㅜ.ㅜ"
"주연 Jang","2015.05.11","재미는있었는데 뭔가반전을만드려고 억지로급전개한느낌이있었다"
"냥바보","2015.05.11","가슴아픈 가족 이야기~"
"이거머지","2015.05.11","감동과 반전에 무릎꿇었다."
"쩡란","2015.05.11","엄마랑 오랜만에 영화 

슬프고 아름다운 이야기♡
펑펑 울었다"
"HORANGII","2015.05.11","그냥그냥 근데 반전은 좋았음"
"jd**3016","2015.05.11","묵직한 감동을 원한다면 추천. 우연적 요소에 많이 기댄다는 것과 완급조절의 실패가 아쉬움."
"돌멩양","2015.05.11","지루할 뻔 했지만 반전에 감동이 있는, 지극히 한국적인 감성을 느낄 수 있는 영화."
"lyjin93","2015.05.10","정말..... 이때까지 본 영화중에 제일 진정성있었던 것 같다 짜내는 눈물이 아니여서 좋았고.... 부모님께 더 잘해야 겠다는 생각이 많이 들었던 영화 .. 영화 본 후에는 엄청난 카타르시스를 느낌.! 추천합니다"
":D 090908","2015.05.10","예상외의 반전 .. ㅠㅠ"
"ba**i0517","2015.05.10","많이 울고나왔어요.."
"na**napsy","2015.05.10","관록이 느껴지는 배우들의 연기력 엄청납니다 반전이 있었던 만큼 재미있네요 하지만 씬이 넘어갈때 딱 끊기는 느낌이 있어서 딱딱한거같네요 그래도 좋은 영화입니다"
"귀요미쪼","2015.05.10","감동적인 영화였어요 누구나 다 겪을수도 있는 일..ㅠㅠ"
"qk**od9","2015.05.10","슬프고 재밋고 
보기좋은 고마운영화"
"깜장마녀","2015.05.10","부모님과 함께하면 좋을 영화~!!!"
"젤리님","2015.05.10","너무너무 좋은 영화예여 감동감동 ><"
"늘이뻐","2015.05.10","반전~~아름다운 중년...."
"ds**i88","2015.05.10","부모님께 보여드리고싶은영화"
"wwwertycom","2015.05.10","마지막 반전을 향한 모든 복선들이 현실감 있어서 좋았다... 연기자들의 연기까지 짱 ㅠㅠ"
"여정잉","2015.05.10","슬펐습니다!!호불호많이 갈려서 기대 안하고 갔는데 반전도 있어 지루하지도 않고 잼씀"
"키엘","2015.05.10","눈물을 쏟을 거라고 스포당하고 갔더니 그냥저냥 슬펐는데, 스포일러가 아니었다면 좀 울었을 듯한 영화.
감동...이라기보단 그냥 슬펐다."
"쏘올","2015.05.10","보고어찌나울었던지..재밋고슬퍼요"
"얼짱맘짱","2015.05.10","아버지 생각이 많이나서 울었네용 감동그자체"
"ch**9209","2015.05.10","아직 나이가 어려 영화에 몰입을 잘 하지 못 할 줄 알았는데 배우들의 연기가 뛰어나서인지 영화에 몰입을 잘 할 수 있었던 것 같다."
"cb**g8","2015.05.10","가슴따뜻한 가족의 사랑"
"fg**k123","2015.05.10","보고나니 마음이 짠해지네요"
"델리키트","2015.05.10","뻔한 드라마지만 울고 말았네 ㅠ.ㅠ;"
"ki**1023","2015.05.10","가슴 찡한~~ 눈물이 저절로 글썽이는~~ 그런 내용이에요~~"
"Oriole","2015.05.10","그저그렇다가 끝에 폭풍감동.
부모님 생각이 많이나는 영화입니다"
"ps**01004","2015.05.10","행복햇으면 좋겟다 왜이렇게 억지로 아프게만들까"
"나쫌짱","2015.05.10","엄마보여드렸는데 후기듣고 저도 보려구용"
"5월의자몽","2015.05.10","이런 반전이 있을 줄이야ㅠㅠㅠㅠㅠㅠ"
"그린 나래","2015.05.10","잔잔한 감동이 있는 드라마 같은 영화 좋았습니다"
"뮤쇼유","2015.05.10","ㅎㅎ 더말하면 스포라 걍 좋았해야지 ㅋㅋ아버지 어머니랑 보는데  휴지 챙겨가서  셋이서 재미있게 보고 왔다"
"ek**nfdl11","2015.05.10","다들 할아버지를 위해서 했던 연기 겁나 감동이네요ㅜㅜ"
"il**sionzun","2015.05.10","스틸앨리스 짝퉁 같아요 ㅜㅜ
어르신들은 볼만하다 하겠네요"
"le**654","2015.05.10","부모님껜 보여주기 싫은 영화라고나 할까 넘 슬펐어요"
"gm**otyd","2015.05.10","진한감동을 안겨준영화"
"깜찍둥이맘","2015.05.10","자여스럽게 흐르게되는 눈물...재미있게 봤습니다~"
"je**sinfo","2015.05.10","내가 감이 좋은건가?... 
처음부터 결말을 알것같음
잔잔하고 슬프네요~"
"빈이★","2015.05.10","감동적이예요!! 
부모님 보여드려도 좋을거 같고
함께봐도 좋을거 같아요
아픔도함께할수있는건 
그냥...가족이니깐...^^
마음이따뜻해지는 영화였습니다..★"
"다톨톨톨","2015.05.10","회장님이 아닌 박근형 할배의 친숙한 모습과 나름 반전이라면 반전일 결말 평소 좋아하는 배우들까지 굳굳 펑펑울다옴 ㅠㅠ"
"wonderful_day","2015.05.10","같은 아픔을 겪고 있어 공감이 되었던 영화 부모님을 더 위하고 잘 해야겠다는 생각을 갖게 만드는 영화 감동이네요"
"kd**00510","2015.05.10","감동의 영화 
긴 여운 ....."
"구리야","2015.05.10","가볍게 보려고 본 영화인데.. 엄청울고나왔어요ㅠㅠ.. 
반전!!! 감동적인 영화네요 ㅠㅠ"
"tn**d0315","2015.05.10","반전과 함께 감동을 주는 영화. 영화관람시 손수건은 반드시 챙겨갈 것. 가족과 함ㄲ 보면 더 좋은 영화."
"se**809","2015.05.10","반전과 감동이 있는 영화"
"ty**48","2015.05.10","가족을 다시한번 생각할수 있었던 영화."
