"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"스틸 앨리스","anan****","2015.05.17. 17:18","6","치매에 걸리면 가장 먼저 기기 사용법부터 잃어버린다던데 이상하게 여주인공은 그런 면이 안보였다. 약간 비현실적인 부분이 많아보여 감동이 덜한거 같다.","0","1"
"스틸 앨리스","miro****","2015.05.17. 16:51","10","재밌어요 10자감상평","0","1"
"스틸 앨리스","smil****","2015.05.17. 10:56","9","좋은 영화인듯....","0","1"
"스틸 앨리스","joos****","2015.05.16. 22:39","9","줄리언무어의 영화, 조용한 울림이 묵직하게 남는다.","0","1"
"스틸 앨리스","hann****","2015.05.16. 20:31","10","매일매일 상실을 배우고 있습니다. 그런 모습은 우리가 아니라 우리 병의 모습입니다.","0","1"
"스틸 앨리스","sghd****","2015.05.16. 17:22","9","저는 인지장애를 가진 환자들을 치료하는데, 보면서 케어해주는 가족들의 상황이라든지.. 주인공이 겪는 그런 심리적 고통과 알츠하이머 과정과 그런 모습을 보고 공감되기도하고 내 일이라면 이라는 가정으로 관람하였습니다. 책으로도 또 한번보고 되새기고 싶어요","0","1"
"스틸 앨리스","oaoa****","2015.05.16. 12:25","10","잔잔한 감동 줄리안무어의 절제된 표현","0","1"
"스틸 앨리스","sue9****","2015.05.16. 10:59","9","오랜만에 잔잔한 영화 봄","0","1"
"스틸 앨리스","suuk****","2015.05.16. 07:04","8","무난하고 따뜻한 영화 난 그저 그랬네","0","1"
"스틸 앨리스","pink****","2015.05.16. 01:20","10","주연배우들의 연기가 탁월하엿구요 특히 줄리아 무어 대단한 배우에요","0","1"
"스틸 앨리스","jinh****","2015.05.15. 21:26","9","딱 생각하기 좋을 만큼의 현실성과 영감을 함께 준 영화였다~","0","1"
"스틸 앨리스","susi****","2015.05.15. 20:32","8","먹먹해지네요 어떤 마음일지..","0","1"
"스틸 앨리스","fla9****","2015.05.15. 15:42","8","인생은 영화이자 영화는 인생을 반영한다..그 안에 명여우가 있었다.","0","1"
"스틸 앨리스","onew****","2015.05.15. 06:31","9","여운과 함께 인생을 느끼게 해주는 영화","0","1"
"스틸 앨리스","tpwl****","2015.05.14. 18:53","7","나라면 어떤 선택을 했을까. 앨리스처럼 치열하게 맞설 수 있었을까. 타인에게 의존해야만 하는 삶은 정말이지 견디기 힘들 것 같다. 파란약통이 무엇인지 앨리스는 알고있었을 것 같은데..가족. 사랑. 스스로를 지켜내는 것.에 대해 생각해볼 수 있었다.","0","1"
"스틸 앨리스","ever****","2015.05.14. 16:11","7","줄리안무어 연설장면이 인상적이었다","0","1"
"스틸 앨리스","art_****","2015.05.14. 15:39","10","역시 줄리언무어의 연기와 매력에 집중하게 했다. 알츠하이머와는 별개로  삶 전반적으로 공감가는 부분이 많았다. 크리스틴 스튜어트의 매력 또한 봐도봐도 새롭다. 잔잔하게 일상적인듯하면서 최선을 다해 기적적인 하루하루를 살아가는  그녀에게 감동하고말았다.","0","1"
"스틸 앨리스","is00****","2015.05.14. 14:37","7","잊혀진다는 건 죽는 것보다 잔인하다.","0","1"
"스틸 앨리스","kohs****","2015.05.14. 14:00","10","Art of losing","0","1"
"스틸 앨리스","rlag****","2015.05.14. 11:15","8","잔잔한 감동을 준 영화입니다. 배우들의 연기력도 너무 좋았구요~!","0","1"
"스틸 앨리스","aoim****","2015.05.13. 06:11","8","잔잔하고 사실적인 영화","0","1"
"스틸 앨리스","bizr****","2015.05.12. 15:50","8","알츠하이머~참 무서운병인거 같아요~","0","1"
"스틸 앨리스","encl****","2015.05.11. 23:02","8","언어와 소통이 인생의 중심이었던 한 사람이 언어와 서통을 담대하게 잃어가는 과정. 소재의 깊이와 배우들의 연기가 상당히 볼만한 한 편의 드라마를 완성한다.","0","1"
"스틸 앨리스","chea****","2015.05.11. 20:47","10","인간의 한계를 새삼느끼며~ 지금 이순간 함께하고 있는 사람들의 소중함을 느끼게 해준 힐링이 된 영화였어요^^","0","1"
"스틸 앨리스","cant****","2015.05.11. 18:53","10","스스로 삶과 죽음을 선택조차 하기 어려운 그녀의 삶이 진짜일까, 의미가 있을까를 고민하게 만들었지만 누군가의 삶이란 자신이 이루어 가는 것이기도 하지만 주변 사람들이 기억해주는 '자신' 도 사랑 속에서 의미가 있는 것, 그것이 스틸 앨리스","0","1"
"스틸 앨리스","toy1****","2015.05.11. 17:56","8","많을 걸 생각하게되는 영화입니다. 남겨진 사람들을 위해서, 그리고 자신을 위해서 어떻게 하는게 좋은가에 대해 계속생각하게되네요ㅎ","0","1"
"스틸 앨리스","seoh****","2015.05.11. 14:24","9","억지로 만들어지지 않은...알츠하이머라는 병에 대해 본인과 가족이라는 부분을 아주 담담하게 풀어낸 스토리가 좋았다. 큰 굴곡과 강렬함은 없지만 보면서 감상에 젖고, 많은 생각에 젖게 만드는 따뜻한 영화였다. 배우들의 연기는 말할 필요도 없었다.","0","1"
"스틸 앨리스","95ha****","2015.05.11. 12:24","10","담담하면서 아름다운 영화","0","1"
"스틸 앨리스","papa****","2015.05.11. 11:11","8","잔잔한데 마음에 쿵하고  오는 게 있는 영화인듯.배우들의 오버하지 않는 연기가 좋았다 갑자기 끝나는 느낌이 들기는 하는데 그래도 그것도 좋았다 생각하고 상상할 수 있게 만들어서","0","1"
"스틸 앨리스","ks11****","2015.05.11. 11:05","8","돌아가신 외할머니 생각도 나고 누구에게나 우연히 닥칠 수도 있는 이야기란 생각. 참 먹먹하게 만드는 영화예요.","0","1"
"스틸 앨리스","pota****","2015.05.11. 09:29","10","책의  긴  서술을  눈빛과  표정으로  대신하는 줄리언 무어가 경이롭다","0","1"
"스틸 앨리스","aqqq****","2015.05.10. 23:48","10","결국 마감해야만하는 반복의 굴레를 다시 또다시 반복하고반복하고 반복해야만 한다는 것. 무화되는 나를 계속해서 연기해야만한다는 것.","0","1"
"스틸 앨리스","colo****","2015.05.10. 22:40","9","담백한 구성에 배우들의 명연기가 어우러진 좋은 영화입니다. 추천합니다!","0","1"
"스틸 앨리스","kuru****","2015.05.10. 21:16","10","뻔한 플롯이라고 생각했는데, 기대 이상의 이야기! 강추 강추 강추","0","1"
"스틸 앨리스","agri****","2015.05.10. 20:53","10","누구나한테올수잇는  미래에대한  잔잔하니 나의미래도돌아볼수잇는느낌이 잇는영화입니다","0","1"
"스틸 앨리스","dhl0****","2015.05.10. 20:03","9","가족애를 느끼며 봤네요..주변 알츠하이머를 앓고있는 사람을 떠올리며 눈물이...","0","1"
"스틸 앨리스","bone****","2015.05.10. 18:48","10","내용도 영상도 연기도 다 좋네요","0","1"
"스틸 앨리스","taej****","2015.05.10. 12:46","9","오랜만에먹먹해지는영화","0","1"
"스틸 앨리스","hhhh****","2015.05.10. 09:12","7","잘 봤습니다많은 생각을 하게 하는 영화네요","0","1"
"스틸 앨리스","qize****","2015.05.09. 23:45","10","절제된 감정연기와 담담히 소중한 것을 알려주는 영화의 속도가 좋았다.","0","1"
"스틸 앨리스","remi****","2015.05.09. 23:18","10","인생 자체가 지워져 가지만 인간은 아름답네요. 멋진 영화입니다.","0","1"
"스틸 앨리스","toto****","2015.05.09. 22:48","8","큰 감동은 없지만 잔잔히 감정을 만들어내네요","0","1"
"스틸 앨리스","qpgp****","2015.05.09. 22:40","9","마냥 슬프지만은 않았다. 조금 무섭기도..","0","1"
"스틸 앨리스","eunb****","2015.05.09. 21:42","8","알츠하이머 관련 진부한 내용인 줄 알고 기대안하고 봤는데 환자의 상황이 독특하고 풀어가는 방식이 현실적이어서 많은 생각을 하게끔하는 영화였습니다. 특히 배우의  내면 연기가 너무 좋았습니다! 볼만해요!","0","1"
"스틸 앨리스","real****","2015.05.09. 21:36","8","감동있게 재미있게보았어요","0","1"
"스틸 앨리스","lja5****","2015.05.09. 20:29","7","줄리안 무어 너무 아름답고 아름다웠다.","0","1"
"스틸 앨리스","life****","2015.05.09. 19:05","10","누구에게나 있을수있는 이야기...생각하게되는 영화예요..추천합니다..","0","1"
"스틸 앨리스","koh6****","2015.05.09. 17:52","9","이런 이야기는 흔해도 이런 연기는 흔하지 않지.","0","1"
"스틸 앨리스","toto****","2015.05.09. 14:42","10","굿. 슬프다. 누구나 격을 수 있는 일이기에....더욱.","0","1"
"스틸 앨리스","writ****","2015.05.09. 12:42","10","마냐우아디우아아니우너","0","1"
"스틸 앨리스","touc****","2015.05.09. 01:09","9","기억이 가지는 의미와 삶을 돌아보게하는 뭉클한 영화였습니다. 비디오를 찍어둔듯 어린시절의 모습들이 겹쳐보이면서 과거뿐 아니라 그걸 바탕으로 한 현재를 잘 보내는 것이 무엇인지에 대해서도 생각하고요. 잊지말아야 할 그것!","0","1"
"스틸 앨리스","noct****","2015.05.08. 17:23","10","주인공 여배우의 아름다운 연기가 좋았다.  내용도 매우 좋았다.","0","1"
"스틸 앨리스","apri****","2015.05.08. 09:01","8","우아하던 내가 흩어지기까지. 나는 여기 저기에 그저 그대로 있을 뿐 이다.","0","1"
"스틸 앨리스","happ****","2015.05.07. 21:13","10","잔잔한 감동을 받으며 봤습니다쥴리앤 무어의 연기  정말 좋았습니다.","0","1"
"스틸 앨리스","boon****","2015.05.07. 19:34","9","억지울음없는 연기력으로 감동을 주는 영화","0","1"
"스틸 앨리스","ceis****","2015.05.07. 18:02","9","여주인공의 소름 돋는 연기가 압권","0","1"
"스틸 앨리스","rose****","2015.05.07. 18:01","9","평온한 삶속에 어느날 갑자기 예기치 않게 만날 수도 있는 불행? 그것이 누구도 감당할 수 없는 일일때 조차 담담하게 살아내야 함을 다시금 생각케 하는 영화 ?억지로 눈물을 강요하지 않아도 저절로 가슴이 먹먹해지는 최근에 본 영화중 젤 기억에 남을듯?","0","1"
"스틸 앨리스","lyjo****","2015.05.07. 17:43","10","영화를 본게 아니라 한 사람의 일생을  본 것 같아  좋았다.교수로서의 삶,엄마로서의  삶,여자로서의  삶을  감동적으로  요약한  영화다.","0","1"
"스틸 앨리스","bbor****","2015.05.07. 17:01","9","간만에 데이트로 잘 봤당ㅋㅋㅋ","0","1"
"스틸 앨리스","char****","2015.05.07. 11:19","8","기억은 잃어도 자존감은 잃지 않음. 여전히 나로써 존재할 수 있어야 한다.","0","1"
"스틸 앨리스","mjmo****","2015.05.07. 10:49","9","책과 함께 보면 더욱 좋을 듯합니다.배역도 아주 좋았고요.줄리안 무어 최고!","0","1"
"스틸 앨리스","yek8****","2015.05.06. 22:36","10","정말 오랜만에 괜찮은 영화","0","1"
"스틸 앨리스","love****","2015.05.06. 21:20","10","삶의 의미에 대해 다시 한번 생각해보는 시간을 가질수 있어 좋았어요","0","1"
"스틸 앨리스","haha****","2015.05.06. 18:27","10","가족생각이 많이 나는영화입니다..","0","1"
"스틸 앨리스","zzan****","2015.05.06. 16:35","9","그녀는 아직도 앨리스-","0","1"
"스틸 앨리스","shar****","2015.05.06. 15:25","9","슬픔을 강요하지 않는데도, 마음이 아릿해지며 눈물이 계속 흘렀다.","0","1"
"스틸 앨리스","thdu****","2015.05.06. 14:57","8","담담하게 병을 받아들이는 주인공의 열연에 박수를 보냅니다. 엔딩이 갑자기 찾아와서 당황했어요. 우리 삶도 그럴라나요~^^ 잘 보았습니다.","0","1"
"스틸 앨리스","munj****","2015.05.06. 07:29","8","감동있게잘봤습니다강추","0","1"
"스틸 앨리스","nany****","2015.05.06. 00:56","10","기억을 잃게 된다는 것. 슬픔보다 공포를 느꼈다","0","1"
"스틸 앨리스","heir****","2015.05.05. 21:25","8","눈물나고 찡함 쥴리앤무어 더 좋아짐","0","1"
"스틸 앨리스","myar****","2015.05.05. 21:04","10","앨리스가 변화해가는 모습을 몰입하면서 보게했다 명연기가 일품!","0","1"
"스틸 앨리스","aram****","2015.05.05. 20:19","9","기억을 잃고 말조차 잃어도, 그녀는 여전히 앨리스이다. 알치하이머병을 감각적이고 사실적으로 그렸다. 무심코 지나치던 치매노인과 그들의 가족에 대해 생각해보게 되었다. 잔잔하고 감동적인 영화.","0","1"
"스틸 앨리스","hsta****","2015.05.05. 20:14","7","대사가 탄탄하며 알츠하이머 진행읗 생생히 보여즘","0","1"
"스틸 앨리스","love****","2015.05.05. 18:52","7","잠잠하게 심장을 후벼파는 영화","0","1"
"스틸 앨리스","seli****","2015.05.05. 18:30","9","매일 매일 바쁜 일상을 살아가는 우리들에게 필요한 이야기에요. Live in a moment","0","1"
"스틸 앨리스","titi****","2015.05.05. 18:05","8","현실감 있는 연출 연기에 담담하게 보다가 영화가 끝난후 더 여운깊었다.","0","1"
"스틸 앨리스","snow****","2015.05.05. 16:02","10","지성도 무색하게 만들어 버리는 알츠하이머 무섭다조금이라도 예전의 자신을 지키려 애쓰는 엘리스의 모습을 보며 가슴이 아프다. 건강한 오늘을 행복하게 살아야지 다짐해본다","0","1"
"스틸 앨리스","ms03****","2015.05.05. 15:00","8","앨리스가 자신이 사라져가는 과정을 담담하게 그렸어요.  알츠하이머 환자들 앞에서 '이 세상의 일부가 되기 위해분투하고 있다'고 한 말 인상적. 그녀처럼 지적이고 우아하지 않으며 사회적으로 성공하지 못한 사람에게도 자신이 사라져가는 건 슬픈 일이겠지요","0","1"
"스틸 앨리스","maji****","2015.05.05. 14:08","9","잔잔한 감동이있고 가족과 함께 보면 좋겠군요.","0","1"
"스틸 앨리스","with****","2015.05.05. 07:48","10","인생에 대한 깊은 통찰을 느끼게 하는 영화..우리 인생은 어쩌면 너무나 단순한 건지도...","0","1"
"스틸 앨리스","jeth****","2015.05.05. 00:03","8","기억이란 무엇인가 현재의 나의 소중함을 알게되는 영화네요","0","1"
"스틸 앨리스","shua****","2015.05.04. 23:11","8","Maybe it's kinda too noble for me?xD i wasn't really impressed by the ending. But still worth to watching. :)","0","1"
"스틸 앨리스","ejle****","2015.05.04. 22:54","9","기본에 충실한 영화. 인간에 대해 다시 돌아본다.","0","1"
"스틸 앨리스","wild****","2015.05.04. 21:37","8","줄리안무어 연기가 훌륭했다","0","1"
"스틸 앨리스","idck****","2015.05.04. 11:08","6","줄리안 무어의 연기는 좋았다","0","1"
"스틸 앨리스","chic****","2015.05.04. 02:03","10","아..정말좋았습니다아름다운감동이었어요","0","1"
"스틸 앨리스","wit_****","2015.05.04. 00:42","10","최근에 본 영화중에 최고...모두를 위한 영화인듯 싶어요. 누구나 경험할 수 있는 내용을 소재라 더욱 몰입이 잘되었습니다.줄리앤무어의 연기나 모습도 아름다웠고요","0","1"
"스틸 앨리스","lada****","2015.05.03. 21:29","8","자신을 잃어가는 사람의 내면에 촛점을 맞춘 연출이라는 점이 포인트","0","1"
"스틸 앨리스","albe****","2015.05.03. 19:37","10","내가 나임을 잊어도 나일까","0","1"
"스틸 앨리스","hana****","2015.05.03. 18:58","9","많은것을 생각하게 해주는 영화였어요~","0","1"
"스틸 앨리스","love****","2015.05.03. 17:49","10","완전 눈물터져서ㅋ 끝이 좀 이상하긴했지만 별10개가 아깝지않습니다ㅎ 진짜 강추!","0","1"
"스틸 앨리스","lefi****","2015.05.03. 16:31","9","거대한 상실의 바다 앞을 거니는, 작은 앨리스.상실의 마지막에도 사랑은 존재한다.","0","1"
"스틸 앨리스","jina****","2015.05.03. 14:23","6","책과 함께 보면 더 재밌을 듯","0","1"
"스틸 앨리스","ego0****","2015.05.03. 13:27","10","연기며 감동선이며 머 하나 버릴게없네요","0","1"
"스틸 앨리스","ipan****","2015.05.03. 10:39","9","격한 감정의 표현을 절제하고 꾹꾹 눌러담아낸 쥴리안 무어의 농익은 연기가 빛을 발하는 영화입니다.","0","1"
"스틸 앨리스","sue4****","2015.05.03. 00:03","9","내용도 너무 좋았고, 배우들의 연기도 최고였다. 엄마에 대해 생각할 수 있는 계기였고, 알츠하이머가 내 주변의 사람들에게도 일어날 수 있는 질병이라는 것을 깨달았다. 다만 결말부분이 조금 아쉬웠다.","0","1"
"스틸 앨리스","arom****","2015.05.02. 23:52","7","비슷한연령대의여주인공이라공감이가는영화로기억을점점상실해가지만극복하려는모습이무척안쓰러웠다","0","1"
"스틸 앨리스","mkh0****","2015.05.02. 23:16","9","지루한감이있으면서도 슬펐다","0","1"
"스틸 앨리스","love****","2015.05.02. 22:56","9","2015 꼭 봐야할 영화. 진한 감동과 여운... 어벤져스에 밀려 상영관이 적다는게 아쉽다.","0","1"
"스틸 앨리스","luck****","2015.05.02. 22:39","8","알츠하이머라는 진부한 소재를 가지고, 왜 제목이 '스틸 앨리스'인지를 보여준다.  ""상실의 기술을 익히""고 있다는 앨리스(줄리안 무어)의 대사가 와 닿았다!","0","1"
"스틸 앨리스","ipom****","2015.05.02. 17:16","10","정말 많은 걸 생각하게 하는 영화입니다. 가족에 대한 사랑. 이것만큼 위대하고 큰 사랑도 없는 듯하며, 어려운 사랑도 없는 것 같아요~","0","1"
"스틸 앨리스","heei****","2015.05.02. 15:59","8","내가 쌓은 모든것? 흘러가는 모든 것. 흘러가는대로 여전히. 삶.","0","1"
"스틸 앨리스","jubi****","2015.05.02. 12:20","8","알츠하이머에 걸린 모습을 그리도 생생하게 담아낼수 있다는거에 놀랐습니다","0","1"
"스틸 앨리스","mins****","2015.05.01. 10:14","9","한 인간 존재의 상실의 과정을 섬세하게 다룬 영화다. 기억과 지성의 상실은 정체성의 상실로 이어지는 것인가? 성숙한 사랑의 자세는 무엇인가? 여러가지 질문을 안겨주는 영화다.","0","1"
"스틸 앨리스","yeha****","2015.05.01. 00:07","8","과하지도 덜하지도 않게 시간에 따라 달라지는 앨리스의 모습을 잘 보여줍니다. 여우주연상에 빛나는 줄리안 무어의 안정적인 연기가 참 좋네요. 매일 상실을 연습하는 것은비단 그러한 질병의 환자들만의 것은 아니겠지요. 매일을소중히 하기. 그리고 사랑.","0","1"
"스틸 앨리스","fort****","2015.04.30. 22:16","9","캐릭터에 대한 몰입도가 최상위였다 보는 순간은 눈물흘릴 수 없지만 돌이켜 나오면 앨리스를 눈물로 위로하고 싶은 영화!","0","1"
"스틸 앨리스","dlxb****","2015.05.10. 17:49","7","음....줄리안 무어 연기 잘 하는 것 말고는 모르겠다.... 스토리가 막 엄청 탄탄하고 슬프기만 하진 않는 듯. 엔딩 아쉽","1","2"
"스틸 앨리스","dltj****","2015.05.09. 08:49","8","끝이 약간 어정쩡하게끝나긴햇지만 역시나 줄리안무어 엄청난연기력을 보여준거같아 몰입도잇게보게되엇다","1","2"
"스틸 앨리스","zhil****","2015.04.30. 13:41","10","다시 한번더 봐야겠다는 생각..","1","2"
"스틸 앨리스","yell****","2015.05.11. 20:55","4","설마 끝났나? 하는부분에 끝났다. 다큐멘터리를 본 기분. 생각처럼 드라마적인 요소나 큰 물결같은 감동은 없었다. 치매에걸린 앨리스와 가족들의 시간을 잔잔히 흘러가듯이보여주었다. 크리스틴스튜어트가 엄청나게예뻤다.","3","4"
"스틸 앨리스","alie****","2015.04.30. 02:41","8","줄리앤 무어의 연기만을 보는 것만으로도 이 영화는 가치가 있다. 다만 상대역인 크리스틴 스튜어트의 발연기를 보고 있자면 분노가 치민다.","10","11"
"스틸 앨리스","clou****","2016.03.21. 01:34","6","qwertasdfsgzxcv","0","2"
"스틸 앨리스","gong****","2015.09.26. 20:40","8","지루하지만 생각이많은 영화였다","0","2"
