"writer","date","comment"
"소마51","2020.05.30","평범한 삶을 섬세히 그리는 일본 영화들의 장점을 잘 보여준다. ‘치매’를 둘러싼 가족들의 삶을 가볍지도 무겁지도 않은 터치로 잔잔히 그려낸다. 배우들의 자연스러운 연기가 좋다."
"qk**574","2020.05.30","★★★ (별점 3개(별점 세 개))"
"복소수","2020.05.30","잔잔합니다. 이제 아오이유우도 연기파배우네요"
"vi**yjun72","2020.05.30","재미있게
볼만합니다"
"사랑하는 . .","2020.05.30","S . V . I . P . 원 . 데 . 이 . 패 . 스 ."
"mo**022","2020.05.30","일본 특유의 아주
잔잔한 영화"
"사람이되고싶은사람","2020.05.30","일본 영화에도 영어가 나오네"
"cs**204","2020.05.30","치매라는 소재와 가족과의 행복한 이별을 담담하게 전해져옴"
"apple2u","2020.05.30","아이와 침해노인의 행동차이는 뭘까? 일본의 영어발음 ㅋ"
"참치와돌고래","2020.05.30","가족이 생각이 나는 영화였가 치매란 신기한게 부모와 자식의 역할을 바꾸게 만들어 서로 이해를 할 수 있게 만드는 거 같다"
"mim_yuu","2020.05.30","잔잔하고 거부감 없이 보기 좋았어요, 배우들 연기가 나무랄 것 없어서 몰입에 방해되지 않았고요, 다만 이런 잔잔한 영화 싫어하시는 분은 굉장히 지루하고 뻔한 이야기라고 느낄 수 있을 것 같았어요! 저는 몹시 만족하며 봤답니다."
"na**ve5533","2020.05.30","치매는 참..조금씩 이별하는 과정"
"O-O;;","2020.05.30","잔잔한 일본영화... 할아버지의 연기가 정말 좋았어요."
"EMT.KO","2020.05.30","우리는 모두 조금씩 천천히 이별을 준비하고 있다. 그저 한편의 영화로 보여줬을 뿐"
"God Field","2020.05.30","잔잔하게 흐르는... 일본영화다운..."
"킬리만","2020.05.30","긴이별....
누구에게나 다가오는 현실을
잫 표현한듯~~!^^"
"모닝모닝","2020.05.29","볼만해요~~~~..."
"영화는감성일껄","2020.05.29","goods goodss"
"ti**l827","2020.05.29","흥미로운이야기! 기대중입니다!"
"하지마라","2020.05.29","공감이 가서 안편하네
비슷하구나"
"자유항해","2020.05.29","롱 굿바이. 어쩌면 내가 마주하게 될 이별의 이야기 같아서 찡하고 찡하고 찡했다."
"베니와케이","2020.05.29","슬프지만 잔잔하고 따뜻한 영화."
"stormshadow08","2020.05.29","..제목이 참 마음에 들었습니다"
"YJ","2020.05.29","좋았어요 따뜻해요. 전형적인 일본영화"
"david h","2020.05.29","가족드라마로는 나쁘지 않은 작품"
"Ryunan","2020.05.29","촌스럽기 그지없다. 30년은 돌아가버린 듯."
"범두부송","2020.05.29","일본 특유의 잔잔한 가족영화"
"은모래님","2020.05.29","몰입하며 잘 봤어요~~"
"부산러","2020.05.29","가나다라마바사아자차카타파하"
"살뜰이","2020.05.29","익숙한 가족드라마 잔잔하게 좋았어요"
"렌치뷰","2020.05.29","영화를 보면서 그 안에서 나 자신을 투영해보게 되는~
삶은 단순하게~!"
"whtjdrkwhr","2020.05.29","일본 특유의 감성이 좋아요"
"angela","2020.05.29","조금씩 천천히 사랑하는 이를 떠나 보내는 준비를 해요~ㅠㅠ"
"짭줄요정","2020.05.29","재밌게 잘 관람했습니다."
"si**eart","2020.05.29","가족 사랑을 느낄 수 있는 근래에 드문 영화로 감명 깊게 느끼며 관람했어요."
"wj**23st","2020.05.29","소박하고 잔잔한 감동을 주는 영화 조금씩,천천히 안녕 좋았네요~^^"
"ma**a7720","2020.05.29","긴이별에서 오는것들.."
"h1**24","2020.05.29","지루하긴 했는데 재밌게 봤어요"
"yu**zard","2020.05.29","있을 때 잘해야겠다는 다짐, 여기에서 그치지 않고 실천으로 옮길 수 있도록 노력해야겠어요."
"마군","2020.05.29","잘봤습니다 잼있네요 그리고 좋아요"
"한화불펜","2020.05.29","잼나요잼나요잼나요잼나"
"정글의교수","2020.05.29","정말 다시보고싶은영화. 최고였다"
"테오필로스","2020.05.29","이별.
떠나보내는 사람들(아내&딸들)의 마음을 담담하게 그린 것이 맘에 든다. 
역시 일본 영화 답게 끝까지 ...
아내의 내면 묘사에 좀 더 시간을
할애했으면  하는 아쉬움이 남는다."
"애옹이맠","2020.05.29","인물들의 단단한 모습이 마음에 와닿았고 특히 아버지 역 배우의 연기가 대단해요"
"석성산산신령","2020.05.29","기억할 수 없다는 것이 가족을 힘들게 한다."
"ss**ej","2020.05.29","누구나 공감할 수 밖에 없는 이야기로 깊이 다가오는 영화! 그래서인지 작위적인 설정들도 눈감아 줄 수 있을 것 같다"
"em**anth","2020.05.28","무언가 한방이 필요한데"
".<**>.","2020.05.28","천천히 안녕 긴이별중입니다."
"co**4199","2020.05.28","개인 보다 단체를 위하는 삶을 강요하는 느낌이 들어 거부감이 든다."
"Stepano","2020.05.28","꼭 보셔요 좋은영화입니다
사실 금년 부모님 두분을 다 떠나보내드리게 되었었는데
아버지께서는 치매로 여러해 조금씩안좋아지셨던 기억이납니다
영화속에선 아름다운 모습만 나와서실제와는 조금 다르지만 
그래도 이런상황을 모르시는분들께는
간접체험이될것같아요"
"문화생활하는 라이언","2020.05.28","서서히 잊혀져가는 기억. 치매.
영화는 괘안았지만 러닝타임도 너무 서서히 진행되었다. 
늘어지는 느낌을 지울 수 없는건 나뿐인건가"
"쌩큐오리","2020.05.28","가족이란?
기억보다 중요한건 마음!이라고..."
"영화쟁이","2020.05.28","치매라는 병 앞에서 가족의  소중함에 대해 다시 생각하게되는 영화"
"길진리","2020.05.28","가족의 중요성을 찬찬히 엮어나가는 좋은
작품입니다.  보통 큰 재앙으로 알고 있는
치매를 새로운 시각으로 풀어 나가면서
아름다운 경지로 승화시켜 나가는 사랑의
힘을 잘 표현했습디다."
"♥세렌디피티♥","2020.05.28","잔잔하면서도 따뜻한, 롱굿바이~~~"
"tp**ks7000","2020.05.28","통하지 않아도 마음에서 마음으로 이어짐을 따스하고 포근하게 보여준다."
".♡.(경문)김상호.♡.뿌꾸.♡.","2020.05.28","보는내내 마음이 무거운 작품이다.감동적입니다.재밌게 잘 봤습니다.~"
"바람처럼","2020.05.28","갑작스러운 안녕보다..."
"meadow","2020.05.28","생각날 때마다 끄적인 잔잔에 겉도는 일기"
"봄비가 좋아","2020.05.28","치매가 더이상 남의 일이  아니란 걸  보여주는 따듯한 얘기네요~
치매를 대하는 가족들의 태도가  달랐어요~
힘들어도 서로를 보듬고 긴이별을  준비하는 가족들에게 위로받네요"
"겨울좋아좋아","2020.05.28","가족에 대해 생각할 수 있는"
"플라잉 영","2020.05.28","치매가 얼마나 우리 가까이 있는 일인지"
"버디/나비/러뷰/우린","2020.05.28","자극적이지 않고 편안한게 볼수있어서 좋았어요. 치매라는 것이 무서운 병이기도 하고 깜빡깜빡 하는게 안스럽네요. 그렇지만 저도 나이가들면 치매라는걸 피할수 있을까요? 피할수는 없겠지만 저도 그런걸로 스트레스를 안받고싶어요"
"갈릭마요네즈","2020.05.28","괜찮긴한데 스토리가 탄탄하진 못해서 아쉬어요"
"엘리트비디오","2020.05.28","조금씩 천천히 멀어진다."
"he**oongu7","2020.05.28","나이 드신 부모님생각에 눈물이 뚝뚝감동적이였어요"
"원미♡","2020.05.28","지겨움 억지스런 일본요"
"subsub321","2020.05.28","담백하니, 좋았습니다."
"링고2019","2020.05.28","과장되지 않고 담백해서 좋았습니다"
"랑만시카","2020.05.28","잔잔하니 좋아요..."
"ki**iljung","2020.05.28","잔잔한일본감성그대로
가슴깊이울렁울렁"
"ze**an","2020.05.28","천천히든 급하게든  이별은 여전히 슬프다"
"jj**ae1","2020.05.28","천천히, 조금씩 다가온 이별... 그 모진 풍파를 저리도 담담히 그려내다니..."
"야무진빵돌이","2020.05.28","봄햇살만큼이나 따스하게 마음을 녹인다"
"스크류바","2020.05.28","정말로 서서히 마음에 물들여지는 영화."
"minjoo_22","2020.05.28","잔잔해서 좋았어요. 한번 더 생각하게 되는 영화네요"
"ggongdublue","2020.05.28","아주 감동적인 영화였습니다. 잔잔한 서사 속에  내재된 묵직함이 좋았습니다."
"연꽃","2020.05.28","요즘 치매어르신들이 너무 많아서관심있게 본 영화입니다미국딸 이야기는 왜 하는지모르겠네요치매환자를 돌보는 일을 너무 미화시킨거같아서 공감이 떨어집니다"
"Minti","2020.05.27","My heart was warm. Thank you for good movie ~:D"
"bo**123","2020.05.27","잔잔하고 좋았습니다."
"아이스준","2020.05.27","천천히 멀어질수록 조금씩 가까워지는 우리의 이별. 오랜만에 만난 아오이 유우의 연기가 참 좋다."
"씨네홀릭","2020.05.27","잔잔한 일본영화... 지루한 것 같아도
힐링됩니다~"
"여~비~","2020.05.27","그 누구도 피해갈수 없는 세월
한번쯤 생각하게 하네요"
"형나잇","2020.05.27","잔잔하면서 감동적이에요."
"hannah__","2020.05.27","나쁘진 않지만.. 다케우치 유코와 남편의 관계가 왠지 물음표로 계속남는다.."
"CGV개봉사수자","2020.05.27","좋은 기억만들기...왜 이리도 버거울까? 후회되기 전에 지금이라도 이별을 위한 좋은 기억만들기가 필요한 우리네 인생. 늙어감이란? 아픔과 동행해야하는 삶이란? 좋은기억만들기를 위한 삶을 위해...나를 아는 모든 이를 사랑하고 싶다."
"뭍에사는고래","2020.05.27","따쓰하고  깔끔한  영화
권하고  싶은  작품"
"s1**365","2020.05.27","가족애를 느낄수 있는 잔잔하고 따뜻한 영화"
"으네","2020.05.27","영화내용이 의미가 있어서 좋았습니다."
"윤철준","2020.05.27","반갑다!! 아오이 유우 ~~ 앞으로도 계속 나와 주세요."
"candy","2020.05.27","긴 이별을 준비하는.. 따뜻한 가족의 모습"
"urbanholics","2020.05.27","가족, 사랑, 이별, 그리고 가족.. 사랑스러운 영화."
"fl**er2316","2020.05.27","잼있어요잘봤습니다."
"소여이v","2020.05.27","좋았어요 슬프면서 ost도 좋고 슬펐어요"
"키리시마","2020.05.27","어색한 연출이 조금씩 있었지만, 잔인한 병의 경과를 최대한 덤덤하게 흘러보내는게 일본영화스러웠고 좋았음. 의외로 딸들역에게서 용기와 위로를 많이 받음. 그리고 어머니 말투가 귀여움"
"익시더즈","2020.05.27","긴 이별. 안녕히 가세요, 마스터."
"sp**d86","2020.05.27","최고의 일본영화 중 하나다!!!"
"do**a45","2020.05.27","긴이별..나도 천천히 준비해야 할 일.ㅜㅜ"
"ma**l6","2020.05.27","좋은 주제를.. 노골적 일본 미화로 반감시킴.  그리고 7년의 간병은 절대 쉬운일이 아닐진데.. 지나친 가족애의 강조로 현실감 없고.. 공감.. 어려웠음"
"happypooh","2020.05.27","주변에 치매를 앓고있는 부모님을 둔 친구들이 많아 남의 일 같지 않다는 생각을 하며 봤어요... 아오이 유우,  다케우치 유코 모두 좋아하는 배우이기도 하고"
"아빠의 청춘","2020.05.27","영화 감동적이네요 추천!!"
"ingrain","2020.05.27","잔잔해요. 나중에 다시 볼 영화. 눈수술 후 엎드려있는 것도 너무나 햔실적인 에피소드."
"ws**6245","2020.05.27","부모님이 예전같지 않으셔서 관심이 갔고 그 이야기는 잘 풀어낸 것 같은데, 미국쪽 이야기는 전혀 깊이없이 복선만 나열해서 마지막까지 공감이 하나도 안됐다. 그래도 노배우의 연기는 가히 마스터다웠다."
"유니크4","2020.05.27","너무 감동적이예요!!"
"나이스빠따","2020.05.27","스토리가 잔잔하고 배우들 연기가 좋았어요"
"ni**a9554","2020.05.27","조금씩,천천히 안녕.   준비 못한 이별을 아파하기 보다 천천히 준비해서 맞이하는 이별이길...  가족을...이별을...  생각하게 하네요"
"lomitasha","2020.05.27","무거운 주제를 너무 무겁지 않게 적당히 감동과 재미를 버무려 조화로운 흐름으로 잘 만든 영화였어요.무엇보다 7년의 긴 간병에도 긍정과 유머를 잃지 않았던 부인의 모습이 무척 인상 깊었고 후미의 좌절하더라도 계속 꿈에 도전하며 열심히 살아가는 모습 짱!"
"Entl","2020.05.27","이별이라는 성장 이야기"
"Rosa","2020.05.27","다정하고 따뜻한 영화."
"hd**89","2020.05.27","조금씩 천천히 안녕 쏘쏘"
"dl**wls0498","2020.05.27","좋아요 하하 히히 호호 흐흐"
"about a boy!","2020.05.27","이별에 대처하는 우리의 자세.
중간 중간 일본 영화 특유의 오버가 있지만 대체로 담담한 정서가 인상젹~"
"동동e","2020.05.27","재미있게 관람했습니다"
"민포","2020.05.27","아오이 유우가 출연하는 가족영화는 믿고 보지요."
"OAASSISS","2020.05.27","쿠코데즛토키미오맛츠."
"꿈봉이","2020.05.27","긴 이별이라는 말이 더 어울리는 그것..잔잔한 영화"
"tr**d609","2020.05.27","유교 정서의 끊을수 없는 굴레"
"계란단단장","2020.05.27","가족에 대해 다시금 생각하게되네요. 좋은영화 였습니다. 결말이 조금 아쉽네요"
"행복했던시간..감사합니다","2020.05.27","두자매다 너무 매력있고..은근 슬프다.."
"Mr.매너관람","2020.05.27","좋았어요! 따뜻했습니다!!"
"쵱이","2020.05.27","잔잔한 흐름의 가족영화"
"모리아티","2020.05.27","""살아있는 한 살아계시면 좋겠어요"""
"jj**on0221","2020.05.26","잘봤습니다~~~!!"
"la**seol","2020.05.26","지친 마음을 달래고 싶다면"
"신화창조","2020.05.26","일본만의 독특한 감성이 담겨있어요. 감동적입니다."
"주황주황","2020.05.26","조금씩 천천히 이별하는 법"
"엣지","2020.05.26","잔잔하면서도 감동적인..."
"천국하늘","2020.05.26","마음이아프고 가족애대한 생각 더나내요"
"jo**316","2020.05.25","goodgoodgood"
"헌터","2020.05.24","서서히 다가오는 치매의 모습"
"하늘천사이","2020.05.24","최고영화 눈물이났어여"
"as**13sa0","2020.05.24","아름다운 영상미가 최고요"
"su**2299","2020.05.24","sososo...."
"st**r83","2020.05.24","무난하게 잘봤습니다."
"al**804","2020.05.24","지나치게 조금씩, 천천히 진행되는 안녕의 시간이 지루하다."
"안녕슬픔","2020.05.24","오랜만에 만나는 다케우치 유코에게 어울리는 캐릭터.."
"ㅇㅓ쩌라고","2020.05.24","평범하면서도 특별한 가족영화"
"럭키가이","2020.05.24","행복 목욕탕 후속편 느낌"
"jawoo","2020.05.23","잼있어요잘봤습니다."
"lshmovie","2020.05.23","치매, 노부부, 자녀, 가족, 이별 등 눈물을 흘릴 수 밖에 없는 조건들을 긴 시간 속에 잔잔하고 담담히 녹여낸다."
"83**her","2020.05.23","무난하게 잘봤습니다."
"dr**ming0816","2020.05.23","잘봤습니다~~~~!"
"르네마그리뜨","2020.05.22","조금씩,천천히 안녕^^"
"si11","2020.05.22","배우들이 ...연기를~~"
"78e","2020.05.22","영화좋았어요...."
"ㅁ35","2020.05.22","따뜻한영화....~"
"ji19","2020.05.22","롱굿바이...안녕~~"
"ㅅ ㆍㅡ","2020.05.22","조금씩 천천히 안녕이란"
"sg15","2020.05.22","부모님께 더 잘해드려야.."
"ㅈㅣㄴ ㅣ","2020.05.22","고령사회에서의..."
"h420","2020.05.22","부모와자식이...."
"m..","2020.05.22","조금씩,천천히 안녕.."
"ho28","2020.05.22","일본사회에서는..."
"jk8","2020.05.22","부모님생각이나네요.."
"570","2020.05.22","조금씹,천천히 안녕~~"
"zhen11","2020.05.22","조금씩 천천히 안녕.."
"20**nalog","2020.05.22","“조금씩, 천천히 안녕”"
"방바닥","2020.05.22","가족의 소중함을 느끼게 해주네요~ 추천!!"
"제이z","2020.05.21","가슴이 따뜻해지는 영화
출연진도 호화롭다"
"아날로그","2020.05.21","누구나 해야할 이별이야기를 잔잔하게 표현해준 영화"
"예니주니","2020.05.21","배우들의 연기는 너무 마음에 들었고 한 귀여움 보여주시는 어머니역의 배우님 최고!"
"yejun0501","2020.05.21","다른 영화에서 보아왔던 치매에 대한 가족의 아픔을 고통보다는 덤덤하고 다소 밝고 따뜻하게 표현해준 감독님의 연출 이 좋아요!"
"ag**hah1","2020.05.21","치매 라는 질병을 대하는 가족의 태도를 봤다."
"aveque","2020.05.21","담담하게 그려낸 이별의 시간. 배우들의 호연이 돋보인다."
"le**0509","2020.05.21","치매라는 질병에 대해 다시 생각해보게 된다."
"to**sg","2020.05.21","가족간의 치유와 화해를 그린 작품."
"해밀리나","2020.05.21","누군가를 떠나보내는 일의 아픔"
"ye**nfa","2020.05.21","긴 이별 을 향해 한 걸음씩 나아가는 과정이 따스하다"
"드니빌뇌브1","2020.05.21","가슴 아픈 소재를 밝은 에너지로 풀어냈네요"
"hc**54","2020.05.21","볼만했어요~~~^^"
"우디알렌1","2020.05.21","가슴 아픈 소재를 밝은 에너지로 풀어냈네요"
"스콜세지","2020.05.21","가슴 아픈 소재를 밝은 에너지로 풀어냈네요"
"hh**825","2020.05.21","유치하고 공감 1도 안돼요"
"섹쉬뤼나","2020.05.21","힐링무비를 기대했는데 유치"
"to**9980min","2020.05.21","잔잔하니 감동적이네요.."
"dg**baby","2020.05.21","너무 기대가 컸었던 것 같아요"
"ks**8908","2020.05.21","역시 전 일본영화랑 안맞아요"
"an**845","2020.05.21","되게 힐링영화 기대했는데.."
"미산","2020.05.21","따뜻한 가족애가 그리운 요즘입니다
누구에게나 일어날 수 있는 받아들여야 하는 자연스런 미래입니다
좋은 시간이었습니다"
"희희하하하","2020.05.21","영화 보는 내내 남의 일이 아닐 수도 있다는 생각에 눈물을 흘리며 봤다"
"violetdew","2020.05.21","가슴 따뜻한 영화! 오랜만에 너무 좋는 영화를..ㅜㅜ"
"해피한걸","2020.05.21","넘 가족애를 느낄수 있어서 좋았습니다~우리 주위에 흔한 일들을 보았기에 더 와닿네요"
"흐찡","2020.05.21","잔잔한 일본영화였어요:)
오랜만에 보는 아오이 유우 반가웠어요!"
"과앙대","2020.05.21","잔잔한 영화. 긴 이별의 새로운, 많은 사진들"
"a35","2020.05.21","가족의 소중함을 느낄수있던"
"su**p1010","2020.05.21","당신이 우리를 잊어도 함께여서 행복한 시간이었습니다 가족이 더 소중해지네요♥♥"
"ke**056","2020.05.21","조금씩,천천히 잃어가는 기억만큼 가족의사랑이 느껴지는영화"
"10**baegi","2020.05.21","훈훈한영화엿습니다 잘봤어요~"
"별난바?","2020.05.21","치매를 겪는 가족 구성원과 천천히 헤어지는 과정을 각 구성원들이 하나가 되어 같이 겪는 이야기 ㅠㅠ"
"he**weh1977","2020.05.21","가족이 얼마나 소중한지를 다시 한번 알게 되었으며 앞으로도 행복한 삶을 살아야 겠다 생각했습니다."
"su**p1019","2020.05.21","행복목욕탕 같은 잔잔하고 감동적인 영화 너무 좋았어요~♥"
"현수기","2020.05.21","긴이별을하는 가족을 담담한 시선으로 본 7년"
"끝판왕베이가","2020.05.21","긴 이별, 함께하는 가족이 있어 따뜻하고 행복합니다."
"보리2보리","2020.05.21","치매걸린 아버지와 그 가족들의 이야기를 다룬 감성 영화. 가족, 집에 대한 잔잔한 아날로그 감성의 이야기가 감동을 줍니다. 추천합니다!"
"al**l5370","2020.05.21","가족이 생각나고 따뜻해지는 영화입니다"
"clem87","2020.05.21","마음이 먹먹하고 안풀릴때엔 휘유우-"
"spongebob","2020.05.21","롱타임굿바이라는 표현이 기억에 남는다. 따뜻한 이야기였다ㅜㅜ"
"죠르디","2020.05.21","감동적인 가족 이야기??"
"이스카","2020.05.21","가족들이 보고싶어지는 따뜻한 영화 넘 좋았습니다"
"로튼캔디","2020.05.21","심심하지만 따뜻한 미소시루같은 가족영화"
"ss**20","2020.05.21","슬픈 내용이지만 답답하게 재밌어요."
"hy**unwin","2020.05.21","남편과 함께 봤는데요 많은 생각을 하게 되네요..
함께 있을때 더 많은걸 공유해야겠다는 생각이 들었어요.
슬프지만 한편으론 마음이 따뜻해진 영화입니다."
"sl**em3bl","2020.05.21","우리 중 누구나 겪을 수 있는 이야기라서 다른 사람 일 같지 않았어요."
"헬민이요","2020.05.21","잔잔한 감동의 물결이 보는내내 이어졌어요 배우들의 호연까지 더해져 올해 본 최고의 작품이었어요"
"아른다운","2020.05.21","조금씩 사라져가는 일본의 마음이 본토가 아니더라도 다른 곳에서 이어진다는 영화인 듯"
"조개뺨","2020.05.21","제목 그대로의 영화. 제목의 느낌만큼 좋았어요"
"positive","2020.05.21","치매라는 무거운 소재를 유쾌하게 그린.. 좋았어ㅛ"
"레지나 김","2020.05.21","조금씩 천천히 긴 이별을 만들어가는 멋진 가족이야기네요. 가족의 의미를 다시 생각해보게되는 좋은 경험이었습니다."
"th**ddlgg","2020.05.21","너무 감동적이에요 ㅠㅠ최고"
"해밀처럼","2020.05.21","치매를 앓는 후미네 가족이 서서히 기억을 잃어가는 아버지와의 헤어짐을 준비하며 자신의 아픔과 서로의 상처를 보듬어 가는 과정을 나가노 묘타 감독은 어떡해 그려 나아 갔을까 현대를 살아가는 우리네 가족들의 이야기 현실감 있게 감동적으로 보았습니다."
"wk**ns8324","2020.05.21","추억의 소주암 너무 좋았어요"
"짙은초록","2020.05.21","조금씩 천천히 안녕

제목부터 슬프다

그치만 슬프지만은 않게 가슴따뜻하게 그리고 있네요
요즘은 너무 흔해진 치매라는 병이라
더욱 공감가는 영화였어요

기억을 잃어가는 아버지와 7년이라는 시간동안  긴 이별을 준비하는 가족의 이야기"
"ka**5451","2020.05.21","관람 잘했습니다 주신 도서 읽어봐야겠어요"
"soda516","2020.05.21","기나긴 이별.. 조금씩 천천히.."
"so**inbi","2020.05.21","가족이란삶속에 있는현실희노애락"
"지미아줌마","2020.05.21","머지 않아 닥칠 수 있는 일이라 느낌이 남  다르네요. 가족이 함께 보면 좋은 영화라 추처합니다."
"자소니","2020.05.21","자연스러운 연기가 너무 좋았다. 서서히 감동을 주는 좋은 영화인 것 같다."
"yu**942","2020.05.21","가족의 긴이별에 대한 이야기.... 생각이 많아지는 영화"
"신삼아","2020.05.21","일본영화 특유의 유쾌함과 잔잔한 내용이네요. 마음 따뜻해지는 이별이야기~"
"ha**ungchoi","2020.05.21","넘잼있어요ㆍ소문내고싶어요ㆍ"
"cs**rke7","2020.05.21","가족의  마음이 느껴진다"
"설레는영화관","2020.05.21","아오이유유의 사랑스러운 연기가 돋보였고  할아버지 할머니와 포옹을 하고싶은 영화"
"nizy","2020.05.21","치매환자가정으로써 봤던 이 영화는 참 잘만들어졌어요. 가끔 억지스러운 부분과 어? 저건 아닌데 - 하는 부분도있었지만, 아 이별이란건 이렇게 준비하는거구나 하며 공감했습니다."
"eu**ye83250","2020.05.21","5월 가정의 달을 맞아 사랑하는 가족들과 함께 보면 감동이 배가될거 같은 따뜻한 영화였고,가족의 소중함을 느끼게해주었어요~^^"
"tr**h13","2020.05.21","남의 일이 아닌거 같아서 내내 집중해서 보게 됐네요"
"ho**yun12","2020.05.21","일본의 정서와 문화를 적나라하게 느낄 수 있는 그런 영화입니다 한 가정에 가족 일원이 되어 모든걸 같이 느끼고 겪은 것만 같은 이야기"
"bk**61","2020.05.21","가족과 관계에 대해 생각해 보게 되는 영화였네요~ 일본 특유의 정서도 있지만 긴 이별을 준비하는 많은 사람들이 생각나는 영화였어요~"
"베릭돈다리온","2020.05.21","CGV 용산아이파크몰 07관 F09"
"도주공","2020.05.21","긴 이별((long  goodbye). 조금씩, 천천히 그렇게 안녕!"
"밥주걱2","2020.05.21","가족의 의미를 되세기게 합니다.  따뜻한 가족영화네요. 개봉하면 다시 보고 싶네요. 추천합니다~"
"highkenny7","2020.05.21","감동적이고 너무 좋았어요 ㅠㅠ"
"88**onic","2020.05.21","할아버지의 연기가 너무 좋아서 속으로 많이  울었어요"
"만두 엄마","2020.05.21","누구에게나 나이가 들면서 올 수 있는  치매라는 병을 가족과 가족사이 그 마침표를 찍는 일본영화다운 고찰... 잔잔한 여운이 남네요"
"pf**ion","2020.05.21","무거운 주제를 담담하게 표현했으며 가족간의 사랑을 아름답게  나타내서 간만에 마음이 따뜻해졌어요.
가족과 함께 보면 좋을것 같아요^^"
"bo**dole1","2020.05.21","너무 슬프기만 할줄 알았는데 재미도있어서좋아요"
"You","2020.05.21","반가운 얼굴이 보여서 더 몰입해서 같이 울고 웃으며 봤습니다!^^"
"시우♡혜린","2020.05.21","치매로 기억을 잃어가는중에서도 잊지못하고 기억하는 추억이 감동적이네요."
"메에에에롱~","2020.05.21","여전한 사람을 향한 따뜻한 시선으로 어루만져주는 감독의 능력치가 돋보인"
"Sunny Shiny","2020.05.21","치매에 대한 일본의 정서를 볼 수 있어 좋았어요"
"wo**an20","2020.05.21","오늘 가족이 함께 봤는데. 정말 감동적이고. 웃음도 있는. 마음 따뜻한 영화네요.
많은 분들께 추천드리고 싶어요.
올해 본 영화중에 최고에요"
"egs","2020.05.21","잔잔하게 흘러가는 영화는 긴 러닝타임에도 불구하고 배우들의 현실적인 연기 덕분에 몰입되어봤습니다"
"ri**nipuer","2020.05.21","감동적이고 재밌게봤어요 한가족의이야기. 많은생각이드네요."
"김도리3","2020.05.21","이번주 집에 방문해야겠다"
"LIZ_LIZ","2020.05.21","천천히 멀어질수록 조금씩 가까워지는 우리의 이별이 시작되었다는 특별한 작별인사가 이해되는...long goodbye~"
"eh**s948","2020.05.21","뭔가 인생을 되돌아보고 생각하게되는 그런 작품이었습니다"
"vo**n0714","2020.05.21","일본특유의 잔잔한 영상을 보며 나도 모르는 사이에 눈물이 흘렀다."
"김석기","2020.05.21","기쁜 추억도 슬픈 추억도 함께 추억 할 수 있는 가족이 있음에 감사하게되는 영화."
"gi**sei","2020.05.21","가슴 시리도록 따뜻한 영화! 빛나는 배우의 연기 굿!"
"명시리","2020.05.21","마음이 따뜻해 지는 영화였어요"
"영화돌이","2020.05.21","천천히, 한 순간 한 순간 소중한 가족의 이야기! 소중함을 일깨워주는 사랑의 이야기!"
"나는야미래의SVIP","2020.05.21","긴 이별은 아름다운 추억이 되어. 특별한 것이 아닌 사소한 것이 기억이 되어."
"ji**56","2020.05.21","가족과의 이별 긴 시간속의 따뜻해지는 순간이네요.
다시 보고싶어지는 힐링영화."
"V12타이거즈","2020.05.21","영화 ''조금씩, 천천히 안녕'' 너무 감동적이에요
강추합니다~!!"
"새콤달콤해","2020.05.21","영화가 감동적이었어요"
"토리오빠081710","2020.05.21","감동적이고 5월에 가족이랑 보기에 딱이에요!!"
"사오","2020.05.21","시간의 흐름이 아닌
병으로의 잊힘은 
가족에게 , 서로가 힘들지만 
서로에게 좋은 장례식,마지막모습"
"주주","2020.05.21","엄청 암울할 줄 았는데 밝은 기운으로 이끌어나가며 기억을 잃어간다는 것이 영원히 사라지는게 아니라는 것을 담은 작품이였습니다."
"sa**905","2020.05.21","아름다운 삶의 이야기가 좋아요"
"토리그랜파","2020.05.21","폭풍 눈물 감동의 도가니"
"고인찌","2020.05.21","잔잔한 감동과 가족의 소중함을 다시한번 느끼게 되는"
"om**55","2020.05.21","가족들과 다시 보고싶어지네요"
"쫑널스","2020.05.21","흥미진진한 스토리와 다양한 영상미가 최고"
"ga**om1004","2020.05.21","가족의달에 보면 좋을 영화에요"
"해밀☆","2020.05.21","제목처럼 누군가를 천천히 떠나보내는 일이 얼마나 힘든 일인지.. 누구나 공감할 수 있는 이야기와 가족간의 사랑을 느낄 수 있는 영화로 강추"
