"writer","date","comment"
"영화입문자","2017.09.17","끝까지 긴장을 놓지 못 하는 영화였습니다."
"hy**ju1547","2017.09.17","조금은 난해한...."
"sa**1988","2017.09.17","역시 설경구님 연기는 대단합니다!!"
"pl**et04cat","2017.09.17","의외로 설현의 열연이 돋보였던 영화"
"김마","2017.09.17","살인이라는 영화가 치매에 관한 이야기를 담고 있어서 재밌었습니다"
"yo**oksong","2017.09.17","재밌어요 2회 관람 ㅎㅎ"
"jjun-jjang","2017.09.17","스토리,전개,배우 연기 다 좋았어요"
"ab**0644","2017.09.17","연기력도다괜찮았어요"
"ki**s2210","2017.09.17","재밌었는데 마지막은 좀....."
"뵨사마~~","2017.09.17","막 화려한건 아니지만 몰입하면서 잘 봤어요"
"(º∀º)♡","2017.09.17","설경구의 연기력에 빠져서 눈을 뗄 수 없었던 최고의 영화!"
"qm**dlqm","2017.09.17","초반엔 지루한감이 있지만 후반부로갈수록 스릴있고 볼만했어요"
"나얌하","2017.09.17","강남길이 본인사진 아니면 아들?
생각하믄 무섭네용 >.. <"
"미스꿍","2017.09.17","남친은 잠들엇지만 오로지 연기력들로 몰입해서 잘봤습니다"
"쿠키_몬스터","2017.09.17","알츠하이머 환자가 된 기분"
"on**more17","2017.09.17","설경구연기가대박이에요"
"AlwayssmileV","2017.09.17","완전 잘봤어요 평점 후기가 별로라 별기대 안했는데 배우들 연기력~ 스토리~ 반전까지 전 대만족이에요 !"
"영화쟁이","2017.09.17","기대 이상의 영화~~점점 더 깊이빠져드내요^^"
"성난뽀","2017.09.17","설경구, 김남길 두 배우의 연기가 인상적임"
"레드보이","2017.09.17","배우들 연기력 짱  특히 설경구 스토리짱  요근래본것중  최고  적추"
"그럼 이만","2017.09.17","설경구의 연기력에 감탄한 영화~"
"Cicago","2017.09.17","믿고 보는 설경구 연기.. 연기 진짜 잘하는듯 설현 연기도 발연기일줄 알았는데 괜찮았어요 감동도 있고 스릴도 있고 재밌게 봤어요 추천!"
"배가꾸르륵","2017.09.17","무서웠지만 스토리도 좋고 설경구랑 김남길의 연기가 진짜 좋았다."
"러브스위트봉봉","2017.09.17","찝찝해요.
뭘 본건지...
보다가 잠 들었네요."
"agapanthus","2017.09.17","연기굿!배우굿! 스토리탄탄! 말이 필요없는 영화"
"나는 쉐프다","2017.09.17","배우 설경구님 연기 하나가 이 영화 전체를 살렸다"
"구만창","2017.09.17","설경구 중후한연기와 김남길의 연기 실감나게함. 특히 김남길은 명물허전에 느끼지 못한 깊은연기가 좋았음"
"정냄","2017.09.17","조금 지루 했는데 다들 연기가 ,, 짱"
"ae**uav","2017.09.17","큰....... 경험은..."
"꿀띵","2017.09.17","애매하다..아니재미없음"
"ayhp_98","2017.09.17","??????????????????"
"yiling","2017.09.17","설경구 연기 너무 잘해서 그런가 몰입도가 장난이 아니고 김남길도 연기 너무잘하더라구요ㅠㅠ 연출도 좋았고 내용도 좋았습니다 중간중간 어이없은 씬도 있었지만 근래들어 본 한국영화 중에서 제일 괜찮네요 좋았습니다"
"루나9422","2017.09.17","설경구씨연기빼믄부족한영화용
좀지이루해요"
"삼양동사람","2017.09.17","설경구 연기가 진짜 좋네요  김남길도  눈빛연기 장난 아니구요  내용면에서도  좋았습니다"
"ma**123456","2017.09.17","설경구의 연기력 짱!!!"
"Hyundy","2017.09.17","경구님, 남길님 연기 소름돋아요,,ㄷㄷ"
"ze**i123","2017.09.17","볼만했어요.
설경구 연기 잘하네요."
"elkey319","2017.09.17","연기들이 다 좋았고 설현씨 연기도 나쁘지 않아서 잘봤어요~"
"gk**f017","2017.09.17","설경구가 연기 쩔긴하는데
뭔가애매함"
"토토전","2017.09.17","올 한국영화중 가장 좋았다. 스릴러성이 가미되고 기억의 혼란으로 이뤄진 주인공의 행동  연기 굿"
"kw**89","2017.09.17","역대급입니다. 메멘토보다 훨씬 재밌었어요"
"왕뚱이","2017.09.17","배우 연기가 넘 좋고 반전에 반전 ~ 화장실을 참으면서 봤어요 ^^"
"Jully_c","2017.09.17","재미도 없고 감동도 없었어요"
"sp**ialmr","2017.09.17","연기 좋구 내용도 신선하고 좋아용"
"ch**0417","2017.09.17","정신 없이 지나가는 기억"
"츠란","2017.09.17","경구햄 연기를 너무 잘하셔서 놀랐네요. 웃다가 놀라다가 소름돋"
"yu**ng6304","2017.09.17","끝나고나서 한번더 생각하게 만들지만 좋았어요"
"순돌아찌","2017.09.17","기대하지않고 보았으나 정말 좋은영화 설경구 연기짱"
"파랑새7945","2017.09.17","영화가기억에 관한 살인인데 별로 흥미가 오는 영화가 아닌것 같다"
"잎-","2017.09.17","설경구 짱 !!!! 연기력은 정말.......멋져요"
"By","2017.09.17","어제 보고왔는데 설경구, 김남길 연기력 넘 좋았어요! 설경구의 그 얼굴 경련 오는거랑 김남길의 그 살인마적인 눈빛. 흐미 무셔.. 설현도 첨 연기치곤 나쁘지 않게 잘 스며든거 같았어요~ 이런영화 별로 좋아하지 않는데 괜찮게 봤네요. 추천합니다 ㅎ"
"소낙비","2017.09.17","생각보다 스릴있고 잼나요"
"심술나라소심공주","2017.09.17","음... 무엇을 전달하려한건지?? 좀 알수가 없었다 치매라는 병이 무서운거 알고 있는데 그것과도 동떨어진 느낌이고 살인의 목적도 좀 애매했다. 보고나서 씁쓸한..."
"칵테일","2017.09.17","책의  내용과는 많이  달라요"
"kimunea","2017.09.17","내용이 무겁고 조금은 지루한면도 없지않아잇엇어요"
"Joely","2017.09.17","연기자들의 연기는 멋졌는데 스토리가 좀 더 구체적으로 표현되었으면 해요"
"ya**ms","2017.09.17","원작과 비교해서 흠잡을 곳 없는 영화네요. 설배우에 밀리지 않는 김남길도 인상적입니다."
"꽃다운 마녀","2017.09.17","책이랑 내용이 달라요
모르고 봤으면 완전 재밌었을듯"
"프로바른","2017.09.17","한국영화조금더스토리전개가아쉽다"
"ga**ai66","2017.09.17","정의를 실천하는 방법이 살인이라면 어떠한 이유로도 정당화 될 수 없다!"
"sa**bong","2017.09.17","연기 지렸다 설현도 튀지않게 좋은 연기를 보여주었다"
"jhkjhk","2017.09.17","설경구의 감정표현은 역시 대단하네요! 하지만 생각보다 긴장감있지는 않은듯싶네요"
"하루아리","2017.09.17","후반부가 아쉽지만 연기로 커버. 괜찮은 영화인듯"
"마초","2017.09.17","설경구,오달수 연기가 좋았어요"
"누구인지맞춰보세요","2017.09.17","영화보러 갔다가 엄태웅 가족 봤어요 :)*"
"스티비제라드","2017.09.17","메멘토의 느낌이... 긴장감이 좋았어요"
"Dark Shadow","2017.09.17","설경구야 당연히.. 설현이 연기 많이 늘었네요. 혹시 어디 다치진 않았는지 걱정되네요"
"Shim","2017.09.17","좋은 영화입니다. 관람을 추천드립니다."
"kang-a","2017.09.17","배우(설경구) 연기력때문에  볼만함"
"기린언니","2017.09.17","소설과 다른 부분이 많고 다소 신파적인 요소들이 있었으나 영화 자체로는 괜찮았다. 설현의 연기가 의외로 거슬리지않고 보기 편했음."
"꿈에서 본 거리","2017.09.17","설경구의 연기는..."
"jj**g0704","2017.09.17","스릴만점 긴장하며 영화끝까지 잼있게 봤어요~"
"aj**an","2017.09.17","뭔가 아쉬움이 남네요
잔뜩 기대하고 있다가 허전하게 끝난 기분
독특한 스토리인데 흐릿한 느낌"
"z아랑","2017.09.17","스포당하고 봐도 재밌어요"
"사노라면10","2017.09.17","너는 살인자의 내 딸이 아니다...

언뜻 언뜻 기억이 돌아올때마다
그리고 기억이 없을때마져
딸에 대한 부정이 끝이 없네."
"알콩다콩","2017.09.17","여혐 없으면 영화도 못 만들지요?"
"큰개구리","2017.09.17","소름돋는 영화!
설경구연기 감동~~^^"
"ck**n812","2017.09.17","역시 설경구 연기...."
"법자재","2017.09.17","주연배우의 연기력이 정말 대단했어요"
"pu**kana","2017.09.17","소설을 본 후 보아도, 안 본 후 보아도 끝까지 쫓아갈 수 있는 영화"
"정이경이","2017.09.17","애매하면서 깊은영화 굿"
"간순과윤윤","2017.09.17","평범하게 연출된 평범하지 않은 캐릭터"
"Byuela","2017.09.17","두 배우가 연기가 인상적이었습니다"
"글라라","2017.09.17","설경구,김남길의 환상의 콤비. 설현 연기 아직 .  설현 너무 몸매 만 보여주려하는거 같아 아쉽네요. 관개들은 그런걸 원하지  않는데ㅠㅠ"
"양구리사랑","2017.09.17","뭔가..뭔가..마지막은 상상인가..?"
"jjjjina666","2017.09.17","제가평가하기그렇지만.. 설경구씨는 연기력이 매작품마다 발전하는것 같아 그다음영화가 또기대됩니다. 설현 연기력도 신인치고 좋았던듯!! 잔인하지만 재밌었어요"
"au**n24","2017.09.17","살짝 지루한 감이 없지 않지만"
"ji**on122","2017.09.17","짜임새  부족 , 시나리오 약함"
"팬텀이","2017.09.17","배우님들 연기가 대단했습니다.
몸을 사리지 않는 열정도 ~."
"jo**k44","2017.09.17","연기력은 훌륭하나 그다지 신선하지는 안았네요"
"wj**hk9372","2017.09.17","이해하기는 좀 어려웠는데, 소재는 독특했네요"
"99**3hyo","2017.09.17","설경구연기에 흠뻑빠지게 되는영화~~"
"ki**yomin123","2017.09.17","설경구님, 연기가 굿!!"
"hawann","2017.09.17","소설이랑 다른 느낌이지만 완전 재밌네요"
"de**speed1","2017.09.17","재밌었어요 배우들 연기도 좋고요~!추천!!"
"ji**917","2017.09.17","넘 재미있었구  설경구씨 연기
좋았습니다"
"me**e7504","2017.09.17","설경구의연기가 정말돋보엿습니다"
"개호피","2017.09.17","설경구님 연기 진짜 최고!!! 재밌었어요"
"달과자","2017.09.17","김영하 작가의 동명소설에서 날것의 가닥만을 잡아 영상미를 더했다. 그렇지만 원작을 이미 읽은 독자들이 원하던 스토리가 그려지지않았나싶다. 아마 소설 속의 ''나'' 가 꼭 살인자가 아니었으면 좋겠다는 바람이 드러났달까. 배우 연기는 훌륭했고 결말도 좋았다"
"GO A RA","2017.09.17","두 배우의 연기력은 최고였음. 설현의 연기도 그럭저럭. 허나 스토리와 중간중간의 장면들이 너무 정신 사나웠음."
"gi**e3235","2017.09.17","시간 가는줄 모르고 봣네요 배우들 연기가 대박"
"동글동글22","2017.09.17","원작과 다른 결말로 틀 때 조금 소름 돋았다. 주연배우진이 영화보기 전에는 별로였지만 영화를 본 후에는 그들의 열연에 찬사를 보냈다. 개인적으로는 재밌게 봤지만 내용을 아예 모르는 경우에는 영화 내용 이해가 어려울 듯 싶다"
"쑥쏭","2017.09.17","소설을 보진 못했으나 괜찮게 봤어요. 역시 설경구랑 김남길 연기는 크으.."
"ba**1122je","2017.09.17","끝까지 잘 모루게땨..."
"ho**cb5836","2017.09.17","경구형 연기 넘 머시쏘요"
"pa**lsa","2017.09.17","연기 너무 잘해요 재밌게 봤네요~~^^"
"비목","2017.09.17","설경구 말곤 볼게 없다
개인적으로 설경구 연기싫어하는데 칭찬하고싶을만큼 좋음"
"오드리봉봉","2017.09.17","믿고 보는 영화였어요!!"
"쇼니ㅋ","2017.09.17","열린결말~~~ 연기짠"
"리미리미림림림","2017.09.17","나름 반전?이랄까 역시 설경구는 연기 잘해요. 설현도 생각보다는 연기잘하고 내용도 나름 구성있고, 아주 살짝 지루함고 있었습니다."
"더하기빼기","2017.09.17","설경구씨 연기를 너무 잘하셨음!"
"hey girl","2017.09.17","마지막으로 갈수록 정말 별로입니다 부모님과 봤는데 나가실때 기분만  망친영화라고 ...처음에는 유머와 몰입도 있었으나 갈 수록 별로였어요"
"KIMJI","2017.09.17","1인칭 시점으로 전개되서 색다르고 세련된 느낌ㅋㅋ 설경구 김남길 연기 대박! 설현도 앞부분은 어색해도 갈수록 연기가 늘어가는게 보였닼ㅋ 재밌었음ㅋㅋ"
"샤랄라3652","2017.09.17","설경구의 유머가 좋았다"
"ty**r99","2017.09.17","원작이 좋아서 영화도 좋다 무엇보다 무거운 가운대 유머가 있는게 좋은 설경구 연기가 좋았다"
"웃자웃자!","2017.09.17","아픔이 더 잔혹한 
아픔을 낳고
피해자가 더 잔혹한 가해자가 
되어가는 모습이 안타깝습니다ㅠㅠ"
"펭궨","2017.09.17","내 기억은 온전한가..
잊혀진기억, 그위에 덥어진 창조된기억."
"fr**0930","2017.09.17","감독 생각에는 잘 만들었다고 ㅓ여겨질지몰라도 보는 이에게는 그의 생각이 잘 전달 안되어 혼란만 줌"
"PHyunJinn00","2017.09.17","설경구의 연기는 말할것도 없고
열린결말이다보니 참 여러가지결말을  생각하게함"
"짱구벌레","2017.09.17","설경구의 연기가 돋보였고 2시간동안 몰입해서 재밌게봤습니딘."
"le**unshil","2017.09.17","분위기와 음향이 무섭긴했는데, 배우들의 연기가 너무 좋았습니다. 추천요!!"
"hj**m0714","2017.09.17","기대보다 별로여서 약간은 실망함"
"쇼바니","2017.09.17","그냐 설현이 그나마..."
"ga**2965","2017.09.17","짱좋았어용!!!!!슬프기도해서 마지막부분에서 넘 슬펐어요"
"lo**bake","2017.09.17","나쁘지 않았으나...
터지역에서 예매하느라
엉뚱한 영화관 예매해서..ㅠㅠ
2만원 땅에 버린셈..ㅜㅜ"
"단단함","2017.09.17","볼만함
설경구 연기 좋음"
"하누기","2017.09.17","기대감만큼은 아니에요 결말이 완성도 떨어짐"
"미소대왕","2017.09.17","설경구의 연기는 역시..."
"베스트라인","2017.09.17","재밌고 스릴만점이예요.
설경구 연기 천재적이네요."
"sa**ywldbs","2017.09.17","생각보다 잔잔하지만 연기를 잘해주셔서 빠져들며 보았습니다"
"무비수","2017.09.17","스토리가 다소 난해 했지만 나름 볼만했고 설경구 연기력이 돋보인 영화!"
"뀨^우","2017.09.17","재미있음. 설경구 연기 최고!"
"zero_zero","2017.09.17","결말이 뭐지... 다 좋았는데 결말이 영아니다"
"janice65","2017.09.17","설경구와 그의 연기력만을 위한 영화아닌가 싶네요."
"12**1201","2017.09.17","연기와 내용모두 좋았어요"
"ty**8ty108","2017.09.17","기대안해서  5점 만점 3점"
"차차","2017.09.17","소재가 좋았던 것 같습니다~"
"ru**023","2017.09.17","잘 봤습니다~~ 
배우들 연기 최고~~
생각하게 하는 영화..."
"미니망고0924","2017.09.17","몰입도가 좋고 설경구의 연기력이 돋보임"
"스프링필드","2017.09.17","설경구의 미친 연기만으로도 추천할만하다.  오픈된  결말도 궁금증을 자아낸다"
"오사카교토","2017.09.17","설경구  연기가 다한영화 ㅋㅋ"
"th**jddk777","2017.09.17","내용은 어려웠으나 배우들의 연기가 좋았어요"
"q2**1347","2017.09.17","끝이 이해가 좀... 난이도가 있는건지.. 내가 이해를 못한건지 모르겠지만.. 적극추천은 아니다.. 좀 새롭다???!!! 연기력들 때문에 그래도 끝까지 관람한 것 같다.."
"효령이닷","2017.09.17","엔딩 장면에서 제일큰소름돋았어요! 연기들도말안해도,, 중간중간 지루했는데 볼만한영화!"
"H.O.T.","2017.09.17","원작은 안봤는데 반전의 반전이 연속이라 긴장하면서 봤어요."
"경아","2017.09.17","많이 기대를 해서 그런지 조금은 실망스러웠어요."
"te**sa1968","2017.09.17","연륜이 말해주는 연기력"
"te**her5ms","2017.09.17","무엇을 말하고 싶은가? 이 영화에 메시지는 없다 
살인장면과 치매걸린 노인의 아집이 불편하게만 느껴진다
한국적인 영화 결론
이 영화는 볼 때는 스릴과 약간의 몰입은 있으나 보고나면 무엇을 봤는지 모르겠다"
"ho**26","2017.09.17","약간 애매한 영화~  살짝이해가 좀 안되네요~"
"Jayete","2017.09.17","설경구의 연기가 영화를 전반적으로 이끌어가네요..나름 재미있는 스토리입니다."
"보고 보고","2017.09.17","믿고 보는 배우들입니다 흥미진진."
"lj**039","2017.09.17","원작과는 다른느낌이고 설경구님 연기는 연기대상감이네요....."
"Diabolic","2017.09.17","와 연기파배우가 무엇인지 보여주는 노장"
"최병희입니다","2017.09.17","15세 관람불가에 비해 조금 잔인한거 빼면 재밌게 볼 수 있는 영화"
"by**nt2977","2017.09.17","나도 머릿속에서 알츠하이머 걸린 것처럼 혼란스러웠다. 김남길 연기는 좋았다"
"스란","2017.09.17","설경구랑 호빵맨 연기 너무 멋지네요."
"zm**thdud","2017.09.17","배우들의 연기가 진짜 돋보이는 영화구요 생각보다 재밌게 봤어요"
"창환찡","2017.09.17","설경구의 소름돋는 연기가..
반전 있는 영화.."
"유지로리","2017.09.17","김남길....???? 배우들연기 다 좋았다"
"ourhours","2017.09.17","설경구, 김남길 연기 정말 좋았습니다. 애정하는 김영하 작가님의 작품을 영화로 만나볼 수 있어서 기뻤습니다."
"rd**io02","2017.09.17","설경구...연기는 누가 못따라갈듯"
"꽃같은녀석","2017.09.17","예상되는 내용전개에 설경구연기만좋은 정신없는영화"
"라온제나k","2017.09.17","살인자가알츠하이머다
이정도는생각할수있지만...
왜생각못해봤을까ㅋㅋ
영화를볼수록 머가진짜인지헷갈려ㅠ
먼가소설을읽게하고픈영화였다"
"ki**8120","2017.09.17","배우들의 연기와 신선한 스토리로 이뤄진 영화라서 화장실이 가고 싶었는데도 꾹 참고 영화를 봤었어요^-^ 영화 보시는 것을 강력 추천합니다"
"hanhani","2017.09.17","모든시간을 넘나드는 설경구와 시간을 지배하는 감독"
"pd**20","2017.09.17","흥미진진하고 마지막이좀어려웠어요"
"모카오톡","2017.09.17","설경구님 연기력 대박!!"
"지블리1","2017.09.17","이해력이 딸리는건 왜지ㅠㅠ"
"바람의날개","2017.09.17","누가 진짜 범인인지 계속 의심하게 만드는 잘 만든 영화인듯
주인공에게 심하게 몰입하면 안되는 영화"
"gk**d1122","2017.09.17","긴장감넘치고 스릴있었다 설현 생각보다 연기 괜찮았던것같다"
"대성천사","2017.09.17","그냥 볼만한 영화..."
"숭구리숭히","2017.09.17","연기가 아주 미쳐요미쳐"
"on**ome","2017.09.17","김남길은 오올~ 설현은 오옷!!"
"제근제근","2017.09.17","알츠하이머의 태수 스스로의 기억에 대한 시점으로 많은 기억 전환이 보고 해석하는데 힘이들었지만 특히 설경구님 연기가 인상깊었어요"
"sw**tie1226","2017.09.17","전체적으로 별로였음... 원작을 괜히봤나.."
"mi**5998","2017.09.17","후반에 약간 지루하긴 했지만 설경구 연기로 끌고갔다. 결말을 보고 더 궁금해지는 영화"
"준이랑 민이랑","2017.09.17","아~~
생각을 하게 하는군요.
심아로봐서 약간 겁이나네요. ㅠㅠ"
"재히","2017.09.17","각본이 이토록 탄탄한 것은 책이 원작이기 때문. 그의 삶은 아버지의 폭력에서부터 틀어진다. 살인과 알츠하이머라는 병과 딸 은희의 존재까지도, 불행이었다가도 다행이고 다시 불행이다. 모두 가정폭력만 아니었다면.... 기구한 삶 그는 언제까지 그래야할까."
"tpdnjstj","2017.09.17","영화 너무 지루했어요ㅠㅠ"
"UJK","2017.09.17","내기억이이상해짐 연기쩐다"
"mo**lan95","2017.09.17","시간 가는줄 모르고 재밌게 보았습니다"
"미혀닝~","2017.09.17","최고에요!  설경구님 김남길님 연기 소름 돋았어요!"
"nilcapri","2017.09.17","배우들의 연기력이 돋보인 영화!! 특이한 영화소재로 긴장감이 계속 유지되는 상황을 적절히 이어감, 결말이 좀 모호함"
"펜타포트평론가","2017.09.17","설경구씨의 연기는 역대급 이었습니다. 단 식스센스급 깔끔한 반전이 이 영화에서도 나왔으면 좋았을텐데.. 반전에 빈전에 반전만 그리다 끝난것 같네요"
"doogmi","2017.09.17","마지막부분에서 미장센이 별로..  하지만 설경구 연기가 살렸습니다~ 잘봤어요!"
"개꾸렁이","2017.09.17","와 저는 재미있었습니다 시간그냥가네요"
"fu**rename7","2017.09.17","설경구씨 연기넘좋앗구요 김남길님도 ~ 근데 결말이 좀 ㅠㅠ"
"꽃동빈","2017.09.17","연기자분들의 연기가 몰입하게 해줍니다."
"ol**05lo","2017.09.17","연기력죽이네요.
ㅎ.ㅎ."
"tn**s8006","2017.09.17","진짜 집중해서 재밌게 보다가 결말이 별로예요"
"해피캉트윈스","2017.09.17","대체 무엇이 진짜 그의 기억이었나...??"
"도준식","2017.09.17","나쁘진 않았지만 가정폭력 요소가 있어서 트리거 주의해야합니다"
"스카이","2017.09.17","꽤나 신선한 소재로 만든영화"
"BM♡BJ","2017.09.17","친딸이 아니여도 지킬려고 했던 아빠의 마음 설경구님 연기는 언제봐도 긋긋"
"lm**512","2017.09.17","완전 잼있어요
무섭기도하지만"
"shssun","2017.09.17","연기력으로 몰입을 하게 만드는 배우들의 능력과 중간중간 웃음 포인트로 즐거운 시간을 보냈습니다"
"ji**323","2017.09.17","너무너무 무서웠다 진짜 스릴러를 본 기분이다.."
"무기징역","2017.09.17","재미있었어요. 배우들 연기가 정말 인상적이였고요 결말이 조금 아쉬워요..."
"박궁관","2017.09.17","주인공 따라서 나도 머리가 아파오는 영화"
"토순맘","2017.09.17","배우들의 연기가 최고였습니다"
"pn**on","2017.09.17","설경구와 김남길의 연기가 예술"
"백만장자","2017.09.17","이때까지 다른내용의살인영화..
설경구 연기는 정말  실제인듯 짱이예요
~"
"do**ri1125","2017.09.17","음... 그냥 그런듯하지만재밋고 그랗네요"
"marie_","2017.09.17","설경구 연기가 지려버리는 영화"
"\_/","2017.09.17","설경구의 연기가 대단했다"
"딸사랑나라사랑","2017.09.17","잼있네요 결말이 생각을 많이하게하네요"
"김똥꼬21","2017.09.17","조금 어려운거같아요 그치만 설경구님 역시 짱"
"ch**lswl772","2017.09.17","설경구씨 연기너무잘해용"
"주닝사랑","2017.09.17","할머니와 남친과 같이 봤는데 정말 재미있게 봤어여 :) 카메라 무빙과 연기력까지 긴장감 쩔었어용ㅎㅎ"
"jy**713","2017.09.17","연기력이 압도적이였다"
"요또해","2017.09.17","전체적인 연출은 좋은데 결말이 너무 찝찝하다..설현마저도 위화감이없이 다들 연기를 너무 잘 함"
"le**mo2","2017.09.17","한국에선 볼수 없는 영화"
"스마일매니아","2017.09.17","설경구 올해 상 100%상탄다. 연기대박!"
"꽃단지1969","2017.09.17","재밌었어요!! 책도 읽어보고 싶네요"
"쉬쉬슂","2017.09.17","재밌어요 감동도있고 따흐흑"
"wj**ml102360","2017.09.17","재미있었어요 근데 심오"
"SONGCHIHUN","2017.09.17","아...생각보다 별로다 6점!"
"융경ㅇ","2017.09.17","배우들 연기...지림..굿굿"
"ww**jhk","2017.09.17","연기 좋아요! 보고 나오는데 계속 소름끼칠정도!"
"마니팡","2017.09.17","너무 좋았어요 중간에 약간 식겁했지만요^^*"
"chaco21","2017.09.17","설경구 고생많았겠다. 설현은 아직이야"
"ja**5017","2017.09.17","첫장면부터 연기가 아니라 실제인 듯 보이는 설경구란 배우..."
"감로수님","2017.09.17","눈빛이 살아있는 작품.이해하기 끝부분이 어려웠어요."
"si**e1668","2017.09.17","지루한 느낌이 들었지만 다들 연기를 너무 잘하셔서 감탄하면서 봤습니다!!"
"se**et006","2017.09.17","설경구와 김남길 두배우의 연기가 좋으네요"
"ddddyyyy97","2017.09.17","마지막장면빼고 재밋게봄"
"다꾸다꾸","2017.09.17","배우들의 눈빛연기가 기억에 남네요"
"내맘에퐁당","2017.09.17","음..... 말로 형용불가.. 흐음.... 그래도 연기는 굿."
"나하나의별","2017.09.17","연출 연기 모두 좋았어요"
"vd**ev","2017.09.17","책의 스릴을 반도 구현해내지 못한 각본과 연출."
"AmyHa","2017.09.17","이해가 잘 안가여;_;"
"노던라이트","2017.09.17","대본작가의 상상력 대단합니다."
"joanharry","2017.09.17","실감나는 배우들의 표정이 영화를 살려줘서 시간가는줄 모르고 봤습니다 재밌고 스릴넘치게 잘 봤습니다"
"hw**y153","2017.09.17","요근래 본 영화중에 가장 몰입해서 봤습니다"
"th**d1126","2017.09.17","다양한 결말을 유추할수있음 연기력 좋음"
"ja**451","2017.09.17","배우들의 연기가 돋보였던 영화^^"
"얌둥이","2017.09.17","남길씨 연기 명불허전ㅎㅎ"
"레드차차","2017.09.17","긴장의 연속 재밌네요
설경구, 김남길, 설현 연기가 좋았습니다."
"해꾹이","2017.09.17","전체적으로 혼란스러움은 있었지만 끝이 조금 아쉬웠던거 같아요"
"검은마녀1","2017.09.17","설경구 짱
책과 다른 매력이 있는
영화 자체의 매력이 있었음"
"이렁홍용","2017.09.17","재밌긴한데 이해가 좀 안가는...?"
"혜원이대일이S2","2017.09.17","뒷내용을 알 수없어서 좋았어요 ! 뻔하지않은 영화"
"Alberts","2017.09.17","각본 연기력 다 좋았습니다.
몰입해서 잘 봤어요^^
반전에 반전.. 대박이였습니다!"
"굥아깽♡","2017.09.17","설경구 연기 진짜 와...대단합니다...."
"주네미","2017.09.17","명불허전 설경구.... 연기가 너무 좋아서 영화보는내내 몰입할수있었어요 주인공의 독백이 영화를 이끌어가는게 독특하고 더 집중하게 만들었던것같습니다"
"하이형인","2017.09.17","사실 그저 그랬습니다. 중간에 너무 빨리 범인을 보여주는 단서가 나와서ㅠㅠ 그래도 비추는 아닌듯"
"lo**yeon96","2017.09.17","영화 중간에 이해가 안가는 부분은 많았지만 배우분들의 연기력으로 인해 두시간 가량 완전 몰입해서 본 것 같다!"
"무비도비","2017.09.17","스릴러 문법에 기대면서 헐거워진 플롯을 설경구, 김남길의 연기 대결로 메꾼다."
"gr**nhase27","2017.09.17","다소 헐거워진 플롯을 보완해주는 설경구의 연기."
"배츄닝","2017.09.17","원작 소설을 봐야겠다...!"
"스푼0911","2017.09.17","후..전 슬펐어요ㅜㅜ 볼만해요!"
"앙뮤비띠","2017.09.17","생각보다 재미없었어요 ㅠㅠ 이해도 잘안되고 저가 이상한건가 .."
"missing1021","2017.09.17","보기 조금 꺼렸었는데 다른거이 볼거없어 봤지만...생각보다 괘않았어요 좋았는데 마지막장면이 뭔건가 좀 ...."
"succes","2017.09.17","별루 ?스릴러도 코믹도 ?"
"겸댕이깨비","2017.09.17","결말이 이해가....."
"찰스김","2017.09.17","좀 지루했지만 그래도 연기 좋았다"
"jo**841","2017.09.17","열린결말인건지,.도통 저는 결말을 잘모르겠드라구요"
"hj**5e","2017.09.17","좋아요 웃기기도 하고 긴장감도있고 재미있게 잘 봤어요"
"zi**ysun","2017.09.17","역시 배우의 연기력은 인정!! 영화를 위해 노력한 모습이 외모상으로도 느껴지는 영화였다."
"ch**yuri94","2017.09.17","보는내내 몰입감 있었고 연기가 대박이었어요 스토리도 넘 좋아용"
"km**31018","2017.09.17","배우자들에 연기 짱
설경구 님에 연기력에 감탄했습니다"
"꿀다","2017.09.17","스토리 구성이 너무 알차서 좋게 봤어요"
"tj**n644","2017.09.17","2시간이 길지않았어요"
"익산염통","2017.09.17","아 설경구 연기오지다."
"지밀비","2017.09.17","일단 설현이 이쁩니다. 아주 예쁩니다. 중요해서 두 번 씁니다. ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 설경구 연기는 인상적이구요. 설현은 자연스럽긴한데 설득력이 부족했어요. 김남길은 말할 것도 없고 아주 진짜........ 그래보였습니다. 생각하게 만드는 영화였어요."
"sa**ssou","2017.09.17","완전설경구영화ㅋㅋ마지막엔 진심 머지.."
"레아.","2017.09.17","연기는 gooooood"
"pa**jjb","2017.09.17","연기력은 짱
내용은 ㅜㅜ이해하기가 조~~금"
"sm**76","2017.09.17","엔딩이 너무 당황스럽네요..."
"여왕백","2017.09.17","개인적으로 약간 지루한면이 있었지만 전체적으로 괜찮았어요~"
"pd**082","2017.09.17","난 참 잼있게봤어요  몰입함시롱~"
"dl**idtlr","2017.09.17","흥미진지한데 결말이 별로에요"
"oksu☆","2017.09.17","기억을 믿지마라~~ 
마지막 대사가 기억에 남아요"
"하은찬맘","2017.09.17","무섭고 잼있고~~안봤으면 후회할뻔"
"bl**koma","2017.09.17","설경구의 연기는 좋았지만,스토리는 기대이하였어요ㅠㅠ"
"zl**sk1","2017.09.17","마지막에 좀 이해안되는것빼곤 다 좋았어요
차라리 없었다면 좋았을지도요"
"ki**n0929","2017.09.17","배우들의  연기 너무 좋았어요"
"si**ihk","2017.09.17","기억을 잃어도 부성애는 남습니다"
