"writer","date","comment"
"나나나","2024.09.14","오민애배우님 연기 좋아요 파일럿 조정석 엄마 한국이싫어서 고아성 엄마"
"영화볼결심","2024.09.14","가족의 의미를 되새기고, 배우들의 연기도 훌륭하다"
"루팡","2024.09.14","원작 소설 잘 읽었는데 영화도 좋네요"
"주니","2024.09.14","보신분이 잘봤다고  하네요"
"똠방각하","2024.09.14","시나리오가 괜찮더란 ㅇㅇ"
"ya**dt","2024.09.14","모녀가 같이 보면 더 좋을듯"
"pi**2091","2024.09.14","우리는 서로에 대해 얼마나 알고 있나"
"로봇드림","2024.09.14","좋은 영화였습니다 배우분들 연기 최고"
"hy**seok45","2024.09.14","딸에대하여딸에대하여"
"오잉__","2024.09.14","상영관 좀 늘려 주세요!!!"
"ks**23321","2024.09.14","주변에서 있을법한 이야기."
"sh**1101","2024.09.14","현실감있는 영화로 잔잔하게 볼만했어요"
"둘랑니","2024.09.14","재밌게 관람했습니다//"
"영화꽝꽝","2024.09.14","흔히 볼 수있는 젊은 딸과 엄마 사이의 가족문제 뿐만 아니라 성소수자 문제, 가족없는 노인의 돌봄 문제에 대하여 던지는 중년 여성의 질문. 어떤 대답을 할 것인가 막막하다."
"be**1001","2024.09.14","원작에 충실한 영화라 좋았어요"
"bl**day1011","2024.09.14","엄마들한테는 딸이 낫다"
"코난포유","2024.09.14","동성애에 대한 사회적인 시선
그안에서 혼자되는 것에 대한
어머니의 마음"
"sp**ky1221","2024.09.14","딸은 엄마에게 금전적으로 의지하면서도 자신의 성향을 부모에게 이해바라는것과 엄마는 딸의 성향을 이해못하면서 타인인 노인의 삶에 지나치게 걱정하고 관심갖는게 지극히 답답했다. 오히려 딸의 친구가 내로남불이 아닌성격이어서 맘에들었다.다만 두모녀가 타인삶에 공감하고 돕는부분은 닮은듯"
"JUDY9","2024.09.14","오만 다름중에 하나일뿐
시간 시대의 몫
죽음을 편안하게 맞을수 있는 자구책을 갖어야겠다 
장담할수없겠지만"
"mj**23459876","2024.09.14","또 다른 형태의 가족을 볼 수 있어서 좋았어요"
"CGV_동동이","2024.09.14","재미있게 잘봤습니다 ㅎㅎ"
"ld**ro","2024.09.14","딸로서의 관계를 넘어 가족이란 가정이란"
"옴팽","2024.09.14","딸에 대하여 알기에는 부모님조차도 힘들다는것"
"#223","2024.09.14","자연스러움을 말하기에는 극또한 자연스러워야"
"최레토비","2024.09.14","국민엄마로 등극하고 계시는 오민애 배우님의 연기 너무 좋네요! 최근에 본 세 편의 영화에서 각기 다른 캐릭터의 엄마를 연기하셨는데 모두 다 빙의모드이신게 신기해요. 봄날의 햇살 변호사님도 반갑고, 권과장님과 허진님 연기도 좋았고 나의 노후를 생각하게 돼요. 게다가 우리 동네 등장 ㅋ"
"마은혜","2024.09.14","안녕하세요 감사합니다 좋은하루되세요"
"유년시절","2024.09.14","배우들이 연기가 좋았고, 다양성에 대한 인식이 아직 멀구나 싶었다."
"ga**424","2024.09.14","홀로 남겨지는 것에 대한 두려움에 대해"
"영화관에돈쓰기","2024.09.14","엄청나게 현실적이고 잘 만든 영화"
"나무와달","2024.09.14","재밌게 잘 봤습니다 ㅎㅎ"
"오글토글","2024.09.14","지극히 현실세계에서 일어나는 소재를 과하지 않고 스며들게 만든 연출이 인상적이다.
오민애 배우 연기가 가히 놀라울정도로 훌륭해서 전체를 이끌어가는 힘을 느낄 수 있었다."
"ve**nicajj70","2024.09.14","이영화는 동성애까지 소재삼았지만..엄마와 딸의 갈등은 엄마가 딸을 자신과 다른 인간으로 보지 않기 때문이다. 자기자신과 비슷하거나 자기분신 같은 그런 존재로 보는 엄마들이 그건 잘못인걸 깨닫게 되길..."
"영사김","2024.09.14","괜찮다는 후기를 접한 상태에서 기대를 하고 관람해서 그런가 영화가 솔직히 크게 다가오지 않았습니다."
"ia**403","2024.09.14","영화 잘 봤습니다. 배우 연기가 좋네요"
"cestsibon","2024.09.14","똑똑해서 걱정없는 딸보다는 치매노인의 쓸쓸한 말로가 더 맘에 와닿는다"
"do**okd","2024.09.13","재미있게 잘 봤습니다."
"sh**ry0719","2024.09.13","보통과 다름을 인정하고 그것을 받아들이기까지는 많은 노력과 시간이 소모된다."
"sn**e9090","2024.09.13","생각을 많이 해보게 되는 영화였어요"
"gk**l0099","2024.09.13","참 느끼는게 많은 영화네요"
"민트양이","2024.09.13","급하게 극장 가서 나름 잘 봤어요"
"jiji0603","2024.09.13","잘봤습니다 감사합니다"
"bo**miennep","2024.09.13","참 현실적이다. 미혼인 내 노후는 어떨지 고민하게 하고, 기부 다 쓸데없고 끝까지 내 돈을 들고 있어야 하는구나 알게 해준다."
"ne**ype34","2024.09.13","레즈관련 이야기일 줄은 몰랐네요. 딸과 엄마의 대립 관계를 잘 그렸습니다. 특히 엄마의 연기가 진짜 훌륭했어요. 별 대사가 없음에도 표정만으로도 심리를 충분히 전달 받았습니다."
"sallysally77","2024.09.13","잘 봤습니다 딸에 대하여"
"xd**xd","2024.09.13","생각해볼만한 내용이었어요"
"사람이되고싶은사람","2024.09.13","현대 사회에 분화에 따른 현상들 . . 예술성은 ?"
"지구를지켜라.","2024.09.13","배우들의 연기가 좋았어요.."
"on**78","2024.09.13","재미있게 잘 보았습니다"
"토깽4","2024.09.13","연기가 인상 깊고 스토리도 괜찮았다."
"늘보♡","2024.09.13","다양한 형태의 가족 좋았다"
"ba**valya","2024.09.13","아주 괜찮아요.
연기도 참 좋아요."
"su**am35","2024.09.13","딸에 대하여 나름 볼만했어요."
"pa**33","2024.09.13","연기 좋습니다.
좋은 이야기 잘 봤어요."
"goca","2024.09.13","엄마는 나에게 엄마에게 당연한 걸 하길 원했고
나는 나에게 당연하게 하길 원했다.
그게 어떤 형태든 모습이든."
"sk**aka","2024.09.13","잘 봤습니다 좋은 영화입니다"
"Fiello","2024.09.13","생각보다 뻔한 전개나 내용이 아니라서 괜찮았음 ㅎ"
"ha**iha","2024.09.13","제 점수는 10점입니다."
"ha**imae","2024.09.13","제 점수는 10점입니다."
"ye**915","2024.09.13","엄마의 시선으로 스토리를 풀어내서 그런지... 누군가의 딸이자 항상 딸의 입장이였던 내가 엄마의 입장을 이해하게 되면서 더 마음이 아파왔던 영화ㅜㅜ"
"gr**e3120","2024.09.13","혹시 동성애 코드 영화이 어쩌니 하면서 보지도 않고 평을 할까 걱정이 좀 되는데 그냥 부모 자식간의, 주변을 돌아보면서 마주칠 수 있는 사람들 사이의 이야기임. 거부감 걱정은 전~혀... ㅎㅎ"
"제임 스님","2024.09.13","감독님과 배우님들 좋은 영화 만들어주셔서 고맙습니다."
"센스빼면시체","2024.09.13","무난한 영화 영화관에서 볼 필요는 없는듯"
"sy**3051","2024.09.13","령화 딸에 대하여 잘봤습니다"
"샤인샤인샤인","2024.09.13","엄마의 이야기와 딸의 이야기"
"마현이","2024.09.13","서로 마음을 열고 공감한다면 보다 행복해지지않을까"
"고양고양이이이","2024.09.13","내용도 배우들의 연기력도 좋았다"
"쑴22","2024.09.13","인상 깊었던 영화였어요 :)"
"까리깔롱상햐","2024.09.13","감명 깊게 잘 봤습니다!!"
"초대장","2024.09.13","누군가의 딸이라면 한번쯤 생각해 볼만한 주제에 관한~~"
"mo**iae67","2024.09.13","서로에게 이해하기 힘든 이야기"
"파리의정원","2024.09.13","양쪽이 다 이해가는 영화"
"en**iter85","2024.09.13","서류 너머 진짜 가족에 대하여"
"rl**uswn129","2024.09.13","재미있어요 재미있어요"
"gnl","2024.09.13","슬퍼요ㅠㅠ 그리고 좀 열받아요"
"별","2024.09.13","재미있게 잘 봤어요 !!"
"들꽃바람인","2024.09.13","소수라고 무시하지 말아야지"
"문아롱","2024.09.13","나도 누군가의 딸로써 생각할 거리가 많은 영화였다"
"럭키상현","2024.09.13","스토리가 좀 밋밋한 감이 있어서 좀 지루하긴 했지만 마지막에 여운을 주는건 만족스러웠습니다. 모든 배우들이 매력있게 연기를 잘했다고 생각해요."
"마이콜","2024.09.13","딸.에.대.하.여."
"희희","2024.09.13","가족이 뭐 별건가 싶다 이 모든 게 자연스러워지는 날이 빨리 왔으면"
"mo**cho","2024.09.13","....,,,,bb"
"청춘82","2024.09.13","또 다른 가족을 보여주지만 아직 한국사회는 준비되지 읺았다"
"영화스토커","2024.09.13","딸에 대하여 아들보다 딸이 효녀"
"미밍유","2024.09.13","정상적인 가족이란 뭘까"
"cl**a87","2024.09.13","여러 생각이 들게 하는 영화었어요"
"su**er2b","2024.09.13","연민의 방향은 어디로 향하는가?"
"묭채","2024.09.13","부모님이 자식을 생각하는 감정이 느껴져서 누구하나를 나무랄 수 없었다. 사회에서 동성애를 다루는 사람들의 이유없는 싫음에 대해서 그건 잘못된거라고 말하고싶다. 영화장면은 일상속에서 배우들의 연기에 나도 그순간은 그 환경에 몰입되었다. 많은사람들에게 추천하고싶은 영화이다."
"으히히히히","2024.09.13","딸이 아닌 내 삶에 대하여."
"구로밋","2024.09.13","가족관계의 문제뿐만 아니라 사회문제에 대한 이야기도 나와 좋았어요!"
"Jellyn","2024.09.13","엄마라서 하는 말, ""너는 내 딸이잖아."""
"ry**e05","2024.09.13","재미있었어요 딸에
대하여"
"병따개님","2024.09.13","ㄹ만은 했는데 좀 아쉬웠어요"
"체리피커.","2024.09.13","우리 모두의 이야기 우리 모두의 숙제"
"lk**n62","2024.09.13","재미있게 잘 봤습니다!!"
"몬차","2024.09.13","좋은 영화 잘 봤습니다!"
"kk**in82","2024.09.13","내용은 좋으나 영화 전박적인 분위기가 너무 어둡습니다."
"아라한제이","2024.09.13","내가 살고 있는 사회를 다시 한번 돌이켜 보게 된는 영화"
"Ezi0","2024.09.13","모녀 얘기인 줄 알았는데 사회 문제 얘기가 가득해서 놀랏음"
"씨집고양이","2024.09.13","촬영과 조명이 놀랄정도로 깔끔했고 가장 좋은건 오민애의 엄마 연기였다. 어머니의 얼굴로 영화를 보여주려하고 전달도 잘 받았지만 계속 누적되니 감정적으로 힘이 들고 전개마저 느리다. 어머니와 레인 둘 만의 해프닝같은 급전개 에피소드를 기대했는데 마지막에 얼렁뚱땅 엔딩은 아쉽다"
"jllbheal0781","2024.09.13","저는 흥미롭게 잘 봤습니다."
"emsyy1279","2024.09.13","저는 흥미롭게 잘 봤습니다."
"dh**d204","2024.09.13","슬픈 줄 알고 보러 갔는데 음., 생각했던 스토리가 아니라서 좀 당황했지만 하윤경 배우보러 갔다고 생각하기로 한 영화"
"go**yw","2024.09.13","딸에 대하여 딸에 대하여"
"후쿠파","2024.09.13","딸에게도 엄마에게도 공감가는 영화"
"cg**or21","2024.09.13","좋은 영화 관람 잘했습니다"
"jo**0806","2024.09.13","영화 관람 잘했습니다아."
"dd**1314","2024.09.13","재미있게 잘 보았습니다"
"미링리","2024.09.13","딸에 대하여 생각해보게 하는 영화"
"단한번만","2024.09.13","평범하진않은데 지루한 소재"
"부산순대","2024.09.13","지금 시대라서 나올 수 있는 좋은 한국 영화"
"mintcat","2024.09.13","우리가 함께 마주할 세계가 있을까"
"ji**08080","2024.09.13","재미있어요 재미있어요"
"cy**05","2024.09.13","재미있어요 재미있어요"
"cy**50","2024.09.13","재미있어요 재미있어요"
"ko**1005","2024.09.13","재미있어요 재미있어요"
"cj**a777","2024.09.13","재미있어요 재미있어요"
"ma**o87","2024.09.13","좋았어요! 좋았어요!"
"happy","2024.09.13","재미있게 잘 봤습니다 좋았어요"
"si**aa1","2024.09.13","재미있게 잘 봤습니다 좋았어요"
"sorisora","2024.09.13","나일수도 있는것들에 대하여"
"egg7","2024.09.13","너무너무 좋은 영화였어요"
"pd**876","2024.09.13","따뜻해지는 영화였습니다"
"Irene Marie Jacob","2024.09.13","오민애의 연기가 좋다."
"하늘사랑","2024.09.13","한번쯤은 봐야할 영화.  엄마와 딸에 대해서 생각하게 하는.."
"yo**iho123","2024.09.13","ott로 보셔도 됩니다.~"
"su**oon555","2024.09.13","ott로 보셔도 됩니다.~"
"cr**y44u","2024.09.13","ott로 보셔도 됩니다.~"
"시무스","2024.09.13","재미있게 봤어요. 응원합니다!"
"해리마샬","2024.09.13","연기 다 잘함. 한국 배우. 최고"
"에클레르","2024.09.13","제목과 시놉시스를 보고 예상했던 것 보다 좀 더 깊은 범위의 영화였어요. 잘 봤습니다."
"bl**dmsd","2024.09.13","연기도 좋고 잘 봤어요~~"
"ao**27","2024.09.13","생각했던 것과는 달랐다"
"pm**821","2024.09.13","여운이 상당합니다 1인가구가 갈수록 늘어나는데 이 영화처럼 부디 온정이 사라지지 않있으면 좋겠어요"
"CGVIPOWER","2024.09.13","이것도 못봤어용..~"
"fr**nea","2024.09.13","해당영화를관람하였습니다"
"vs**ycom3","2024.09.13","해당영화를관람하였습니다"
"you_turn","2024.09.13","해당영화를관람하였습니다"
"우인","2024.09.13","가족이니까 이기적일수밖에.."
"서군","2024.09.12","가족이 과연 무얼까?.."
"s0**gum2","2024.09.12","좋은 영화 몰입해서 잘 보았습니다"
"해밀처럼","2024.09.12","딸에 대하여 요양보호사인 어머니와 딸과 딸의친구인 관계를 잘 표현한 영화였어요. 치매를 앓고 있는 할머니를 케어중 엄마는 할머니를 정성것 모시지만 요양보호시설에서 다른시설로 이관되지만
어머니는 그 할머니를 임종까지 모시고 딸의 동성친구역시 친구역시 받아들인다"
"아이언맨","2024.09.12","영화 잘 봤습니다. 좋았습니다."
"소천","2024.09.12","영화 잘 봤습니다. 좋았습니다."
"에버그린","2024.09.12","영화 잘 봤습니다. 좋았습니다."
"le**k01","2024.09.12","영화 관람 잘했습니다."
"se**5012","2024.09.12","피를 나눈 사람이라도.가족이 될수 없음을, non 피지컬 가족의 이야기. 반대로 아들에 대하여는....차별은 없어야 하나 권장해서는 안됨."
"sm**lgorila","2024.09.12","그냥 편하게  봤습니다 .."
"ge**8081","2024.09.12","영화 잘 봤습니다 좋았어요"
"수상한썬","2024.09.12","엄마가 그렇게 가르쳐 놓고 나한테 왜 이러는데...
가슴을 울리는 영화"
"영화 보는 농담곰","2024.09.12","둘 다 이해가 가서 더 괴롭다"
"블루 그린","2024.09.12","배우분들 연기가 좋았어요"
"두유냠","2024.09.12","제 점수는 10점입니다."
"pa**al555","2024.09.12","버겁고도 가슴 벅찬 주제로 꽉 채웠네"
"cc**esun","2024.09.12","딸에 대하여 잘 봤습니다"
"ha**yharu26","2024.09.12","배우들의 연기가 돋보였습니다."
"ha**65","2024.09.12","공감되는 부분도 있어 잘 보고왔습니다."
"날라리 달타냥","2024.09.12","자신의 이상(理想)과 티인으로 부터 느껴지는 이상(異常)이 서로 맞물리며 돌아가며 새로운 것에 이를 때 다양성과 포용성이 기만이라 생각된다면 화합은 어떤가."
"마카롱","2024.09.12","딸에 대하여 - 좋았습니다"
"ze**an","2024.09.12","타인을 위한 삶이 아닌 나를 위한 삶이 중요하다"
"하츠바나","2024.09.12","좋은 영화 잘 봤습니다."
"칩칩스","2024.09.12","재미있어요 재미있어요"
"제라드","2024.09.12","우리엄마는 딸이고뭐고 저러면 머리 빡빡 밀어버린데요"
"ci**ish","2024.09.12","엄마도 이해되고.. 딸도 이해되고.. 그냥 너 하고싶은
대로 살아라"
"오렌지나무","2024.09.12","새로운 시선이 신선했어요. 올해의 아주 멋진 영화!"
"해천8","2024.09.12","마음이 먹먹해지는 영화"
"코봉","2024.09.12","몰입해서 재미있게 봤어요."
"cloud_macho","2024.09.12","배우 연기력 무쳤다요!"
"조부 투파키","2024.09.12","딸에 대하여, 나에 대하여"
"ch**sy11","2024.09.12","영화 잘 봤어요 잘 봤어요"
"llllllllllllll","2024.09.12","딸에 대하여 딸에 대하여"
"구마거누","2024.09.12","세상 소중한 딸  자식만을 보고 애쓰는 어머니"
"si**ud","2024.09.12","딸에 대하여 아니 엄마에 대하여"
"토깽","2024.09.12","책을 읽고 영화를 봤는데, 배우분들의 연기가 원작의 느낌을 진하게 우려낸 것 같습니다. 쟐 봤습니다~"
"세조","2024.09.12","재미있게 잘봤어요~~"
"by**e2","2024.09.12","잔잔한 텐션인데, 잔잔하게 밀려오는 좌절과 슬픔, 연대, 다정함을 읽자면 1시간 40분이 순식간에 흘러간다."
"너구리^^","2024.09.12","내가 좋아하는 스타일의 영화다 ㅠㅠ"
"별님이의영화","2024.09.12","서로가 닮았음을 알지 못하고 유지하는 평행선"
"청춘예찬8","2024.09.12","특정한 집단을 뭉뚱그려 혐오하는 일이 부자연스러운 일이 되는 사회를 원한다."
"mi**eong3143","2024.09.12","노동자로서의 여성, 사회 속의 여성, 가정 속의 여성의 모습을 볼 수 있는 영화. 이런 영화를 볼 수 있음에 감사했습니다."
"만군1","2024.09.12","현실에서 있을법한 애처로웠다."
"황혼보다어두운자","2024.09.12","안녕하세요 감사합니다"
"2012","2024.09.12","너무 재밌게 잘 봤습니다"
"춘식이♡","2024.09.12","2024. 09. 07. 압구정. 잘 관람함."
"ok**245ys","2024.09.12","대전시는 왜 이 영화를 상영금지 시켰을까.
키스신이 나오는것도 아닌데.

영화의 소재 때문에 무조건 반대한거로 보인다.
봤다면 그런 결정은 안 했을텐데.

이 영화는 엄마와 딸 이야기이다.
우리 이웃에서 흔히 볼 수 있는"
"du**lfn","2024.09.12","모두 늙고 죽지만 사는 동안은 나답게"
"입니다,밋","2024.09.12","그래서 세상은 나아가나보다."
"do**g94","2024.09.12","공감은 가는데 조금 지루한 영화네요."
"peekaboo17","2024.09.12","재미있게 봤습니다~~"
"my**iend2643","2024.09.12","너무 재밌게 잘 봤어요 ㅎㅎ"
"za**o0419","2024.09.12","재미있게 봤어요~~~"
"bomie","2024.09.12","딸은 동성애자에 권리를 위해 싸우고 엄마도 자신의 일자리에서 행애지는 부적절함에 혼자 나서서 싸우는 서로 비슷한 관계를 가지지만 엄마는 이를 부정한다. 하지만 시간의 지남에 따라 그 둘의 벽은 서서히 무너지면서 서로를 이해하는 입장이 된다라는 나쁘지 않은 이해하기 쉬운 좋은 영화"
"yurio463","2024.09.12","감정이 잘 다가 오는 작품 gv 가서 말씀 한번 듣고 싶습니다"
"구래미","2024.09.12","이 세상 모든 딸들에게 ...."
"테리우스","2024.09.12","오너ㅏㄴ나ㅏ오아아다ㅏㄷ"
"un**eryman","2024.09.12","기본설정은 괜찮은데 표현방식이나 전달하는게 어렵고 지루하게 느껴짐"
"jj**ggapunch","2024.09.12","우리는 서로를 이해할 수 있을까요?"
"ji**n0217","2024.09.12","생각보다 더 잔잔했지만.. 내용이 의미있어 좋았음 동성애 얘기보다는 뭔가 치매노인 요양원 이쪽에 대한 고민이 더 드는 영화였어요"
"회색후드","2024.09.12","엄마는 결혼해서 행복하신가요"
"호랑이","2024.09.12","많은걸 생각해보게 만드는 영화였어요. 잔잔하니 잘봤습니다"
"kkn8517","2024.09.12","엄마와 딸에 대한 영화라고 하기에는 좀...
어르신한테 집착하는 장면만 너무 길게 나와요."
"못생긴나무","2024.09.12","이 영화의 주인공은 딸이 아닌 엄마!!
오민애배우 멋지심 ㅠㅜ"
"지요ㅣㅇ","2024.09.12","많은걸 생각해보게 만드는 영화였어요. 잔잔하니 잘봤습니다."
"소팔","2024.09.12","딸의 엄마에 대하여.  잘 봤어요"
"Lee Junsung","2024.09.12","스스로 불러온 재앙 같은 영화"
"ha**80712","2024.09.12","딸에 대한 이야기라기 보다는 삶 자체에 대한 이야기"
"la**ng213","2024.09.12","딸도 엄마도 모두 공감이 되어서 더 슬펐던 영화"
"ARMY5","2024.09.12","배우님들 연기가 완전 대단하세요~
여러 상황에 대한 관계들을 생각하게 하는 영화였어요
2시간이 엄청 빠르게 느껴질 정도~"
"ah**283","2024.09.12","재미있게 봤어요 딸에 대하여"
"fu**junho","2024.09.12","볼만해요 잘봤습니다."
"hw**apyonjak","2024.09.12","배우들의 연기가 좋았어요 몰입해서 봤어요"
"폭닥구름","2024.09.12","흥미로운 설정과 소재에 비해 아쉬운 연출과 편집, 조금만 힘을 뺐다면 좋은 작품이 되었을 법하다."
"일품양념갈비","2024.09.12","타인에 대한 이해 이전, 자신에 대한 이해가 먼저다."
"pa**3355","2024.09.12","연기가  아주 좋아요.
잘 봤어요."
"코드명 쌍디귿","2024.09.12","이 세상의 모든 딸과 엄마 그리고 여자에 대하여"
"하얀민들레o","2024.09.12","나라면 어땠을까 고민을 많이 하게하네요"
"가식걸","2024.09.12","좋았어요 생각외의 전개"
"ku**422","2024.09.12","은근히 재미가 있네요 감사요"
"jk**3jws","2024.09.12","생각보다 재미있게 봤습니다"
"funnyturnip","2024.09.12","딸에 대하여(경기인디시네마 PICK)
Concerning My Daughter

2024.09.04 (수) 19:35 ~ 21:30

CGV오리 8관[CGV아트하우스] (Laser)"
"oO라봉Oo","2024.09.12","딸에대하여 좋았어요 잘 봤습니다"
"ㅎㅎ","2024.09.12","영화 정말 좋았습니다 많은 생각이 들게 하네요…"
"엔젤1016","2024.09.12","딸아이 보여주고 싶었던 영화인데 시간이 안되서 못봤다니 아쉽네요~"
"pi**t6","2024.09.12","잔잔한 영화 평범한 연출"
"bo**bong57","2024.09.12","재미있게 잘 봤어요~~"
"멜버르너","2024.09.12","재미있게 잘 봤어요~~"
"버디/나비/러뷰/우린","2024.09.12","주,조연 배우들의 연기가 좋았습니다."
"rapunzel","2024.09.12","정 많고 의로운 성격 모녀 똑 같네. 가족이란 형태는 다양한 모양으로 나타난다. 너무 많이 가르쳤어 라는대사가뜻 깊음. 우매한 알에서 깨어나 세상을 바라보는데 ..."
"wo**1897","2024.09.12","Djdnddn1992 9rjdnfnffmslw02kwnw"
"하나울","2024.09.12","진짜 알고 있는가~
진짜 우리 자식들을…."
"이브나","2024.09.12","딸과 연인의 설정이 기능적이지만 요양사인 엄마의 마음이 절절히 공감되게하는 연출은 인상적"
"di**a2021","2024.09.12","가족이란?? 엄마도 딸도.. 같은듯 다르다."
"sangyu8153","2024.09.12","딸과 어머니의 마음을 느낄수 잇는 시간이엇습니다"
"ch**d1921","2024.09.12","올해 꼭 봐야하는 독립영화."
"lackee","2024.09.12","이제는 좀 식상해진 소재..."
"tj**nwhdkdy","2024.09.12","그럭저럭 재미나네요ㅎㅎ"
"sh**aus","2024.09.12","만족스러운 영화입니다"
"an**aus","2024.09.12","만족스러운 영화입니다"
"mj**992","2024.09.12","생각해볼만한 주제라 여운이 있긴한데 너무 감정적이라 다소 답답함이 느껴졌다."
"10**24s","2024.09.12","영화 잘 봤습니다~ㅎㅎ"
"송강.","2024.09.12","여러의미가들었어요-."
"너와나너바바","2024.09.12","어머니 중심으로 진행이 됩니다"
"훔바바","2024.09.12","어머니 중심으로 내용이 진행되네요"
"Wㅇㅇ","2024.09.12","볼만했습니다.볼만해요."
"Seoooo","2024.09.12","볼만했습니다.볼만해요."
"ki**t1","2024.09.12","감동적인 내용이 있으면서도 너무너무 재미있게 잘 봤어요"
"Sㅇㅇn","2024.09.12","볼만했습니다.볼만해요."
"rp**g11","2024.09.12","속 터지는 딸과 더 뻔뻔한 딸의 애인을 바라보는 엄마."
"*쵸코*","2024.09.12","좋네요 좋아요 좋아 굿굿"
"ld**496","2024.09.12","가슴 절절한 내용이 생각보다 재미있게 봤네요^^"
"st**kball12","2024.09.12","가족의 의미를 되새기는 영화 잘봤습니다."
"치명적인 남자","2024.09.12","사회적 이슈에 대해 관심이 많아서 꼭 보고싶어, 시간내서 보러갔다. 주인공 어머니를 보니 내 모습과 다를바가 없어서 엄청나게 감정이입 하면서 봤다. 이들을 이해하지만 내 가족으로 들이닥쳤을때 그 상황에서 나도 이해하고 받아들일 수 있는가...? 생각이 많아지게 하는 좋은 영화였다. 강추한다"
"ru**odl61","2024.09.12","잘봤습니다 잘봤습니다"
"sa**185","2024.09.12","저런 간병인이 있을까요?"
"bo**kim25","2024.09.12","간병인으로 최선을 다하는 모습이 너무 아름답네요."
"clock_rabbit","2024.09.12","배우들의 연기가 좋아 몰입해서 봤어요
딸에 대하여 잘 봤습니다!"
"0s**byok","2024.09.12","나와 꼭 닮은, 내가 모르는 딸에 대하여.."
"그래비티캐논","2024.09.11","따스한 가족의 이야기로 행복해질수도 있겠지만, 가진것 없이 자기 하고싶은대로 욕심만 부리는 어리광과 투정이 상당히 거슬린다. 긍정적인면을 열심히 찾아보려고 노력하지 않으면 쉽게 욕하기 좋은 허무맹랑한 퀴어영화만 남는다."
"bl**ver10","2024.09.11","딸의 성격을 이해못하지만, 결국 어머니도 똑같은 행동을 한다!"
"gr**dy1024","2024.09.11","몰입해서 봤습니다 서로를 이해하기 힘드네요"
"jo**bae1","2024.09.11","엄마란 무엇인가 딸이란 무엇인가 각각의 이야기가 있다"
"iw**90","2024.09.11","매력있는 영화에 배우들 연기가 좋았다"
"vi**etnuage9","2024.09.11","할 수 있는 게 함께 같이 있는 거란 말이 마음 아프네요"
"랄랄ㄹ라라","2024.09.11","함께 살아감에 있어서 서로의 모든것을 알고 이해할 필요는 없다 그보다 중요한 것은 함께하고자하는 마음이다 그리고 그것은 엄마와 딸, 연인 모두에게 적용되는 것이었다"
"영화좋아","2024.09.11","감명 깊게 잘 보았습니다!"
"ns**007","2024.09.11","재미있게보았습니다."
"cc**2000","2024.09.11","재미있게보았습니다."
"ch**g0303","2024.09.11","조금 답답한 딸 .  성격좋은 친구아닌 그녀"
"뚜구니","2024.09.11","보면서 많이 답답하지만 있을법한 소재"
"kk**o1111","2024.09.11","잘 봣습ㄴ다..!!!"
"경씬♡","2024.09.11","그냥 그랬다.. 생각보다는 별로.."
"영화광","2024.09.11","복잡하고 또 복잡하다."
"ksm8780","2024.09.11","잘봤습니다
딸에 대하여"
"소소02","2024.09.11","괜찮지만 전체적으로 애매하다"
"다이키리","2024.09.11","나쁘지는 않지만 미적지근한"
"KIM셩","2024.09.11","연기 잘하시는 배우님들만 모아놔서인지 더 몰입해서 잘 볼 수 있었던 것 같아요. 많은 생각을 하게 되네요.. 덕분에 엄마와 함께 잘 보았습니다. 감사합니다."
"Constantin2","2024.09.11","딸에 대하여 영화 잘 봤습니다."
"jm**ng2136","2024.09.11","이해하지만 불편하기도 한.. 연기가 인상적!"
"in**coggiri","2024.09.11","딸이나 아닌 여자인 그들 위한 찬송가 메들리"
"kurokiki","2024.09.11","재미있게 잘 봤어요~^-^/"
"윤슬11","2024.09.11","현실을 보는 영화라 괴롭지만 위로가 돼요"
"파딩탄","2024.09.11","누구의 마음도 이해가 되는 세상의 모든 어머니이자 딸에 대하여."
"lp**515","2024.09.11","혼자가 아닌 함께 나아가기 위한 공존의 필요에 대하여.
덧! 아직은, 내 일은 아니라는 회피에서 벗어나 앞으로를 더욱 생각하게 만들 현 시대에 꼭 필요한 이야기."
"11**cmy","2024.09.11","인생을 내 주관대로 사는게 참 어렵다는 생각이 들었다 내 삶인데 왜 이렇게 걸림돌이 많아 한 걸음조차 떼기 어려울까? 
남보다 가족의 족쇄가 가장 무거운 듯 히다"
".<**>.","2024.09.11","생각보다 괜찮은영화 딸은 못된년이지만 서서히 딸을 이해하게되는..."
"연꽃","2024.09.11","세상 어딘가에 있을만한 이야기네요
내 딸이 혼자가 아니고 누군가와 같이
따뜻하게 살수만 있다면 괜찮은거 같아요"
"봄봄봄23","2024.09.11","배우들 연기도 좋았고, 연출도 좋았다!"
"minzzang0102","2024.09.11","여러가지 생각을 많이하게 하는 영화입니다"
"yu**1092","2024.09.11","딸에 대하여 최고~!~!"
"tr**d609","2024.09.11","역시 딸이 있어야 살아가"
"난엘리","2024.09.11","좋은 영화 감사합니다!"
"fi**0625kr","2024.09.11","오지라퍼는 유전이구나"
"LINDA.K.","2024.09.11","딸에 대하여~~~!!"
"an**dwkd1","2024.09.11","재미있게 잘 관람했습니다"
"sy**728","2024.09.11","딸에 대하여 경기 인디시네마"
"ㅣe","2024.09.11","올해 본 독립영화 중에 제일 좋아요. 배우분들의 연기도 참 좋습니다!"
