"writer","date","comment"
"kh**327","2021.04.24","연출이특이하고좋았어요"
"지누씨네","2021.04.24","타자화된 변질된 존재가 아니라
주체를 중심으로 상실을 보여준 스릴러"
"영화 vs 영화","2021.04.24","편집과 연출, 그리고 연기와 공간이 어우러진 새로운 시각의 드라마."
"바네사♥데드풀","2021.04.24","아빠의 시선으론 너무나도 우리들의 미래가 될 수 있는 이야기"
"hihiran","2021.04.24","연기가 엄청납니다 명배우들"
"스파이스D","2021.04.24","공포영화보다 무섭다...."
"xh**n30926","2021.04.24","기대없이 봤는데 생각보다 재미 있었음.."
"밤티쥬","2021.04.23","내 잎사귀가 다 지고 있다는 대사가 인상 깊었다"
"SinOf","2021.04.23","공포영화가 아님에도 무서움이 느껴진다면 그건 안소니 홉킨스 배우님의 명 연기때문일것이다.치매환자의 머릿속에 다녀온듯 생생하고 매순간 긴장감을놓을수 없었으며 안소니의 시점과 앤의 시점에 따라 변주되는 장르에 빨려들었다.결국 가슴먹먹함과 슬픔이 왔지만.."
"앤 위드e","2021.04.23","안소니의 안소니에 의한 안소니를 위한 안소니 홉킨스"
"모래늑대흰둥이","2021.04.23","잔인하게도 흩날리는 기억들. 그것들을 되뇌는 독창적인 플롯들"
"수요일N영화","2021.04.23","보는 내내 혼란스럽고 무섭다. 알츠하이머를 간접 경험한 기분이 들 정도로 안소니의 연기가 경이롭다."
"congvoon","2021.04.23","진지한, 재미없는, 인간에 관한 고찰"
"to**rijin","2021.04.23","집중해서 보았습니다."
"white tower","2021.04.23","서서히 무너져가는 한 인간의 슬픔"
"tr**sonjin","2021.04.23","치매를 연기한 안소니
''시계''를 본다"
"엘로시오","2021.04.23","거장의 연기, 최고의 영화!"
"영화관에서 죽고 싶은 사람","2021.04.23","2021.04.23 cgv 압구정"
"xxrrxx","2021.04.23","나를 이루던 모든 게 흩어질 때, 나는 과연 누구인가"
"왐미","2021.04.23","흘러가는 시간이 안타깝다.."
"kohjohn","2021.04.23","치매노인의 일상을 리얼하게 그린 영화!"
"da**ol72","2021.04.23","예고편에서는 스릴러 요소가 더 부각되었지만 그게 중요한 게 아니라 정말 나뭇잎이 사라지는 마른 나무가 되는 느낌에 대해 이야기하는 영화였던듯."
"tomie","2021.04.23","블편한 진실. 누구나 맞닥뜨릴 수 있는 현실"
"sl**od","2021.04.23","처참하다..옆에서 지켜보는 가족들은 무슨ㄱ분일까"
"dr**etie","2021.04.23","I feel as if I''m losing all my leaves"
"hfjsl","2021.04.23","안소니 홉킨스의 연기가 끝내줘요."
"박하향기 가득한","2021.04.23","치매에.걸린 노인의 눈으로 바라 본 세상. Who exactly am I?"
"pa**jh","2021.04.23","안소니홉킨스의 연기가 정말 좋았어요"
"SH","2021.04.23","치매로 고생하시다 돌아가신 할아버지가 생각나서 더 슬펐다."
"FLY BOY","2021.04.23","나이든 아버지의 치매를 이 영화말고 더 잘 표현할 수 있을까. 영화내내 치밀한 퍼즐을 맞춰갔다. 각본 쓴 사람 무섭다."
"세계최강초천재맹","2021.04.23","치매란 슬프고도 무서운것"
"메리골드","2021.04.23","그냥저냥   무거운 소재를   담백하게

잘  그려냄"
"wp**06","2021.04.23","아 안소니 홉킨스의 연기는 압권이다~~^^♡♡"
"premier","2021.04.23","명불허전 앤소니 홈킨스"
"코마22","2021.04.23","치매는 정말 부조리한 병이다"
"윤젤","2021.04.23","진짜 재밌고 연기력 미쳤어요 ㅠㅠ 논란이 있음에도 그런 논란 생각도 안나고 집중하면서 봤어요 !!"
"투명안경","2021.04.23","시간 가는 줄 모르고 봤어요 마지막 장면이 특히 기억에 남네요"
"bsh","2021.04.23","글쎄요 어렵다면 매우 어려운 작품 이네요,,"
"전장의늑대","2021.04.23","좋은 배우의 훌륭한 연기와 감독의 멋진 연출...훌륭한 작품♥♥"
"푸르메","2021.04.23","타인의 입장이 되어보는 경험. 너무 좋았습니다. 
남을 이해하는 마음을 잊지 말고 살아야겠다는 생각이 드네요.
남여 주연배우분들의 연륜이 묻어나는 연기도 좋았어요."
"수수한엘리","2021.04.23","앤서니 홉킨스의 연기만으로 볼 가치가 있다. 절대 외면할 수 없는 치매 호러극."
"jasmint","2021.04.23","어쩌면 내게도 다가올 수 있는 이야기"
"sm**eally","2021.04.23","So, very tired"
"희빈장씨","2021.04.23","순간순간 명확한 기억이 떠오를때 얼마나 가슴 아플까..."
"mo**lightoh","2021.04.23","감동적으로 잘봤습니다."
"CHAM3","2021.04.23","그가 붙잡으려는 것은 시간"
"le**d2","2021.04.23","이해하기 어려워서 이해가 갔다."
"wl**k617","2021.04.22","생각보다 재밌게 봤어요!"
"sh**ran11","2021.04.22","배우들의 연기가 인상깊네요"
"작은것들을위한","2021.04.22","연기 후덜덜??잘봤습니다"
"우인","2021.04.22","치매는 너무 무섭다.흡사 공포물을 보는듯하다."
"은슈!","2021.04.22","의미있게 집중해서 봤어요"
"ww**7ww","2021.04.22","배우들의 연기가.. 죽습니다.. 또 보러 갈겁니다"
"지구를지켜라.","2021.04.22","배우들의 연기가 굿~~~~"
"dd**799","2021.04.22","그냥 저냥 그랬지만 치매에 대한 이해는 됨"
"rk**s0110","2021.04.22","좋다기보다 슬프다 잘하자"
"김휘집","2021.04.22","안소니 홉킨스의 연기는 정말 최고"
"mo**3257","2021.04.22","안소니 홉킨스 연기에 압도됩니다."
"Nae꼬","2021.04.22","남주가 기억을 깜빡하듯이 저 역시 졸린 상태로 봐서 완벽하게 다 보질 못해서 후반부에 가서야 조금씩 이해했습니다. 할아버지가 답답해하듯이 저 역시 풀스토리를 모르니 답답하더라구요. 졸릴때 보지마세요 아무래도 잔잔해서 잘 확률이 높습니다."
"ap**skk","2021.04.22","참 조용하게 슬픈 영화 ㅠㅠ"
"Smurfette","2021.04.22","치매를 앓고있는 가족들의 입장   vs  당사자가 느끼는 현실감   & 괴리감 ..
명배우들의 연기에 박수를  ~~"
"호랑 나비","2021.04.22","딸의 역할이 너무 대단하게 느껴짐"
"안양천변시니어","2021.04.22","안타까운 노인 치매 아버지를 어찌하나요~ㅉㅉ"
"00**ogoly","2021.04.22","먼 곳의 이야기가 아니다"
"라라라","2021.04.22","좋았어요 좋았어요 좋았어요"
"씨집고양이","2021.04.22","<메멘토> 이후로 혼란스러운 기억을 소재로 영화를 만들어서 좋을 소리를 들을 수 있을까? 했는데 만들 수 있었네요
메멘토보다 뛰어난 영화라는 평가는 못들을지라도
더 현실적인 느낌이라 더 슬프게 와 닿았습니다"
"renenxi","2021.04.22","우리 엄마아빠가 저렇게 되면 나는 어떡하지 하는 생각에서 내가 저렇게 되면 어떡하지 하는 생각으로 넘어가는 순간 더더욱 공포감이 밀려왔다"
"영법","2021.04.22","1917에 이은 체험형 영화"
"지노여누맘","2021.04.22","앤소니홉킨스의 연기에 감동받았습니다
치매주제에 한 단계 다가선 영화입니다"
"go**y123","2021.04.22","영화가 너무나 좋았습니다용"
"du**hks7862","2021.04.22","배우들 연기 보는것만으로도"
"sk**skan7862","2021.04.22","연기가 다들 좋았어요!!!"
"un**somtoyou","2021.04.22","좋았어요 보실 분은 꼭 보세요"
"오땅과자","2021.04.22","안소니 홉킨스의 연기가 너무 좋았다"
"숫사슴뿔","2021.04.22","가슴 아픈 무서움 보기 힘들지만 좋은 영화"
"nelbo","2021.04.22","나의 시계를 잃어버린다면"
"al**qaf","2021.04.22","흠~조금 지루했어요."
"cr**kedyoung","2021.04.22","연기가 좋았어요...."
"hs2775","2021.04.22","명불허전
안소니홉킨스와 올리비아콜맨
최고였어요."
"홀리스","2021.04.21","치매를 치료하는 약은 언제나올려나"
"Hian","2021.04.21","시간 날때 보기 좋은 영화입니다"
"포르티스","2021.04.21","인생..삶 ..세월이 유수같이 흐른 뒤..
모든것이 기억의 저편에서.
좋은것만 기억하고픈데..ㅠ
씁쓸하네요..
부모님 생각이 간절해서..맘이 찡합니다.."
"Jentle","2021.04.21","재미맀었어요 ㅎㅎ 굳굳ㅋㅋ"
"jesusfreak","2021.04.21","치매로 고생하는 가족뿐 아니라 당사자의 마음과 처지도 생각하게 하는 영화.. 차라리 기억이 완전히 나지 않는게 덜 괴로울수도.."
"하늘호수","2021.04.21","좋았어요~^^ 좋았어요~^^"
"지존대로","2021.04.21","좋았어요~^^ 좋았어요~^^"
"mate","2021.04.21","나를 나이게 하는 것은 무엇인가."
"ilovelove","2021.04.21","가슴이 먹먹한 기분이에요"
"cg**793","2021.04.21","슬픔,연민 등 그 모든 감정들 끝에 밀려오는 두려움.
울창하게 우거진 잎사귀 마저 위태롭다."
"RR..","2021.04.21","공감할 수 있는 이야기라 슬펐어요."
"D_Dd","2021.04.21","즐겁게 관람했습니다."
"ks**567","2021.04.21","좋았어요. 좋았어요."
"antoni21","2021.04.21","더파더 재미있게 잘봤어요"
"aooa1014","2021.04.21","짠하면서도 먹먹한 마무리 그리고 계속."
"lydia 쭈","2021.04.21","부모님과 같이 봤는데.. 보는 내내 먹먹해지는 영화였음. 영화가 아닌 현실이야기.."
"호가든","2021.04.21","잃어버린 시계, 부유하는 시간들."
"B기원","2021.04.21","와.. 안소니홉킨스란 배우는 정말 놀랍도록 연기를 잘합니다. 2시간동안 치매걸린 노인의 삶을 살아봤네요.. 대단합니다 꼭 보셔요."
"raduri","2021.04.21","내가 어디에 있는 걸까?"
"몽몽선","2021.04.21","좋아용 ~~^_^ㅋㅋㅋㅋㅌㅌㅌ"
"yo**tl","2021.04.21","그럭저럭 볼만했어요."
"분당댁","2021.04.21","존엄한 노년의 삶을 어떻게 맞이할 수 있을까..
엔딩크레딧이 다 올라가도록 조명도 켜지지 않았고 아무도 일어나지 않았다. 먹먹한 마음이 밀어내는 눈물을 막을수 없었다."
"PeterQuill","2021.04.21","연기와 연출력이 최고."
"행복한은재","2021.04.21","가슴 찡하게 잘 봤어요
최고였어요"
"애플가토","2021.04.21","생각이 많이드는 영화였네요, 잘 봤습니다."
"작전병","2021.04.21","분리되지 못한 무의식에 허우적대는 노년"
"헤드리","2021.04.21","좋았어요 잘봤어요.."
"나순재메롱","2021.04.21","슬픈병이네요 치매는... 
동양인혐오로 인한 영향때문으로 
윤여정배우님에게 더 큰힘이 실려서
올리비아 콜맨이 여우조연상을 못 탈것같아요."
"그린","2021.04.21","안소니 홉킨스의 실제같은 연기에 가슴이 먹먹해진다"
"윤동ㅇ오옹ㅇ","2021.04.21","단연코 남우주연상이다"
"조생","2021.04.21","어떤 공포 영화보다 더 공포스러운 영화"
"d.Eva","2021.04.21","볼만했어요. 막판에 약간 졸긴했지만 ㅋㅋ"
"re**pplezz","2021.04.21","더파더 더파아아더 그그오"
"다크데빌즈","2021.04.21","더도 말고 덜도 말고 연기 개도랏"
"se**ch01","2021.04.21","치매노인의 관점에서 바라본 혼란스러운 감정들이 고스란히 전해져오는 영화"
"백살공주12","2021.04.21","머리보다 가슴으로 느껴지는 메멘토"
"co**minhoon","2021.04.21","안소니 홉킨스의 연기가 굉장히 좋았습니다."
"Bookclip","2021.04.21","잃어가는 기억속에서 혼란스러운 그"
"체리피커.","2021.04.21","결국 잃어가는 모든 기억속에서 그리는 그리움"
"김 나","2021.04.21","20210419 더 파더"
"채의림","2021.04.21","정말 배우들 연기가 장난아니예요"
"est112","2021.04.21","안소니홉킨스연기대마왕"
"나짱이","2021.04.21","혼란한 상황의 연속과 리얼함"
"jm**374","2021.04.21","치매라는 현실적인 공포를 체험해 볼 수 있는 영화"
"gardenia13","2021.04.21","현실적이며 생각을 하게 하는 먹먹한 영화"
"Bongs Lab","2021.04.21","그 어떤 공포영화보다 현실적인 공포"
"두유냠","2021.04.21","제 점수는 10점입니다."
"러브엄마","2021.04.21","보는 내내 부모님도 생각이 나네요~^^"
"kt**301","2021.04.21","더파더. 재밌게 잘 봤어요 굿굿"
"라몽","2021.04.21","치매를 겪는 노인에대한 주변을 신파로 포장하는게 아니라 치매 그자체를 체험하게 하고 오롯이 공포를 주는 영화. 안소니 홉킨스의 무시무시한 연기가 공포를 극대화시킨다."
"C●SMIC","2021.04.20","치매가 어떻게 우리의 시간 및 공간적 감각을 둔화시키고 혼란스러움, 그리고 무력감까지 주는지 무섭게도 잘 담아냈다."
"모모마카롱","2021.04.20","사실적으로 와닿아서 먹먹했던 영화"
"jo**on1","2021.04.20","배우의 연기가 좋았어요"
"메밀꽃","2021.04.20","안소니 홉킨스 연기 최고네요"
"ag**0205","2021.04.20","손목에 찬 세월의 무거움..."
"aoikim","2021.04.20","치매환자시점....독특한구성이네요
두려움이 잘 전달되는듯.."
"hh**2238","2021.04.20","마구 뒤엉킨 연출이 현실적으로 느껴졌다. 마치 내가 치매환자인것처럼... 두배우의 명연기도 진심 최고였다."
"생각대로살자","2021.04.20","스토리는 전체적으로 괜찮은데 마지막 내용을 좀더 추가했음 좋았는데.."
"까칠대마왕","2021.04.20","거파파더파파아파파굿파파"
"demoni","2021.04.20","언젠가 내게 이런 일이 생길때 나는 내 가족들에게 어떻게 보여질지 생각해보게 된다. 배우들의 연기에 압도당한다."
"tl**tsmsshdp","2021.04.20","마지막 장면에서 울음을 참을 수 없었다."
"jj**027230","2021.04.20","재미나게 보았네요!!"
"qu**ns347","2021.04.20","무엇이 진실인지 중요한가?"
"sj**0070","2021.04.20","초반에는 약간 뭐지 싶고 헷갈렸는데 이게 치매환자의 입장이라고 생각하니까 소름 돋으면서도 엄청 현실적이었어요ㅠㅠ 오랜만에 보는 안소니 홉킨스의 연기 최고예요ㅠㅠ"
"welltree","2021.04.20","치매를 간접체험할 수 있었어요.."
"sk**iew48","2021.04.20","연기가 정말 대단하네요"
"안과장","2021.04.20","살면서 가장 겪을 가능성이 높은 스릴러                    그래서 생각할수록 무서워진다"
"mo**ey0910","2021.04.20","더 파더, 아버지, 안소니 홉킨스 또 안소니 홉킨스 그리고 안소니 홉킨스..."
"헤이딩고","2021.04.20","겪어보지 못한것에 대한 두려움"
"ch**sirin","2021.04.20","너무 잘봤어요 연출이 굉장히 신선하고 연기도 장난 아니었던..."
"jr**ia","2021.04.20","알츠하이머 환자의 시선으로 보는영화. 가슴이먹먹한게 아프네요. 배우들연기는 최고!"
"sa**rnk","2021.04.20","스릴러보다 더 무섭고 공포보다 더 잔인한 치매"
"윤선생","2021.04.20","영화보면서 주인공의 치매를 같이 경험하였다"
"옹아아","2021.04.20","늙는게 서러워지는 이유.."
"하와이안코나","2021.04.20","안소니홉킨스의 연기가 최고"
"매우용감한녀석","2021.04.20","아주 감동적인 영화, 치매 환자를 돌보는 딸의 이야기. 치매 정말 무서운 병이다."
"offenbach","2021.04.20","엄마랑 함께 봤는데.. 영화 마지막 나뭇잎 대사가 맘속에 훅~~ 들어와 박히네요. 그리고 영화 음악이 너무나 좋습니다. 비발디부터 마리아 칼라스가 부른 벨리니 정결한 여신 등 아리아를 꽤 많이 들려줍니다. 생각해보니 울산은 골드클래스 상영관에서 듣던 소리보다 음향이 더 좋았던 것 같아요."
"lk**994","2021.04.20","복잡한 시간순서때문에 힘들었다"
"LUPINA","2021.04.20","굉장히 색다른 영화였어요. 알츠하이머환자의 생각과 시선으로 보는 느낌입니다. 그분들의 혼란스런 마음과 절망이 절절히 느껴져서 보는내내 힘들었어요. 깊은 생각을 하게해주는 좋은영화입니다."
"QRuЯQ","2021.04.20","Je crois entendre encore,
Cache sous les palmiers,
Sa voix tendre et sonore
Comme un chant de ramiers."
"11**ljs","2021.04.20","더 파더-플로리안젤러"
"푸팟퐁커리","2021.04.20","재밌어요재밌어요재밌어요재밌어요"
"구화령","2021.04.20","개인 취향의 영화는 아니나 나쁘지 않게 보았네요."
"연커피","2021.04.20","보는 내내 가슴이 먹먹하니 슬펐고 ㅠ 치매로 돌아가신 엄마 생각하니 맘이 많이 아팠다 정말 사는동안 건강하게 살고싶다"
"콩양맘","2021.04.20","환자,보호자의 관점이 다르게 찍은 영화
가슴아파서 눈물나는 영화"
"누구냐  넌?","2021.04.20","치매...가족이 책임지기에는 큰숙제인듯하네요"
"사이시옷","2021.04.20","주인공에 빙의되어 스릴러같은 혼란스러움을 체험하게 된다"
"아이스준","2021.04.20","내 잎사귀가 다 지는것 같아. 마음이 아프다."
"후훗훗","2021.04.20","끝나고 나서 마음이 더 무겁다. 참 무서운 병이다ㅠㅠ"
"연커피","2021.04.20","보는 내내 가슴이 먹먹하니 슬펐고 ㅠ 치매로 돌아가신 엄마 생각하니 맘이 많이 아팠다 정말 사는동안 건강하게 살고싶다"
"콩양맘","2021.04.20","환자,보호자의 관점이 다르게 찍은 영화
가슴아파서 눈물나는 영화"
"누구냐  넌?","2021.04.20","치매...가족이 책임지기에는 큰숙제인듯하네요"
"사이시옷","2021.04.20","주인공에 빙의되어 스릴러같은 혼란스러움을 체험하게 된다"
"아이스준","2021.04.20","내 잎사귀가 다 지는것 같아. 마음이 아프다."
"후훗훗","2021.04.20","끝나고 나서 마음이 더 무겁다. 참 무서운 병이다ㅠㅠ"
"c2**o4","2021.04.20","각자의 부모님이 생각나면서 불편할거에요.
그래서 더더욱 와닿는 영화입니다"
"dl**6856","2021.04.20","처음 볼 때 졸아서 한 번 더 보러 갔는데 이번엔 잤어요 그냥 제 취향이 아닌 걸로... 연기만 보기엔 너무 지루했지만 마지만 장면은 좋았어요"
"ee**76","2021.04.20","생각보다 재미 없었습니다. 마음은 아팠지만요"
"겐시로","2021.04.20","더 파더 소소한재미와 감동"
"sookyou","2021.04.20","특이한 구성으로 치매 노인의 시각에서의 상황을 잘 그려낸것 같았다. 동감할수 있는 이야기."
"자갈즈","2021.04.20","감동..끝나고 나의 시간도 흐르고 부모님의 시간도 흐른다는 생각에 눈물이 계속나옴"
"dpx","2021.04.20","재미있게 잘봤습니다."
"lilalila","2021.04.20","생소한 경험이지만, 다른 관점에서 볼 수 있는 기회였어요"
"ju**yc1498","2021.04.20","잘 보고 갑니다 진짜 안소니 연기는,,,"
"Aden0257","2021.04.20","치매 그 무서움에 대하여"
"bondre","2021.04.20","치매를 다룬 영화 중에 제일 신선함"
"lnglnk","2021.04.20","주변에 이런분이 있는 분들은 진짜 몰입되실듯..그게 나야.."
"na**r82","2021.04.20","재밌었어요 또 보고싶어요~~"
"kj**528","2021.04.20","시간만큼 덧없고 무서운 게 있을까."
"kimin3","2021.04.20","정제된 감정으로 기억을 들여다 볼 때"
"gg**g003","2021.04.20","안소니 홉킨스 정말 최고네요"
"ss**mzon","2021.04.20","너무 좋았어요~~ 연기완전 최고!"
"바보야 문제는 디테일이야!","2021.04.20","안소니 홉킨스의 연기와 정말 관객을 치매환자로 만드는 연출이 너무나 기가막혔던 영화"
"무비스타K","2021.04.20","알츠하이머병에 대해 다시 한번 생각하게된다."
"apple2u","2021.04.20","연기력 좋고 감독의도 잘전달되는 안타까운  현실  다룬 영화"
"js**grae70","2021.04.20","안소니 홉킨스 명배우답네요"
"as**momo","2021.04.20","잘 보았습니다 잘 보았습니다 잘 보았습니다"
"파카알파카","2021.04.20","너무나도 먹먹하게 뒷통수를 맞은 느낌"
"헤이123","2021.04.20","빼어난 연기가 일품이었다"
"낙천적인 토끼","2021.04.20","치매를 앓는 이의 관점에서 보는 삶을 꿰뚫고, 담담하고 긴 여운을 가져다 주었다"
"anesmovie","2021.04.20","머리가 어지러웠어요.."
"j0**025","2021.04.20","‘I feel as if I'm losing all my leaves.’"
"헌터","2021.04.19","치매 환자가 된 듯한 공포"
"ir**emami","2021.04.19","배우분들 연기가 좋았어요."
"ya**dt","2021.04.19","나에게도 언젠가 닥칠 수 있는 이야기"
"hunsiki","2021.04.19","희미해지는 기억일지라도 분명 존재했던 시간들"
"myhum","2021.04.19","연기력때문에 더 실감나는 느낌 ㅠㅠ"
"el**in","2021.04.19","흥미로운 영화 좋은 연기"
"77**ffodil","2021.04.19","안소니 배우 연기 넘 좋았어요~
안소니 입장에서 보거나 가족입장에서 보면 색다른 느낌입니다."
"je**sk1123","2021.04.19","혼란스러운 아버지의 머릿속. 바라보는 딸의 안타까움."
"okjy","2021.04.19","두 배우 연기 압권! 요양원 그 후를 보여줬으면 더 리얼할 듯~~~"
"까망곰","2021.04.19","슬프다 ㅠ 나 자신은 그대로인거 같은데... 노쇠함으로 인한 기억의 오류, 치매. 나의 잎사귀는 얼마나 남아있을까? 안소니홉킨스의 연기가 명품이라 더 슬픈 영화. 특히 마지막에 아빠애기라는 말처럼 엄마를 찾고 두려워하는 모습은... ㅠ"
"yi**n2014","2021.04.19","다른사람은 알수없는 혼돈의 시간"
"헐랭이","2021.04.19","영화를 보면서 어지러움과 혼란을 고스란히 체험했다. 마지막 장면에서의 앤소니 홉킨스의 연기는 말그대로 압권이다."
"nahwikyung","2021.04.19","슬프다 아프다 그리고 두렵다"
"유글레나","2021.04.19","배우의 연기와 뒤죽박죽인 장면연출을 통해 나까지 이상해지는 느낌을 줄 정도로 몰입감이 장난 아님 또한 영화를 본 후 깊은 슬픔에 빠질만큼 여운이 깊다"
"likemovie","2021.04.19","세상에서 가장 슬픈 치매
안소니 홉킨스의 혼란스런 
시점으로 본  뒤죽 박죽
기억들  지금껏 보았던
치매를 다룬 어떤  영화와도
비교불가임.  몰입해서  보다
마지막 씬에서  슬픔이 .."
"먀먀미","2021.04.19","배우들 연기 좋았어요.."
"corcordium","2021.04.19","20210419 더 파더"
"dl**dms0909","2021.04.19","너무슬퍼..치매걸리는거 너무 무서워..."
"th**be20","2021.04.19","안소니 홉킨스의 연기가 다한 영화"
"SCGV","2021.04.19","물음표와 느낌표의 반복
체험의 영역에 있는 영화지만, 단지 체험하는데 그칠뿐 이야기로서의 매력은 없다."
"KEarth","2021.04.19","도대체 나는 누구지? 내 잎사귀가 점점 지는 것 같아"
"al**o2","2021.04.19","최고에요 안소니 홉킨스"
"조조할인클럽","2021.04.19","졸면서 보니 내가 딱 안소니네요. ㅎㅎ"
"ma**ny70","2021.04.19","망상 기억의혼돈 속의 안소니!  딸 앤의 모습이 아른거린다.
아이로 돌아가는 안소니!
그의 명연기를 추천한다."
"고양이그림자","2021.04.19","남자의 질문이 내 자신한테 물어 본 것일 수도"
"als","2021.04.19","치매에 걸린 안소니 홉킨스옹의 시선으로 본 혼란스러움"
"su**92","2021.04.19","혼란스럽지만 재밌는 영화"
"레지나 김","2021.04.19","스릴러 같은 전개가 인상적이었슴"
"mo**ky96","2021.04.19","손목에 찬 시계마냥, 흐르는 시간은 잡을 수 없는, 나는 누구인가..."
"jy**ey3","2021.04.19","재미있고 좋은 영화였습니다."
"네오갓","2021.04.19","어떤것 하나 정확하지 않은 혼돈속에서 혼자 남겨진 느낌을 어떻게 감당하나"
"나는왕","2021.04.19","영화를 보는내내 안소니홉킨스의 연기에 내 머릿속도 하애졌습니다.찬사 그이상의 의미를 부여하고싶습니다."
"hs**849","2021.04.19","단조로운 스토리영화네요"
"오퀸","2021.04.19","노배우의 1인극...이런게 영화지.인생이 왜 이리 슬픈지..."
"lo**s590707","2021.04.19","좋았어요. 너무도 무서운병..."
"fr**nea","2021.04.19","평가안합니다열자열자"
"만이","2021.04.19","늙어간다는것에 대해 생각하게한다"
"bo**ny511","2021.04.19","2차 재관람 해야겠어요"
"여름 방랑자","2021.04.19","처음봤을때는  혼란 스러웠지만 두번째보니 모든게 이해됨"
"Hayeon_","2021.04.19","바라보는 시각이 아닌, 본인의 시각으로 바라보는 치매는 정말 공포스러웠다."
"뜬디","2021.04.19","치매를 조금이나마 이해하게 된다"
"때중이","2021.04.19","약간 어려운 듯하지만 그래도 볼만한"
"JHrock","2021.04.19","치매 노인의 시점에서 기억과 인지가 온통 뒤섞이고, 그 혼돈 속에서 아버지와 관객은 모두 시계(즉, 타임라인)을 찾아 헤맨다.
한순간 손안에 들어온 줄 알았던 시계는
다음순간 다시 사라져있다."
"가브리엘1004","2021.04.19","안소니의 연기력은 치매가 없다"
"h0**6j","2021.04.19","세상에서 가장 슬픈 병.."
"아어어냐냐","2021.04.19","좋았습니다 연기도 젛고"
"me**eep5","2021.04.19","재미 없음. 새롭지도 않고 진부함. 로케이션은 집하나, 방하나에 등장인물6명으로 제작비 천만원이면 됐을듯 ㅋㅋㅋ 안소니홉킨스가 이영화로 왜 남우주연강력후보인지 모르겄음. 그렇담 오아시스 설경구 문소리는 주연상 10개는 탓어야 됐을 듯 ㅋ"
"1","2021.04.19","재밌어요 좋아요 재밌어요"
"k11","2021.04.19","재밌어요 좋아요오오오 옹옹"
"dl**hdgk1205","2021.04.19","가나다라마바사아자차카타파하"
"릴리77","2021.04.19","안소니 홉킨스 최고입니다"
"지나ML","2021.04.19","나이든 명배우의 연기를 보는것만으로도 충분한 영화!"
"엘리의영화","2021.04.19","연기 좋아요 근데 현실은 더 끔찍해요"
"movieworm","2021.04.19","나이듦의 쓸쓸함 중에서 가장 힘든면을 차분히 보여주네요   남주의 열연, 백발의 노인이 엄마를 찾으며 우는 모습...."
"오 캡틴 나의 캡틴","2021.04.19","시계에 얽매였던 앤소니~ 시간에 갇혀살던 아버지.. 
끝까지 보면 영화의 실마리가 풀리는데 두 번이상 봐야할 인생 영화입니다. 정말로 강추"
"하니엘","2021.04.19","연기가 지린다 진짜. 내용은 참 슬픔"
"je**i0304","2021.04.19","예매한걸 깜밬하고 못봤네요ㅠㅠ 이런....다시 봐야겠어요"
"troll200","2021.04.19","이 노배우와 같은 세대를 살아간다는 것은 큰 영광이다"
"cc**esun","2021.04.19","최근 봤던 영화 중에 제일 좋았습니다."
"ks","2021.04.19","너무 가슴 먹먹한 영화입니다.
안소니 홉킨스께 기립박수를 보냅니다~~"
"Nashira","2021.04.19","마치 공포영화를 본것같은... 혼란스러움의 그 두려움을 고스란히 체험하게 만든다"
"인간다움","2021.04.19","치매 환자가 바라보는 무섭고 혼란스러운 세상을 경험할수 있었어요"
"lo**ddalki7","2021.04.19","단언컨대 올해 최고의 영화"
"이오니언","2021.04.19","너무나도 현실적인 묘사, 알츠하이머환자시각으로 연출한 탁월한연출과, 안쏘니홉킨스의 열연이 압권입니다 너무나도 슬픈영화"
"je**olife00","2021.04.19","고통스럽고 두렵고 슬프고.."
"나홀로긴밤","2021.04.19","너무 슬프면서도 너무 무서운 영화"
"pa**ky1971","2021.04.19","안소니 홉킨스 의 명연기"
"bo**n511","2021.04.19","연기의 마스터피스라는 말이 이해가 돼요"
"dl**dnr0923","2021.04.19","신선한 플롯, 체험되는 영화."
"oz**20","2021.04.19","명배우들의 명연기가 좋았음"
"커피마스터","2021.04.19","마음이 씁쓸했어요.."
"김데레","2021.04.19","관점에 따라 해석이 다를 수 있겠으나, 먼저 본 영화 퍼펙트케어로 인하여 생각이 달랐었는데, 어느 것인 지 잘~"
"ㄹㄹㄹ","2021.04.19","괜히 서글퍼 지기도.. 나라는 존재의 잃음."
"예매후ok캐시백적립","2021.04.19","n차 필수 영화입니다 : )"
"지나가는바람","2021.04.19","알츠하이머 환우의 입장에서 만든 영화. 인간에게 내린 신의 가장 가혹한 형벌이군요. 명배우들의 명연기 매우 좋았습니다."
"행복해","2021.04.19","자신을 잃어가고 아이처럼 되는 무서운 병."
"ka**7302","2021.04.19","잔잔하고 더디지만 의미있는 영화"
"하여울","2021.04.19","누구에게나 다가 올수 있는 혼돈. 가슴아프다"
"씨네홀릭","2021.04.19","치매라는 병... 당사자나 주위 사람들어게 너무
잔인한 병이네요"
"jd**609","2021.04.19","재미나요.볼만 합니다."
"jacob","2021.04.19","연기가 좋아요 시점이 좋아요"
"ycs80","2021.04.19","세심한 연출과 영상 그리고 훌륭한 연기."
"레오파드","2021.04.19","잊혀지는 것들을 체험하기"
"AGreatWizard","2021.04.19","관객을 몰입할수 있는 흡입력★★★★"
"su**hinie11","2021.04.19","나이들어 치매 걸리면 이런 느낌일까 슬프다"
"준과함께","2021.04.19","아버지의 어깨가 그리워진다."
"느낌적인 느낌","2021.04.19","잘 보고 갑니다잘 보고 갑니다"
