username,date,rating,review,likes,dislikes
pigm****,2015.05.03. 00:02,9,임하룡 연기 좋았어요 ㅋㅋㅋ,3,0
skwy****,2015.05.01. 22:35,10,가족사랑에 대한 가슴따뜻한 영화.,3,0
syjb****,2015.05.01. 22:30,8,가족은 사랑이다.. 나도 이런 사랑을 하고싶다,3,0
lymk****,2015.05.01. 16:42,8,가슴이뭉굴하네요찐한 감동,3,0
haye****,2015.05.01. 16:28,10,오랜만에 펑펑 울어봤습니다,3,0
egod****,2015.05.01. 16:22,9,어쩌면 뻔한 내용 하지만 마지막 먹먹한 두드림을 주는 감동적인 가족 드라마,3,0
gian****,2015.05.01. 13:12,9,큰 기대 없었지만 적절한 연출과 배우들의 어색하지 않는 연기력이 돋보였다,3,0
smal****,2015.05.01. 08:45,10,엄마랑 보고왔는데.. 둘 다 펑펑 울고 왔네요~ㅋㅋ 처음엔 의아했던 부분이 결말을 보고서 더 슬퍼지는 영화였어요.. 가족과 함께 보면 참 좋을 것 같네요^^,3,0
aowo****,2015.05.01. 00:08,10,감동적이고 재미도 있네요,3,0
bch0****,2015.04.29. 23:24,10,감동 스토리 굿굿 강추 합니다,3,0
minh****,2015.04.29. 23:15,9,너무너무 감동적이고 가슴이먹먹해지는.. 마지막까지 여운이남는영화였습니다.ㅎ,3,0
coce****,2015.04.29. 22:10,8,아~~~짠... 하네요...,3,0
jiya****,2015.04.29. 20:14,9,잼잇어요 정말폭풍감동 ㅠㅠ,3,0
8103****,2015.04.29. 19:26,8,감동감동!! 엄마아빠 꼭 보여드려야겠어요~~|,3,0
dmdr****,2015.04.29. 19:02,10,감동적이에요퓨ㅠ...,3,0
orer****,2015.04.29. 18:22,10,반전이 살아어서 더 감동적이다,3,0
tmdg****,2015.04.29. 00:07,10,너무 너무 재밋고 슬펐습니다...ㅠ이 장수상회 영화를 보고 집에와서 부모님께 너무너무 감사하다고 말했습니다..ㅠ정말 짱짱인것같아여~~~ㅠ강추입니다~~~,3,0
lumo****,2015.04.28. 23:59,8,중반까지는 산만하고 지루했지만.. 마지막에 눈물 흘리면서 그래도 보길 잘했다는 생각이 들었다,3,0
0601****,2015.04.28. 23:35,10,잘짜여진 구성에 감성을 자극하는 반전이 감명깊었습니다  눈물 펑펑 ㅜㅜ 재밌게 잘봤어요!,3,0
dhsk****,2015.04.28. 22:38,9,재밌으면서도 슬픈 가족영화 볼만했어요,3,0
akba****,2015.04.28. 21:41,10,집사람과 함께보는데...아직은 건강하신  부모님 생각이 많이나서 보는내내 눈물이 났습니다. 연로하신 부모님을 갖고계신 분이라면 꼭 보시길 권하고 싶습니다.,3,0
just****,2015.04.28. 18:31,10,감동적이고 재미도있고 식구끼리 보기 괜찮았어요,3,0
gusw****,2015.04.28. 18:07,10,정말 재미있게 봤습니다. 부모님께 보여드렸더니 좋아하시더라구요,3,0
love****,2015.04.28. 13:11,10,너무 감동적이었어요^^좋은시간이었습니다,3,0
6779****,2015.04.28. 00:26,9,엄마랑 보러 가서 더욱 감동적이었어요,3,0
ksh8****,2015.04.27. 17:20,8,재미있네요.  감동도...,3,0
tomo****,2015.04.27. 17:19,7,별  생각없이  보다  결말에는  정말  감동 깊게  잘 봤습니다,3,0
pshi****,2015.04.27. 14:03,10,"예상할 수 있는 반전이기는 했지만, 후반부로 갈 수록 가슴찡하고 먹먹해지는 느낌에 눈물을 쏟아내지 않을 수가 없었다.ㅠㅠ 영화가 끝나고 나서도 마음 한 켠이 찡하다.",3,0
mazd****,2015.04.27. 11:20,9,내 나이에 걸맞지 않게 아련한 느낌을 주었던 영화...,3,0
ry94****,2015.04.27. 10:54,9,눈물눈물 반전이어서 오히려 눈물멈췃는뎅 또 반전이어서 또 눈물눈물 나도 순수한사랑 하고싶어졌당,3,0
dudg****,2015.04.27. 02:22,10,정말 감동적이고 반전이있는 영화였어요강추강추,3,0
sma9****,2015.04.26. 22:39,9,가족이 같이보기에 좋앗음,3,0
ljp1****,2015.04.26. 21:55,9,반전도 있고 감동도 있고. 영화 보는 내내 부모님 생각이 나더군요.  저는 재밌게 봐서 별 후하게 드리겠습니다! 잔잔한 감동과 재미가 있는 영화~,3,0
arom****,2015.04.26. 21:46,10,알차이머로 가족을 기억에서 잃었지만 .. 자식들을 잘 키우고 그 효심에 감동하였습니다. 가족의 사랑이 무언지 또 한번 느끼게 해주엇고.. 결혼을 앞두고 있는 저에게 큰 교훈을 준 영화였습니다. 감사합니다.,3,0
opqg****,2015.04.26. 20:31,10,개꿀잼 다들보시오ㅋㅋㅋㅋ,3,0
craz****,2015.04.26. 18:49,6,재밋다ㅋㅋ하호호하하하,3,0
vint****,2015.04.26. 15:04,8,아름다운 가족 영화 눈물 찔끔 ㅎㅎ,3,0
kye9****,2015.04.19. 22:43,8,추천합니댜 슬퍼요흐어엉,3,0
pray****,2015.04.19. 22:13,8,끝까지 안울려고했는데 결국실패 ㅠ ㅠ,3,0
cggh****,2015.04.19. 21:14,10,오랜만에 좋은 한국영화 봤네요...앞으로도 부탁드립니다..한국영화 화이팅!,3,0
unbo****,2015.04.19. 21:08,10,반전이 너무 감동입니다나이들어 가면서 느끼는 동질감 이랄까??,3,0
dltn****,2015.04.19. 20:46,10,어머니 모시고 보다가 펑펑 울었네요. 감동적인 영화입니다,3,0
gyhu****,2015.04.19. 20:27,10,엄마와 함께 영화 보면서 울컥하기도 하고 눈물도 흘렸네요~부모님을 더욱 사랑해 드리고 효도해야겠다는 생각이 많이 들었답니다~^^,3,0
oioi****,2015.04.19. 20:09,10,Good...@-&-&,3,0
wisd****,2015.04.19. 20:03,8,아름다운 영화입니다^^,3,0
shsh****,2015.04.19. 19:50,9,부모님을생각하게되는 따듯한영화!!,3,0
taxk****,2015.04.19. 19:50,9,가족의 사랑은 영원하리라^^,3,0
hwan****,2015.04.18. 01:32,7,가족들과 볼만 했어요^^,3,0
kyj9****,2015.04.17. 18:30,8,반전이!!   훈훈하고 잼잇엇어용ㅎ,3,0
j__2****,2015.04.17. 12:40,8,기대안하구 봤는데 재밌네여 ㅎㅎ 마지막 쪼끔 슬퍼요,3,0
keij****,2015.04.17. 04:18,8,재미도 있고 감동도 있고배우도 연기도 ost도 모두 좋음.다만 내용전개는 좀..그래도 인상깊게 본 영화.,3,0
kong****,2015.04.14. 16:20,10,울고웃고 정말  뭉클한  영화였습니다,3,0
hee1****,2015.04.14. 15:46,10,처음은    웃기고   마지막은 너무 울어서   . 넘 재미있게  왔어요,3,0
tigg****,2015.04.12. 16:44,9,이봄날사랑하는사람과보면딱좋을영화탄탄한연기력과생각지못한반전그리고잔잔한웃음과감동기대에어긋나지않은영화였어요,3,0
buhu****,2015.04.12. 16:24,9,잘봤네요!!슬픈모습을 보는것같아요..,3,0
ihs2****,2015.04.12. 16:14,10,기대한것 이상으로 정말 좋았어요꼭보세요,3,0
yunm****,2015.04.12. 16:08,8,재미와감동이 함께했어요~~^^,3,0
nora****,2015.04.12. 15:50,9,내 인생을 돌아보게되는 소종한 시간이었소.,3,0
kdc9****,2015.04.12. 15:50,9,미래의 내 모습을 보는 것 같아...,3,0
qkrt****,2015.04.11. 13:50,8,어르신들 이야기라서 눈물 좀 짜겠구나 생각하긴 했는데 이건 뭐 완전 반전에 눈물이 주륵주륵~~ 가족영화이면서 사랑영화이면서 아무튼 이래저래 감동있는 영화였습니다,3,0
popo****,2015.04.11. 12:44,9,기대없이 갔는데 막판 반전까지 재미나게 봤어요~,3,0
your****,2015.04.11. 12:34,9,친구들과 잼나게봤어요 찬열짱,3,0
jee7****,2015.04.11. 12:30,8,감동적이였어요~ 재밌었어요,3,0
cjh9****,2015.04.10. 14:24,9,재미있게 보고 왔어요~~,3,0
rapp****,2015.04.26. 16:59,7,반전이 있고 중간에 진부합니다,4,1
hanj****,2015.04.25. 16:16,10,"가족이란 단어를 다시 한번 생각하게 하는 영화였다.그리고  뭐니뭐니 해도 건강이 최고의 ""선물""",4,1
rhsc****,2015.04.25. 15:56,10,재밋음ㅘ흐흐흐흐ㅏ하하,4,1
ragi****,2015.04.23. 17:47,8,끌재미잇어요 ㅋㅋ훈훈하고 슬픈,4,1
pop0****,2015.04.23. 17:19,9,내용이 감동적이였어요,4,1
anna****,2015.04.23. 16:20,9,가족들과 함께 보기 강추~~,4,1
