"writer","date","comment"
"이녀석","2015.05.25","잔잔하지만 지루하진 않다."
"숩속다람쥐","2015.05.25","또 보고 싶은 영화.감정에 호소하지 않고 알츠하이머를 다룬 다른 영화들과 관점이 달라서 좋았네요. 감독의 비하인드 스토리를 들으니 더 슬퍼요"
"의균","2015.05.24","감동적이었던것같아요 연기력도좋구요"
"스칼렛♡♡","2015.05.24","스틸앨리스는 잔잔한 감동을 주는 영화~"
"스노우보더0619","2015.05.24","사랑. 
시작도 끝도 사랑..."
"co**mirzz","2015.05.24","인간에게 망각이라는 축복이 저주가 될 수도 있지만, 내가 모호해질 때 다른 것들은 분명해질 수 있다."
"유니꽁","2015.05.24","나 자신, 누군가의 아내 그리고 엄마의 모습을 잘 그려낸 듯 하다"
"re**kah1978","2015.05.24","사랑에 대한 것은 잊혀지지 않는다"
"be**esea","2015.05.24","''알츠하이머''라는 소재의 신선한 접근.."
"droplet","2015.05.24","가장 두려운 것. 나를 잃어가는 것.."
"co**9876","2015.05.24","나일수 있는 마지막날들을 위해 안간힘 쓰는 그녀를 보며 너무 마음이 아팠네요.
정말 좋은 영화였어요!"
"ya**in89","2015.05.24","상실의 의미와 온전히 나를 돌아보는 시간"
"na**d87","2015.05.24","줄리안 무어의 절제된 슬픈 연기가 이 영화의 평범한 시나리오를 극복하고 슬픔을 극대화 시켰다. 사무치도록 아픈데 울음을 토해내지 못하는 느낌."
"우리영화광팬","2015.05.24","나는 언제 어디서 어떤 모습으로도 나..여전히 나로 살아가기!!"
"gr**537","2015.05.24","나에대해..더많이생각하게된영화.."
"le**erji06","2015.05.24","알츠하이머병에대해서현실적으로풀어낸영화인것같다..지나치게자극적이지도너무덤덤하지도않은.."
"삼순이","2015.05.24","여전히..나임을...여전히...나 이고싶은 마음을 담은 영화"
"constant","2015.05.24","마지막까지 의미없는 인생이 아님을 알려주고싶은 영화"
"ea**mean21","2015.05.24","주인공의 섬세한 감정연기가 좋았어요. 내 인생의 소중함 지난 과거와 남은 인생을 돌아볼 기회를 갖게하는 영화."
"he**ng2x","2015.05.24","It was about ""love"""
"fo**owing12","2015.05.24","잘봤습니다 여배우들 다 이뻐요"
"si**5959","2015.05.24","타인의 아픈고통을 간접 체험하는것도 영화가 지닌 미덕..배우들의 연기 너무 좋음"
"mj**yun78","2015.05.24","나를 나이도록 규정 짓는 무언가가 사라져 간다는 공포.. 그럼에도 불구하고주변사람들에게 나는 여전히 나이고 삶은 계속 될 수 밖에 없다"
"az**guli","2015.05.24","잔잔하지만 깊은 감동이 있는 영화"
"eu**heol92","2015.05.24","이 세상사는 사람 누구에게나 닥칠 수 있는 상황~"
"ILLIONAIRE","2015.05.24","정말 추천하고 싶은 영화. 스토리며 촬영기법이며 모든 것이 앨리스의 삶을 그리는데 완벽했다. 비하인드 스토리까지 알고 본다면 더 큰 감동을 받을 수 있다. 줄리안 무어의 연기도 아카데미 여우주연상을 받기에 전혀 부족함이 없다. 지금 이 순간을 살자!"
"wp**0818","2015.05.24","그녀의 기억은 사라지지만..
그녀의 사랑은 영원하다..."
"su**yeji9824","2015.05.24","아트하우스에서 줄리아무어의 연기까지 지루할틈이 없었고 한여자의 한가족의 가족애와 기억의 소중함까지 엿볼수 있는 스틸엘리스 감동이였다"
"구렁이담넘듯","2015.05.24","덤덤하세 담아내는 이야기의 강점과 어정쩡한 연출과 촬영을 깔끔하게 매듭짓는 줄리안무어의 연기.
전체적으로 장점과 단점이 극명하지만 전체적인 절제력이 돋보인다."
"MiffyKim","2015.05.24","너무 늦게 아카데미를 받았지"
"heejun09","2015.05.24","기대하지 않고 본 영화면서도 실망했습니다. 뜨끈미지근 하네요"
"os**313","2015.05.24","여전히 앨리스...어떤상황이라도 자신을 지키자"
"S2.","2015.05.24","잔잔한 감동이 있는 영화. 재밌어요??"
"누구인가..?","2015.05.24","영화굿! 삶에서 생각지도않게 만날수있는 상황... 의연하게,아름답게"
"구아바바","2015.05.24","괜찮은 영화 저는 참 재미있게봤네요"
"wings","2015.05.24","고통받고 있는게 아니라 싸우고있는거라고 노력하고 있는거라고.."
"학나리","2015.05.24","많은 생각을 할 수 있게 해주는 영화. 잔잔히 혼자 생각하며 보기에 딱!!"
"va**ancamera","2015.05.24","사랑스럽다. 영화도 앨리스도"
"mi**0509","2015.05.24","지금까지 이뤄온 것에 대한 기억을 상실했을때 그 상황에 대한 인간의 감정을 잘 표현한 영화"
"바람이 된 고래","2015.05.24","누구든 맞을 수 있는 상황"
"와둥^_^","2015.05.24","시간가는줄 모르고 몰입할 수 있었네요."
"사이비jj","2015.05.24","내가 주인공으로 착각하게 만들었어 깜짝이야"
"오대감","2015.05.24","내가 나를 잃어가는 슬픈 현실의 초상화를 줄리언 무어의 표정으로 
각인시킨다"
"cindy lee","2015.05.24","기억잃는것에 대한 두려움 ㅠㅠ"
"ssayico3","2015.05.24","드디어 아카데미 여우주연상을 거머쥔 그녀의 놀라운 연기"
"sp**wpwns","2015.05.24","묵묵한 눈물을 강요하지 않는
줄리안 무어의 연기력
아카데미여우주연상 탄 이유를 알겠다"
"sa**enius","2015.05.24","너무 사실적이어서 너무도 슬픈..
내게 남아있는 사람은.  누구일까?"
"dn**dhkfnek","2015.05.24","잔잔한 울림이 있는 영화."
"cqex01","2015.05.24","갑작스럽게 찾아 온 병이 한 사람의 인생에, 또 주변 사람들에게 어떤 영향을 끼칠지는 감히 상상할 수도 없을만큼 불행한 일이다. 그럼에도 불구하고 그 순간에 깨닫는 것이 있다. 그것은 삶의 소중함과 행복했던 기억, 그리고 사랑하는 누군가이다."
"팝콘 싫어","2015.05.23","결국엔 남는 건 사랑뿐이다. 기억이 지워지더라도 사랑은 지워지지 않는다. 지금의 나는 수많은 기억들의 집합체라 하겠지만 어쩌면 지금의 나를 사랑해주는 사람들, 내가 사랑하는 사람들이야말로 기억의 집합체보다 더욱 소중할 것이다."
"Mr.모리아티","2015.05.23","나의 상실.. 그것이 가지는 의미"
"나는 바람","2015.05.23","나는 아직도 여전히..나!입니다"
"성내동 북쟁이","2015.05.23","엄마랑 같이 보기 딱 좋은 영화!! 잔잔하면서도 은은한 슬픔과 감동입니다"
"tm**yckd","2015.05.23","줄리안 무어는 무슨죄................... 잼나게 봣습니다"
"일요일엔","2015.05.23","잔잔하지만 훅 다가오는"
"FRANK","2015.05.23","great acting~~"
"kb**100","2015.05.23","알츠하이머를 바라보는 새로운 시선과 여주인공의 최고의 연기."
"co**ly28","2015.05.23","왠지 감정이입이 되는 눈물나는영화"
"미르거노","2015.05.23","생각을 많이 하게 하는 영화지만 결말이 조금 아쉽다..."
"sa**tpeo1","2015.05.23","나의 미래를 생각케하는..."
"on**iece0508","2015.05.23","감동했어요 줄리안무어 연기가 이렇게 뛰어나단걸 새삼 알게된 작품. 연기덕에 지루하지않았어요"
"없음이","2015.05.23","정말 감동. 맘이 아프다"
"DADA★","2015.05.23","잔잔하고 좋네요ㅋㅋㅋ 혼자보기 괜춘한 영화"
"he**ak","2015.05.23","연기가 와닿아서 더 슬픈 영화.. 1인칭 시점에서 보니 또 다르네요ㅠㅠ"
"다이아쿠키","2015.05.23","생각보다 더 괜찮은 영화"
"xh**da","2015.05.23","나를잃어가는두려움가운데사랑"
"un**adex","2015.05.23","잔잔해요 
인생의 중간 뒤돌아볼 수 있는 타이밍을 준 영화


흔한소재를 연기력으로 살려낸 영화"
"je**glkim","2015.05.23","잔잔한 감동을 주는 영화"
"white namu","2015.05.23","엄마가 보고싶다.
자기자신을 잃어버리는 기분도 마음 아프고...
지켜보는 가족의 마음도 아프고...
지쳐가는 현실에 더 마음이 아프다.
연설의 한마디한마디 마음에 새기고싶었던 장면.
볼땐 현실적이라그런지 잔잔했는데 영화가 다 끝나고 울컥 올라온다."
"시나브로님","2015.05.23","잊는다는거 슬프다..."
"녹두88","2015.05.23","너무 감동적인 작품이었다 올해에 나를 가장 감동케 하는 영화가 되지 않을까 싶다"
"서군","2015.05.23","알츠하이머로 점점 자신을 잃어가는 한 여자이자 엄마, 그리고 그 가족들의 이야기를 현실적이면서도 감동적으로 잘 그려낸 영화."
"chemij","2015.05.23","잊어가고 잊혀져가는 과정."
"모노센스","2015.05.23","세상의 일부로 남고싶은 그들의 마음을 이해할 수 있게 해주는 가슴찡한 영화."
"a2**3861","2015.05.23","정말 많은 것을 생각하게 만드는 영화..
영화를 평가하는 재미있다는 표현이 어울리진 않지만 정말 돈이 아깝지 않은 의미있는 영화였다."
"영화로운Kim","2015.05.23","연기력으로 모든걸 보여주는 영화!
연기를 한다는 억지스러움이 없었다.
나를 잃어간다는게 어떤느낌일지 느끼도록 해준 스틸앨리스"
"Seydoux","2015.05.23","자기자신을 잃어간다는건 어떤 느낌일지..너무 가슴아프네요"
"뽕미짱","2015.05.23","그녀는 여전히 앨리스."
"좋은하루","2015.05.23","아직은 젊은 나이에 찾아온 알츠하이머.. 꼼꼼하게 준비하며 대책도 마련하고 잘 살아가지만 증상이 심해지면서 가족들에게 짐이되어가는 모습들을 보면서 영화 속의 얘기만이 아닌 현실을 직시하며 건강하게 살아야되겠다는 다짐을 해 봅니다"
"wi**erfect","2015.05.22","빼앗긴 앨리스도 여전히 앨리스"
"al**bdid","2015.05.22","예매해놓고 보지못한..ㅠㅠ"
"무비조트라~","2015.05.22","남의 얘기만이 아닌것 같아서...ㅠ"
"yongs_movie","2015.05.22","아... 무어의 연기.. 너무좋네요.."
"ha**nik","2015.05.22","줄리안 무어의 나란 누구인가?"
"Raina","2015.05.22","정말 가슴아픈영화.... 하지만 제겐 소중한영화였습니다."
"노르웨이펠레","2015.05.22","줄리안무어의 연기가 더욱 압권이다.
현실이 때론 무섭고 막막하지만 열심히 살아야겠다."
"커피를한잔","2015.05.22","줄리안 무어 정말 최고이고 최근에 크리스틴 연기 늘었다고 여기저기 말하고 다녔는데 지인들에게 미안합니다"
"jh**958","2015.05.22","인상깊은 연기. 하지만 영화는 밋밋했다"
"du**l19","2015.05.22","알츠하이머를 담담하게 표현해줬는데 여운이 길게 남음"
"바오밥","2015.05.22","극단적이지않아 오히려 더 슬프다..
줄리안무어의 연기에 따뜻한박수를.."
"yammy20","2015.05.22","기억이 사라진 그 순간에도 스틸앨리스"
"ku**nbbang","2015.05.22","기대보단 별로 였어요. 너무 평이하고 관조적이라고 할까요?"
"go**e9845","2015.05.22","누구나에게 찾아올수 있는 알츠하이머 받아들이는 방식이  다 다르겠죠"
"가츠","2015.05.22","가족을 다시한번 되돌아보게하는 따뜻한 영화"
"so**91","2015.05.22","가슴아프네요... 나일수도 있는....줄리안 무어연기는...감탄이 나옵니다."
"금샘","2015.05.22","잔잔하게..
그리고 담담하게 풀어나간 기억의 상실"
"nd**213","2015.05.22","일상의 소중함을 느낀 영화"
"asasd","2015.05.22","굳 충분히 봐볼 가치가 있는 영화"
"우리는 사랑일까","2015.05.22","엄마와 딸이 봐야할 영화... 좋은 시간이었어요~^^"
"irenetraum","2015.05.22","강추!!! 쥴리언무어의 연기에 박수를. 그리고 깔끔하게 마무리하며 많은 여운을 남긴 영화"
"be**rin","2015.05.22","연기력과 내용 전개는 맘에 듬 ㅠㅠ근데 잘나가다가 왜 그렇게....."
"짱구","2015.05.22","마음아프면서도 아름다운영화입니다..누구에게나 일어날수 있는일이라 더 와닿네요."
"sn**py","2015.05.22","이런 영화가 참 좋다. ^^"
"꾸밈돌","2015.05.22","한여성의 인간승리~!  가족의사랑을 느끼게 하는 감동영화"
"oh**ahaha","2015.05.22","보는내내 이입되었다. 
스스로를 잃는게 얼마나 두려울지
또 그 가족은 어떨지.
영화의 말미에 대답을 들은 것 같다."
"angelqueen","2015.05.21","고통스럽게 나아가는 여정이라는 말이 떠올랐어요. 기억이 사라져가는 느낌은 대체 어떤 것인지, 느끼지 못하는데도 아픔이 전해져서 보는 내내 울었어요. 그래도 살아가는 여주인공의 모습이 아름다웠습니다. 영화관 수가 좀 늘어났으면 좋겠네요!"
"나르는걸","2015.05.21","그럼에도 불구하고 여전히 존재합니다."
"happyanne","2015.05.21","알츠하이머로 자신을 상실해가는 모습에 눈물이 났다. 순간의 소중함을 깨닫는 영화일 것
같았는데 병의 진행과정만을 보여줘서 좀 아쉬움"
"김토끼02","2015.05.21","어린아이처럼 변해도 더 이상 엄마역할을 하지 못해도 나는 여전히 앨리스입니다. 살아있는한, 행복할것이고, 사랑할것입니다."
"bf**lic91","2015.05.21","담담해서 더 먹먹한 영화"
"꼴이","2015.05.21","병도 마음으로 다스려야한다 동정도 필요없고 내가감수하고 독립해야한다 가족응 위해서..."
"ksarang931","2015.05.21","엔딩이조금부족했달까 안나의삶이더궁금하다"
"ji**80800","2015.05.21","여전히 나이고 싶은만큼 지금 나
는 행복한가  되묻게된다."
"노영심","2015.05.21","나를 잃어가는 슬픔.."
"키어런","2015.05.21","내 기억에서 잊어갈 우선순위가 정해져 있던가,"
"songofjoy","2015.05.21","어떤 상황이든 가족과 함께 할 수 있다면 그 사람은 행복한 사람이지요.."
"큐빅공주","2015.05.21","평생 처음으로 혼자 집중해서 본 영화~ 알츠하이머라는 병이 참 슬프구나! 좋은 영화인데 개봉관이 너무 적어요~~~"
"쭈니라니유니","2015.05.21","치매 노인의 이야기가 담긴
장수상회...
알츠하이머에 걸린 중년의 여인...
다른 느낌..다른 감동을 주네요...
많이 울었어요...."
"절인오이","2015.05.21","언제나 최고의 연기를 보여주는 줄리언 무어..."
"후돌스","2015.05.21","나종에도 기억할 수 있는 분위기, 그리고 그 단어... 사랑"
"ss**df","2015.05.21","배우란..연기만으로 스크린을 꽉 채울수 있는 사람...그런 사람의 연기를 볼 수 있는 영화.."
"윤솨","2015.05.21","오잉? 하면서 끝낫음... 줄리안무어 존예.."
"si**en","2015.05.21","기억을 잃는다는 기억조차 남겨두지 않는 잔인한 시간만이 그녀 앞에 남아있지만 그럼에도 살아간다."
"뀽디","2015.05.21","담담하지만 아픔은 크게 와닿았다. 참 현실적으로 묘사한 것 같다. 배우들의 연기는 울림을 주는데 큰 몫을 했다."
"magnet","2015.05.21","""당신은 ''여전히'' 당신인가요?"" 나의 역사를 돌아보고 생각하게 만들었던 영화.내게 남은 마지막 단어는 뭘까.여운이 긴 영화."
"bu**000","2015.05.21","담담하게 가슴속 깊이 파고드는 연기와 스토리에 가슴이 아픕니다. 좋은 영화를 볼 기회가 지방에서는 더 힘들다는 점이 아쉽네요."
"설정헤","2015.05.21","실감나는 연기에 너무슬픈영화"
"유쩡이","2015.05.21","담담하고 현실적으로 묘사한 영화.."
"so**zl","2015.05.21","뭉클해지는 영화 특히 엔딩에서"
"js**92844","2015.05.21","나름 의미심장한 영화였다. 삶의 아무것도 우리것은 없었다. 지식조차."
"sUMD5","2015.05.21","정말 감동적인 영화 오랜만에 본거 같습니다ㅠㅠ"
"영화하고 라떼하고","2015.05.21","잔잔하게 유별스럽지 않게 몰입되는영화~"
"HeeeeeeeeJ","2015.05.21","영화도 o.s.t도 좋았다."
"cr**card86","2015.05.21","감동 가족의 사랑을 느낄 수 있음"
"bh**g2126","2015.05.21","살면서 누구나 영원히 기억하고 싶은것과 지워버리고 싶은것이 있다.결국 마지막은 사랑~"
"rokstone","2015.05.21","영화끝나고 나오는 길을 못찾겠더라는..ㅋ 마지막 하얀화면은 차분했다.. 조용한 밤에 보기 좋은 영화.. 지금 느껴지는 모든 감각.."
"1j**aebbo","2015.05.21","오해했다..화장실이 어딘지 잊어버린건데ㅜㅜ"
"Great Chloe","2015.05.21","여전히 엘리스이면서 동시에 정물이 되어가는 엘리스"
"J.T  ( svip )","2015.05.21","내 머리속의 지우개 외국판...좀 다르다면 자식들에게 유전이 된다는것에 미안해하는 장면이 감동이었다."
"시캉캉","2015.05.21","나는 나 자신으로 죽고싶다. 매일 상실하는 삶을 산다고 하지만 이렇게 빨리 상실하고 싶지는 않으니깐."
"ju**ono1","2015.05.21","연기력도 좋고 내용도 괜찮았다 마무리만 더 좋았다면"
"율화","2015.05.20","상실에대한 진지한 고찰"
"영화조앙~♡","2015.05.20","겁나지만 받아들어야지"
"sl**pcoordi","2015.05.20","엘리스의 그 한 마디. ""Love 사랑"".         너무도 가슴 뭉클하고 눈물이 났습니다."
"bora ;)","2015.05.20","정말 좋았어요, 두번 봤습니다 .. 대사도 손으로 다시 써가면서요"
"010","2015.05.20","감동이 없지도 있지도 않은 뭔가 겉핥기만 한 기분. 영화속 날짜 전개가 터무니 없이 빠른거 같다"
"이주형","2015.05.20","나는 나로 남아 있을 수 있을까"
"오늘은 내꺼!","2015.05.20","너무 기댈했나? 배우가 좀 아깝단 생각을 했다~ 연기력 낭비ㅜ.ㅜ"
"546STATION","2015.05.20","존재의 가치는 무엇으로부터 생기는가?"
"na**na2468","2015.05.20","인생에 대한 모든 것. 어차피 매일 상실하고 살아가고 있지만 앨리스에게처럼 따뜻한 시선으로 인생을 바라볼 수 있기를"
"수락거인","2015.05.20","슬프고도 아름다운 우리삶의 나날."
"dossp","2015.05.20","믿고보는영화
엔딩씬이 너무 감동적..."
"tw**6625","2015.05.20","슬프지만 슬프지않게 그리는 기술..  죽음에 대한 따뜻한 관찰."
"여미마할","2015.05.20","가족의 소중함과 진짜 사랑하는 사람이 누군가에 대해서 많이 느꼈어요"
"Mongnee-jOoN","2015.05.20","''사랑'' 이야기를 다시 생각하게 만드는 영화"
"캐로링","2015.05.20","아직도 앨리스를 생각하면 가슴이 먹먹한 슬픔이 밀려온다 왜 이렇게까지 슬픈건지 이유를 모르겠다 연기는 정말 최고"
"ne**oooo","2015.05.20","보면서 가슴이 아팠지만 무덤덤하게 진행되는 영화에 잔잔한 눈물이 흘렀다"
"ca**yjjw","2015.05.20","줄리안 무어 연기가 돋보여요"
"ba**joo1004","2015.05.20","엔딩이 좀 그랬지만 가슴 먹먹해지는 영화네요,,"
"sm**5vv","2015.05.20","끝이 좀 그래요.
나라면 어떨까하는 생각에 맘이 우울해지네요"
"dl**s544","2015.05.20","그렇게 슬프지 않은 영화"
"10**4okgirl","2015.05.20","크리스틴 스튜어트 멋져요"
"Hoonyark","2015.05.20","현재의 소중함을 느끼게해주는 먹먹한 이야기 그리고 빛나는 줄리안 무어의 인생연기."
"es**ng2","2015.05.20","Struggling. Live in a moment. Love."
"ka**ipeach","2015.05.20","마치 내 대신에 앨리스가 얘기하는 것 같아서 보면서 정말 많이 울었다.. 내가 하고 싶엇던 말들을..."
"co**age100","2015.05.20","좋았다 연기도 훌륭했고."
"ya**880822","2015.05.20","나의 삶에 대해 조금 더 생각할 수 있었다."
"아크","2015.05.20","기억을 잃어도 아픈 모습을 보여도 그댄 아직도 앨리스입니다."
"Mulan","2015.05.20","절대 지루하지 않았다고 말은 못하겠지만, 그녀의 모습 하나하나가 맘속에 남는다. 여자의, 사람의 중요한 이야기이다."
"유앤더나잇","2015.05.20","기억을 잃어도 앨리스는 앨리스"
"mintlove","2015.05.20","최고의 언어학자가 누구보다도 빨리 그 언어들을 잃어가는 스틸엘리스.. 치매의 연기를 너무나 자연스럽게 보여준 줄리안무어의 연기는 최고였다."
"jjams","2015.05.19","인생과 가족의 의미를 다시금 생각하게 한다"
"쪽빛공간","2015.05.19","찬사는 그냥 생기는게 아니다.. 호흡과 발음 하나까지 살아숨쉬려한다"
"영화 읽어주는 남자","2015.05.19","나를 잃어가는 처절한 심정"
"사이비","2015.05.19","알 수 없는 미래에 대한 두려움과 그를 이겨내는 지혜를 알게 하는 영화"
"포순엄마","2015.05.19","그녀의 대사 하나하나가 공감이 되었어요. 언젠가 우리에게 올수도 있는 이야기... 많은 생각을 하게 만들어준 영화였어요."
"엘사와올라프","2015.05.19","현실성에 가깝네요~줄리안 무어 연기에 빠졌네요
오랜만에 알랙 볼드윈 반가웠어요"
"구루밍","2015.05.19","엔딩이좀아쉽네요 그래도좋았어요"
"fa**ityer","2015.05.19","알츠하이머에 대한 현실...그리고 가족의 이야기를 잘 그려낸 영화....큐레이터 버젼으로 봤는데 감독 이야기를 들으면서 더욱 공감하게 된 영화"
"아무거나~","2015.05.19","알츠하이머,차라리 암이라면 대사중"
"kh**e337","2015.05.19","내가 앨리스가 된듯.. 신파로 빠지지 않고 주인공의 감정선을 따라가게 만든 구성이 좋았습니다."
"러블리냐옹♥","2015.05.19","처음부터 마지막까지 잔잔하지만 줄리안 무어의 연기가 빛이나네요~"
"sunocoffee","2015.05.19","알츠하이머 유전된다."
"영화가좋다","2015.05.19","아, 찡하다. 어린 시절의 충격을 이겨내고 행복한 가정을 이루어 이제 살만하다 했더니. 눈물이 앞을 가린다"
"김유딩","2015.05.19","스피치와 마지막장면이 인상 깊었어요.OST도 정말 좋았어요."
"cs**759","2015.05.19","중년의 상실감을 현실감있게 그려낸 영화"
"기억씨","2015.05.19","정말 보고 싶었던 영화였어요..! 상영관을 겨우 찾아서 볼 수 있었네요 주인공의 알츠하이머가 점점 진행되는 상황을 앵글과 음악으로 처리하고 무엇보다 줄리안 무어의 연기까지 합쳐지므로인해 영화를 보면서 계속 집중할 수 있었습니다"
"Im SO","2015.05.19","삶에대해 생각해보는시간이되었다."
"애니☆","2015.05.19","인간에게 제일 불행한 병이 아닐까?
잔잔하게 잘 그렸네요.
너무 잔잔해서 좀 .."
"yr**rk72","2015.05.19","예상보다 많이 잔잔하네요. 엔딩은 느닷없고"
"셜록홈 주","2015.05.19","so so.
더 세밀한 감정을 느끼고 싶었는데 기대만큼의 감동은 못느꼈어요!!
가볍게 볼만한 영화입니다!!"
"pe**ermintk","2015.05.19","잔잔하면서도 감동이 있는~~~"
"이 관우","2015.05.19","내가 나로 남길 바라는 마음..."
"영화에미쳐♧","2015.05.19","이렇게 잔잔한 영화도 필요해요
그냥 좋은영화..."
"모하","2015.05.19","잔잔히 흘러 들어오는 감정.. 가슴이 먹먹하다"
"BITWC","2015.05.19","진부할수도 있는 소재임에도 불구하고 지루하거나 신파적으로 풀어내지 않아 좋았음."
"gu**ns2514","2015.05.19","앨리스에게 감정이입이 잘 되었던 영화입니다."
"강루이","2015.05.19","영원한 상실은 없으니까."
"의진아빠","2015.05.19","보는 동안 콧등이 찡~ 했던 영화."
"BeTheChaplin","2015.05.19","정상에서 추락하는 길이 이렇게 아름다울까"
"세라76","2015.05.19","줄리안무어 연기 정말 인정합니다!"
"Ye♡","2015.05.19","현실감 있는 현실성이 있어서 재미있게 보고왔어요. 나오면서 부모님을 생각하게 되고"
"yawn18","2015.05.19","피상적으로 알고 있던 알츠하이머병을 좀 더 자세히 알게됐고 부모님과 함께 살고 있는 입장에서 나 스스로에게 많은 질문을 주는 영화였습니다."
"yi**ch55555","2015.05.19","현실입니다.그래서 더 이입이 잘 되네요"
"♥영화광♥","2015.05.19","배우의 연기력이 너무 뛰어난 영화입니다"
"ma**mus","2015.05.19","평범한 연출을 보강해주는 감독의 개인 스토리와 줄리안 무어의 아우라."
"Hide","2015.05.19","알츠하이머에 대처하는 한 중년 여성의 고분투기..
보고 있으면 눈물이 난다. 줄리안 무어의 흡인력은 압권~!"
"roes","2015.05.19","감동적이다.
자신의 인생에 얼마나 충실하여 최선을 다하는  모습...안타까웠다"
"minion","2015.05.19","잔잔하 진행과 카메라 워크, 배우들의 연기 모두 좋았다. 진상관람객들만 없었으면 완벽했을텐데..."
"에코그린20","2015.05.19","너무감동적이고 슬펐어요~~"
"holyark","2015.05.19","생각다 담담하고슬픈영화"
"소여니","2015.05.19","삶과 행복에 대해 알게 된 영화"
"명왕성빠콩","2015.05.19","누구나 생각할 수 있는 스토리지만 누구나 할 수 있는 연기는 아니다. 최고의 그녀에게 찬사를!"
"do**1112","2015.05.19","여운이 오래가는 영화, 잔인하게도 앨리스가 그 약을 먹기를 간절히 바랬다"
"la vie est belle","2015.05.19","잔잔하게 재밌어요.내가 알츠하이머에 걸리면 주위 사람들의 반응은 어떨까 하고 한번쯤 생각해보게 되었네요."
"lexington","2015.05.19","so touching, feels so real due to a patient perspective"
"rythlllly","2015.05.18","담담하게 그려져서 더 슬펐다"
"shuon731","2015.05.18","슬프지만 쓸쓸하고 현실적인 줄리안무어 연기에 빠져들었다."
"제임 스님","2015.05.18","기억을 잃어가는 모습을 생생하게 잘 담아냈다. 자신의 모습을 잊어가는 것이 괴로울까?"
"Slowalker","2015.05.18","AD 질환 환자 가족을 위한 영화"
"ez**325","2015.05.18","잔잔한 여운 감동이 있는 영화였어요 담담하지만 슬프네요"
"주제에 영화보는","2015.05.18","지워져가는 기억 속에서도 사라지지 않은 사랑"
"yjsong06","2015.05.18","명불허전 줄리안 무어
억지로 눈물을 유도하는신파가.아니란점이 좋았다"
"나는 나아닌 나","2015.05.18","인생무상을느낀다!!
그럼에도불구하고 최선을다해살아가야만하는이유를생각해본다!!"
"Miqueas","2015.05.18","현실을 인정하고 살아가는 모습이 아름답네요"
"sn**ky0819","2015.05.18","잔잔한 감동이있는 영화. 여자분들 혼자서 봐도 좋고 가족이랑봐도 좋을듯"
"tl**sdmsrud1","2015.05.18","영화를 통해 치매에 대한 간접 경험을 통해
지금 이 건강한 정신을 가지고 있는 지금을
하루하루 소중히 보내야겠다고 생각함"
"nijoeynihs","2015.05.18","엄마랑 봤어요~ 괜찮았어요"
"씨네마 프렌드","2015.05.18","기억 상실증~! 아픔을 알게 해주는 영화"
"in**centmk","2015.05.18","생각이 많아지는 영화."
"aq**g2010","2015.05.18","줄리엔무어 참 지적이고 아름답다"
"hansol_xoxo","2015.05.18","알츠하이머에 걸려도 잊지 않는 것은 ''사랑''이다 라는 뻔한 스토리였지만 전체적으로 봤을때 괜찮았다."
"아리숑","2015.05.18","습득 이론가가 상실해가는 풍경"
"annsaint","2015.05.18","최고!!줄리안 무어 연기 또한 최고!!"
"세렌디피티","2015.05.18","오히려 담담한 연출이 묵직하게 다가온다!"
"유써니","2015.05.18","''Love''에 정지된 앨리스의 순간이어서 조금이나마 마음이 놓였다. 담담하고 단단한 톤의 영화"
"영화사랑","2015.05.18","기억을 잃어버린다는것"
"av**137","2015.05.18","주인공에게 감정이입 되네요. 슬픈 내용이고 가슴 아픕니다."
"띵글수수","2015.05.18","잃어간다는것에두려움을느꼈다"
"bella 404","2015.05.18","감동적 .
뭐라고 표현키힘든 ?슬픈영화~~"
"모쥔제","2015.05.18","전반적으로 재미는 있었지만 결말이 약간 부족했다"
"ke**231","2015.05.18","암보다 무섭다는 주인공의 말에 공감간다"
"프리피","2015.05.18","알츠하이머에 대한 사려깊은 시선. 그리고 그 이야기를 진정으로 전달한 줄리안무어의 명연기."
"종률종현고은맘","2015.05.18","여주인공연기가 인상적이네요"
"ca**ochi","2015.05.18","상실. 상실로부터 우리는 얼마나 자유로울수 있는가"
"re**kr","2015.05.18","꼭 보고 생각 할 시간을 가지시길"
"#♥#♥#","2015.05.18","생각이 많아지게 되는 영화"
"us**iko","2015.05.18","내가 나로 남아 있을 수 있는 아쉬운 시간들."
"db**swn18","2015.05.18","많은 것을 생각하게 해주는 영화!!"
"sm**da55","2015.05.18","앨리스의 연기가 ????"
"gi**oon007","2015.05.18","줄리안 무어의 혼신의 연기와 기억을 잃어가는 과정을 뛰어난 영상 연출로 표현한 걸작!!!"
"혜이","2015.05.18","어머니랑 같이 보고왔어요"
"do**igoon","2015.05.18","내가 나로 살수 있는 삶이 진짜 삶인가??... 가족의 소중함 역시도 곰곰히 생각해 볼 수 있었던 작품."
"수현7752","2015.05.18","빛나는 그녀의 삶이 내 눈가를 적셨다.."
"he**1664","2015.05.18","내나이 마흔둘...맘에 와닿는...참 좋은 영화였다...40대이상이 보면 공감할듯...^^"
"숨니l","2015.05.18","다 좋았는데 엔딩이....읭?"
"진달새","2015.05.18","나는 기억하지 못하지만, 나를 기억하는 사람들의 이야기. 잔잔하고 잔인했다."
"wolf Boy","2015.05.18","오스카 여우 주연상 받을만 하네요."
