"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 07- 25","31,990.04","31,950.93","32,029.03","31,821.67","264.61M","0.28%"
"2022- 07- 22","31,899.29","32,167.92","32,219.25","31,731.47","320.97M","-0.43%"
"2022- 07- 21","32,036.90","31,826.49","32,040.63","31,534.08","304.09M","0.51%"
"2022- 07- 20","31,874.84","31,829.99","31,944.45","31,646.95","319.14M","0.15%"
"2022- 07- 19","31,827.05","31,165.91","31,842.25","31,165.91","379.95M","2.43%"
"2022- 07- 18","31,072.61","31,475.98","31,644.68","30,982.97","309.96M","-0.69%"
"2022- 07- 15","31,288.26","30,775.37","31,288.26","30,775.37","337.39M","2.15%"
"2022- 07- 14","30,630.17","30,451.80","30,680.12","30,143.93","327.45M","-0.46%"
"2022- 07- 13","30,772.79","30,743.63","30,979.17","30,514.61","293.83M","-0.67%"
"2022- 07- 12","30,981.33","31,113.31","31,346.10","30,860.51","325.91M","-0.62%"
"2022- 07- 11","31,173.84","31,277.98","31,367.55","31,114.40","249.43M","-0.52%"
"2022- 07- 08","31,338.15","31,348.43","31,511.46","31,212.45","241.13M","-0.15%"
"2022- 07- 07","31,384.55","31,190.65","31,421.84","31,154.64","296.62M","1.12%"
"2022- 07- 06","31,037.68","30,957.30","31,224.69","30,794.84","292.71M","0.23%"
"2022- 07- 05","30,967.82","30,903.12","30,971.74","30,355.12","328.20M","-0.42%"
"2022- 07- 01","31,097.26","30,737.77","31,139.35","30,487.79","313.35M","1.05%"
"2022- 06- 30","30,775.43","30,790.00","30,979.85","30,431.87","397.27M","-0.82%"
"2022- 06- 29","31,029.31","31,067.41","31,152.96","30,894.53","273.97M","0.27%"
"2022- 06- 28","30,946.99","31,549.05","31,885.09","30,934.33","353.77M","-1.56%"
"2022- 06- 27","31,438.26","31,533.60","31,598.59","31,351.37","313.93M","-0.20%"
"2022- 06- 24","31,500.68","30,846.94","31,517.29","30,846.94","470.38M","2.68%"
"2022- 06- 23","30,677.36","30,570.33","30,715.63","30,293.40","362.91M","0.64%"
"2022- 06- 22","30,483.13","30,352.57","30,777.92","30,166.01","345.82M","-0.15%"
"2022- 06- 21","30,530.25","30,074.69","30,653.98","30,074.69","379.35M","2.15%"
"2022- 06- 17","29,888.78","29,912.70","30,167.52","29,653.29","692.83M","-0.13%"
"2022- 06- 16","29,927.07","30,305.74","30,305.74","29,740.35","444.89M","-2.42%"
"2022- 06- 15","30,668.53","30,570.50","31,011.97","30,185.08","394.57M","1.00%"
"2022- 06- 14","30,364.83","30,592.34","30,690.80","30,144.23","368.80M","-0.50%"
"2022- 06- 13","30,516.74","31,144.91","31,144.91","30,373.72","480.50M","-2.79%"
"2022- 06- 10","31,392.79","32,053.52","32,053.52","31,387.84","364.81M","-2.73%"
"2022- 06- 09","32,272.79","32,828.62","32,956.73","32,267.78","289.71M","-1.94%"
"2022- 06- 08","32,910.90","33,087.07","33,156.50","32,824.37","273.29M","-0.81%"
"2022- 06- 07","33,180.14","32,783.03","33,207.45","32,641.85","278.20M","0.80%"
"2022- 06- 06","32,915.78","33,032.04","33,235.37","32,819.50","258.40M","0.05%"
"2022- 06- 03","32,899.70","32,986.32","33,135.61","32,839.21","298.57M","-1.05%"
"2022- 06- 02","33,248.28","32,809.01","33,248.61","32,509.43","331.19M","1.33%"
"2022- 06- 01","32,813.23","33,156.31","33,272.34","32,584.76","338.21M","-0.54%"
"2022- 05- 31","32,990.12","33,160.59","33,240.22","32,752.34","549.81M","-0.67%"
"2022- 05- 27","33,212.96","32,735.09","33,213.62","32,682.01","331.19M","1.76%"
"2022- 05- 26","32,637.19","32,248.17","32,774.14","32,248.17","352.82M","1.61%"
"2022- 05- 25","32,120.28","31,816.31","32,254.44","31,754.33","348.46M","0.60%"
"2022- 05- 24","31,928.62","31,717.61","32,014.86","31,365.59","382.95M","0.15%"
"2022- 05- 23","31,880.24","31,395.89","31,968.42","31,395.89","405.83M","1.98%"
"2022- 05- 20","31,261.90","31,426.94","31,515.78","30,635.76","498.89M","0.03%"
"2022- 05- 19","31,253.13","31,262.62","31,569.13","31,016.41","517.19M","-0.75%"
"2022- 05- 18","31,490.07","32,468.67","32,468.67","31,393.95","465.06M","-3.57%"
"2022- 05- 17","32,654.59","32,427.00","32,689.14","32,308.15","389.31M","1.34%"
"2022- 05- 16","32,223.42","32,152.15","32,514.02","31,928.18","332.70M","0.08%"
"2022- 05- 13","32,196.66","31,963.86","32,276.05","31,862.79","388.52M","1.47%"
"2022- 05- 12","31,730.30","31,699.04","31,914.46","31,228.22","544.24M","-0.33%"
"2022- 05- 11","31,834.11","32,123.24","32,584.02","31,798.86","458.46M","-1.02%"
"2022- 05- 10","32,160.74","32,504.09","32,752.17","31,887.89","440.67M","-0.26%"
"2022- 05- 09","32,245.70","32,685.17","32,685.17","32,121.98","475.11M","-1.99%"
"2022- 05- 06","32,899.37","32,773.88","33,055.84","32,474.69","418.14M","-0.30%"
"2022- 05- 05","32,997.97","33,854.17","33,854.17","32,685.10","448.42M","-3.12%"
"2022- 05- 04","34,061.06","33,171.80","34,117.74","33,021.84","412.37M","2.81%"
"2022- 05- 03","33,128.79","33,086.09","33,341.58","32,914.75","364.42M","0.20%"
"2022- 05- 02","33,061.50","32,978.49","33,224.95","32,449.87","453.39M","0.26%"
"2022- 04- 29","32,977.21","33,787.01","33,919.59","32,913.15","501.56M","-2.77%"
"2022- 04- 28","33,916.39","33,425.96","34,054.79","33,248.46","451.60M","1.85%"
"2022- 04- 27","33,301.93","33,450.92","33,697.18","33,108.89","456.29M","0.19%"
"2022- 04- 26","33,240.18","33,907.49","33,909.51","33,230.95","403.70M","-2.38%"
"2022- 04- 25","34,049.46","33,731.65","34,106.01","33,323.37","418.00M","0.70%"
"2022- 04- 22","33,811.40","34,727.38","34,727.38","33,773.39","373.28M","-2.82%"
"2022- 04- 21","34,792.76","35,258.80","35,492.22","34,723.82","371.92M","-1.05%"
"2022- 04- 20","35,160.79","34,962.67","35,315.40","34,962.67","338.74M","0.71%"
"2022- 04- 19","34,911.20","34,394.62","34,983.11","34,394.62","303.44M","1.45%"
"2022- 04- 18","34,411.69","34,411.49","34,618.29","34,279.08","268.82M","-0.11%"
"2022- 04- 14","34,451.23","34,628.46","34,889.17","34,437.50","353.68M","-0.33%"
"2022- 04- 13","34,564.59","34,166.64","34,598.36","34,140.64","313.63M","1.01%"
"2022- 04- 12","34,220.36","34,412.51","34,669.97","34,102.81","333.51M","-0.26%"
"2022- 04- 11","34,308.08","34,630.27","34,701.34","34,272.29","336.63M","-1.19%"
"2022- 04- 08","34,721.12","34,569.24","34,908.46","34,470.19","306.19M","0.40%"
"2022- 04- 07","34,583.57","34,439.24","34,705.83","34,190.95","324.81M","0.25%"
"2022- 04- 06","34,496.51","34,520.34","34,609.84","34,277.17","386.25M","-0.42%"
"2022- 04- 05","34,641.18","34,876.33","35,112.21","34,566.04","308.98M","-0.80%"
"2022- 04- 04","34,921.88","34,799.98","34,940.78","34,615.38","317.56M","0.30%"
"2022- 04- 01","34,818.27","34,740.89","34,847.91","34,538.25","346.81M","0.40%"
"2022- 03- 31","34,678.35","35,201.52","35,201.52","34,677.99","438.36M","-1.56%"
"2022- 03- 30","35,228.81","35,273.63","35,361.36","35,058.58","324.67M","-0.19%"
"2022- 03- 29","35,294.19","35,114.35","35,372.26","35,030.07","355.05M","0.97%"
"2022- 03- 28","34,955.89","34,833.03","34,957.93","34,552.23","302.86M","0.27%"
"2022- 03- 25","34,861.24","34,702.39","34,942.70","34,631.52","287.07M","0.44%"
"2022- 03- 24","34,707.94","34,406.81","34,713.56","34,355.42","324.87M","1.02%"
"2022- 03- 23","34,358.50","34,748.84","34,748.84","34,352.96","349.59M","-1.29%"
"2022- 03- 22","34,807.46","34,583.24","34,882.03","34,583.24","368.55M","0.74%"
"2022- 03- 21","34,552.99","34,669.85","34,808.28","34,341.81","408.49M","-0.58%"
"2022- 03- 18","34,754.93","34,466.72","34,755.20","34,279.83","627.89M","0.80%"
"2022- 03- 17","34,480.76","33,995.39","34,483.92","33,896.06","339.47M","1.23%"
"2022- 03- 16","34,063.10","33,653.93","34,075.94","33,391.24","430.18M","1.55%"
"2022- 03- 15","33,544.34","32,989.27","33,620.84","32,989.27","394.82M","1.82%"
"2022- 03- 14","32,945.24","33,000.37","33,395.59","32,818.16","401.15M","0.00%"
"2022- 03- 11","32,944.19","33,279.72","33,515.61","32,911.89","369.48M","-0.69%"
"2022- 03- 10","33,174.07","33,106.77","33,236.59","32,819.76","399.48M","-0.34%"
"2022- 03- 09","33,286.25","32,860.42","33,457.28","32,860.42","421.55M","2.00%"
"2022- 03- 08","32,632.64","32,885.17","33,402.98","32,578.73","553.75M","-0.56%"
"2022- 03- 07","32,817.38","33,579.75","33,579.75","32,806.15","493.67M","-2.37%"
"2022- 03- 04","33,614.80","33,655.43","33,655.43","33,254.12","412.93M","-0.53%"
"2022- 03- 03","33,794.66","33,972.87","34,179.07","33,641.53","369.87M","-0.29%"
"2022- 03- 02","33,891.35","33,379.51","34,013.67","33,379.51","402.81M","1.79%"
"2022- 03- 01","33,294.95","33,813.48","33,870.14","33,107.67","442.31M","-1.76%"
"2022- 02- 28","33,892.60","33,870.62","33,963.63","33,469.31","451.81M","-0.49%"
"2022- 02- 25","34,058.75","33,277.22","34,095.74","33,277.22","421.17M","2.51%"
"2022- 02- 24","33,223.83","32,830.33","33,269.34","32,272.64","593.19M","0.28%"
"2022- 02- 23","33,131.76","33,680.97","33,832.59","33,084.90","376.49M","-1.38%"
"2022- 02- 22","33,596.61","33,974.09","34,024.74","33,364.29","438.32M","-1.42%"
"2022- 02- 18","34,079.18","34,310.45","34,423.58","33,976.18","414.08M","-0.68%"
"2022- 02- 17","34,312.03","34,858.47","34,858.47","34,246.23","351.85M","-1.78%"
"2022- 02- 16","34,934.27","34,951.83","35,042.09","34,642.64","309.36M","-0.16%"
"2022- 02- 15","34,988.84","34,686.19","35,047.79","34,686.19","305.67M","1.22%"
"2022- 02- 14","34,566.17","34,694.50","34,744.56","34,304.28","373.41M","-0.49%"
"2022- 02- 11","34,738.06","35,267.89","35,431.15","34,620.52","410.40M","-1.43%"
"2022- 02- 10","35,241.59","35,630.81","35,800.24","35,100.72","416.71M","-1.47%"
"2022- 02- 09","35,768.06","35,614.90","35,824.28","35,614.90","339.61M","0.86%"
"2022- 02- 08","35,462.78","35,160.68","35,544.89","35,090.42","333.94M","1.06%"
"2022- 02- 07","35,091.13","35,108.38","35,325.01","34,993.98","328.91M","0.00%"
"2022- 02- 04","35,089.74","35,095.74","35,333.55","34,799.08","349.88M","-0.06%"
"2022- 02- 03","35,111.16","35,520.08","35,535.94","35,071.06","390.18M","-1.45%"
"2022- 02- 02","35,629.33","35,378.19","35,679.20","35,290.12","364.06M","0.63%"
"2022- 02- 01","35,405.24","35,151.47","35,441.09","34,977.95","394.90M","0.78%"
"2022- 01- 31","35,131.86","34,691.17","35,148.14","34,496.10","474.44M","1.17%"
"2022- 01- 28","34,725.47","34,135.24","34,731.77","33,807.51","568.44M","1.65%"
"2022- 01- 27","34,160.78","34,261.75","34,773.32","34,007.78","527.78M","-0.02%"
"2022- 01- 26","34,168.09","34,520.82","34,815.67","33,876.48","549.31M","-0.38%"
"2022- 01- 25","34,297.73","34,186.64","34,591.04","33,545.52","522.19M","-0.19%"
"2022- 01- 24","34,364.50","34,070.61","34,420.99","33,150.33","678.12M","0.29%"
"2022- 01- 21","34,265.37","34,701.69","34,896.67","34,229.55","523.88M","-1.30%"
"2022- 01- 20","34,715.39","35,102.66","35,490.20","34,670.12","369.07M","-0.89%"
"2022- 01- 19","35,028.65","35,412.30","35,547.83","35,015.49","393.08M","-0.96%"
"2022- 01- 18","35,368.47","35,661.76","35,661.76","35,262.02","427.26M","-1.51%"
"2022- 01- 14","35,911.81","35,996.43","35,996.43","35,641.49","396.47M","-0.56%"
"2022- 01- 13","36,113.62","36,312.49","36,513.88","36,044.22","349.74M","-0.49%"
"2022- 01- 12","36,290.32","36,336.16","36,453.49","36,168.15","317.86M","0.11%"
"2022- 01- 11","36,252.02","36,058.85","36,271.47","35,769.38","363.19M","0.51%"
"2022- 01- 10","36,068.87","36,175.21","36,175.21","35,639.91","440.30M","-0.45%"
"2022- 01- 07","36,231.66","36,249.59","36,382.84","36,111.53","361.42M","-0.01%"
"2022- 01- 06","36,236.47","36,409.05","36,464.19","36,200.68","390.19M","-0.47%"
"2022- 01- 05","36,407.11","36,722.60","36,952.65","36,400.39","468.46M","-1.07%"
"2022- 01- 04","36,799.65","36,636.00","36,934.84","36,636.00","435.08M","0.59%"
"2022- 01- 03","36,585.06","36,321.59","36,595.82","36,246.45","347.93M","0.68%"
"2021- 12- 31","36,338.30","36,385.85","36,484.94","36,303.97","218.21M","-0.16%"
"2021- 12- 30","36,398.08","36,522.48","36,679.44","36,372.13","207.64M","-0.25%"
"2021- 12- 29","36,488.63","36,421.14","36,571.55","36,396.19","214.40M","0.25%"
"2021- 12- 28","36,398.21","36,302.99","36,527.26","36,302.99","239.09M","0.26%"
"2021- 12- 27","36,302.38","35,954.48","36,306.61","35,954.48","250.26M","0.98%"
"2021- 12- 23","35,950.56","35,782.42","36,060.99","35,782.42","250.94M","0.55%"
"2021- 12- 22","35,753.89","35,491.71","35,764.67","35,433.13","290.73M","0.74%"
"2021- 12- 21","35,492.70","35,069.50","35,508.96","35,069.50","349.67M","1.60%"
"2021- 12- 20","34,932.16","35,222.12","35,222.12","34,665.50","388.89M","-1.23%"
"2021- 12- 17","35,365.44","35,800.11","35,800.11","35,284.26","760.83M","-1.48%"
"2021- 12- 16","35,897.64","36,036.28","36,189.83","35,778.21","482.77M","-0.08%"
"2021- 12- 15","35,927.43","35,549.35","35,943.84","35,389.30","432.38M","1.08%"
"2021- 12- 14","35,544.18","35,605.73","35,779.47","35,441.74","451.23M","-0.30%"
"2021- 12- 13","35,650.95","35,958.93","35,958.93","35,609.53","451.59M","-0.89%"
"2021- 12- 10","35,970.99","35,830.55","35,982.69","35,710.43","361.20M","0.60%"
"2021- 12- 09","35,754.69","35,722.26","35,864.24","35,577.14","353.02M","0.00%"
"2021- 12- 08","35,754.75","35,716.85","35,840.52","35,602.65","387.65M","0.10%"
"2021- 12- 07","35,719.43","35,423.99","35,819.47","35,423.99","482.89M","1.40%"
"2021- 12- 06","35,227.03","34,633.43","35,356.75","34,633.43","418.75M","1.87%"
"2021- 12- 03","34,580.08","34,692.78","34,801.31","34,264.57","444.85M","-0.17%"
"2021- 12- 02","34,639.79","34,076.25","34,759.65","34,076.25","470.58M","1.82%"
"2021- 12- 01","34,022.04","34,678.94","35,004.64","34,006.98","498.38M","-1.34%"
"2021- 11- 30","34,483.72","35,056.99","35,056.99","34,424.44","678.80M","-1.86%"
"2021- 11- 29","35,135.94","35,017.71","35,287.91","34,895.89","416.04M","0.68%"
"2021- 11- 26","34,899.34","35,366.69","35,366.69","34,749.80","325.39M","-2.53%"
"2021- 11- 24","35,804.38","35,752.31","35,825.47","35,591.03","287.94M","-0.03%"
"2021- 11- 23","35,813.80","35,619.92","35,841.52","35,542.87","392.52M","0.55%"
"2021- 11- 22","35,619.25","35,631.41","35,929.66","35,615.55","420.81M","0.05%"
"2021- 11- 19","35,601.98","35,879.09","35,879.09","35,555.37","414.65M","-0.75%"
"2021- 11- 18","35,870.95","35,901.69","35,952.63","35,654.39","435.08M","-0.17%"
"2021- 11- 17","35,931.05","36,159.70","36,159.70","35,909.48","358.31M","-0.58%"
"2021- 11- 16","36,142.22","36,076.18","36,316.61","36,076.18","311.90M","0.15%"
"2021- 11- 15","36,087.45","36,128.83","36,236.07","36,031.78","280.66M","-0.04%"
"2021- 11- 12","36,100.31","35,963.78","36,147.63","35,934.59","293.18M","0.50%"
"2021- 11- 11","35,921.23","36,038.78","36,108.17","35,915.27","270.32M","-0.44%"
"2021- 11- 10","36,079.94","36,299.25","36,346.61","36,009.50","283.52M","-0.66%"
"2021- 11- 09","36,319.98","36,404.53","36,416.98","36,173.07","258.02M","-0.31%"
"2021- 11- 08","36,432.22","36,416.46","36,565.73","36,334.42","288.40M","0.29%"
"2021- 11- 05","36,327.95","36,268.75","36,484.75","36,190.20","344.60M","0.56%"
"2021- 11- 04","36,124.23","36,107.46","36,168.03","35,986.48","309.99M","-0.09%"
"2021- 11- 03","36,157.58","36,059.09","36,178.51","35,891.73","262.54M","0.29%"
"2021- 11- 02","36,052.63","35,935.11","36,088.81","35,884.13","304.51M","0.39%"
"2021- 11- 01","35,913.84","35,833.65","36,009.74","35,797.97","295.48M","0.26%"
"2021- 10- 29","35,819.56","35,712.28","35,852.53","35,633.20","407.99M","0.25%"
"2021- 10- 28","35,730.48","35,545.41","35,742.25","35,545.41","348.43M","0.68%"
"2021- 10- 27","35,490.69","35,835.43","35,835.43","35,490.43","358.08M","-0.74%"
"2021- 10- 26","35,756.88","35,791.05","35,892.92","35,734.73","321.91M","0.04%"
"2021- 10- 25","35,741.15","35,692.62","35,787.04","35,629.37","270.41M","0.18%"
"2021- 10- 22","35,677.02","35,607.72","35,765.02","35,533.95","349.08M","0.21%"
"2021- 10- 21","35,603.08","35,520.32","35,612.36","35,442.53","302.12M","-0.02%"
"2021- 10- 20","35,609.34","35,475.16","35,669.69","35,465.71","267.33M","0.43%"
"2021- 10- 19","35,457.31","35,325.37","35,462.68","35,290.12","281.26M","0.56%"
"2021- 10- 18","35,258.61","35,221.02","35,327.57","35,035.94","323.09M","-0.10%"
"2021- 10- 15","35,294.76","35,023.63","35,320.97","35,023.63","327.87M","1.09%"
"2021- 10- 14","34,912.56","34,443.22","34,923.83","34,443.22","338.54M","1.56%"
"2021- 10- 13","34,377.81","34,372.71","34,449.83","34,115.10","319.45M","0.00%"
"2021- 10- 12","34,378.34","34,507.15","34,611.24","34,318.94","322.03M","-0.34%"
"2021- 10- 11","34,496.06","34,723.79","34,951.35","34,486.51","256.82M","-0.72%"
"2021- 10- 08","34,746.25","34,757.57","34,842.62","34,661.95","238.08M","-0.03%"
"2021- 10- 07","34,754.94","34,509.72","34,975.19","34,509.72","277.05M","0.98%"
"2021- 10- 06","34,416.99","34,198.96","34,432.68","33,854.69","323.37M","0.30%"
"2021- 10- 05","34,314.67","34,035.25","34,490.95","34,035.25","312.43M","0.92%"
"2021- 10- 04","34,002.92","34,312.96","34,410.28","33,821.58","400.19M","-0.94%"
"2021- 10- 01","34,326.46","33,930.70","34,490.56","33,785.54","429.16M","1.43%"
"2021- 09- 30","33,843.92","34,467.98","34,557.37","33,833.32","356.20M","-1.59%"
"2021- 09- 29","34,390.72","34,360.08","34,580.42","34,305.96","291.04M","0.26%"
"2021- 09- 28","34,299.99","34,747.70","34,798.21","34,254.65","380.22M","-1.63%"
"2021- 09- 27","34,869.37","34,739.27","35,061.12","34,739.27","292.80M","0.21%"
"2021- 09- 24","34,798.00","34,762.31","34,857.06","34,648.08","256.58M","0.10%"
"2021- 09- 23","34,764.82","34,296.30","34,879.78","34,296.30","285.87M","1.48%"
"2021- 09- 22","34,258.32","34,006.87","34,440.42","34,006.87","300.08M","1.00%"
"2021- 09- 21","33,919.84","34,025.61","34,313.88","33,914.02","307.98M","-0.15%"
"2021- 09- 20","33,970.47","34,459.72","34,459.72","33,613.03","441.65M","-1.78%"
"2021- 09- 17","34,584.88","34,737.86","34,779.86","34,519.63","577.97M","-0.48%"
"2021- 09- 16","34,751.32","34,810.27","34,943.55","34,540.11","279.31M","-0.18%"
"2021- 09- 15","34,814.39","34,580.95","34,880.77","34,522.03","324.98M","0.68%"
"2021- 09- 14","34,577.57","34,906.90","34,990.36","34,510.30","329.18M","-0.84%"
"2021- 09- 13","34,869.63","34,665.50","34,939.10","34,665.50","334.19M","0.76%"
"2021- 09- 10","34,607.72","34,949.59","35,104.25","34,599.61","333.23M","-0.78%"
"2021- 09- 09","34,879.38","35,013.08","35,199.89","34,847.30","262.38M","-0.43%"
"2021- 09- 08","35,031.07","35,087.45","35,175.15","34,925.61","261.88M","-0.20%"
"2021- 09- 07","35,100.00","35,373.24","35,373.24","35,060.90","290.73M","-0.76%"
"2021- 09- 03","35,369.09","35,401.73","35,422.71","35,269.40","223.39M","-0.21%"
"2021- 09- 02","35,443.82","35,353.06","35,475.40","35,348.48","265.18M","0.37%"
"2021- 09- 01","35,312.53","35,387.55","35,407.37","35,287.05","266.57M","-0.14%"
"2021- 08- 31","35,360.73","35,391.38","35,449.79","35,289.86","337.24M","-0.11%"
"2021- 08- 30","35,399.84","35,471.80","35,510.71","35,374.46","246.81M","-0.16%"
"2021- 08- 27","35,455.80","35,231.11","35,479.18","35,231.11","242.14M","0.69%"
"2021- 08- 26","35,213.12","35,449.68","35,498.45","35,205.10","239.93M","-0.54%"
"2021- 08- 25","35,405.50","35,388.77","35,501.14","35,287.63","239.71M","0.11%"
"2021- 08- 24","35,366.26","35,382.72","35,445.47","35,356.18","230.48M","0.09%"
"2021- 08- 23","35,335.71","35,160.97","35,428.91","35,160.97","250.96M","0.61%"
"2021- 08- 20","35,120.08","34,917.96","35,177.26","34,867.07","269.55M","0.65%"
"2021- 08- 19","34,894.12","34,874.67","34,997.81","34,690.25","335.05M","-0.19%"
"2021- 08- 18","34,960.69","35,310.20","35,356.80","34,943.41","291.06M","-1.08%"
"2021- 08- 17","35,343.28","35,500.01","35,500.01","35,120.31","310.15M","-0.79%"
"2021- 08- 16","35,625.40","35,490.83","35,631.19","35,231.87","294.01M","0.31%"
"2021- 08- 13","35,515.38","35,551.56","35,610.57","35,474.78","238.68M","0.04%"
"2021- 08- 12","35,499.85","35,481.94","35,510.77","35,352.53","236.16M","0.04%"
"2021- 08- 11","35,484.97","35,300.89","35,501.16","35,300.89","233.04M","0.62%"
"2021- 08- 10","35,264.67","35,135.17","35,285.16","35,091.91","255.24M","0.46%"
"2021- 08- 09","35,101.85","35,229.67","35,229.67","35,041.24","207.85M","-0.30%"
"2021- 08- 06","35,208.51","35,077.44","35,246.79","35,077.44","231.57M","0.41%"
"2021- 08- 05","35,064.25","34,815.61","35,067.54","34,815.61","217.39M","0.78%"
"2021- 08- 04","34,792.67","35,047.44","35,047.44","34,790.62","245.30M","-0.92%"
"2021- 08- 03","35,116.40","34,864.10","35,120.94","34,714.33","259.82M","0.80%"
"2021- 08- 02","34,838.16","34,968.56","35,192.11","34,808.20","244.89M","-0.28%"
"2021- 07- 30","34,935.47","35,013.26","35,106.30","34,871.13","281.14M","-0.42%"
"2021- 07- 29","35,084.53","34,985.99","35,171.52","34,985.99","223.67M","0.44%"
"2021- 07- 28","34,930.93","35,109.95","35,116.37","34,876.84","347.17M","-0.36%"
"2021- 07- 27","35,058.52","35,078.90","35,078.90","34,878.07","335.25M","-0.24%"
"2021- 07- 26","35,144.31","35,055.86","35,150.37","34,950.19","264.80M","0.24%"
"2021- 07- 23","35,061.55","34,855.11","35,095.33","34,855.11","315.06M","0.68%"
"2021- 07- 22","34,823.35","34,799.68","34,879.28","34,673.03","294.65M","0.07%"
"2021- 07- 21","34,798.00","34,556.96","34,820.24","34,556.96","327.19M","0.83%"
"2021- 07- 20","34,511.99","33,981.79","34,621.79","33,981.79","388.08M","1.62%"
"2021- 07- 19","33,962.04","34,528.48","34,528.48","33,741.76","450.16M","-2.09%"
"2021- 07- 16","34,687.85","35,007.94","35,090.01","34,647.82","328.98M","-0.86%"
"2021- 07- 15","34,987.02","34,924.81","34,990.41","34,762.87","320.45M","0.15%"
"2021- 07- 14","34,933.23","34,920.83","35,069.18","34,826.87","348.66M","0.13%"
"2021- 07- 13","34,888.79","34,959.96","35,018.79","34,876.89","323.68M","-0.31%"
"2021- 07- 12","34,996.18","34,836.75","35,014.90","34,730.15","302.28M","0.36%"
"2021- 07- 09","34,870.16","34,457.51","34,893.72","34,457.51","301.75M","1.30%"
"2021- 07- 08","34,421.93","34,569.01","34,569.01","34,145.59","335.76M","-0.75%"
"2021- 07- 07","34,681.79","34,604.17","34,708.78","34,435.59","305.38M","0.30%"
"2021- 07- 06","34,577.37","34,790.16","34,814.20","34,358.42","348.43M","-0.60%"
"2021- 07- 02","34,786.35","34,642.42","34,821.93","34,613.49","303.06M","0.44%"
"2021- 07- 01","34,633.53","34,507.32","34,640.28","34,498.85","269.31M","0.38%"
"2021- 06- 30","34,502.51","34,290.74","34,553.16","34,245.48","298.63M","0.61%"
"2021- 06- 29","34,292.29","34,338.89","34,469.83","34,266.83","288.65M","0.03%"
"2021- 06- 28","34,283.27","34,428.10","34,449.65","34,186.13","281.29M","-0.44%"
"2021- 06- 25","34,433.84","34,328.10","34,501.02","34,314.80","456.03M","0.69%"
"2021- 06- 24","34,196.82","33,933.91","34,233.02","33,933.91","279.38M","0.95%"
"2021- 06- 23","33,874.24","33,948.54","34,009.40","33,869.83","257.05M","-0.21%"
"2021- 06- 22","33,945.58","33,872.56","34,040.70","33,751.06","285.33M","0.20%"
"2021- 06- 21","33,876.97","33,312.07","33,908.09","33,312.07","324.44M","1.76%"
"2021- 06- 18","33,290.08","33,622.70","33,622.70","33,271.93","569.38M","-1.58%"
"2021- 06- 17","33,823.45","34,014.38","34,091.79","33,626.61","355.92M","-0.62%"
"2021- 06- 16","34,033.67","34,308.48","34,333.25","33,917.11","348.03M","-0.77%"
"2021- 06- 15","34,299.33","34,397.10","34,420.38","34,199.16","274.13M","-0.27%"
"2021- 06- 14","34,393.75","34,472.52","34,472.52","34,211.54","302.55M","-0.25%"
"2021- 06- 11","34,479.60","34,499.81","34,618.09","34,328.65","262.62M","0.04%"
"2021- 06- 10","34,466.24","34,502.51","34,737.79","34,447.25","310.88M","0.06%"
"2021- 06- 09","34,447.14","34,626.16","34,654.67","34,439.37","246.54M","-0.44%"
"2021- 06- 08","34,599.82","34,645.84","34,665.38","34,452.94","296.09M","-0.09%"
"2021- 06- 07","34,630.24","34,766.20","34,820.91","34,574.51","259.44M","-0.36%"
"2021- 06- 04","34,756.39","34,618.69","34,772.12","34,618.69","271.56M","0.52%"
"2021- 06- 03","34,577.04","34,550.31","34,667.41","34,334.41","299.74M","-0.07%"
"2021- 06- 02","34,600.38","34,614.62","34,706.65","34,545.96","265.16M","0.07%"
"2021- 06- 01","34,575.31","34,584.19","34,849.32","34,542.87","294.79M","0.13%"
"2021- 05- 28","34,529.45","34,558.50","34,631.11","34,520.09","290.85M","0.19%"
"2021- 05- 27","34,464.64","34,432.47","34,608.82","34,389.24","520.63M","0.41%"
"2021- 05- 26","34,323.05","34,336.34","34,409.59","34,271.44","259.81M","0.03%"
"2021- 05- 25","34,312.46","34,428.66","34,511.35","34,266.03","289.95M","-0.24%"
"2021- 05- 24","34,393.98","34,253.87","34,472.51","34,253.87","251.81M","0.54%"
"2021- 05- 21","34,207.84","34,121.91","34,415.48","34,121.91","308.84M","0.36%"
"2021- 05- 20","34,084.15","33,906.30","34,233.40","33,872.41","324.40M","0.55%"
"2021- 05- 19","33,896.04","33,945.81","33,945.81","33,473.80","354.00M","-0.48%"
"2021- 05- 18","34,060.66","34,351.18","34,408.99","34,044.10","301.78M","-0.78%"
"2021- 05- 17","34,327.79","34,375.29","34,383.84","34,176.65","293.36M","-0.16%"
"2021- 05- 14","34,382.13","34,050.86","34,454.05","34,050.86","307.38M","1.06%"
"2021- 05- 13","34,021.45","33,624.74","34,181.77","33,623.49","352.81M","1.29%"
"2021- 05- 12","33,587.66","34,206.40","34,207.87","33,555.22","383.58M","-1.99%"
"2021- 05- 11","34,269.16","34,572.74","34,572.74","34,075.31","413.18M","-1.36%"
"2021- 05- 10","34,742.82","34,785.27","35,091.56","34,741.57","370.04M","-0.10%"
"2021- 05- 07","34,777.76","34,578.27","34,811.39","34,464.31","311.63M","0.66%"
"2021- 05- 06","34,548.53","34,245.11","34,561.29","34,185.06","317.12M","0.93%"
