"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 09- 25","2,495.76","2,504.10","2,509.38","2,486.44","438.62M","-0.49%"
"2023- 09- 22","2,508.13","2,491.45","2,513.26","2,486.14","433.18M","-0.27%"
"2023- 09- 21","2,514.97","2,544.81","2,549.63","2,514.96","394.68M","-1.75%"
"2023- 09- 20","2,559.74","2,556.55","2,566.62","2,551.12","414.67M","0.02%"
"2023- 09- 19","2,559.21","2,579.36","2,583.25","2,555.46","462.34M","-0.60%"
"2023- 09- 18","2,574.72","2,588.69","2,596.55","2,573.26","416.29M","-1.02%"
"2023- 09- 15","2,601.28","2,574.98","2,611.00","2,572.37","441.73M","1.10%"
"2023- 09- 14","2,572.89","2,544.89","2,572.89","2,541.11","412.51M","1.51%"
"2023- 09- 13","2,534.70","2,536.22","2,549.38","2,528.18","417.58M","-0.07%"
"2023- 09- 12","2,536.58","2,566.42","2,568.55","2,535.15","359.41M","-0.79%"
"2023- 09- 11","2,556.88","2,549.88","2,556.89","2,540.44","411.07M","0.36%"
"2023- 09- 08","2,547.68","2,546.07","2,550.96","2,530.05","396.29M","-0.02%"
"2023- 09- 07","2,548.26","2,554.87","2,562.42","2,539.24","377.27M","-0.59%"
"2023- 09- 06","2,563.34","2,577.41","2,585.98","2,560.09","422.13M","-0.73%"
"2023- 09- 05","2,582.18","2,578.91","2,586.65","2,575.19","384.58M","-0.09%"
"2023- 09- 04","2,584.55","2,566.93","2,584.55","2,560.32","342.07M","0.81%"
"2023- 09- 01","2,563.71","2,551.93","2,568.42","2,551.04","493.37M","0.29%"
"2023- 08- 31","2,556.27","2,564.45","2,568.06","2,547.72","473.17M","-0.19%"
"2023- 08- 30","2,561.22","2,575.42","2,578.62","2,561.22","364.00M","0.35%"
"2023- 08- 29","2,552.16","2,550.76","2,556.98","2,545.27","441.37M","0.34%"
"2023- 08- 28","2,543.41","2,534.42","2,543.41","2,525.64","483.59M","0.96%"
"2023- 08- 25","2,519.14","2,505.39","2,526.37","2,502.05","577.38M","-0.73%"
"2023- 08- 24","2,537.68","2,531.78","2,539.44","2,520.73","441.14M","1.28%"
"2023- 08- 23","2,505.50","2,510.00","2,517.51","2,499.89","547.17M","-0.41%"
"2023- 08- 22","2,515.74","2,528.39","2,533.43","2,509.53","471.81M","0.28%"
"2023- 08- 21","2,508.80","2,511.70","2,524.41","2,505.59","399.46M","0.17%"
"2023- 08- 18","2,504.50","2,495.18","2,519.60","2,489.63","557.79M","-0.61%"
"2023- 08- 17","2,519.85","2,512.92","2,520.56","2,482.06","735.13M","-0.23%"
"2023- 08- 16","2,525.64","2,550.13","2,550.53","2,520.87","685.14M","-1.76%"
"2023- 08- 14","2,570.87","2,586.51","2,592.91","2,561.88","624.38M","-0.79%"
"2023- 08- 11","2,591.26","2,611.25","2,616.84","2,589.94","675.39M","-0.40%"
"2023- 08- 10","2,601.56","2,592.40","2,601.56","2,590.02","568.16M","-0.14%"
"2023- 08- 09","2,605.12","2,580.60","2,608.98","2,576.21","467.53M","1.21%"
"2023- 08- 08","2,573.98","2,598.29","2,601.41","2,568.15","638.42M","-0.26%"
"2023- 08- 07","2,580.71","2,591.58","2,607.36","2,580.71","504.07M","-0.85%"
"2023- 08- 04","2,602.80","2,606.17","2,612.30","2,598.38","645.75M","-0.10%"
"2023- 08- 03","2,605.39","2,624.76","2,625.45","2,591.30","789.42M","-0.42%"
"2023- 08- 02","2,616.47","2,651.53","2,660.90","2,611.77","704.67M","-1.90%"
"2023- 08- 01","2,667.07","2,644.34","2,668.21","2,639.10","493.64M","1.31%"
"2023- 07- 31","2,632.58","2,628.87","2,639.45","2,622.21","454.24M","0.93%"
"2023- 07- 28","2,608.32","2,593.67","2,609.54","2,586.33","503.27M","0.17%"
"2023- 07- 27","2,603.81","2,599.82","2,617.61","2,586.36","594.16M","0.44%"
"2023- 07- 26","2,592.36","2,638.76","2,639.21","2,580.98","834.11M","-1.67%"
"2023- 07- 25","2,636.46","2,643.35","2,646.71","2,621.60","723.47M","0.30%"
"2023- 07- 24","2,628.53","2,608.47","2,636.06","2,595.21","529.36M","0.72%"
"2023- 07- 21","2,609.76","2,581.06","2,609.76","2,570.58","501.87M","0.37%"
"2023- 07- 20","2,600.23","2,595.38","2,611.34","2,589.29","372.36M","-0.31%"
"2023- 07- 19","2,608.24","2,622.24","2,622.54","2,598.52","440.07M","0.02%"
"2023- 07- 18","2,607.62","2,624.59","2,626.89","2,600.67","493.20M","-0.43%"
"2023- 07- 17","2,619.00","2,617.67","2,627.12","2,611.55","550.57M","-0.35%"
"2023- 07- 14","2,628.30","2,607.47","2,628.30","2,603.36","569.81M","1.43%"
"2023- 07- 13","2,591.23","2,589.89","2,602.21","2,587.75","585.66M","0.64%"
"2023- 07- 12","2,574.72","2,557.61","2,574.73","2,554.26","696.92M","0.48%"
"2023- 07- 11","2,562.49","2,538.84","2,562.49","2,534.48","594.13M","1.66%"
"2023- 07- 10","2,520.70","2,528.08","2,539.63","2,517.67","561.82M","-0.24%"
"2023- 07- 07","2,526.71","2,547.41","2,547.41","2,515.07","613.27M","-1.16%"
"2023- 07- 06","2,556.29","2,574.75","2,575.45","2,550.67","531.90M","-0.88%"
"2023- 07- 05","2,579.00","2,593.47","2,601.99","2,578.66","601.09M","-0.55%"
"2023- 07- 04","2,593.31","2,604.72","2,607.66","2,591.86","674.41M","-0.35%"
"2023- 07- 03","2,602.47","2,580.89","2,604.63","2,580.49","618.01M","1.49%"
"2023- 06- 30","2,564.28","2,558.43","2,571.03","2,541.72","510.93M","0.56%"
"2023- 06- 29","2,550.02","2,564.02","2,577.69","2,550.02","604.51M","-0.55%"
"2023- 06- 28","2,564.19","2,590.52","2,590.52","2,559.46","488.77M","-0.67%"
"2023- 06- 27","2,581.39","2,581.02","2,582.00","2,568.52","538.51M","-0.03%"
"2023- 06- 26","2,582.20","2,568.65","2,585.31","2,562.03","481.75M","0.47%"
"2023- 06- 23","2,570.10","2,599.04","2,600.81","2,568.07","528.31M","-0.91%"
"2023- 06- 22","2,593.70","2,575.65","2,597.76","2,575.65","613.22M","0.43%"
"2023- 06- 21","2,582.63","2,599.19","2,600.97","2,579.52","659.80M","-0.86%"
"2023- 06- 20","2,604.91","2,602.83","2,610.03","2,596.82","722.54M","-0.18%"
"2023- 06- 19","2,609.50","2,618.06","2,619.44","2,600.49","719.55M","-0.62%"
"2023- 06- 16","2,625.79","2,623.57","2,625.79","2,612.21","673.67M","0.66%"
"2023- 06- 15","2,608.54","2,629.24","2,634.22","2,602.52","582.44M","-0.40%"
"2023- 06- 14","2,619.08","2,640.81","2,642.86","2,614.25","654.40M","-0.72%"
"2023- 06- 13","2,637.95","2,644.43","2,645.62","2,633.52","694.32M","0.33%"
"2023- 06- 12","2,629.35","2,647.49","2,650.45","2,623.43","557.06M","-0.45%"
"2023- 06- 09","2,641.16","2,624.15","2,644.70","2,618.45","583.22M","1.16%"
"2023- 06- 08","2,610.85","2,609.21","2,612.39","2,595.33","581.32M","-0.18%"
"2023- 06- 07","2,615.60","2,623.46","2,629.92","2,613.68","537.62M","0.01%"
"2023- 06- 05","2,615.41","2,617.43","2,618.62","2,608.01","545.88M","0.54%"
"2023- 06- 02","2,601.36","2,586.27","2,601.38","2,583.88","569.62M","1.25%"
"2023- 06- 01","2,569.17","2,572.56","2,580.15","2,565.00","675.23M","-0.31%"
"2023- 05- 31","2,577.12","2,586.03","2,596.31","2,575.98","686.19M","-0.32%"
"2023- 05- 30","2,585.52","2,582.41","2,586.22","2,574.82","641.65M","1.04%"
"2023- 05- 26","2,558.81","2,561.94","2,567.50","2,553.79","634.76M","0.16%"
"2023- 05- 25","2,554.69","2,570.64","2,575.05","2,551.49","917.55M","-0.50%"
"2023- 05- 24","2,567.45","2,557.11","2,572.21","2,555.04","1.07B","0.00%"
"2023- 05- 23","2,567.55","2,565.80","2,577.32","2,561.10","576.04M","0.41%"
"2023- 05- 22","2,557.08","2,540.03","2,564.09","2,533.50","593.62M","0.76%"
"2023- 05- 19","2,537.79","2,530.83","2,538.31","2,524.89","570.10M","0.89%"
"2023- 05- 18","2,515.40","2,511.09","2,515.40","2,500.01","572.76M","0.83%"
"2023- 05- 17","2,494.66","2,479.65","2,498.37","2,475.02","564.41M","0.58%"
"2023- 05- 16","2,480.24","2,494.40","2,498.54","2,474.90","628.74M","0.04%"
"2023- 05- 15","2,479.35","2,469.80","2,479.35","2,455.99","484.56M","0.16%"
"2023- 05- 12","2,475.42","2,487.35","2,487.35","2,472.45","798.23M","-0.63%"
"2023- 05- 11","2,491.00","2,505.57","2,513.82","2,490.08","648.13M","-0.22%"
"2023- 05- 10","2,496.51","2,505.96","2,510.13","2,488.42","635.64M","-0.54%"
"2023- 05- 09","2,510.06","2,512.34","2,514.81","2,495.63","751.65M","-0.13%"
"2023- 05- 08","2,513.21","2,518.53","2,525.84","2,511.13","655.54M","0.49%"
"2023- 05- 04","2,500.94","2,494.82","2,502.14","2,486.09","810.18M","-0.02%"
"2023- 05- 03","2,501.40","2,510.19","2,514.37","2,497.83","889.61M","-0.91%"
"2023- 05- 02","2,524.39","2,504.01","2,524.42","2,503.21","701.40M","0.91%"
"2023- 04- 28","2,501.53","2,511.79","2,517.13","2,489.58","777.53M","0.23%"
"2023- 04- 27","2,495.81","2,484.31","2,499.01","2,465.83","733.50M","0.44%"
"2023- 04- 26","2,484.83","2,489.49","2,498.56","2,481.38","1.09B","-0.17%"
"2023- 04- 25","2,489.02","2,531.35","2,531.35","2,472.33","886.42M","-1.37%"
"2023- 04- 24","2,523.50","2,538.36","2,541.89","2,518.73","927.19M","-0.82%"
"2023- 04- 21","2,544.40","2,556.70","2,559.44","2,532.32","970.40M","-0.73%"
"2023- 04- 20","2,563.11","2,566.06","2,573.94","2,552.06","951.42M","-0.46%"
"2023- 04- 19","2,575.08","2,570.06","2,582.11","2,568.46","956.99M","0.16%"
"2023- 04- 18","2,571.09","2,582.23","2,582.23","2,557.19","896.93M","-0.19%"
"2023- 04- 17","2,575.91","2,570.30","2,577.08","2,561.14","775.75M","0.17%"
"2023- 04- 14","2,571.49","2,580.10","2,581.74","2,560.53","892.45M","0.38%"
"2023- 04- 13","2,561.66","2,534.71","2,561.66","2,531.07","841.72M","0.43%"
"2023- 04- 12","2,550.64","2,546.36","2,561.37","2,536.23","900.75M","0.11%"
"2023- 04- 11","2,547.86","2,523.33","2,550.97","2,514.42","768.18M","1.42%"
"2023- 04- 10","2,512.08","2,491.68","2,519.99","2,490.17","717.65M","0.87%"
"2023- 04- 07","2,490.41","2,478.64","2,493.06","2,473.89","586.99M","1.27%"
"2023- 04- 06","2,459.23","2,488.00","2,488.00","2,458.50","751.38M","-1.44%"
"2023- 04- 05","2,495.21","2,482.61","2,497.61","2,478.67","632.72M","0.59%"
"2023- 04- 04","2,480.51","2,475.87","2,489.71","2,472.79","832.56M","0.33%"
"2023- 04- 03","2,472.34","2,485.81","2,485.81","2,467.59","811.72M","-0.18%"
"2023- 03- 31","2,476.86","2,459.94","2,481.24","2,456.54","722.61M","0.97%"
"2023- 03- 30","2,453.16","2,452.97","2,462.70","2,439.43","629.05M","0.38%"
"2023- 03- 29","2,443.92","2,432.63","2,443.95","2,428.61","497.22M","0.37%"
"2023- 03- 28","2,434.94","2,418.69","2,434.94","2,415.34","524.02M","1.07%"
"2023- 03- 27","2,409.22","2,423.94","2,423.94","2,395.97","472.85M","-0.24%"
"2023- 03- 24","2,414.96","2,421.27","2,423.76","2,399.49","470.66M","-0.39%"
"2023- 03- 23","2,424.48","2,398.27","2,424.48","2,397.91","567.70M","0.31%"
"2023- 03- 22","2,416.96","2,411.25","2,417.47","2,402.78","501.41M","1.20%"
"2023- 03- 21","2,388.35","2,396.54","2,399.52","2,383.17","355.20M","0.38%"
"2023- 03- 20","2,379.20","2,391.87","2,405.99","2,378.70","346.03M","-0.69%"
"2023- 03- 17","2,395.69","2,403.70","2,405.35","2,382.80","364.18M","0.75%"
"2023- 03- 16","2,377.91","2,357.98","2,382.79","2,346.11","320.19M","-0.08%"
"2023- 03- 15","2,379.72","2,380.09","2,395.36","2,370.77","443.75M","1.31%"
"2023- 03- 14","2,348.97","2,390.36","2,390.78","2,348.19","485.08M","-2.56%"
"2023- 03- 13","2,410.60","2,400.45","2,413.24","2,369.79","380.74M","0.67%"
"2023- 03- 10","2,394.59","2,389.82","2,400.87","2,383.19","413.41M","-1.01%"
"2023- 03- 09","2,419.09","2,440.79","2,444.20","2,416.25","476.38M","-0.53%"
"2023- 03- 08","2,431.91","2,435.58","2,442.61","2,426.52","438.36M","-1.28%"
"2023- 03- 07","2,463.35","2,457.04","2,475.73","2,455.65","450.48M","0.03%"
"2023- 03- 06","2,462.62","2,452.46","2,464.45","2,441.07","418.81M","1.26%"
"2023- 03- 03","2,432.07","2,438.73","2,442.10","2,423.08","371.88M","0.17%"
"2023- 03- 02","2,427.85","2,414.61","2,440.59","2,411.85","428.34M","0.62%"
"2023- 02- 28","2,412.85","2,417.58","2,431.67","2,407.29","529.79M","0.42%"
"2023- 02- 27","2,402.64","2,405.42","2,405.56","2,383.76","357.22M","-0.87%"
"2023- 02- 24","2,423.61","2,442.49","2,452.97","2,421.47","369.90M","-0.63%"
"2023- 02- 23","2,439.09","2,430.01","2,449.62","2,422.62","400.99M","0.89%"
"2023- 02- 22","2,417.68","2,430.87","2,435.98","2,416.16","427.48M","-1.68%"
"2023- 02- 21","2,458.96","2,457.51","2,466.07","2,446.00","494.66M","0.16%"
"2023- 02- 20","2,455.12","2,453.25","2,463.17","2,430.27","390.01M","0.16%"
"2023- 02- 17","2,451.21","2,447.66","2,471.51","2,445.74","514.05M","-0.98%"
"2023- 02- 16","2,475.48","2,444.06","2,475.99","2,442.07","388.03M","1.96%"
"2023- 02- 15","2,427.90","2,473.09","2,473.44","2,424.16","387.07M","-1.53%"
"2023- 02- 14","2,465.64","2,471.33","2,480.34","2,459.83","349.43M","0.53%"
"2023- 02- 13","2,452.70","2,461.96","2,462.58","2,440.86","486.40M","-0.69%"
"2023- 02- 10","2,469.73","2,470.65","2,473.80","2,454.74","662.37M","-0.48%"
"2023- 02- 09","2,481.52","2,470.66","2,487.14","2,466.61","610.69M","-0.09%"
"2023- 02- 08","2,483.64","2,469.42","2,487.35","2,465.96","415.68M","1.30%"
"2023- 02- 07","2,451.71","2,440.14","2,456.17","2,432.40","451.16M","0.55%"
"2023- 02- 06","2,438.19","2,461.82","2,469.42","2,438.04","566.82M","-1.70%"
"2023- 02- 03","2,480.40","2,466.54","2,485.08","2,460.21","496.86M","0.47%"
"2023- 02- 02","2,468.88","2,481.94","2,486.20","2,454.60","693.12M","0.78%"
"2023- 02- 01","2,449.80","2,446.03","2,453.29","2,433.37","666.30M","1.02%"
"2023- 01- 31","2,425.08","2,449.92","2,457.48","2,423.37","617.20M","-1.04%"
"2023- 01- 30","2,450.47","2,484.64","2,491.13","2,446.59","475.41M","-1.35%"
"2023- 01- 27","2,484.02","2,474.52","2,497.40","2,464.53","509.29M","0.62%"
"2023- 01- 26","2,468.65","2,436.18","2,468.65","2,426.40","486.83M","1.65%"
"2023- 01- 25","2,428.57","2,426.58","2,432.71","2,421.51","550.09M","1.39%"
"2023- 01- 20","2,395.26","2,380.00","2,395.97","2,372.57","302.51M","0.63%"
"2023- 01- 19","2,380.34","2,354.56","2,380.34","2,354.56","370.10M","0.51%"
"2023- 01- 18","2,368.32","2,380.36","2,383.00","2,356.84","537.39M","-0.47%"
"2023- 01- 17","2,379.39","2,400.92","2,404.00","2,374.65","536.81M","-0.85%"
"2023- 01- 16","2,399.86","2,390.06","2,410.22","2,387.61","517.76M","0.58%"
"2023- 01- 13","2,386.09","2,377.34","2,397.01","2,375.78","862.23M","0.89%"
"2023- 01- 12","2,365.10","2,376.72","2,377.80","2,358.33","580.43M","0.24%"
"2023- 01- 11","2,359.53","2,364.05","2,369.66","2,350.36","369.01M","0.35%"
"2023- 01- 10","2,351.31","2,348.04","2,370.18","2,344.18","359.91M","0.05%"
"2023- 01- 09","2,350.19","2,315.87","2,351.06","2,312.56","342.10M","2.63%"
"2023- 01- 06","2,289.97","2,253.40","2,300.62","2,253.27","398.61M","1.12%"
"2023- 01- 05","2,264.65","2,268.20","2,281.39","2,252.97","430.98M","0.38%"
"2023- 01- 04","2,255.98","2,205.98","2,260.06","2,198.82","412.84M","1.68%"
"2023- 01- 03","2,218.68","2,230.98","2,230.98","2,180.67","410.24M","-0.31%"
"2023- 01- 02","2,225.67","2,249.95","2,259.88","2,222.37","346.34M","-0.48%"
"2022- 12- 29","2,236.40","2,265.73","2,272.67","2,236.38","361.19M","-1.93%"
"2022- 12- 28","2,280.45","2,296.45","2,296.45","2,276.90","405.89M","-2.24%"
"2022- 12- 27","2,332.79","2,327.52","2,335.99","2,321.48","448.50M","0.68%"
"2022- 12- 26","2,317.14","2,312.54","2,321.92","2,304.20","427.84M","0.15%"
"2022- 12- 23","2,313.69","2,325.86","2,333.08","2,311.90","366.99M","-1.83%"
"2022- 12- 22","2,356.73","2,340.00","2,356.73","2,335.75","553.05M","1.19%"
"2022- 12- 21","2,328.95","2,346.39","2,347.00","2,325.78","329.72M","-0.19%"
"2022- 12- 20","2,333.29","2,344.73","2,353.86","2,324.66","358.77M","-0.80%"
"2022- 12- 19","2,352.17","2,350.78","2,358.76","2,342.28","323.99M","-0.33%"
"2022- 12- 16","2,360.02","2,329.75","2,360.44","2,326.83","414.17M","-0.04%"
"2022- 12- 15","2,360.97","2,383.83","2,392.11","2,360.95","375.39M","-1.60%"
"2022- 12- 14","2,399.25","2,380.81","2,400.18","2,379.44","409.80M","1.13%"
"2022- 12- 13","2,372.40","2,385.05","2,388.27","2,364.87","447.56M","-0.03%"
"2022- 12- 12","2,373.02","2,373.58","2,381.87","2,368.47","499.22M","-0.67%"
"2022- 12- 09","2,389.04","2,382.73","2,390.08","2,367.25","315.67M","0.76%"
"2022- 12- 08","2,371.08","2,386.90","2,387.95","2,357.20","351.94M","-0.49%"
"2022- 12- 07","2,382.81","2,385.87","2,394.88","2,377.98","332.59M","-0.43%"
"2022- 12- 06","2,393.16","2,397.70","2,416.88","2,390.20","368.64M","-1.08%"
"2022- 12- 05","2,419.32","2,442.17","2,442.22","2,413.05","385.59M","-0.62%"
"2022- 12- 02","2,434.33","2,471.50","2,471.50","2,434.33","468.85M","-1.84%"
"2022- 12- 01","2,479.84","2,501.43","2,501.43","2,474.33","491.38M","0.30%"
"2022- 11- 30","2,472.53","2,424.44","2,472.53","2,421.42","594.13M","1.61%"
"2022- 11- 29","2,433.39","2,405.54","2,433.87","2,401.10","550.17M","1.04%"
"2022- 11- 28","2,408.27","2,425.05","2,425.65","2,401.95","350.50M","-1.21%"
"2022- 11- 25","2,437.86","2,442.21","2,449.66","2,433.57","438.39M","-0.14%"
"2022- 11- 24","2,441.33","2,437.51","2,441.33","2,428.12","481.18M","0.96%"
"2022- 11- 23","2,418.01","2,424.36","2,427.28","2,407.58","474.79M","0.53%"
"2022- 11- 22","2,405.27","2,405.96","2,426.40","2,401.50","539.17M","-0.59%"
"2022- 11- 21","2,419.50","2,446.05","2,448.14","2,409.36","544.53M","-1.02%"
"2022- 11- 18","2,444.48","2,448.13","2,471.87","2,442.87","589.59M","0.06%"
"2022- 11- 17","2,442.90","2,466.50","2,467.39","2,442.90","914.52M","-1.39%"
"2022- 11- 16","2,477.45","2,487.00","2,487.00","2,446.79","657.83M","-0.12%"
"2022- 11- 15","2,480.33","2,482.76","2,485.20","2,463.65","617.40M","0.23%"
"2022- 11- 14","2,474.65","2,485.18","2,499.43","2,470.60","731.17M","-0.34%"
"2022- 11- 11","2,483.16","2,466.90","2,486.46","2,463.51","758.25M","3.37%"
"2022- 11- 10","2,402.23","2,405.77","2,426.10","2,401.99","899.13M","-0.91%"
"2022- 11- 09","2,424.41","2,408.54","2,429.65","2,403.64","680.72M","1.06%"
"2022- 11- 08","2,399.04","2,387.20","2,400.39","2,375.67","500.09M","1.15%"
"2022- 11- 07","2,371.79","2,360.22","2,373.28","2,354.22","392.51M","0.99%"
"2022- 11- 04","2,348.43","2,325.85","2,348.43","2,316.29","436.43M","0.83%"
"2022- 11- 03","2,329.17","2,297.45","2,342.86","2,296.44","550.43M","-0.33%"
"2022- 11- 02","2,336.87","2,326.05","2,346.32","2,323.37","450.63M","0.07%"
"2022- 11- 01","2,335.22","2,301.58","2,335.57","2,297.57","597.20M","1.81%"
"2022- 10- 31","2,293.61","2,293.75","2,295.51","2,273.73","401.40M","1.11%"
"2022- 10- 28","2,268.40","2,276.73","2,292.65","2,266.44","427.24M","-0.89%"
"2022- 10- 27","2,288.78","2,266.07","2,290.56","2,262.02","587.87M","1.74%"
"2022- 10- 26","2,249.56","2,240.70","2,258.11","2,234.49","563.44M","0.65%"
"2022- 10- 25","2,235.07","2,237.04","2,253.24","2,230.75","456.77M","-0.05%"
"2022- 10- 24","2,236.16","2,248.26","2,256.67","2,229.85","444.82M","1.04%"
"2022- 10- 21","2,213.12","2,210.59","2,224.04","2,204.64","637.49M","-0.22%"
"2022- 10- 20","2,218.09","2,225.53","2,231.52","2,200.44","1.11B","-0.86%"
"2022- 10- 19","2,237.44","2,249.35","2,266.80","2,234.59","895.16M","-0.56%"
"2022- 10- 18","2,249.95","2,249.15","2,251.74","2,220.71","580.89M","1.36%"
"2022- 10- 17","2,219.71","2,187.17","2,221.05","2,177.66","498.78M","0.32%"
"2022- 10- 14","2,212.55","2,200.66","2,220.54","2,193.63","513.52M","2.30%"
"2022- 10- 13","2,162.87","2,198.29","2,198.34","2,162.87","792.45M","-1.80%"
"2022- 10- 12","2,202.47","2,191.35","2,205.02","2,181.65","658.35M","0.47%"
"2022- 10- 11","2,192.07","2,193.02","2,193.05","2,174.06","859.51M","-1.83%"
"2022- 10- 07","2,232.84","2,217.84","2,245.88","2,215.08","428.68M","-0.22%"
"2022- 10- 06","2,237.86","2,230.43","2,250.87","2,223.36","643.01M","1.02%"
"2022- 10- 05","2,215.22","2,248.85","2,253.93","2,204.03","855.79M","0.26%"
"2022- 10- 04","2,209.38","2,189.51","2,212.38","2,180.84","421.00M","2.50%"
"2022- 09- 30","2,155.49","2,161.11","2,177.20","2,134.77","950.27M","-0.71%"
"2022- 09- 29","2,170.93","2,197.75","2,210.61","2,170.14","508.50M","0.08%"
"2022- 09- 28","2,169.29","2,206.15","2,223.56","2,151.60","596.14M","-2.45%"
"2022- 09- 27","2,223.86","2,224.39","2,227.35","2,197.90","487.94M","0.13%"
"2022- 09- 26","2,220.94","2,260.80","2,260.80","2,215.36","622.00M","-3.02%"
"2022- 09- 23","2,290.00","2,331.33","2,334.06","2,285.71","446.46M","-1.81%"
"2022- 09- 22","2,332.31","2,319.70","2,335.11","2,309.10","446.82M","-0.63%"
"2022- 09- 21","2,347.21","2,351.54","2,360.27","2,341.79","378.16M","-0.87%"
"2022- 09- 20","2,367.85","2,373.64","2,382.52","2,359.84","419.34M","0.52%"
"2022- 09- 19","2,355.66","2,388.73","2,389.85","2,352.76","403.94M","-1.14%"
"2022- 09- 16","2,382.78","2,387.56","2,395.10","2,371.11","440.80M","-0.79%"
"2022- 09- 15","2,401.83","2,416.01","2,421.63","2,401.83","424.11M","-0.40%"
"2022- 09- 14","2,411.42","2,390.47","2,418.42","2,381.50","461.51M","-1.56%"
"2022- 09- 13","2,449.54","2,418.59","2,453.95","2,418.59","367.10M","2.74%"
"2022- 09- 08","2,384.28","2,393.27","2,394.06","2,379.06","423.62M","0.33%"
"2022- 09- 07","2,376.46","2,395.66","2,398.40","2,365.35","378.20M","-1.39%"
"2022- 09- 06","2,410.02","2,409.72","2,422.53","2,399.26","294.22M","0.26%"
"2022- 09- 05","2,403.68","2,410.07","2,424.77","2,392.63","354.74M","-0.24%"
"2022- 09- 02","2,409.41","2,427.70","2,432.37","2,402.67","391.60M","-0.26%"
"2022- 09- 01","2,415.61","2,443.00","2,443.61","2,415.61","580.02M","-2.28%"
"2022- 08- 31","2,472.05","2,433.47","2,473.75","2,426.14","436.25M","0.86%"
"2022- 08- 30","2,450.93","2,441.21","2,453.91","2,433.48","336.56M","0.99%"
"2022- 08- 29","2,426.89","2,432.06","2,432.89","2,417.01","448.75M","-2.18%"
"2022- 08- 26","2,481.03","2,489.14","2,497.76","2,476.75","520.09M","0.15%"
"2022- 08- 25","2,477.26","2,459.79","2,477.26","2,455.32","426.23M","1.22%"
"2022- 08- 24","2,447.45","2,446.18","2,454.01","2,430.69","423.50M","0.50%"
"2022- 08- 23","2,435.34","2,449.31","2,454.55","2,431.83","471.17M","-1.10%"
"2022- 08- 22","2,462.50","2,467.38","2,475.77","2,457.08","422.55M","-1.21%"
"2022- 08- 19","2,492.69","2,510.72","2,510.72","2,492.69","459.83M","-0.61%"
"2022- 08- 18","2,508.05","2,499.30","2,515.37","2,488.09","381.63M","-0.33%"
"2022- 08- 17","2,516.47","2,536.57","2,543.15","2,512.01","418.05M","-0.67%"
"2022- 08- 16","2,533.52","2,543.05","2,546.35","2,532.20","398.34M","0.22%"
"2022- 08- 12","2,527.94","2,519.66","2,533.20","2,514.31","445.55M","0.16%"
"2022- 08- 11","2,523.78","2,507.74","2,523.78","2,506.41","505.24M","1.73%"
"2022- 08- 10","2,480.88","2,493.70","2,494.15","2,478.21","479.47M","-0.90%"
"2022- 08- 09","2,503.46","2,493.57","2,506.49","2,481.36","454.36M","0.42%"
"2022- 08- 08","2,493.10","2,481.17","2,494.00","2,477.76","418.23M","0.09%"
"2022- 08- 05","2,490.80","2,481.43","2,497.58","2,480.05","409.78M","0.72%"
"2022- 08- 04","2,473.11","2,478.44","2,478.95","2,465.32","399.96M","0.47%"
"2022- 08- 03","2,461.45","2,438.56","2,461.45","2,433.12","475.30M","0.89%"
"2022- 08- 02","2,439.62","2,451.00","2,451.07","2,428.76","549.92M","-0.52%"
"2022- 08- 01","2,452.25","2,444.05","2,461.40","2,437.13","487.16M","0.03%"
"2022- 07- 29","2,451.50","2,453.53","2,463.05","2,442.01","499.37M","0.67%"
"2022- 07- 28","2,435.27","2,437.57","2,443.43","2,429.07","491.07M","0.82%"
"2022- 07- 27","2,415.53","2,412.52","2,415.53","2,396.19","333.59M","0.11%"
"2022- 07- 26","2,412.96","2,397.27","2,415.39","2,395.17","415.67M","0.39%"
"2022- 07- 25","2,403.69","2,385.65","2,412.47","2,385.65","323.09M","0.44%"
"2022- 07- 22","2,393.14","2,405.37","2,417.91","2,391.48","381.60M","-0.66%"
"2022- 07- 21","2,409.16","2,387.91","2,411.96","2,387.91","295.62M","0.93%"
"2022- 07- 20","2,386.85","2,406.29","2,410.06","2,382.65","333.33M","0.67%"
"2022- 07- 19","2,370.97","2,367.52","2,372.74","2,359.59","339.38M","-0.18%"
"2022- 07- 18","2,375.25","2,350.48","2,376.50","2,344.12","324.36M","1.90%"
"2022- 07- 15","2,330.98","2,335.12","2,337.30","2,293.45","319.68M","0.37%"
"2022- 07- 14","2,322.32","2,316.41","2,338.29","2,307.69","349.14M","-0.27%"
"2022- 07- 13","2,328.61","2,324.45","2,341.19","2,312.49","308.81M","0.47%"
"2022- 07- 12","2,317.76","2,330.88","2,333.02","2,303.74","379.31M","-0.96%"
"2022- 07- 11","2,340.27","2,357.43","2,363.26","2,337.82","377.11M","-0.44%"
"2022- 07- 08","2,350.61","2,352.49","2,367.84","2,348.74","411.42M","0.70%"
"2022- 07- 07","2,334.27","2,308.97","2,344.14","2,307.90","340.17M","1.84%"
"2022- 07- 06","2,292.01","2,330.11","2,332.14","2,290.33","410.73M","-2.13%"
"2022- 07- 05","2,341.78","2,322.11","2,344.08","2,309.62","323.90M","1.80%"
"2022- 07- 04","2,300.34","2,310.73","2,318.31","2,276.63","467.96M","-0.22%"
