"writer","date","comment"
"JY☆","2020.08.26","cgv 범계 메멘토 못봤음"
"ck**qm1","2020.08.26","다시 보니 더 좋았어요 ㅎㅎ"
"자스티","2020.08.26","거장 감독의 성장 영화라 생각하고 재미있게 봤습니다."
"Rhee.","2020.08.26","goodgoodgood"
"영화에베팅","2020.08.26","어렵지만 후회는 없는 영화"
"wi**yhoo","2020.08.26","다시 보니 재밌네요. 잘 봤습니다."
"kmg811","2020.08.26","무슨이야기인지 이해도안되고 잠와요"
"79실장","2020.08.26","이래서 좀 난해하다고 했나봐요
그래도 나름 의미있게 잘봤습니다"
"진짤루에몽","2020.08.26","조았어욧오로호로오옹"
"ma**hap","2020.08.26","홍대cgv 재미있어요"
"미르5364","2020.08.26","시간 역행 소재와 신선한 스토리가 주는 팽팽한 긴장감과 감독의 연출력이 돋보이는 영화!!"
"튼튼이할배","2020.08.26","테넷 을 보기위해 메멘토를 봤는데 놀라운 영화입니다."
"체리피커.","2020.08.26","놀란의 탄생 놀란의 시작"
"hj**11210","2020.08.26","다시 보니 이해도 잘되고 좋았습니다"
"왕꿈돌이","2020.08.26","메멘토   단기기억상실증인가  주인공의 부인을 죽인 범인을 찾는  의지를 표현한것같은데  매일반복되는  행동  다른 배우들의  반응"
"만이","2020.08.26","다시 보아도 명작. 역시 놀란"
"동네한바퀴","2020.08.26","나도모르게 기록할뻔했다."
"제너먼","2020.08.26","스릴러, 반전이 압권인 영화"
"꼬냥이다","2020.08.26","오랜만에 다시 봄. 갓 놀란"
"neoone","2020.08.26","놀란 영화는 다시보게 만든다."
"아핳핳","2020.08.26","멋진영화네요 역시 역시"
"00**yj","2020.08.26","주인공의 혼란스러움과 피곤함이 고스란히 느껴졌던 영화 인간의 기억이란 어디까지 믿을 수 있을까"
"으내","2020.08.26","놀란 감독의 수작이죠 추천합니다"
"ki**a0313","2020.08.26","나중에 다시 봐야겠음 _"
"파란까치","2020.08.26","영혼을 보냈다^^~~"
"마타리","2020.08.26","당췌  뭔 얘기인지?돌고돌고 내머리가  돌지경이네요?끈기를 가지고 보아도 난해하네요!"
"사랑해 울은이","2020.08.26","어려워요 많이 졸았네요"
"CaptainTSH","2020.08.26","내겐 너무 어려운 놀란..."
"xo.jk","2020.08.26","기억상실이라는 주제라 가능했던 전개"
"아청","2020.08.26","스토리전개가 앞뒤로 꼬여있어서 뭔가 집중하게 만드는거같아요"
"해당화","2020.08.26","볼만하네요 스릴러 좋아해요"
"Kan-","2020.08.26","믿고 보는 놀란 감독 ㅠㅠ"
"Movies are my life!","2020.08.26","두번째 관람이라 내용을 앎에도 불구하고 영화속으로 빠져들었어요."
"Boo","2020.08.26","좋았어요. 잘 봤습니다."
"스테판 캐터린","2020.08.26","크리스토퍼 놀란 대단쓰"
"순수진지청년","2020.08.26","좋은 영화 중 한 편인 것 같아요"
"♡소확행♡","2020.08.26","친구랑 즐거운 시간보냈습니다"
"레인첵","2020.08.26","재개봉 해도 될민큼 흘륭하고 탄틴한 영화"
"syongsister","2020.08.26","난 재미없어서 중간에 나옴"
"려교관","2020.08.26","옛날 영화입니다
오래된"
"17cm","2020.08.26","19년만에 다시 보니 이해가 되네요 그때는 이해도 안가고 이게 먼영화가 했는데 다시 보니 괜찮네요"
"xe**82love","2020.08.26","고전영화라 어렵습니다"
"ㅎ하ㅏㅎ하핫","2020.08.26","존잼입니다 존잼 이요 존잼"
"stormshadow08","2020.08.26","..명불허전 그 자체. 어떻게 이런 생각을 할 수 있을까"
"앞좌석에 발올리지마라","2020.08.26","또 봐도 역시 명작이네요 ㅎㅎ"
"Polaris10","2020.08.26","은근 반전이 있는 영화 ㅎㅎ 오랜만에 다시 보니 좋네요"
"크리미숑","2020.08.26","영화 시작하고 얼마 안됐을때.. 내가 몇 년전에 이걸 봤던가?뭔가 익숙한듯 새로운듯..
기억손실증??영화가 끝나니 기분이 묘해~"
"푸른바다하리","2020.08.26","복잡하고 어려워요 생각을 해야해요"
"kiao","2020.08.26","역시 메멘토 다시 봐도 재밌다"
"럼플티저","2020.08.26","흥미로웠다. 다음에 또 보고 싶다"
"남궁해","2020.08.26","재미있습니다 후하려오오ㅑ애"
"도순이","2020.08.26","명작..첫번째 복수를 성공하고 문신을 새길자리에 밝게 웃고있는 주인공의 폴라로이드 사진은 아직도 소름이 끼친다"
"쥐순이123","2020.08.26","완전 역행순인 영화는 처음봐서 신기했어요"
"콘짱이심","2020.08.26","나름 재미있게 봤습니다."
"핑구 pingu","2020.08.26","생각보다 어렵지 않네요"
"다람","2020.08.26","메멘토모리, 다시봐도 흑백과 컬러, 순행과 역행이 섞일때의 쾌감"
"양학산이쁜이","2020.08.26","스토리 진행이 컬러의 역순과 흑백의 정순 조합이여서 흥미로웠다."
"kyul1107","2020.08.26","ㅇㅇㅇㅊㅍㄹㅊㅊㅊㄹㄹㅊㅊㅊㅊㄴㄷㅌㅌㅌㅌㅇㅈㅌㅈㅌㄷ ㅇㅊㄱㅍ슛ㅍㄱㅍ"
"an**young","2020.08.26","재밌게 잘 봤습다 ㅋㅋㅋ"
"소심한냥이","2020.08.26","2001년도에 개봉한 영화라고 하는데 본 기억이 없어서 관람했는데 잼 있었어요. 테넷 개봉 기념으로 재개봉 한거 같은데 좋은 영화 놓칠뻔 했는데 덕분에 봤네요 ^^"
"보라빈","2020.08.26","역시 놀란???????? 믿고보는 놀란"
"박하향기 가득한","2020.08.26","2번째 보니 좀 알겠네 ㅋㅋ"
"s1**6957","2020.08.26","코로나때문에 갑작스럽게 예매해 못봐서 아쉽지만 영화 응원합니다!!"
"차도손","2020.08.26","생각보다 지루했어요 정신없다고 느꼈어요"
"다중이~","2020.08.26","아이고  어디 머리 나뿌사람영화 이해 되것습니까  넘나  어려운 ㅡㅡ"
"삼각지는 사거리다","2020.08.26","보면서 어리둥절하다가 후반부에 무릎을 탁! 치게 된다."
"S M","2020.08.26","놀란이 놀란한 영화라고 생각함"
"TaKK","2020.08.26","좋았어요. 10자10자"
"뾰","2020.08.26","기억은 주관이고 해석이다"
"yu**ly","2020.08.26","실관람 못했음...."
"dt**310","2020.08.26","크리스토퍼 놀란의 시작, 대단하고도 대범"
"hy**oonw89","2020.08.26","반전의 묘미가 있는 영화"
"상큼상큼동섭","2020.08.26","졸지말고 감상할것! 플롯의 마술!!"
"ba**na9502","2020.08.26","좋아욯ㅎㅎㅎ 재밋게봣어용"
"레몬버터","2020.08.26","스크린으로 보니 좋네요ㅎㅎ"
"kys1122","2020.08.26","믿고 보는 놀란 감독 말해뭐해"
"빨리이이","2020.08.26","메메에에엔토토오오오우"
"jy**58","2020.08.26","재밌게 잘 봤습니다~~!!"
"kt**691","2020.08.26","나의 놀란감독의 첫번째 영화였다
처음 봤을때의 그 신선함은 아직도 잊혀지지가 않는다
그걸 영화관에서 볼수있어서 너무 좋았다"
"rebornsoul","2020.08.26","조각조각 땃따따 꺼내보고 땃따따 
맘에 들게 널 다시 조립할거야"
"Amelie1227","2020.08.26","역시는 역시 오래되어도 명작"
"김레전드","2020.08.26","어릴 적 비됴로 빌려봤을 때 영화 끝나고 해설 나오던 거 생각난다."
"정02","2020.08.26","넘넘멋있구재밌는영화였어요 ㅎㅎ"
"보라매공원","2020.08.26","2번봤는데..아직 나한테는 어려웠다."
"프렌티스","2020.08.26","예전 영화지만 재미있게 봤어요"
"Lee현승","2020.08.26","역시 놀란 영화. 명불허전"
"윈레드","2020.08.26","무슨 내용인지 몰라서 너무 지루 했어요ㅠㅠ"
"나칠복","2020.08.26","메멘토
(사람·장소를 기억하기 위한) 기념품"
"by**ng69","2020.08.26","조금 이해할수 없는 내용 구성등 조금은 어려운 영화인거 같다"
"다크호스야","2020.08.26","놀란 감독의 작품은 역시 놀랍다"
"so**2042","2020.08.26","역시 놀란이다 놀랍다."
"gp**js5024","2020.08.26","하나하나 쌓아가며 만들어가는 기억의 조각들"
"ou**aw1","2020.08.26","붕어의 비애를 느끼게 만드는 그 무엇"
"푼수현","2020.08.26","진행방식이 독특해서 좋았다"
"ps**855","2020.08.26","도데체 무슨 얘기를 하는지 모르겠다
ㅠㅠ"
"눈사람!","2020.08.26","여전히 신선하고 흥미롭다"
"tj**n405","2020.08.26","놀란의 시작 명작은 역시 명작입니다."
"멜람","2020.08.26","크리스토퍼 놀란 영화를 안봤던 나를 바로 놀란찬양자로 만든 대작"
"예현이아빠","2020.08.26","넘 멋진 영화죠 감독 커리어의 시작"
"jk**101","2020.08.26","그냥저냥 볼만한 영화였음"
"송좌","2020.08.26","기억 또한 인간의 자기합리화."
"sagon","2020.08.26","놀란은 역시 천재였다."
"my**lthings","2020.08.26","메맨토 역시 명작입니다"
"아바라","2020.08.26","명분허전 입니다 안봤으면 강추"
"블루몽스터","2020.08.26","이게 무슨 내용인가 싶지만 마지막에 쫘악 맞아가며 카타르시스를 느낄 수 있습니다."
"매운탕1","2020.08.26","소름의소름의소름의소름의소름"
"엄브로","2020.08.26","다시 보기지만 저는 처음 본 영화라 좋았네요ㅎㅎ"
"hw**4849","2020.08.26","놀란 감독의 상상력이 좋아요"
"베로미","2020.08.26","나랑은 안맞는듯.. 지루했다"
"rq**720","2020.08.26","엄청이해하기 어려운 전개"
"rivv","2020.08.26","메멘토 잘봤습니다 !!!"
"ho**y825","2020.08.26","최초 개봉 때도 재개봉 때도 못보고 이제서야 드디어 봤네요~ 역시시는 역시!!!"
"yy**079","2020.08.26","10분만에 사라지는 기억들...내 아내를 죽인 범인은 누구인가..."
"러브애플피치","2020.08.26","놀란의 첫번째 영화. 다시 보니 이해가 간다."
"빠샹","2020.08.26","역시 명작은 명작답죠 잼잼"
"po**er0706","2020.08.26","잘 짜야진 구성 돟습니다"
"real해기","2020.08.26","영화관에서 봐서 다행~~"
"ck**ks777","2020.08.26","명작은 또 봐도 재밌네요."
"하피짱","2020.08.26","으와...다시봐도 또 새롭고 새롭다"
"wazowski","2020.08.26","정말 좋아하는 추리물~"
"서연","2020.08.26","재개봉영화였지만 영화의 전개가 충격적~"
"성암","2020.08.26","보면서도 보고나서도 , 생각할 시간이 필요한 영화..."
"as**ffjh12","2020.08.26","역시 크리스퍼놀란감독은 심오해요  어렸을때 티비에서 본 영화를 영화관에서 보니 더 좋네요"
"자유사람","2020.08.26","별로임  자꾸 반복되는게 짜증남"
"몽자몽자몽","2020.08.26","어려워요 그래서 좋아요ㅋㅋㅋㅋ"
"영화보는_정토끼","2020.08.26","플롯의 마술사 크리스토퍼놀란"
"movsta","2020.08.26","보면 볼수록 더욱 좋아질 위대한 걸작"
"앗딥","2020.08.26","옛날영화라 크게 기대 안했는데 혼이 빠지는 기분을 느끼네요 연출 대박...."
"he**ddle","2020.08.26","ㅠㅠ 놀란빠라고해도좋아 띵작쌉띵작"
"쫑73","2020.08.26","어렵네요 어렵네요어렵네요"
"jj**oo98","2020.08.26","처음 봤는데 어려운 영화네요. 몇번 더 봐야 이해될듯요;;"
"바람소리에","2020.08.26","재밎있게 잘 봤어요..."
"임소형","2020.08.26","앞의 내용 계속 복기하면서 봤어요ㅋㅋㅋ
알고 있는데도 자꾸 헷갈려요ㅋㅋㅋㅋ
나도 주인공과 같이 기억을 잃어버리는 경험 가능합니다"
"fa**alfuel","2020.08.26","놀란의 띵작 중의 하나
다시 봐도 흥미롭습니다"
"joe17402","2020.08.26","내용이 잘 기억안났는데 확실히 복습했어요.
좋은 영환 두번 봐도 좋음"
"네메시스","2020.08.26","다시 봐도 좋네요...."
"이스라오","2020.08.26","재미잇게잘보았습니다"
"구린나래","2020.08.26","다시보니 인셉션보다는 별로였지만 역시나 신선한 경험"
"jchan","2020.08.26","반전이 재밌어요
이런 생각을 한다는게 놀라워요"
"cg**ne0","2020.08.26","떡잎부터 알아본다
놀라운 편집과 연출로 흐르는 강물을 유려하게 거슬러 올라간다"
"l01h12","2020.08.26","다시 봐도 명작입니다."
"ss**n998","2020.08.26","명작 한번 봐서는 이해가 안되는 영화"
"테이저페이스","2020.08.26","정말 상상력이 뛰어나고 놀라웠습니다"
"killinme","2020.08.26","메멘토 잘 봤어요 잘 봤어요"
"Movie is my life♡","2020.08.26","명작을 스크린을 통해 다시 한 번 볼 수 있다는 것이 너무 좋았어요. 영화가 어렵게 느껴질 수 있지만 크리스토퍼 놀란의 연출은 진짜 대단 한 것 같아요."
"까망곰","2020.08.26","반만 이해되는 영화. 너무 어려워 블로그보면서 이해했음. 테넷이 이해가 어렵다고 해서 본건데 이것도 어렵네ㅠㅠ 암튼 놀란의 사고는 정상이 아닌 듯..."
"꼬마영화꾼","2020.08.26","영화내용을 이해하는데  조금 어려움이 있었습니다. 미스터리 영화의 일종으로 흥미감은 떨어지네요."
"쏘시키","2020.08.26","지금의 테넷이 나올 수 있었던 이유.
놀라운 시간 재배열"
"yeon.ii☆","2020.08.26","기억은 기록이 아닌 해석이다"
"나이래","2020.08.26","역시 다시봐도 명작입니다!!!"
"ra**ygo","2020.08.26","살아갈 자아를 지탱하는 최소 근거: 기억"
"ar**st","2020.08.26","몇번을 봐도 몰입감 있는 영화입니다"
"조재일","2020.08.26","마치 영화주인공의 증상마냥 구간을 끊어 역으로 보여주는게 엄청나다"
"hy**42","2020.08.26","느낀대로 보고 본대로 느낀다"
"wa**99","2020.08.26","좋아보입니다 볼만합니다"
"오늘도 보고는 있는데 맘에 드는게 음슴","2020.08.26","명작은 명작이다 ㅎㅎ너무좋음"
"ui**5095","2020.08.26","과거의 기억이 없는 나는 나라고 할 수 있을까?"
"SORAAAA","2020.08.26","처음부터 진실과 결말을 전부 알려주는데 끝까지 몰입되고 긴장되게하는 영화. 편집은 진짜 지금까지도 전무후무. 지금봐도 편집, 내용, 연출로써 전혀 촌스럽지않고 오히려 더 앞서간 영화라고 생각함."
"sm**mxsm","2020.08.26","다시봐도 좋은 영화네요^^"
"hohojjinbbang","2020.08.26","어려워보이나 어렵지 않다
퍼즐 같은 메모를 기억하다보면 결말에 다다를 것"
"동원차암치","2020.08.26","크 역시 믿고 보는!!!! 최고였다"
"bo**h12","2020.08.26","쪼금별로에요쪼금쪼금"
"김윈터처돌이","2020.08.26","메멘토 영화소리 너무 좋아하는데 극장에서들으니까 더 좋았어요 완전 asmr"
"박지원84","2020.08.26","한번도 안본사람은 있어도 한번본사람은 없다는 메멘토 맞네요"
"mu**cmoon6","2020.08.26","아무것도 모르고 가서 봤는데 마지막이 기억이 많이 남네요 그 당시에 봤었다면 더 신선하고 충격적이었을듯..기록을 기억해 나갈수록 슬퍼지는 기억상실증"
"ko**559","2020.08.26","퍼즐 맞추기 재미있음..."
"ma**e7123","2020.08.26","복습을 해도 여전히 난해한? 영화 ^^;"
"미경쓰ㅇ","2020.08.26","무슨내용인지 좀 복잡해요"
"돌거북","2020.08.26","명불허전 크리스토퍼 깜짝 놀란!"
"오 캡틴 나의 캡틴","2020.08.26","기억은 기록이 아니라 해석이었어요. 18년 전에 이미 본 영화라 내용을 다 알고 있다고 생각했는데 ㅎㅎ 오늘 본 메멘토가 훨씬 재미있었습니다. 유튜브에 놀란감독이 이 영화를 어떻게 만들었는지 설명하는 영상있는데 영화 본 들이라면 추천합니다."
"so**ny","2020.08.26","기억도 기록도 전부 믿을 수 없다"
"hjun6845","2020.08.26","영화관에서 볼 수 있어서 좋았어요."
"ad**perat","2020.08.26","다시 봐도 좋은 영화 !!"
"me**dy1236","2020.08.26","끊임없이 생각하게 만드는 영화.. 눈에 보이는 것들을 의심하고 진실을 생각하게 하는 영화"
"dn**r91","2020.08.26","감사합니다 잘봤습니다"
"ww**h626","2020.08.26","다시봐도쵝오
몰입도짱"
"te**y1980","2020.08.26","두시간동안 지루했어요 마지막 몇분을 위해 두시간 설명한것 같은.. 반전도 별로 놀랍지도 않고.."
"slamtaiji","2020.08.26","뒤로 돌아가는시점의 감독의 신기한 초기작.ㅈ"
"07","2020.08.26","조아여조아여조아여조"
"탕진스튜핏","2020.08.26","놀란 감독 영화 중 가장 먼저 봤던 영화"
"ICE BEAR","2020.08.26","보는 내내 놀라움의 연속"
"토끼베베","2020.08.26","고전명작 굳굳굳입니다ㅎ"
"Fantastic.","2020.08.26","다시 봐도  볼만하네요  ."
"bo**on140","2020.08.26","처음봤어요 놀란이 시간을 다루는걸 좋아하는듯"
"엠프","2020.08.26","오랜만에 다시봐도 흥미롭"
"로랑","2020.08.26","메멘토 메멘토 메멘토 메멘토"
"엘이야","2020.08.26","다시봐도 좋네요. 잘보고가요."
"모든아름다운것들에대하여...","2020.08.26","놀란은 애초부터 놀라웠구나..."
"버럭까꿍","2020.08.26","기억속의 기억! 시간의 흐름을 화면에 담을수 있었다"
"쏘소야","2020.08.25","반전
영화언제 끝나나 계속 기다렸다"
"o2o0ry7","2020.08.25","잘 관람하고 왔습니다."
"미니인절미","2020.08.25","오랜만에 봐도 새삼 재밌네요."
"hyacinth0","2020.08.25","다시 봐도 비범한 영화."
"diiaaan","2020.08.25","처음에는 내용이해하느라 쪼금 힘들었는데 재밌었어요!"
"봄봄봄23","2020.08.25","집중시키는 연출의 힘!"
"일년에 CGV에서만 100번 관람","2020.08.25","다시봐도 재미있네요."
"우리가족이제일짱","2020.08.25","이해하기 좀 어려웠지만
생각하고 생각해보니
이해가 되네~ㅎ"
"장국영","2020.08.25","놀란감독영화중최고의영화입니다.정말대단한영화예요."
"yu**eenae","2020.08.25","기억과 기록도 믿을게 못된다"
"ro**oox123","2020.08.25","정말 상상도 못한 전개, 연출."
"bunnybal","2020.08.25","다시 보니까 머릿속으로 타임라인을 맞춰가면서 몰입되고 초반의 물음표가 후반에 느낌표로 바뀌는 게 재미있네요."
"츄우♥3♥","2020.08.25","스피드 쿠폰으로 8000원 할인 받아서 무료로 봄, 그리고 마침 포스터 이벤트도 해서 일석이조 였음!ㄱㅇㄷ 처음엔 무슨 얘기지? 했는데 시간역행 스토리 연출이었다, 놀란 팬은 아니지만 이렇게 연출을 하는구나 좀 소름 돋았고 마지막에 반전은 정말 크으으"
"쫑evv","2020.08.25","놀라운 영화 구성!!!!"
"Dupia","2020.08.25","놀란이 낸 퍼즐 시리즈의 시작"
"덴젤워싱턴","2020.08.25","다른 곳으로 이사간다면? 별의미없는건가? 또 봐도 헷갈리긴 마찬가지.  그럼  또 봐야지."
"ainmyo","2020.08.25","어린 나이에 본 이 영화는 그저 어렵고 뒤죽박죽이기만 했는데 꽤 긴 시간이 지난 후 다시 보니 감독의 연출이 놀라울 뿐,,"
"쿠르쿠르","2020.08.25","내가 다시 편집해서 봐야될것 같다."
"제이제이","2020.08.25","영화 잘 봤습니다. 좋았습니다."
"SooA PARK","2020.08.25","자신의 기억을 넘어선 자신은 온전한가"
"소록리오","2020.08.25","그야말로 마스터피스."
"StylisHY","2020.08.25","놀란, 그 위대한 시작!"
"ok**69120","2020.08.25","재밌게 잘봤어요 굳굿굳"
"le**00","2020.08.25","이해가 70프로쯤
끝으로 갈수록 놀라움"
"난 항상","2020.08.25","재미있게 잘 보았습니다."
"popcorn105","2020.08.25","메멘토
멘토메
토메멘"
"알라짱","2020.08.25","놀란감독 작품은 두번은 봐야함 재개봉해서 다시보니 역시 재밌네요!!"
"태태왕자","2020.08.25","이영화를 처음 볼대는 이해가 되지 않았지만 재방송, 그리고 지금 보니 또 다른 느낌과 시점으 가지고 볼수 
있었습니다."
"개념이","2020.08.25","시간을 뒤집어 갖고 논 최고의 영화"
"로디","2020.08.25","지루하고 괜히 꼬아서 연출한 느낌"
"밀랍41","2020.08.25","편집방식이 독특해서 재밌었어요."
"영ㅇㅇ민","2020.08.25","놀란의 관객가지고 놀기의 기작"
"hu**com","2020.08.25","★★★☆☆ 나라면 음성메모"
"le**c0610","2020.08.25","명작은 명작입니다. 크으"
"go**sh96","2020.08.25","장면마다 반전인게 재밌었어요"
"dr**ming0816","2020.08.25","잘봤습니다~~~~!"
"I am who I am","2020.08.25","평범한 스토리도 비범하게 만들어내는 편집과 연출력의 힘"
"마감","2020.08.25","ㅅ러끡ㅎㅌㄱㅇㅅㅁㅌㄱ쓰카"
"김라면","2020.08.25","최종병기 레너드, 이제 해방된 건가"
"hotsummer","2020.08.25","어렵다 잘모르겟다 모루겟다"
"kung","2020.08.25","시간순이 거꾸로 되어있어서 재밌게 느껴졌던것 같아요"
"스미골","2020.08.25","좀  시시한 내용이지만
그냥 볼만한 내용"
"ji**d0819","2020.08.25","이해하기힘들지만 해석보고나니 재밌어용"
"sh**b75","2020.08.25","크... 역쉬 명작은 영화관에서 봐야 제 맛!"
"황윤수","2020.08.25","메멘토, 다시보기 준비중."
"mmmmoooo","2020.08.25","예전에 못봐서 이번 기회에 다시 봤어요. 괜찮네요"
"ki**is","2020.08.25","기억의 외곡이란 와~ 대단한 흡입력을 가진 영홥니다"
"찐퀀","2020.08.25","다시봐도 몰입력 대단한 명작"
"양사장님","2020.08.25","오랜만에 다시 봐도 몰입감 굿"
"si**ibum87","2020.08.25","젛른양화 잘봫습니다 좋아요"
"JNBLOVE♥","2020.08.25","여전히 명작인 영화.."
"무궁화(요원)","2020.08.25","재미있게 잘 봤어요.♥"
"불타는응가","2020.08.25","명불허전입니다 굳...."
"sy**nakk","2020.08.25","역시 명작은 다시 봐도 재밌다."
"주주","2020.08.25","색다른 연출과 반전 신선하네요"
"sc**lt23","2020.08.25","초반이 조금 지루하긴 했는데 후반이 대단했네요~잘 봤습니다~"
"서진서진","2020.08.25","재밌어요. 훌륭해요."
"아게로스","2020.08.25","코로나 19때문에 못 봄 아쉽다."
"ko**amin5798","2020.08.25","크리스토퍼 놀란 감독은 천재입니다"
"cj**715","2020.08.25","소재의 특징을 극대화시키는 편집기법의 활용이 놀랍다"
"사진가버스커","2020.08.25","진짜 개미쳤다 와.. 마치고 감탄밖에"
"짭줄요정","2020.08.25","제대로 관람 못 해서 다시 한 번 보려구요."
"so**s90","2020.08.25","몰입해서 잘 봤습니다. 명작이네요~"
"박브라더","2020.08.25","초반에는너무지루하게갔는데반전 ㅋㅋ"
"파카알파카","2020.08.25","놀란하면 생각나는 영화 중 하나"
"홍키짜앙","2020.08.25","이 영화 어떠셨나요? 좋았어요"
"ko**9201","2020.08.25","재밋네요 ㄹㅎ 반전있구 !!!!"
"j2**07","2020.08.25","역시 명작,,
스토리 자체가 그렇게 흥미진진하진 않은것같은데 풀어나가는 방식때문에 아주 흥미진진하게 느껴짐,, 보고있으면 다음내용이 너무 궁금함"
"팡팔","2020.08.25","어으어 어렵다
테넷보기 전에 놀란 작품 보고 간다 생각하고 봤습니다"
"sunmi♬","2020.08.25","생각하고 또 생각하게 만드는영화"
"hu**gre891","2020.08.25","학생때의 추억. 외로웠던가"
"amyZzang","2020.08.25","놀란 감독의 장기가 잘 보여진 작품"
"el**ubina","2020.08.25","역순으로 풀어가는 흐름과 생각지도 못한 결말.."
"아크테릭스","2020.08.25","크리스토퍼 놀란의 정말 놀랄만큼 충격적인  논란이 될 영화"
"민포","2020.08.25","독특한 시나리오이긴 하지만, 결말이 확실히 밝혀지지 않은 느낌."
"kino07","2020.08.25","역시 놀란 감독의 작품답게 흥미진진하다. 무한루프를 돌다가 헤매는것 같은 느낌이 든다."
"14**dg","2020.08.25","사랑하는 아내를 잃고 단기기억상실증을 앓게 된 남편을 연기한 가이 피어스의 연기가 인상적인 영화였습니다."
"starbuzs","2020.08.25","영화에 대한 정신분석 강의"
"ma**seum91","2020.08.25","최고에요 라는 말밖에는..."
"퐁","2020.08.25","몇 번을 봐도 볼 때마다 새롭고 놀라운 영화."
"유자차♥","2020.08.25","역순으로 내용이 흘러가는데 생각하지도 못한 결말에 너무 놀랐고 소름끼쳤다. 인간이란.."
"TJus","2020.08.25","코로나를 뚫고 볼만한 영화!"
"여름 방랑자","2020.08.25","스토리가 ㅉㅏ임새 있고 진실은 꼭 밝혀진다는 교훈"
"ha**65","2020.08.25","주인공 연기가 스토리에 대한 집중도를 높여줬어요. 다만 낯선 전개방식과 다소 어려운 스토리때문에, 초반엔 이해하기 좀 어려웠어요."
"레몬그랩백작","2020.08.25","짬에서 나오는 바이브 굿굿"
"ha**yharu26","2020.08.25","독특한 전개방식이 적응이 어려웠지만, 인상적이었어요."
"놀라운놀란에놀란","2020.08.25","스토리적으론 별개 없지만 처음과 끝이 서로를 향해서 다가가다가 중간에서 만나면서 사실이라 믿던게 어그러지고 숨겨진 이야기가 나오는 연출이 좋았어요"
"유우키","2020.08.25","열심히 봤지만 무슨 뜻인지... 잘 모르겠네요"
"박-카스","2020.08.25","기억손실자가 지난일을 재해석 하는 영화"
"k2**731","2020.08.25","살짝 지루하지만 괜찮은 영화"
"stormjsm","2020.08.25","영화에 몰입하다보니 내가 기억을 잃어버린것 같아서 무슨 영화를 본건지 이해가  안될만큼.. 잘 만들어진 영화 같네요."
"현미녹차7호","2020.08.25","역시 놀란 형님~~짱짱맨~%"
"둥둥섬의라이언","2020.08.25","초집중했지만 해석이 필요함~~"
"빵대한","2020.08.25","걸작?난해해서 몇번 봐야 이해될듯"
"보리차 냥","2020.08.25","오랜만에 다시 봄. 그는 여전히 무언가를 찾고 있음"
"so**i1","2020.08.25","놀랍다 어떻게 이런 영화를 만들엇는지.."
"atempo","2020.08.25","감독의 연출에 찬사를..."
"천 우","2020.08.25","역시 보기를 잘 했다는 생각...굿"
"남현동청솔모","2020.08.25","놀란의 놀라운 입봉작. 영화관에서 보니 색다르군."
"영화순찰대","2020.08.25","처음 봤던 그 감동까지는 아니었지만 다시보니 처음에 보이지 않았던 장면까지 보여 좋았습니다. 명작은 명작"
"한스16","2020.08.25","케이블에서 하는 띄엄띄엄봐서 잘 몰랐는데.. 보통영화의 흐름으로 보려주었다면 평범한 영화인것을.. 영화보고나왔지만 아직 백퍼정리안됨ㅋㅋㅋ"
"동의거부","2020.08.25","오랜만에 봐서 좋았어요"
"파인트리원","2020.08.25","반전이 최고네요~~역시 놀란 작품~~"
"kokko","2020.08.25","오....소오오름 돋았어요 진짜 마지막 머임..."
"고양이실패단","2020.08.25","쩐다 그냥 쩔어요 잘봤습니다"
"영화2020","2020.08.25","이해 안되고 앞뒤가 뒤죽박죽 이지만 대충 결말은 알고 나오는 영화~!"
"영화울트라매니아","2020.08.25","생각지도 못한 반전이 있네요"
"pp**4043","2020.08.25","고상함이 가미된 지적인 뇌절."
"dixhwi12","2020.08.25","다시봐도 재밌네요 역시 놀란감독 굿"
"특별상영관에서보자","2020.08.25","오래 전에 봤을 때, 그 때도 별로였는데
...
도도리표..."
"우리는 문화인","2020.08.25","독특한 전개와 반전 촌스럽지 않아서 좋았다"
"딴지왕","2020.08.25","천재 감독의 데뷔작
시간의 역순이 기가막히다."
"oliv oliv","2020.08.25","삶은 과연 진실일까 기억일까 그저 편향일까"
"HWANZUNI","2020.08.25","시간의 흐름과 기억의 조각들을 퍼즐처럼 맞춰가는 과정을 통해 고뇌하는 인간의 자화상을 그러본다"
"수호!","2020.08.25","무슨 내용인지 하나도 모르겟음"
"승승러브","2020.08.25","예매만 하고 영화는 못 봤네요"
"애옹이ㅇㅅㅇ","2020.08.25","미친 영화임;; 영화관에서 볼 수 있어서 감사 ㅠㅠ"
".<**>.","2020.08.25","명작은 영원하다 ㅍㅎㅎ"
"li**two","2020.08.25","기대가 너무 커서 그런지...좀 지루했어요"
"Survivor","2020.08.25","아,, 봐도봐도 봐보고싶은영화"
"ja**o419","2020.08.25","재미있게 봤어요..."
"2025svip","2020.08.25","흑백과 컬러 과거와 현재 시간순삭"
"크레이지 바비","2020.08.25","역시 한번 더 봐야겠네요.."
"스토리를 만드는자","2020.08.25","연출이 돋보이고 정말 독특하고 잘만든영화네요"
"TopSeed","2020.08.25","다시봐도 명작이고 재밌네요!"
"저녁의미라쥬","2020.08.25","아 봐도 봐도 헤깔리는 영화..,"
"오주은주영","2020.08.25","구성이 너무 좋았습니다"
