"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"금발의 초원","neod****","2006.09.19. 22:16","10","이누도 잇신 감독이 젊은 세대에게 전하는 메세지...","0","0"
"금발의 초원","shoo****","2006.09.19. 20:07","10","오랫만에 좋은 영화 봤다. 여운이 많이 남는...","0","0"
"금발의 초원","esul****","2006.09.19. 17:05","8","마냥 아름답기만 한 영화는 아닌 듯.........","0","0"
"금발의 초원","xowl****","2006.09.19. 16:44","10","내가 이 영화때문에 이두도 잇신을 사랑하게 됐다.","0","0"
"금발의 초원","rmh3****","2006.09.19. 11:09","8","사랑도 그렇지만 모든것은 표현이 중요한것 같다","0","0"
"금발의 초원","love****","2006.09.19. 10:09","6","일본인들만이 알수있는 독특한세계라고할까;;..^^;","0","0"
"금발의 초원","holy****","2006.09.19. 08:51","6","차라리 꿈이라고 생각해도 그대로 살았더라면 어땠을까........","0","0"
"금발의 초원","dall****","2006.09.19. 08:44","10","사랑을 이룬 꿈속에 머물수도 있었던 그 ..사랑은 진실이다","0","0"
"금발의 초원","tang****","2006.09.18. 23:37","10","꿈과 현실의 혼돈, 현실에서도 날 수 있었다.","0","0"
"금발의 초원","kyo4****","2006.09.18. 23:05","8","따듯하고 애뜻한 분위기. 내면을 잘 묘사한 전형적 일본영화","0","0"
"금발의 초원","shut****","2006.09.18. 22:31","7","조금은 단순, 그리고 정 안가는 시놉시스","0","0"
"금발의 초원","4070****","2006.09.18. 22:09","10","뭔가 가슴이 꽉차는듯한 느낌? 조용하면서 발랄한 그런 영화..","0","0"
"금발의 초원","craz****","2006.09.16. 23:32","6","아이디어는 좋았는데, 너무 담담했다고 할까?","0","0"
"금발의 초원","kjhk****","2006.09.15. 02:09","10","80대 할아버지가 아닌 20대 청년이 나와서 좋았음~","0","0"
"금발의 초원","fred****","2006.09.13. 10:05","7","나도 늙어서 저런 감정 느낄 수 있을까?","0","0"
"금발의 초원","blue****","2006.09.13. 05:13","7","너무 기대하고 봐서 그런지 조제만큼은 아니다.","0","0"
"금발의 초원","doll****","2006.09.12. 12:34","10","진짜 이쁜 영화. 몇번을 봐도 눈물난다. 닛뽀리영감의 가여운 삶","0","0"
"금발의 초원","poto****","2006.09.10. 18:03","1","네이버 또 쓰래기영화 소개하는군하","0","0"
"금발의 초원","caca****","2006.09.08. 12:27","10","이누도 잇신은 생각하는 감독","0","0"
"금발의 초원","joch****","2006.09.05. 02:24","10","이런 영화를 만들다니...","0","0"
"금발의 초원","poi1****","2006.09.04. 16:04","10","음좋아","0","0"
"금발의 초원","ddal****","2006.09.01. 03:48","8","왠지 자꾸 '박사가 사랑한 수식'만 생각났다.","0","0"
"금발의 초원","rhdl****","2006.08.30. 11:52","10","20세 청년의 80세 노인되기..오래도록 남는 아련함과 따뜻함..","0","0"
"금발의 초원","jtio****","2006.08.30. 01:08","10","조제.호랑이.물고기가 이번엔 하늘을 날았다.","0","0"
"금발의 초원","kimk****","2006.08.23. 23:40","10","치즈루 이제 이유없이 좋다","0","0"
"금발의 초원","lks3****","2006.08.22. 16:34","6","감독은 소재의 어두운 그늘을 거둬내는데는 재주가 있는듯.","0","0"
"금발의 초원","arti****","2006.08.22. 04:22","10","이누도 잇신 이케와키치즈루 .. ! 다된거아닌가","0","0"
"금발의 초원","paza****","2006.08.15. 19:55","10","영화를 보고나니, 왠지 가슴이 아련해지는 것 같네요....^^","0","0"
"금발의 초원","serf****","2006.08.10. 21:28","10","평이 좋아 나도 봤다. 정말 좋은 작품이다.","0","0"
"금발의 초원","wyym****","2006.07.29. 00:41","10","이영화가 알려져야 대는데........","0","0"
"금발의 초원","won3****","2006.07.20. 12:06","10","걍 좋다","0","0"
"금발의 초원","is10****","2006.06.10. 17:50","10","날아라","0","0"
"금발의 초원","cupi****","2006.05.22. 17:17","10","아름답다.. 이누도잇신을 기억할수밖에 없는 영화다","0","0"
"금발의 초원","oguf****","2006.05.13. 02:53","7","이누도잇신다운 영화 따뜻한 앙금하나를 더 얻음.","0","0"
"금발의 초원","hyli****","2006.05.11. 21:09","9","역시 이누도 잇신... 따뜻한영화.","0","0"
"금발의 초원","vann****","2006.05.10. 14:55","10","삿뽀리는 추락한게 아니라 잠깐동안만 날았을 뿐이다.","0","0"
"금발의 초원","byks****","2006.05.04. 11:39","10","정말 좋은 영화","0","0"
"금발의 초원","lshp****","2006.04.01. 13:17","6","바람 한점없이 고요하게 흐르는 화면..","0","0"
"금발의 초원","sogy****","2006.03.20. 21:52","7","이케와키 치즈루의 순수한 연기에 올인! 딴건 글쎄...","0","0"
"금발의 초원","memb****","2006.02.25. 19:50","10","조제(이케와키 치즈루)의 또다른 매력을 느껴볼 수 있는영화.","0","0"
"금발의 초원","aaro****","2006.02.25. 18:16","10","금발의 초원에서 나도 배를 탈 수 있을까?","0","0"
"금발의 초원","juli****","2006.02.25. 04:24","10","꿈과 현실.. 그 속에서 진실이지만 진실같은 사랑..","0","0"
"금발의 초원","inso****","2006.02.20. 12:51","10","조용하고 부드럽고 시원하고  아름답고 사랑스러운 영화","0","0"
"금발의 초원","dcap****","2006.02.19. 20:04","10","제대로 빠져들게 만드는 구성과 아릿한 결말의 첫사랑 이야기.","0","0"
"금발의 초원","inwo****","2006.02.17. 09:32","10","보고나서도 여운이 남는 영화..이누도 잇신 당신 기억할꺼야!","0","0"
"금발의 초원","snow****","2006.01.27. 19:09","10","묘하다. 슬프지만 따뜻하다.","0","0"
"금발의 초원","jsin****","2005.11.17. 02:26","10","이누도 잇신의 광팬이 될수 밖에 없었던..","0","0"
"금발의 초원","tn99****","2010.11.26. 00:23","5","꿈?? 현실?? 꿈 같은 영화.. 별로 공감은 안된다..","0","1"
"금발의 초원","kse9****","2008.01.29. 18:51","1","일본영화가 허무한건 알았지만 이거완전 쓰레기 아놔 이세야 유스케때문에 본건데ㅠㅠ","0","1"
"금발의 초원","ab1y****","2007.01.12. 23:02","7","모델삘남주인공과 촌스런여주인공의 언발란스한 동화한편","0","1"
"금발의 초원","icap****","2014.07.14. 21:41","1","일본스러움 소재도 그렇고 연출도 그렇고 감동도 교훈도 여운도 없는데 있는거처럼 포장돼있는 느낌이 강한 영화","0","4"
