"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"메멘토","sssd****","2012.02.02. 15:29","1","이런 영화 볼 바에야 단어 하나를 더 외우겠다 정말 시간 아까운 영화다","8","6"
"메멘토","kais****","2014.04.17. 02:46","1","ㅡㅡ뭐가 대단하다 길래 봤더니.. 명탐정 코난을 보길","9","7"
"메멘토","matt****","2015.03.14. 13:11","1","지루한 에피소드... 장황한 연출... 설정만 좋았다.","11","9"
"메멘토","wlsc****","2014.10.30. 18:16","1","결말이그랗게놀랍지도않고 스토리도 재미없고난해하다","11","9"
"메멘토","prox****","2012.12.12. 14:12","1","아무리 반전이 뛰어나고 스토리구성이 짜임새있다고해도 이 영화에는 가장 중요한요소인 '재미'가 빠졌다. 보는내내 지루하고 전개도 느려터져서 재미가 너무 없었다. 영화를 꼭 작품성을보려고 보는건 아니지않은가? 좀더 재미있게 만들었어야한다.","13","11"
"메멘토","fkqj****","2023.09.30. 23:03","10","인간의 기억.. 그 나약함과 왜곡을 샅샅이 파헤쳤다. 근데 너무 잔인한 폭로다ㅠ 나도 나를 더 못믿겠다 이제 ㅠㅠ 놀란 넘해","1","0"
"메멘토","coal****","2023.03.01. 23:23","10","남기고 싶은 기억만을 기록한 결과","1","0"
"메멘토","park****","2023.02.17. 23:44","6","두 번 봤는데 완전히 이해하고 주인공을 보니 뭐 이런 OO이 다있나 싶다 ㅋㅋㅋ 깡마르고 고집센 얼굴 때문에 더 천치같아보임. 기억이 없으면 인간은 존재할 의미가 없네. 진짜 말 그대로 retard임","1","0"
"메멘토","wini****","2023.01.25. 22:48","8","오직 자신만의 기록이 진실 된 기록이라고 믿었지만 그것이 부정 당할 때 우린 그것을 의심 할 것인가, 부정 당한 사실을 부정 할 것인가.","1","0"
"메멘토","ariy****","2022.12.21. 17:14","9","과거를 부정하고 삶의 목적을 유지하기 위해 나 자신을 뫼비우스의 띠에 가두다","1","0"
"메멘토","ukul****","2022.04.13. 13:30","10","내가 주인공인냥 기억이 편집되게 만드는 영화","1","0"
"메멘토","iyan****","2021.09.26. 22:22","5","연출은 독특하고 좋다만 기본 스토리 자체는 그저그렇다. 2번의 시도끝에 안졸고 끝까지 볼수있었는데 보는내내 흥미진진하게 지루했고 보고나선 내가 이걸 보려고.. 싶었던 영화","1","0"
"메멘토","golm****","2021.09.10. 23:02","8","정말 신선한 전개와 흥미로운 스토리와 몰입감. 잘 만든 영화","1","0"
"메멘토","6548****","2021.09.01. 00:12","10","장면이 바뀔 때마다 느껴지는 낯선 느낌. 관객은 무슨 상황인지 분석하게 된다. 마치 주인공처럼.","1","0"
"메멘토","rand****","2021.07.04. 00:03","9","건망증 심한 친구들에게 너 메멘토냐? 했던 전설의 영화","1","0"
"메멘토","sdar****","2021.06.11. 07:18","10","역순으로 보여주는 연출이, 관객까지 사건의 진실을 파헤치는 데 동조하게 만든다. 주인공도 매력적이다. 테디 아저씨.. 의심해서 미안해요... 또 하나의 John. G를 만들어내 쫓으려는 레니의 선택은 가히 충격적이었다. 나 역시 혼란 속에 빠졌다가 지미와 테디 등장 후 퍼즐이 끼워맞춰지면서 아! 하고 깨달았다. 범인이 없...","1","0"
"메멘토","miso****","2021.06.02. 21:24","10","인간의 기억력은 결국 이기심으로 왜곡된다는 것을 잘 보여준 영화크리스토퍼 놀란 감독님 영화는 나를 늘 놀라게 한다.","1","0"
"메멘토","inop****","2021.04.24. 22:39","9","기억이란 대체 무엇인가? 보는 내내 무엇이 사실인지..계속 찾았다. 역순으로 가면서 현재를 보여주는.. 일단 이러한 발상자체가 참 신박하다..  벌써 20년전에 이런 영화를..","1","0"
"메멘토","daum****","2021.04.20. 14:12","10","연출만으로 나도 기억상실증 걸림, 한 장면도 놓치지 않고 싶은 명작","1","0"
"메멘토","jiay****","2021.03.27. 11:39","8","역순의 흐름이 신선했지만 좀 지루함..그저그랬음..","1","0"
"메멘토","zzan****","2021.03.04. 11:40","8","와 마지막에 뒷통수 맞은 느낌 ㅋㅋㅋ 영화를 좋아해서 많이 보지만 진짜 영화매니아들처럼 대단한 평은 못내리겠는데 연출이 소름돋는 느낌? 역시 놀란 감독 작품 어렵고 1번 보면 안되고 여러번 봐야한다는 걸 깨달음..","1","0"
"메멘토","rhgk****","2021.02.18. 00:29","10","영화를 즐겨 보지 않지만 주기적으로 보는 작품 중 하나.","1","0"
"메멘토","nell****","2021.02.03. 16:43","10","천재감독은 영화로도 퍼즐놀이를 한다.","1","0"
"메멘토","song****","2021.01.18. 01:53","8","너무 반전 영화라고 소문나서 반전 생각하면서 봤더니 조금 뻔해서 아쉽지만 스토리 풀어나가는 방식이 색달라서 생각하며 보는 재미가 있었다","1","0"
"메멘토","kayd****","2020.12.27. 11:42","7","머리 나쁜 나같은 사람은 이해도 잘 안됨","1","0"
"메멘토","tlsa****","2020.10.05. 16:51","9","곱씹으면서 봐야 흑백과 역재생의 의미와 목적이 이해되는 영화.","1","0"
"메멘토","juns****","2020.10.04. 14:21","10","이런 스토리의 영화는 처음 봐서 새롭고 재밌었어요 처음 봤을때는 이해가 잘 안갔는데 해설 보니까 더 이해가 되네요","1","0"
"메멘토","iby3****","2020.09.15. 09:14","6","이 영화를 보다보면 내 자신도 10분전, 20분전, 30분전의 내용이 어떻게 흘러갔었는지 기억이 가물가물해지면서 스토리를 짜맞추기가 점점 혼란스러워짐.. 영화보는 관객들을 모두 단기 기억상실증에 걸리게 만드는 영화.","1","0"
"메멘토","heav****","2020.09.14. 21:00","10","영화에 대한 사전정보 모르고 그냥 생각없이 보고 있었는데 어느샌가 끝에 다다러 머릿속에서 인과관계가 쫘악 맞춰질 때의 느낌이 일품. 어쩌면 복잡하고 산만하게 보일 수도 있었을텐데 그렇지 않은 연출과 구성이 참 좋은, 개인적으로 인셉션보다 더 만족한 영화. 물론 재미는 인셉션이 더...ㅋ","1","0"
"메멘토","tjse****","2020.09.14. 20:27","10","한국영화는 제발 보고배워라","1","0"
"메멘토","tak5****","2020.08.21. 00:21","10","진짜 미쳤다... 이제 이 영화를 보다니...ㅠㅠ 혹시 안본사람들은 부럽네아직 세상에 또 하나의 전율을 남겨둔것이니","1","0"
"메멘토","limy****","2020.08.12. 14:31","10","왜 천재적 연출이냐하면, 감독의 의도는 관객 모두를 메멘토로 만드는 거였다고 인터뷰했다. 그리고 영화 1/3 지점부터는 다들 계속 헷갈려하며 기억을 잃었지. 그게 성공했기 때문에 이 영화는 명작이 된 거다.","1","0"
"메멘토","00_2****","2020.05.20. 00:18","10","왜 이렇게 타임라인을 뒤죽박죽은 아니고.. 거꾸로 나열해놨는지 결말을 보면 알 수 있는 듯.. 소름끼치고 무서움. 갑툭튀 쩌는 공포 영화들보다 훨씬 무섭고 하필이면 밤중에 봐서.. 혹여나 꿈에 나올까 봐 걱정되기도 하고.. 이게 진짜 스릴러지 싶음. 극 중에 나오는 주인공의 말과 이야기들을 모두 신용하고, 이름이 나온 ...","1","0"
"메멘토","alma****","2020.04.29. 00:01","10","기억력을 총동원하여 초집중해서 하나하나 빠뜨리지 않고 상세히 관람했던 영화. 놀랍도록 뛰어납니다.","1","0"
"메멘토","byem****","2020.04.26. 12:05","8","연출이란 무엇인가를 보여주는 작품. 유효한 주제의식과 연출방식의 조화는 더할나위 없다. 다만 관객의 궁금증과 스토리 라인이 라스트 10분에 해소될 수밖에 없는 것은 매우 매우 아쉽다.","1","0"
"메멘토","ddon****","2020.04.08. 03:49","10","진짜 박진감 긴장감 넘치는 것 뿐만 아니라 소름이 돋는다.. 한 순간도, 한 장면도 놓치면 안 될 영화.. 마지막에 where was I? 라고 말하는 장면은 진짜 머리를 돌로 맞은 것만 같다","1","0"
"메멘토","keha****","2020.03.31. 04:14","10","메멘토를 보고 나서 내가 지금 뭘 보고있었지? 주인공처럼 되어버린다","1","0"
"메멘토","djye****","2020.03.26. 03:18","10","영화 내내 잘 따라가고 있다고 느꼈는데 마지막에 뒤통수가 얼얼하네.. 기억이 기억에, 사람이 사람에게 겨눈 총이 너무나 묵직하다+정수는 휘발되는 기억과 시간을 거스르는 연출을 동시에 표현한 첫 씬이라고 생각","1","0"
"메멘토","robo****","2020.03.24. 21:39","10","놀란 감독의 데뷔작이자 레전드의 서막을 올린 명작","1","0"
"메멘토","pon0****","2020.03.21. 23:56","10","기억상실증 환자의 현실 도피용 선택적 뫼비우스 띠","1","0"
"메멘토","hjk9****","2020.03.18. 23:28","10","정보 없음","1","0"
"메멘토","join****","2020.03.03. 21:06","9","이 영화를 2001년쯤에 봤다. 당시에도 박하사탕처럼 시간을 거꾸로 전개하는 영화들이 있었지만 이 영화는 전혀 다른 구성과 다른 스타일이였다. 시간보다는 기억에 대한 영화였다. 결국 자신이 쓴 메모를 보고 자기 멋대로 해석하는 주인공. 당시 기대되는 신예감독이 나왔다는 생각을 했는데 지금 최고의 명감독이 되어 있군","1","0"
"메멘토","lyul****","2020.02.17. 13:15","10","이해를 하고 봤다면 역대급 명작","1","0"
"메멘토","lalu****","2020.01.03. 20:31","10","진실과 사실은 다르다.","1","0"
"메멘토","fddc****","2019.12.31. 02:19","7","레니 새미 지니 테디.. 이름이 다 비슷해서 더 헷갈렸음; 물론 내용도 한 몫했지만ㅋㅋ..","1","0"
"메멘토","tptj****","2019.10.12. 02:22","10","놀란팬인데 닼나보다 이거 보고 더 소름돋음","1","0"
"메멘토","dkdl****","2019.10.04. 20:34","8","'기억' 속의 '진실'이란 얼마나 덧없는 것인가. 진실은 때론 거짓말이 된다. '단기기억상실증 환자'인 주인공에게 단숨에 몰입하게 하는 역순 편집과 레너드의 심리묘사가 일품.","1","0"
"메멘토","kjw9****","2019.09.23. 00:55","9","영화를 보고도 이해 못한 내가 부끄럽다","1","0"
"메멘토","khj0****","2019.09.19. 11:36","10","희대의 명작. 감독의 연출은 우리가 단기기억상실증을 느끼게 만들며 마지막에 탄식하게 만든다.","1","0"
"메멘토","isoi****","2019.08.29. 09:42","10","놀란이 얼마나 천재인지 바로 알 수 있게 해주는 영화","1","0"
"메멘토","tjra****","2019.08.19. 21:15","10","멀리서보면 희극이고 가까이서 보면 비극이다.","1","0"
"메멘토","cna1****","2019.06.23. 22:03","10","이런 영화전개... 감독이 정말 대단합니다","1","0"
"메멘토","tang****","2019.06.15. 16:55","10","기억하고 싶은 것만 기억하는...","1","0"
"메멘토","minu****","2019.06.04. 18:28","10","내 인생영화 Top3안에 들어가는 영화. 단지 크리스토퍼 감독의 인셉션을 보고 흥미로워 다른 영화를 찾아봤을뿐인데 이렇게 훌륭한 영화를 볼 줄은 몰랐음. 다시봐도 소름끼치는 영화.","1","0"
"메멘토","esju****","2019.05.09. 21:24","10","처음보는 전개 형식에 당황했지만 오히려 이런식의 전개가 아니였다면 재미없었을듯.. 어떻게 이런 생각을 했는지 감탄이 나옴.","1","0"
"메멘토","poiu****","2019.05.04. 17:34","8","세삼 깊은 스토리를 구성할수있는 감독은 크리스토퍼 놀란이 최고봉일것이다","1","0"
"메멘토","sel5****","2019.04.29. 05:42","10","진실은 찾기 어렵고 받아들이긴 더 어렵다. 기억은 그 사이의 합리화다.이말에  진심동감하네요~~~^^크리스토퍼놀란감독   연출력대박이네요..몰입하게하는영화~!!!연출이다한듯해요!","1","0"
"메멘토","gkgk****","2019.04.08. 13:16","10","잘 따라가고 있는 줄 알았는데","1","0"
"메멘토","kure****","2019.03.16. 00:38","10","서울에서 김서방찾기.","1","0"
"메멘토","cla1****","2019.02.23. 23:45","10","대박 너무나도 재밌던 지적스릴러 영화","1","0"
"메멘토","tjdd****","2019.02.10. 05:22","10","이걸 점수를 안넣었엇다니... 몇번을 본영화인데","1","0"
"메멘토","yogh****","2019.02.10. 02:21","10","소름돋게 재미있었다.","1","0"
"메멘토","gksk****","2019.01.04. 15:23","10","말그대로 미친 영화 이런  영화는 가슴속에 남긴다..놀란은 천재다","1","0"
"메멘토","demi****","2018.12.29. 14:45","10","놀란감독이 왜 천재인지 궁금하면 이 영화를 2번 보고 해석까지 보면된다. 사람이 어떻게 이런 영화를 만들 수 있는지 놀란은 진짜 천재다","1","0"
"메멘토","pos0****","2018.12.15. 19:53","10","내가 마치 레너드가 된듯한 연출과 몰입력....","1","0"
"메멘토","j361****","2018.12.09. 16:25","10","메멘토 메멘토 메멘토.","1","0"
"메멘토","fsre****","2018.11.17. 05:49","8","기억하고 싶지않아도되도 스스로의 기억을 조작하는","1","0"
"메멘토","taew****","2018.11.15. 11:10","8","2번 보고 싶은 영화가 나타났다","1","0"
"메멘토","dlsw****","2018.11.14. 17:07","10","크리스토퍼 놀란은 최고다.","1","0"
"메멘토","dlsk****","2018.11.10. 06:03","8","무서워..기억이란 뭘까","1","0"
"메멘토","blac****","2018.10.05. 00:14","10","시작할 때의 감탄이 끝까지 끊이지 않는다","1","0"
"메멘토","syup****","2018.10.04. 03:57","10","놀란 당신은 대체....","1","0"
"메멘토","jun1****","2018.09.16. 17:18","10","컬러와흑백 시작과 끝이 번갈아가며 중간에서 끝나는 구성을 알고도 매번 놀랍다이름따라가나 보다","1","0"
"메멘토","ksb8****","2018.09.04. 23:09","8","첨에 7점 주다가.. 영화다보고 하루 지나니 다시금 되짚게 된다.. 8점","1","0"
"메멘토","sswl****","2018.08.29. 15:31","10","내 인생 영화 중 하나. 영화 한 번보면 다시는 안보는 타입인데 이 영화는 몇번이라도 볼 수 있을 것 같네요","1","0"
"메멘토","howe****","2018.07.28. 21:42","8","이야기 전개가 거꾸로 이루어지기 때문에 영화 초반에는 이야기를 전혀 이해할 수 없어 조오오오오온나 지루하지만  후반으로 갈수록 이야기를 이해하면서 흥미진진해지고  마지막 반전에서 감독을 찬양하고 싶을 정도로  뒤통수를 후려갈긴다.","1","0"
"메멘토","rhrl****","2018.06.26. 00:27","8","영화 보는 내내 답답했지만, 놀란은 마지막이 돼서야 시원한 물 한잔을 보는 이에게 전해준다. 플롯배열 자체에서 가히 혁신적이지 않을까","1","0"
"메멘토","yna0****","2018.06.22. 07:54","10","너무 재밌다. 주인공 간지","1","0"
"메멘토","rhdw****","2018.05.01. 21:50","10","이제부터 내 인생영화임 ㅠㅠ","1","0"
"메멘토","hjs8****","2018.02.15. 00:43","8","정방향과 역방향의 이야기를 동시에 풀어놓을 생각을 하다니...  흔한 스토리의 범죄영화를 지금까지 보지못한 방식으로 풀어냈다.","1","0"
"메멘토","qkrh****","2018.02.09. 07:35","8","장애인 악용해먹는 사람들과 완전한 장애인으로 둔갑시키는 보험팔이. 생각보다 평범한 이야기이지만 편집의 기술로 극도로 몰입하게 된다. 보험팔이의 전형ㅋㅋ 남을 속이기 위해선 나도 속인다ㅋㅋㅋ","1","0"
"메멘토","kims****","2017.11.08. 10:50","10","몰입도의 끝을 보여준 영화.","1","0"
"메멘토","cogu****","2017.10.23. 22:29","10","스토리 구성이 대박. 엄청난 반전 !","1","0"
"메멘토","dark****","2017.10.18. 07:43","7","놀란 영화 좋아했는데 이건 솔직히 내용을 모르겠다.... 몇번 보면 평점 수정하러 들어올지도....","1","0"
"메멘토","goto****","2017.09.22. 21:12","10","놀란 감독이 왜 천잰지 보여주는 영화.. 시간이 흐를 수록 소름이....","1","0"
"메멘토","urwi****","2017.09.02. 21:07","9","과연 기억을 믿을 수 있는 것인가","1","0"
"메멘토","bjh2****","2017.08.26. 19:14","10","와..마지막에 진짜 소름","1","0"
"메멘토","minc****","2017.07.29. 16:12","7","이해를 못해서 후반부 엔딩 크레딧 올라올 때 가지 멍때렸다. 2번 이상은 봐야하는 듯 ㅜㅜㅜ","1","0"
"메멘토","just****","2017.03.14. 23:56","10","메멘토 다크나이트 인셉션","1","0"
"메멘토","lrg3****","2017.03.14. 02:02","10","신선한 전개 방식에 압도되서 보다가 결말보고 벙찐 영화!","1","0"
"메멘토","heys****","2017.03.04. 09:26","10","꼭 두번 보길 추천. 처음에는 레너드의 입장에서 어리둥절한 상태로 매순간 집중하려 애쓰며 몰입, 두번째부턴 테디나 나탈리 등 다른이가 레너드를 보는 시선으로 이해하며 몰입하게 되는 재미가 너무 달라 감격스러울 정도.","1","0"
"메멘토","jinh****","2017.02.22. 13:12","10","배우들 연기 진짜 개쩌네요... 특히 나탈리 연기 지림..","1","0"
"메멘토","hdwh****","2016.07.26. 04:03","9","오래 됬지만 아주 좋아요.","1","0"
"메멘토","sshy****","2016.06.25. 12:10","9","최고다 진짜 후회없는 영화","1","0"
"메멘토","wkdg****","2016.06.12. 23:29","10","크리스토퍼 놀란은 천재다 2","1","0"
"메멘토","a896****","2016.05.15. 11:07","10","이 영화는 미친 영화예요... 그리고 그 후로 레니는 어떻게 살아가고 있을까도 게속 그림이 그려지네요..ㅠㅠ","1","0"
"메멘토","jhks****","2015.12.27. 23:49","9","레닌도 10분간 뒷내용보고 이해할 수 있을 만큼 반전으로 인한 마무리","1","0"
"메멘토","aqse****","2015.12.12. 22:48","10","대작임....그냥 보셈","1","0"
"메멘토","dbtn****","2015.12.09. 00:17","10","그냥 대박임... 첫 10분정도는 이해못했는데 이해하고나서는 계속 소름이 돋음 ... 역시 놀란감독...","1","0"
"메멘토","smbo****","2015.12.06. 22:45","8","워낙 유명한 영화라 이제서야 봤는데, 뭐 역시나 명성에 걸맞는 연출 이었다. 다만 너무 큰 기대를 하고 봤다는 점이 좀 아쉽네 ㅠㅠ","1","0"
"메멘토","baks****","2015.12.01. 00:18","10","감히 내 인생 최고의영화로 손꼽고 싶다","1","0"
"메멘토","eesb****","2015.11.26. 03:46","8","모텔에서 전화가 올때 얼굴을 안비추는걸 보고 테디가 경찰일걸 예상하고 그 도와준다던 여자가 통수 칠거란거도 예상하고 결말까지 적중해버려서 좋은영화지만 별 감흥이 없었던","1","0"
"메멘토","beut****","2015.11.25. 12:10","10","정말 잘 만든 작품이다 몇 번이나 더 볼 작품","1","0"
"메멘토","xhal****","2015.11.14. 17:46","8","짜증나게 영화를 2번 보게 만든다.","1","0"
"메멘토","rkdw****","2015.11.08. 01:44","9","볼때마다 소름이 끼치는구나....","1","0"
"메멘토","insa****","2015.11.07. 06:34","10","★★★★명작★★★★","1","0"
"메멘토","haiz****","2015.11.07. 01:38","9","9점은잘안주는데 9점  충분해","1","0"
"메멘토","lsh5****","2015.11.03. 06:04","10","천재 감독의 등장. 충격 그 자체.","1","0"
"메멘토","1117****","2015.10.20. 21:37","10","진짜 영화보고 소름돋긴 처음이다;","1","0"
"메멘토","tell****","2015.10.20. 01:59","10","이게 바로 명감독의 연출이지","1","0"
"메멘토","kyc9****","2015.10.15. 01:41","10","3번째 작품 아니, 어찌보면 2번째 작품을 이렇게 미치게 만들어 놓으면 다른 감독들은 어쩌자는건가...","1","0"
"메멘토","spar****","2015.10.06. 23:20","10","철학이 없는 나라, 철학을 부정하는 나라에서 메멘토를 볼 줄 안다니 그저 기쁠 뿐이다 ㅎ","1","0"
"메멘토","codk****","2015.10.06. 18:56","9","영화 마지막 부분에 식스센스가 생각 난 건 나 뿐만이 아니겠지","1","0"
"메멘토","side****","2015.10.05. 20:31","10","기발한 아이디어!!!","1","0"
"메멘토","gign****","2015.10.04. 03:00","5","한번 보고서는 도저히 이해가 안되는 영화. 어렵다 정말.. 이 영화 감독과 재미를 떠나서 어려운 영화다.","1","0"
"메멘토","dmsw****","2015.09.28. 10:59","5","인내력 테스트..놀란감독과 높은 평정이 아니었다면 포기했을듯","1","0"
"메멘토","wnql****","2015.09.28. 06:00","10","기억은 기록이 아니다 해석일뿐.","1","0"
"메멘토","sazi****","2015.09.19. 23:14","10","와.. 천재다 천재. 천재라는 말 밖에 나오지가 않는다. 영화의 한순간이라도 놓치지 마라. 이해하기 어렵다. 한순간도 놓칠 수 없게 만드는 영화. 너무 재밌다.","1","0"
"메멘토","crui****","2015.09.09. 17:21","10","간단한 이야기를 2시간동안 풀어내는 놀런의 천재적인 전개방식","1","0"
"메멘토","pyli****","2015.09.04. 21:37","10","사람들이 이 영화 추천 많이해서 봤더니 존잼","1","0"
"메멘토","circ****","2015.09.03. 03:26","10","내가 본 영화중에서 가장 어려운 영화. 놀란의 천재성과 기억에 대한 새로운 깨달음을 주는 영화.","1","0"
"메멘토","wlsr****","2015.08.21. 17:52","10","감독님 천재신거 같아요!!","1","0"
"메멘토","jeff****","2015.08.09. 22:05","10","정말 말그대로 미친 영화다.","1","0"
"메멘토","jxor****","2015.07.09. 04:06","10","애드거 앨런 포가 말했지 ,  풀리지 않길 바라는 수수께끼도 있다고  주인공은 풀리지않는 수수께끼를 만들어낸다","1","0"
"메멘토","vgkm****","2015.05.17. 01:06","10","마지막 10분이 클라이막스다.","1","0"
"메멘토","cdwk****","2015.04.10. 18:31","8","2001년에 이런영화를 만든 놀란감독은 엄청나지만, 내용으로서의 재미는 조금 아쉽다.","1","0"
"메멘토","thdn****","2015.01.24. 01:46","10","놀란 작품은 하나도 빠짐없이 다봤다 그냥 천재다","1","0"
"메멘토","obm5****","2015.01.19. 23:26","10","표현방법, 전개방법, 스토리, 트릭 모든것이 박자를 이룬다.","1","0"
"메멘토","ayun****","2015.01.18. 17:18","10","시간을 역행하면서 사건을 풀어나가는 참신한 구조","1","0"
"메멘토","tedb****","2015.01.15. 20:10","10","놀란이 천재임을 반론할 수 없는 영화.","1","0"
"메멘토","seag****","2015.01.14. 00:46","10","재미를 떠나서 놀란은 천재다","1","0"
"메멘토","hn2d****","2015.01.10. 00:50","10","최소한 두번은 봐야 완벽히 이해되고 세번 봐야  재미를 느낄 수 있다.","1","0"
"메멘토","khh9****","2015.01.07. 17:41","10","쩌...쩐다...헐","1","0"
"메멘토","iihj****","2014.12.21. 18:25","8","의문으로 시작해서 소름으로..","1","0"
"메멘토","kkac****","2014.11.30. 18:20","10","2번을 봐도 영화내용이 이해가 안간다면 ....재생시간 역순으로 거꾸로 보세요... 대박입니다. 와","1","0"
