category(SoyNLP),word(SoyNLP),score(SoyNLP),category(TF-IDF),word(TF-IDF),score(TF-IDF),category(KeyBERT),word(KeyBERT),score(KeyBERT)
2015,한국_희망은,1.0,2005,진짜_아니야,1,,,
2015,한국_드라마,1.0,2005,진짜_울린다,1,,,
2015,한국_장르의,1.0,2005,진짜_눈물이,1,,,
2015,한국_드라마를,1.0,2005,진짜_슬픈,1,,,
2015,한국_관객에게,1.0,2005,진짜_슬프네,1,,,
2015,한국_중노년들을,1.0,2005,진짜_반려자의,1,,,
2015,한국_영화느낌,1.0,2005,와타나베_켄의,8,,,
2015,한국_상업,1.0,2005,와타나베_켄,7,,,
2015,한국_영화보고,1.0,2005,와타나베_배우,2,,,
2015,한국_블레이크,1.0,2005,와타나베_켄이,2,,,
2015,한국_감동적인,1.0,2005,와타나베_받쳐주는,1,,,
2015,한국_여러,1.0,2005,와타나베_눈에눈물글썽,1,,,
2015,한국_후반의,1.0,2005,와타나베_남는,1,,,
2015,한국_영화였던것,1.0,2005,와타나베_역시,1,,,
2015,한국_노감독의,1.0,2005,와타나베_연기,1,,,
2015,한국_결정이었다,1.0,2005,와타나베_자체인,1,,,
2015,한국_cj,1.0,2005,와타나베_장치들,1,,,
2015,한국_뻔한,1.0,2005,와타나베_눈물이,1,,,
2015,한국_짜내는,1.0,2005,와타나베_닿는다,1,,,
2015,한국_실망했다,1.0,2005,와타나베_슬펐다,1,,,
2015,한국_특유의,1.0,2005,와타나베_칸과,1,,,
2015,한국_영화들이,1.0,2005,와타나베_걸까,1,,,
2015,한국_무례한,1.0,2005,기억을_내일의,3,,,
2015,한국_로코로봐야할지드라마로,1.0,2005,기억을_잃어간다는,3,,,
2015,한국_전형적,1.0,2005,기억을_걷는,2,,,
2015,한국_의,1.0,2005,기억을_잃어가는,2,,,
2015,한국_정부는,1.0,2005,기억을_잃어가고,1,,,
2015,한국_가족영화,1.0,2005,기억을_잃는,1,,,
2015,한국_아침,1.0,2005,기억을_생각됩니다,1,,,
2015,한국_괜찮음,1.0,2005,기억을_잊어갔을,1,,,
2015,한국_결국은,1.0,2005,기억을_슬프다,1,,,
2015,한국_28일,1.0,2005,기억을_잃지,1,,,
2015,한국_영화일,1.0,2005,기억을_위해,1,,,
2015,한국_영화에,1.0,2005,기억을_잃지만,1,,,
2015,한국_과,1.0,2005,기억을_행복하게,1,,,
2015,한국_영화중에선,1.0,2005,기억을_점점,1,,,
2015,가족애_꼭보세요,2.0,2005,기억을_마지막에,1,,,
2015,가족애_슬픔,2.0,2005,기억을_난다,1,,,
2015,가족애_아름다운,1.0,2005,기억을_못합니다,1,,,
2015,가족애_눈물,1.0,2005,기억을_잃어도,1,,,
2015,가족애_넘치게,1.0,2005,기억을_남자의,1,,,
2015,가족애_감동,1.0,2005,기억을_마지막,1,,,
2015,가족애_행복하겠다,1.0,2005,기억을_아내의,1,,,
2015,가족애_엔딩이,1.0,2005,기억을_빼앗는,1,,,
2015,가족애_배우들에,1.0,2005,기억을_잃어감에도,1,,,
2015,가족애_예쁜,1.0,2005,기억을_조금이라도,1,,,
2015,가족애_부부애를,1.0,2005,기억을_기억그,1,,,
2015,가족애_없는,1.0,2005,기억을_나는,1,,,
2015,가족애_치매,1.0,2005,기억을_잃어간다는것,1,,,
2015,가족애_이웃간의,1.0,2005,기억을_잊는다는게,1,,,
2015,가족애_스토리,1.0,2005,기억을_잃은,1,,,
2015,가족애_중반,1.0,2005,기억을_잃어버린,1,,,
2015,가족애_돌아가신,1.0,2005,기억을_기대할,1,,,
2015,가족애_반전,1.0,2005,기억을_할마시가보면서알츠하이머,1,,,
2015,가족애_진한,1.0,2005,기억을_소중한,1,,,
2015,가족애_보이더라능아룸다운,1.0,2005,기억을_없다,1,,,
2015,가족애_누구에게라도,1.0,2005,기억을_지키려고,1,,,
2015,가족애_덮은,1.0,2005,기억을_기억과,1,,,
2015,가족애_운것같네요찐한,1.0,2005,기억을_인생에서,1,,,
2015,가족애_흐뭇하다,1.0,2005,기억을_붙잡으려는,1,,,
2015,가족애_잔잔한,1.0,2005,기억_속에,3,,,
2015,가족애_있는,1.0,2005,기억_내일의,2,,,
2015,아버지_생각이,9.0,2005,기억_내일을,1,,,
2015,아버지_어머니,6.0,2005,기억_못한다,1,,,
2015,아버지_생각에,4.0,2005,기억_하나의,1,,,
2015,아버지_할,2.0,2005,기억_어제의,1,,,
2015,아버지_생각도,2.0,2005,기억_온,1,,,
2015,아버지_보고,2.0,2005,기억_지루한,1,,,
2015,아버지_의,2.0,2005,기억_속엔,1,,,
2015,아버지_보면서,2.0,2005,기억_엔딩,1,,,
2015,아버지_돌아가신,2.0,2005,기억_울어본,1,,,
2015,아버지_하고,2.0,2005,기억_나의,1,,,
2015,아버지_걸린,2.0,2005,기억_나를,1,,,
2015,아버지_조진웅은,1.0,2005,기억_감사하며,1,,,
2015,아버지_계시는,1.0,2005,기억_즐거운,1,,,
2015,아버지_할머니,1.0,2005,기억_삶의,1,,,
2015,아버지_우리들의,1.0,2005,기억_감사하고,1,,,
2015,아버지_누군가의,1.0,2005,기억_은,1,,,
2015,아버지_말해주세요사랑합니다,1.0,2005,기억_이의,1,,,
2015,아버지_오늘,1.0,2005,기억_인격,1,,,
2015,아버지_좋았어요,1.0,2005,기억_해줄,1,,,
2015,아버지_울었다,1.0,2005,기억_추억을,1,,,
2015,아버지_건강하게,1.0,2005,기억_해,1,,,
2015,아버지_부른다,1.0,2005,슬프다_알츠하이머,1,,,
2015,아버지_늙는다는거,1.0,2005,슬프다_장면보다,1,,,
2015,아버지_감동보는내내,1.0,2005,슬프다_진짜의,1,,,
2015,아버지_가,1.0,2005,슬프다_너무나도,1,,,
2015,아버지_좋고,1.0,2005,슬프다_넘,1,,,
2015,아버지_게신,1.0,2005,슬프다_나도,1,,,
2015,아버지_오늘밤엔,1.0,2005,슬프다_무섭고,1,,,
2015,아버지_임이,1.0,2005,슬프다_전해져온다,1,,,
2015,아버지_연기가,1.0,2005,슬프다_마누라한테,1,,,
2015,아버지_사랑합니다,1.0,2005,슬프다_거넘,1,,,
2015,아버지_생각나서,1.0,2005,슬프다_마냥,1,,,
2015,아버지_어머니의,1.0,2005,슬프다_과제,1,,,
2015,아버지_우리우리,1.0,2005,슬프다_더욱,1,,,
2015,아버지_사랑한니다,1.0,2005,슬프다_현실,1,,,
2015,아버지_세대의,1.0,2005,슬프다_나의,1,,,
2015,아버지_때문이겠지,1.0,2005,슬프다_기억을,1,,,
2015,아버지_어머니랑,1.0,2005,기억은_잃은,2,,,
2015,아버지_보는내내,1.0,2005,기억은_사라져가도,1,,,
2015,아버지_그립습니다,1.0,2005,기억은_나와,1,,,
2015,아버지_췌장암의,1.0,2005,기억은_머리속에새긴,1,,,
2015,아버지_했지만돌아가신,1.0,2005,기억은_사라져도,1,,,
2015,아버지_어머니이자,1.0,2005,기억은_사람과,1,,,
2015,아버지_찾아뵙고,1.0,2005,기억은_않은,1,,,
2015,아버지_우리네,1.0,2005,기억은_에미코와의,1,,,
2015,아버지_불효자식이었네,1.0,2005,기억은_사람이라는,1,,,
2015,아버지_울었네요돌아가신,1.0,2005,기억은_전부이다,1,,,
2015,아버지_하고싶은데나는,1.0,2005,기억은_점점,1,,,
2015,아버지_사랑,1.0,2005,기억은_인간에게,1,,,
2015,아버지_반전,1.0,2005,기억은_잊혀도,1,,,
2015,아버지_영화보면서,1.0,2005,기억은_무뎌져도,1,,,
2015,아버지_를,1.0,2005,기억은_나의,1,,,
2015,아버지_오늘따라,1.0,2005,기억은_잊어버릴수,1,,,
2015,아버지_내,1.0,2005,기억은_오늘의,1,,,
2015,아버지_오늘날,1.0,2005,기억은_대한,1,,,
2015,아버지_울었습니다,1.0,2005,기억은_지워져도,1,,,
2015,아버지_그렇게,1.0,2005,기억은_내일의,1,,,
2015,아버지_모습,1.0,2005,기억은_좋은,1,,,
2015,아버지_한지민이,1.0,2005,기억은_정신상,1,,,
2015,아버지_좋았해야지,1.0,2005,기억은_나와같은,1,,,
2015,아버지_인감찾을때,1.0,2005,기억은_연기처럼,1,,,
2015,아버지_눈물마니흘렷네요,1.0,2005,기억은_영원히,1,,,
2015,아버지_라는,1.0,2005,마지막_담긴,1,,,
2015,완전_감동,5.0,2005,마지막_줄려다,1,,,
2015,완전_반전,4.0,2005,마지막_같은,1,,,
2015,완전_봤는데,3.0,2005,마지막_모르지만,1,,,
2015,완전_감동적인,2.0,2005,마지막_사에키의,1,,,
2015,완전_진짜,2.0,2005,마지막_기억으로,1,,,
2015,완전_슬프고,2.0,2005,마지막_엔딩때문에,1,,,
2015,완전_강추,2.0,2005,마지막_기억을,1,,,
2015,완전_감동적,2.0,2005,마지막_쌓아,1,,,
2015,완전_대박,2.0,2005,마지막_장면은,1,,,
2015,완전_재밌어요,2.0,2005,마지막_사람의,1,,,
2015,완전_슬픔,2.0,2005,마지막_난,1,,,
2015,완전_훈훈,1.0,2005,마지막_에미코를,1,,,
2015,완전_재미있고,1.0,2005,마지막_찻잔에,1,,,
2015,완전_재미있게,1.0,2005,마지막_남자의,1,,,
2015,완전_지루,1.0,2005,마지막_에미코와,1,,,
2015,완전_좋았다,1.0,2005,마지막_걸어가는,1,,,
2015,완전_최고였습니다,1.0,2005,마지막_씬에,1,,,
2015,완전_눈물을,1.0,2005,마지막_장면이,1,,,
2015,완전_반전까지,1.0,2005,있는_앓고,2,,,
2015,완전_보았다,1.0,2005,있는_좋은,2,,,
2015,완전_폭풍감동,1.0,2005,있는_소중한,2,,,
2015,완전_감동과,1.0,2005,있는_곁에,2,,,
2015,완전_눈물바다,1.0,2005,있는_수도,1,,,
2015,완전_깜짝출연,1.0,2005,있는_많은것들에,1,,,
2015,완전_뭐,1.0,2005,있는_진부할수도,1,,,
2015,완전_나오신분,1.0,2005,있는_존재가,1,,,
2015,완전_펑펑울었어요,1.0,2005,있는_닥칠,1,,,
2015,완전_다릅니다,1.0,2005,있는_일임을,1,,,
2015,완전_슬퍼요,1.0,2005,있는_일어날,1,,,
2015,완전_대,1.0,2005,있는_것만으로도,1,,,
2015,완전_기대주,1.0,2005,있는_모든,1,,,
2015,완전_짱이건,1.0,2005,있는_사는것보다,1,,,
2015,완전_도가니탕,1.0,2005,있는_알게,1,,,
2015,완전_점점가면갈수록슬퍼지는,1.0,2005,있는_사에키에,1,,,
2015,완전_있고,1.0,2005,있는_뿌리뽑을,1,,,
2015,완전_감동이었고,1.0,2005,있는_것도,1,,,
2015,완전_주르륵,1.0,2005,있는_생각할,1,,,
2015,완전_감동적이었어요,1.0,2005,있는_소재를,1,,,
2015,완전_폭풍감동도,1.0,2005,있는_기억해줄,1,,,
2015,완전_노트북,1.0,2005,있는_사람이,1,,,
2015,완전_폭풍감동이었어요,1.0,2005,있는_높아지고,1,,,
2015,완전_최고,1.0,2005,있는_곳을,1,,,
2015,완전_뛰어나서,1.0,2005,있는_닥칠수,1,,,
2015,완전_오열했어여,1.0,2005,있는_재고할수,1,,,
2015,완전_반전영화,1.0,2005,있는_공감해줄,1,,,
2015,완전_억지,1.0,2005,있는_알츠하이머,1,,,
2015,완전_끝부분이,1.0,2005,있는_추억이,1,,,
2015,완전_힐링되어던,1.0,2005,있는_찾을수,1,,,
2015,완전_봤어요,1.0,2005,있는_피해갈,1,,,
2015,완전_굿굿,1.0,2005,있는_않고,1,,,
2015,완전_펑펑울고나왓네요부모님이넘생각났어요,1.0,2005,있는_일어날수,1,,,
2015,완전_없는데,1.0,2005,있는_가족과,1,,,
2015,완전_짱짱눈물,1.0,2005,있는_살고,1,,,
2015,완전_추천해요웃기고도,1.0,2005,있는_떠올릴,1,,,
2015,완전_재미있게봤습니다,1.0,2005,있는_아이와,1,,,
2015,완전_울면서,1.0,2005,있는_실정이고,1,,,
2015,완전_반전에,1.0,2005,있는_계기가,1,,,
2015,완전_최고의미있는,1.0,2005,있는_접대문화,1,,,
2015,완전_재밌음,1.0,2005,있는_다가올,1,,,
2015,완전_눈물이,1.0,2005,있는_영화입니다,1,,,
2015,완전_강추합니다,1.0,2005,있는_느낄,1,,,
2015,완전_거기에,1.0,2005,최고의_없는,2,,,
2015,완전_슬퍼서,1.0,2005,최고의_진짜,1,,,
2015,완전_정말감동이었어요남자친구랑,1.0,2005,최고의_영화인,1,,,
2015,완전_통속적,1.0,2005,최고의_사람에게는,1,,,
2015,완전_재미있어요,1.0,2005,최고의_영화임,1,,,
2015,완전_놀란,1.0,2005,최고의_영화입니다저건,1,,,
2015,완전_사람없고,1.0,2005,최고의_인생,1,,,
2015,완전_추천요,1.0,2005,최고의_일본영화,1,,,
2015,완전_난,1.0,2005,최고의_중,1,,,
2015,완전_박근형선생님,1.0,2005,최고의_눈물이,1,,,
2015,완전_재밌게,1.0,2005,최고의_일본,1,,,
2015,완전_쏙빼는,1.0,2005,최고의_마디,1,,,
2015,완전_이거,1.0,2005,최고의_감동,1,,,
2015,완전_너무슬펐다찬열,1.0,2005,연기_켄의,3,,,
2015,완전_그와중에,1.0,2005,연기_진짜,2,,,
2015,완전_감동적이였어요,1.0,2005,연기_도,1,,,
2015,완전_반전이었어요눈물나고,1.0,2005,연기_비참한,1,,,
2015,완전_좋았음,1.0,2005,연기_앞에,1,,,
2015,완전_슬퍼영,1.0,2005,연기_주인공,1,,,
2015,완전_의외로,1.0,2005,연기_대박이네요,1,,,
2015,완전_엉엉울어씀,1.0,2005,연기_덕분이다,1,,,
2015,완전_눈,1.0,2005,연기_기대한,1,,,
2015,완전_알았는데,1.0,2005,연기_배우들의,1,,,
2015,완전_생각했는데,1.0,2005,연기_태우는,1,,,
2015,완전_느낌이,1.0,2005,연기_왜이리,1,,,
2015,완전_멋있다,1.0,2005,연기_일품,1,,,
2015,완전_헛웃름만,1.0,2005,연기_두배우들,1,,,
2015,완전_흘리며,1.0,2005,연기_파고드는,1,,,
2015,완전_정말감동입니다,1.0,2005,연기_오지네요,1,,,
2015,완전_강력,1.0,2005,연기_카나코의,1,,,
2015,완전_감동이였어요,1.0,2005,연기_와타나베,1,,,
2015,완전_감동이었음,1.0,2005,연기_잘하네요너무,1,,,
2015,완전_추천,1.0,2005,연기_소름끼칠,1,,,
2015,완전_봤어용,1.0,2005,감동_밀려오는,1,,,
2015,완전_대박이고,1.0,2005,감동_받았네요,1,,,
2015,완전_잼,1.0,2005,감동_완전,1,,,
2015,완전_부을때,1.0,2005,감동_이,1,,,
2015,완전_최고의,1.0,2005,감동_영화도,1,,,
2015,완전_대박인,1.0,2005,감동_최고의,1,,,
2015,나름_반전도,8.0,2005,사랑하는_알츠하이머병은,2,,,
2015,나름_반전,8.0,2005,사랑하는_사람이,2,,,
2015,나름_있고,4.0,2005,사랑하는_사람들을,2,,,
2015,나름_반전이라면,3.0,2005,사랑하는_아프면,1,,,
2015,나름_좋았다,2.0,2005,사랑하는_사람과의,1,,,
2015,나름_반전이,2.0,2005,사랑하는_사람들아,1,,,
2015,나름_지루하지만,2.0,2005,사랑하는_사람과,1,,,
2015,나름_볼만한,2.0,2005,사랑하는_품어주고,1,,,
2015,나름_재미있게,1.0,2005,사랑하는_사랑했던,1,,,
2015,나름_재미있고,1.0,2005,사랑하는_없이,1,,,
2015,나름_해도,1.0,2005,사랑하는_모습이,1,,,
2015,나름_볼만했어요,1.0,2005,사랑하는_옆에있는,1,,,
2015,나름_짧았다면,1.0,2005,사랑하는_법,1,,,
2015,나름_인상적인,1.0,2005,사랑하는_아니라,1,,,
2015,나름_없지않아있었는데,1.0,2005,사랑하는_못한다는,1,,,
2015,나름_감동과,1.0,2005,사랑하는_이들마저,1,,,
2015,나름_영화감상햇습니다,1.0,2005,사랑하는_들었다,1,,,
2015,나름_꽤,1.0,2005,사랑하는_내가,1,,,
2015,나름_되지않았으나,1.0,2005,사랑하는_이가,1,,,
2015,나름_있는거,1.0,2005,사랑하는_졌더라도,1,,,
2015,나름_전반부는,1.0,2005,사랑하는_사람들에게,1,,,
2015,나름_반전의,1.0,2005,사랑하는_숙명,1,,,
2015,나름_내용도,1.0,2005,사랑하는_사람을,1,,,
2015,나름_난다,1.0,2005,없는_밖에,2,,,
2015,나름_재미있었고,1.0,2005,없는_최고의,2,,,
2015,나름_있어서,1.0,2005,없는_사라질,1,,,
2015,나름_의,1.0,2005,없는_연기들,1,,,
2015,나름_스토리가,1.0,2005,없는_자신의,1,,,
2015,나름_봄,1.0,2005,없는_미화,1,,,
2015,나름_가족영화,1.0,2005,없는_슬픔짙은,1,,,
2015,나름_반전도잇고,1.0,2005,없는_있을지,1,,,
2015,나름_꿀잼,1.0,2005,없는_치매환자,1,,,
2015,나름_스토리도,1.0,2005,없는_알츠하이머가,1,,,
2015,나름_감동적이었어요,1.0,2005,없는_말할수조차,1,,,
2015,나름_반전도있고,1.0,2005,없는_행복,1,,,
2015,나름_같네요,1.0,2005,없는_감당할,1,,,
2015,나름_진정성있게,1.0,2005,없는_참담한,1,,,
2015,나름_후반부의,1.0,2005,없는_기분을,1,,,
2015,나름_알았으나,1.0,2005,없는_나를,1,,,
2015,나름_반전있는,1.0,2005,없는_수밖에,1,,,
2015,나름_괜찮은편이었고,1.0,2005,없는_삶의,1,,,
2015,나름_잼있음,1.0,2005,없는_견줄,1,,,
2015,나름_가족영화로는,1.0,2005,없는_현실,1,,,
2015,나름_볼만해여,1.0,2005,없는_게,1,,,
2015,나름_임팩트가,1.0,2005,없는_장면이,1,,,
2015,나름_반전그래도,1.0,2005,없는_기대할,1,,,
2015,나름_괜찮다하시네요실제로,1.0,2005,없는_운명에,1,,,
2015,나름_재미있었어요,1.0,2005,없는_나무랄것,1,,,
2015,나름_왔는데,1.0,2005,없는_선택할,1,,,
2015,나름_했다,1.0,2005,없는_슬픔,1,,,
2015,나름_아쉬웠지만,1.0,2005,없는_어찌할,1,,,
2015,나름_영화입니다,1.0,2005,여운이_남는,5,,,
2015,나름_봤어요,1.0,2005,여운이_감정표현,1,,,
2015,나름_괜찮았어요,1.0,2005,여운이_깊은,1,,,
2015,나름_들었지만,1.0,2005,여운이_오래남을것같네요잘보고갑니다,1,,,
2015,나름_와이거,1.0,2005,여운이_계속,1,,,
2015,나름_겨냥한,1.0,2005,여운이_오래갈,1,,,
2015,나름_반전의감동이,1.0,2005,여운이_있던,1,,,
2015,나름_반전있고,1.0,2005,여운이_너무나도,1,,,
2015,나름_흠,1.0,2005,여운이_잔잔하게,1,,,
2015,나름_너무기대를안해서인지,1.0,2005,여운이_남아요,1,,,
2015,나름_했더니,1.0,2005,여운이_남으면서,1,,,
2015,나름_괜,1.0,2005,여운이_눈물이잔잔하게,1,,,
2015,나름_괜찮은,1.0,2005,여운이_감동적이고,1,,,
2015,나름_반전이있는,1.0,2005,여운이_남고,1,,,
2015,나름_생각하지,1.0,2005,여운이_감동과,1,,,
2015,나름_가족끼리,1.0,2005,여운이_현실적이라,1,,,
2015,나름_서글프기도,1.0,2005,여운이_남는다,1,,,
2015,나름_보면,1.0,2005,여운이_낯섬덕에,1,,,
2015,나름_쌩뚱맞긴하지만,1.0,2005,그냥_치매의,1,,,
2015,나름_있어,1.0,2005,그냥_일본영화,1,,,
2015,나름_볼,1.0,2005,그냥_하루를,1,,,
2015,나름_생각치못한,1.0,2005,그냥_안습이네,1,,,
2015,나름_표현하기엔,1.0,2005,그냥_해야할까,1,,,
2015,나름_있는,1.0,2005,그냥_무나무난,1,,,
2015,나름_되었습니다,1.0,2005,그냥_뭐,1,,,
2015,나름_예상되는,1.0,2005,그냥_봤는데,1,,,
2015,나름_볼만해함,1.0,2005,그냥_말이필요없다,1,,,
2015,나름_나쁘지,1.0,2005,그냥_8점,1,,,
2015,나름_없지만,1.0,2005,그냥_그럴뿐인,1,,,
2015,나름_있지만,1.0,2005,그냥_견딜수있을까,1,,,
2015,나름_느낌그래도,1.0,2005,그냥_딱보니,1,,,
2015,나름_재밌어요hj,1.0,2005,그냥_주인공의,1,,,
2015,나름_짜임새,1.0,2005,그냥_사라지고싶을거같아,1,,,
2015,나름_영화엿네요,1.0,2005,그냥_최고라는,1,,,
2015,나름_괜찮았던,1.0,2005,그냥_최고입니다연기에서부터,1,,,
2015,나름_감동도,1.0,2005,그냥_그렇게,1,,,
2015,나름_걱정했는데,1.0,2005,그냥_것은,1,,,
2015,나름_교훈도,1.0,2005,그냥_아주,1,,,
2015,나름_감동적인것도있었지만,1.0,2005,그냥_필요없음,1,,,
2015,나름_볼만했던,1.0,2005,그냥_부르며,1,,,
2015,나름_모습과,1.0,2005,일본_감성을,1,,,
2015,나름_잔잔하게,1.0,2005,일본_영화보고,1,,,
2015,나름_영화네요,1.0,2005,일본_단아함,1,,,
2015,나름_신선했어요,1.0,2005,일본_순수,1,,,
2015,나름_재미있었던,1.0,2005,일본_쫓는,1,,,
2015,나름_볼만했음,1.0,2005,일본_시대의,1,,,
2015,나름_재밌어요,1.0,2005,일본_첨으로,1,,,
2015,나름_반전영화였다,1.0,2005,일본_상사맨이,1,,,
2015,나름_것도있지만,1.0,2005,일본_특유의,1,,,
2015,할아버지_할머니,11.0,2005,일본_최고의,1,,,
2015,할아버지_생각이,5.0,2005,일본_드라마의,1,,,
2015,할아버지_가,3.0,2005,일본_가정,1,,,
2015,할아버지_할머니가,3.0,2005,일본_직장인은,1,,,
2015,할아버지_할머니의,3.0,2005,일본_영화에서,1,,,
2015,할아버지_생각나서,2.0,2005,일본_전형적인,1,,,
2015,할아버지_돌아가신,2.0,2005,일본_않아서일까,1,,,
2015,할아버지_번째,2.0,2005,일본_특히나,1,,,
2015,할아버지_걸린,2.0,2005,일본_결정체인,1,,,
2015,할아버지_랑,1.0,2005,일본_영화의,1,,,
2015,할아버지_연애,1.0,2005,소중한_가장,2,,,
2015,할아버지_생각도,1.0,2005,소중한_있는,2,,,
2015,할아버지_영화입니다할머니,1.0,2005,소중한_사람에게,2,,,
2015,할아버지_임금님,1.0,2005,소중한_사람들과의,2,,,
2015,할아버지_좋았어요,1.0,2005,소중한_되는,1,,,
2015,할아버지_반전은,1.0,2005,소중한_기억도,1,,,
2015,할아버지_잘봡어요,1.0,2005,소중한_사람들과,1,,,
2015,할아버지_생각,1.0,2005,소중한_기억을,1,,,
2015,할아버지_이야기,1.0,2005,소중한_주변의,1,,,
2015,할아버지_생각이났다,1.0,2005,소중한_않았던,1,,,
2015,할아버지_혼자사는,1.0,2005,소중한_느낄,1,,,
2015,할아버지_생각들게,1.0,2005,소중한_제일,1,,,
2015,할아버지_반전제대로입니다,1.0,2005,소중한_무서웠다,1,,,
2015,할아버지_노래에서,1.0,2005,소중한_나의,1,,,
2015,할아버지_처음이다잉잉,1.0,2005,소중한_것이,1,,,
2015,할아버지_김성칠,1.0,2005,소중한_함이라니,1,,,
2015,할아버지_따뜻해지는,1.0,2005,소중한_것은,1,,,
2015,할아버지_기억,1.0,2005,소중한_모습,1,,,
2015,할아버지_생각이많이나네요꼭,1.0,2005,소중한_추억을,1,,,
2015,할아버지_못한,1.0,2005,소중한_추억과,1,,,
2015,할아버지_사랑하는것이,1.0,2005,소중한_이름,1,,,
2015,할아버지_연애내용을,1.0,2005,소중한_것들을,1,,,
2015,할아버지_아들이,1.0,2005,소중한_과거,1,,,
2015,할아버지_킬러의,1.0,2005,소중한_사람을,1,,,
2015,할아버지_사랑해요,1.0,2005,좋은_영화였다,2,,,
2015,할아버지_생각나게,1.0,2005,좋은_있는,2,,,
2015,할아버지_오래오래,1.0,2005,좋은_남긴,1,,,
2015,할아버지_같았고,1.0,2005,좋은_아름답고,1,,,
2015,할아버지_의,1.0,2005,좋은_꽤,1,,,
2015,할아버지_영화에요,1.0,2005,좋은_점은,1,,,
2015,할아버지_할머니와,1.0,2005,좋은_사람이라는,1,,,
2015,할아버지_보면서,1.0,2005,좋은_기억은,1,,,
2015,할아버지_요즘은,1.0,2005,좋은_영화입니다,1,,,
2015,할아버지_할머지의,1.0,2005,좋은_사람이,1,,,
2015,할아버지_반전이있는,1.0,2005,좋은_사랑하고,1,,,
2015,할아버지_보고싶다,1.0,2005,좋은_영화라고,1,,,
2015,할아버지_할머니만,1.0,2005,좋은_작품,1,,,
2015,할아버지_박근형,1.0,2005,좋은_기억이,1,,,
2015,할아버지_짱짱짱돌아가신,1.0,2005,좋은_최대한,1,,,
2015,할아버지_역할,1.0,2005,좋은_울립니다,1,,,
2015,할아버지_엄마,1.0,2005,좋은_약이,1,,,
2015,할아버지_나중에,1.0,2005,좋은_영화다,1,,,
2015,할아버지_잘해드려야겟어요박근형,1.0,2005,좋은_슬펐다,1,,,
2015,할아버지_박근형이님이,1.0,2005,좋은_내가,1,,,
2015,할아버지_슬퍼,1.0,2005,좋은_느낌이었다는,1,,,
2015,할아버지_하나하나가,1.0,2005,좋은_영화를,1,,,
2015,할아버지_내내,1.0,2005,좋은_부분이,1,,,
2015,할아버지_귀여우시고,1.0,2005,좋은_영화에,1,,,
2015,슬프고_재밌고,10.0,2005,좋은_있어도,1,,,
2015,슬프고_감동적인,7.0,2005,좋은_있어,1,,,
2015,슬프고_아름다운,6.0,2005,좋은_장면들만,1,,,
2015,슬프고_재밋고,5.0,2005,좋은_촬영,1,,,
2015,슬프고_반전도,3.0,2005,펑펑_울었다,5,,,
2015,슬프고_진짜,3.0,2005,펑펑_우는,1,,,
2015,슬프고_뻔하지만,3.0,2005,펑펑_나쁘다며,1,,,
2015,슬프고_웃기고,3.0,2005,펑펑_울었네,1,,,
2015,슬프고_감동적이고,3.0,2005,펑펑_때마다,1,,,
2015,슬프고_완전,2.0,2005,펑펑_나도,1,,,
2015,슬프고_감동적이다,2.0,2005,펑펑_빠져들다가아이고정말,1,,,
2015,슬프고_내용이,2.0,2005,펑펑_울었는데,1,,,
2015,슬프고_재밌는,2.0,2005,펑펑_봤는데,1,,,
2015,슬프고_충분히,2.0,2005,펑펑_보고는,1,,,
2015,슬프고_재밌어요,2.0,2005,펑펑_친구와,1,,,
2015,슬프고_너무나,2.0,2005,펑펑_성인남자를,1,,,
2015,슬프고_오랜만에,2.0,2005,펑펑_울려놓고,1,,,
2015,슬프고_반전,2.0,2005,펑펑_울게,1,,,
2015,슬프고_감동이에요,2.0,2005,펑펑_울며,1,,,
2015,슬프고_감동적임,2.0,2005,영화를_제대로,2,,,
2015,슬프고_따뜻하고,1.0,2005,영화를_본,2,,,
2015,슬프고_계속울었어요,1.0,2005,영화를_삶,1,,,
2015,슬프고_재미있고,1.0,2005,영화를_어이없다니,1,,,
2015,슬프고_그런지,1.0,2005,영화를_지금,1,,,
2015,슬프고_햇지만,1.0,2005,영화를_헌신이,1,,,
2015,슬프고_마음이,1.0,2005,영화를_볼,1,,,
2015,슬프고_영화였어요,1.0,2005,영화를_옛날,1,,,
2015,슬프고_함께봤어요,1.0,2005,영화를_소재임에도,1,,,
2015,슬프고_감동적이었습니다,1.0,2005,영화를_이끌어가는,1,,,
2015,슬프고_슬프다,1.0,2005,영화를_보는동안,1,,,
2015,슬프고_가슴이따뜻해지고,1.0,2005,영화를_보고,1,,,
2015,슬프고_감동적이라고,1.0,2005,영화를_후에,1,,,
2015,슬프고_감동,1.0,2005,영화를_이제서야,1,,,
2015,슬프고_잘봤어요,1.0,2005,영화를_경쾌한,1,,,
2015,슬프고_너무나도,1.0,2005,영화를_애처롭고,1,,,
2015,슬프고_내용도,1.0,2005,영화를_중,1,,,
2015,슬프고_여운이남는영화네요,1.0,2005,영화를_좋은,1,,,
2015,슬프고_더욱,1.0,2005,영화를_되었지만,1,,,
2015,슬프고_비극적인,1.0,2005,영화를_보며,1,,,
2015,슬프고_넘넘,1.0,2005,영화를_보아라,1,,,
2015,슬프고_보세요,1.0,2005,영화를_보고싶었지만,1,,,
2015,슬프고_박근형님,1.0,2005,영화를_이야기지만,1,,,
2015,슬프고_반전적인,1.0,2005,영화를_봤다,1,,,
